# atom Be1 T=4.4 eV, r_i=1.72, Zbar (TFDW) =2.357 , solve_err=5.282e-07
#  r/r_i 				 gii(r/r_i) 				 gie(r/r_i) 				 gee(r/r_i)
2.479999999999999982e+00 9.974532265112605600e-01 1.000696635849539939e+00 9.995356217305361168e-01
2.500000000000000000e+00 9.974655302589863215e-01 1.000625085461827046e+00 9.995818052495973882e-01
2.520000000000000018e+00 9.974985749217519793e-01 1.000557756267719700e+00 9.996242708132889732e-01
2.540000000000000036e+00 9.975494025548173882e-01 1.000494649985461448e+00 9.996632167086978438e-01
2.560000000000000053e+00 9.976157486137490205e-01 1.000435737347808107e+00 9.996989431685099348e-01
2.580000000000000071e+00 9.976950082771616213e-01 1.000380961599936169e+00 9.997316261649465963e-01
2.600000000000000089e+00 9.977852373224986859e-01 1.000330242090021970e+00 9.997615369705881161e-01
2.620000000000000107e+00 9.978841799336886087e-01 1.000283477381165742e+00 9.997888300789063987e-01
2.640000000000000124e+00 9.979902056721861037e-01 1.000240548431420962e+00 9.998137493276533228e-01
2.660000000000000142e+00 9.981013944393298809e-01 1.000201321307643276e+00 9.998364288483985174e-01
2.680000000000000160e+00 9.982164148718104535e-01 1.000165649951761937e+00 9.998570867615516056e-01
2.700000000000000178e+00 9.983336625164621614e-01 1.000133378499030057e+00 9.998758381573380483e-01
2.720000000000000195e+00 9.984520844529998218e-01 1.000104343640132898e+00 9.998928772812056831e-01
2.740000000000000213e+00 9.985703670751443495e-01 1.000078376557618443e+00 9.999083016385996725e-01
2.760000000000000231e+00 9.986877112706447068e-01 1.000055304903143316e+00 9.999222835088183992e-01
2.780000000000000249e+00 9.988030664964171468e-01 1.000034954374272367e+00 9.999349043468567233e-01
2.800000000000000266e+00 9.989158604216669124e-01 1.000017150333197158e+00 9.999463163915195407e-01
2.819999999999999840e+00 9.990252762434017608e-01 1.000001719051995641e+00 9.999565866104624945e-01
2.839999999999999858e+00 9.991309403185107962e-01 9.999884890038913676e-01 9.999658491034947305e-01
2.859999999999999876e+00 9.992322398959493368e-01 9.999772918088370988e-01 9.999741579026092397e-01
2.879999999999999893e+00 9.993289719234319524e-01 9.999679632311807564e-01 9.999816308130097253e-01
2.899999999999999911e+00 9.994206985784696018e-01 9.999603438594720783e-01 9.999883104391559252e-01
2.919999999999999929e+00 9.995073601310605627e-01 9.999542798455908210e-01 9.999943000533724202e-01
2.939999999999999947e+00 9.995886658415398252e-01 9.999496233532610967e-01 9.999996322723936348e-01
2.959999999999999964e+00 9.996646734886769359e-01 9.999462330736360594e-01 1.000004397495790398e+00
2.979999999999999982e+00 9.997352133711188138e-01 9.999439744764559990e-01 1.000008619705800017e+00
3.000000000000000000e+00 9.998004368671897790e-01 9.999427201360198136e-01 1.000012377974656586e+00
3.020000000000000018e+00 9.998602714311262130e-01 9.999423498175069591e-01 1.000015688904162925e+00
3.040000000000000036e+00 9.999149403337337372e-01 9.999427506454562353e-01 1.000018621661842522e+00
3.060000000000000053e+00 9.999644466865824644e-01 9.999438170557214400e-01 1.000021186616234514e+00
3.080000000000000071e+00 1.000009066318700679e+00 9.999454508362399796e-01 1.000023444326155753e+00
3.100000000000000089e+00 1.000048858993160428e+00 9.999475609725960723e-01 1.000025399963501149e+00
3.120000000000000107e+00 1.000084136201687679e+00 9.999500635881712896e-01 1.000027106647445763e+00
3.140000000000000124e+00 1.000114997859943955e+00 9.999528817085258092e-01 1.000028565278990866e+00
3.160000000000000142e+00 1.000141776647180958e+00 9.999559451251399667e-01 1.000029822582318761e+00
3.180000000000000160e+00 1.000164598580025599e+00 9.999591901009151629e-01 1.000030876004776914e+00
3.200000000000000178e+00 1.000183805386063440e+00 9.999625591787507650e-01 1.000031766800527855e+00
3.220000000000000195e+00 1.000199537461916366e+00 9.999660008475464990e-01 1.000032489676422998e+00
3.240000000000000213e+00 1.000212135646101341e+00 9.999694693139247192e-01 1.000033081228316911e+00
3.260000000000000231e+00 1.000221745166520293e+00 9.999729241452371964e-01 1.000033534037617633e+00
3.280000000000000249e+00 1.000228698067459732e+00 9.999763300199114857e-01 1.000033880747927206e+00
3.300000000000000266e+00 1.000233136844643544e+00 9.999796563612383116e-01 1.000034112339211134e+00
3.320000000000000284e+00 1.000235378682311715e+00 9.999828770791349131e-01 1.000034258111601515e+00
3.339999999999999858e+00 1.000235557561302668e+00 9.999859702059299416e-01 1.000034307884318130e+00
3.359999999999999876e+00 1.000233971373613473e+00 9.999889176398634172e-01 1.000034288134337812e+00
3.379999999999999893e+00 1.000230741370888854e+00 9.999917047917429302e-01 1.000034187885630699e+00
3.399999999999999911e+00 1.000226143144258284e+00 9.999943203382465340e-01 1.000034031232809317e+00
3.419999999999999929e+00 1.000220282357502377e+00 9.999967558862125072e-01 1.000033806703078731e+00
3.439999999999999947e+00 1.000213410508449696e+00 9.999990057418098877e-01 1.000033536378791332e+00
3.459999999999999964e+00 1.000205615963107642e+00 1.000001066597353772e+00 1.000033208529917506e+00
3.479999999999999982e+00 1.000197125350396066e+00 1.000002937320646490e+00 1.000032843534522708e+00
3.500000000000000000e+00 1.000188008980999133e+00 1.000004618667596379e+00 1.000032429593667782e+00
3.520000000000000018e+00 1.000178468668889264e+00 1.000006113094516147e+00 1.000031985635094101e+00
3.540000000000000036e+00 1.000168556681779508e+00 1.000007424498445374e+00 1.000031499935396528e+00
3.560000000000000053e+00 1.000158450729982551e+00 1.000008558053916863e+00 1.000030990179528123e+00
3.580000000000000071e+00 1.000148185654241351e+00 1.000009519981732709e+00 1.000030444826980114e+00
3.600000000000000089e+00 1.000137916274338679e+00 1.000010317410656269e+00 1.000029880488013667e+00
3.620000000000000107e+00 1.000127661075079555e+00 1.000010958174462283e+00 1.000029285881507635e+00
3.640000000000000124e+00 1.000117553563087958e+00 1.000011450698166771e+00 1.000028676678029527e+00
3.660000000000000142e+00 1.000107597262829717e+00 1.000011803822429046e+00 1.000028041907068399e+00
3.680000000000000160e+00 1.000097906189786112e+00 1.000012026713278823e+00 1.000027396407076052e+00
3.700000000000000178e+00 1.000088470515924977e+00 1.000012128712391313e+00 1.000026729549083004e+00
3.720000000000000195e+00 1.000079386730377884e+00 1.000012119268779420e+00 1.000026055424607430e+00
3.740000000000000213e+00 1.000070633377922125e+00 1.000012007813058990e+00 1.000025363761214869e+00
3.760000000000000231e+00 1.000062291444072216e+00 1.000011803709230929e+00 1.000024667970658587e+00
3.780000000000000249e+00 1.000054329611005155e+00 1.000011516150790536e+00 1.000023958139861113e+00
3.800000000000000266e+00 1.000046815372293896e+00 1.000011154130507673e+00 1.000023247053742015e+00
3.820000000000000284e+00 1.000039709288576439e+00 1.000010726356078905e+00 1.000022525152426178e+00
3.839999999999999858e+00 1.000033067307729340e+00 1.000010241235704811e+00 1.000021804635898848e+00
3.859999999999999876e+00 1.000026843537529464e+00 1.000009706810931043e+00 1.000021076285034116e+00
3.879999999999999893e+00 1.000021084219660183e+00 1.000009130755796338e+00 1.000020351748433844e+00
3.899999999999999911e+00 1.000015738568944546e+00 1.000008520324529471e+00 1.000019622131165020e+00
3.919999999999999929e+00 1.000010844823932432e+00 1.000007882362090594e+00 1.000018898557855307e+00
3.939999999999999947e+00 1.000006348732105810e+00 1.000007223264473222e+00 1.000018172438875474e+00
3.959999999999999964e+00 1.000002282075832083e+00 1.000006548998562783e+00 1.000017454397930994e+00
3.979999999999999982e+00 9.999985884104225509e-01 1.000005865072920441e+00 1.000016736130862061e+00
4.000000000000000000e+00 9.999952944417357381e-01 1.000005176565022857e+00 1.000016027780556316e+00
4.020000000000000462e+00 9.999923426493313450e-01 1.000004488100568523e+00 1.000015321308598937e+00
4.040000000000000036e+00 9.999897558708873424e-01 1.000003803886331255e+00 1.000014626395307138e+00
4.060000000000000497e+00 9.999874764660685589e-01 1.000003127696211802e+00 1.000013935249169927e+00
4.080000000000000071e+00 9.999855244430309043e-01 1.000002462908120338e+00 1.000013257105131448e+00
4.099999999999999645e+00 9.999838428401559565e-01 1.000001812495196374e+00 1.000012584401158477e+00
4.120000000000000107e+00 9.999824497112015376e-01 1.000001179065327150e+00 1.000011925943553592e+00
4.139999999999999680e+00 9.999812894219616277e-01 1.000000564856153851e+00 1.000011274384083215e+00
4.160000000000000142e+00 9.999803787929952836e-01 9.999999717760325035e-01 1.000010638117059703e+00
4.179999999999999716e+00 9.999796640265737890e-01 9.999994014016415633e-01 1.000010009994291238e+00
4.200000000000000178e+00 9.999791612893031978e-01 9.999988550193760206e-01 1.000009398014909845e+00
4.219999999999999751e+00 9.999788190016926093e-01 9.999983336245621413e-01 1.000008795218974011e+00
4.240000000000000213e+00 9.999786531272846224e-01 9.999978379624592240e-01 1.000008209227511768e+00
4.259999999999999787e+00 9.999786145728258857e-01 9.999973685282640412e-01 1.000007633258956030e+00
4.280000000000000249e+00 9.999787194357764308e-01 9.999969256070574408e-01 1.000007074573600718e+00
4.299999999999999822e+00 9.999789212775266334e-01 9.999965092739471206e-01 1.000006526560167863e+00
4.320000000000000284e+00 9.999792365672363070e-01 9.999961194324518132e-01 1.000005996135828523e+00
4.339999999999999858e+00 9.999796216039992247e-01 9.999957558142779090e-01 1.000005476853132569e+00
4.360000000000000320e+00 9.999800933818218107e-01 9.999954180157673012e-01 1.000004975303887766e+00
4.379999999999999893e+00 9.999806109490652073e-01 9.999951054969343778e-01 1.000004485199428306e+00
4.400000000000000355e+00 9.999811919070010768e-01 9.999948176157271718e-01 1.000004012823986432e+00
4.419999999999999929e+00 9.999817980064793499e-01 9.999945536260650414e-01 1.000003552043839061e+00
4.440000000000000391e+00 9.999824474808463037e-01 9.999943127097625784e-01 1.000003108853317002e+00
4.459999999999999964e+00 9.999831046905375276e-01 9.999940939734071055e-01 1.000002677270780183e+00
4.480000000000000426e+00 9.999837884802073029e-01 9.999938964778798400e-01 1.000002263018076931e+00
4.500000000000000000e+00 9.999844656919718577e-01 9.999937192339962699e-01 1.000001860263559195e+00
4.520000000000000462e+00 9.999851557262705581e-01 9.999935612296316778e-01 1.000001474473618979e+00
4.540000000000000036e+00 9.999858277539152018e-01 9.999934214241084085e-01 1.000001099965074358e+00
4.560000000000000497e+00 9.999865016504779769e-01 9.999932987729915901e-01 1.000000741965367146e+00
4.580000000000000071e+00 9.999871487460630926e-01 9.999931922212628166e-01 1.000000394938642234e+00
4.600000000000000533e+00 9.999877892938742185e-01 9.999931007258922033e-01 1.000000063889264990e+00
4.620000000000000107e+00 9.999883966048811468e-01 9.999930232478786429e-01 9.999997434277885233e-01
4.639999999999999680e+00 9.999889912026755923e-01 9.999929587727384162e-01 9.999994383506519702e-01
4.660000000000000142e+00 9.999895481978875456e-01 9.999929063015182695e-01 9.999991434139827717e-01
4.679999999999999716e+00 9.999900882733602225e-01 9.999928648693632294e-01 9.999988632206440187e-01
4.700000000000000178e+00 9.999905881604511659e-01 9.999928335356296216e-01 9.999985926714739515e-01
4.719999999999999751e+00 9.999910685909754182e-01 9.999928114007069491e-01 9.999983361892552658e-01
4.740000000000000213e+00 9.999915077443600753e-01 9.999927975953698533e-01 9.999980888185504568e-01
4.759999999999999787e+00 9.999919262957017718e-01 9.999927912960322463e-01 9.999978548146708501e-01
4.780000000000000249e+00 9.999923037091643652e-01 9.999927917134840971e-01 9.999976293647234726e-01
4.799999999999999822e+00 9.999926605048081729e-01 9.999927981067547877e-01 9.999974165682504745e-01
4.820000000000000284e+00 9.999929772797215843e-01 9.999928097713784991e-01 9.999972117534817739e-01
4.839999999999999858e+00 9.999932743099874122e-01 9.999928260520434264e-01 9.999970188749869315e-01
4.860000000000000320e+00 9.999935331867568777e-01 9.999928463305176596e-01 9.999968334004218917e-01
4.879999999999999893e+00 9.999937738638364770e-01 9.999928700372523460e-01 9.999966591492874812e-01
4.900000000000000355e+00 9.999939788013321174e-01 9.999928966390979612e-01 9.999964917266795927e-01
4.919999999999999929e+00 9.999941675637914473e-01 9.999929256500129648e-01 9.999963348260667573e-01
4.940000000000000391e+00 9.999943233691985789e-01 9.999929566186891439e-01 9.999961841877061941e-01
4.959999999999999964e+00 9.999944653373883385e-01 9.999929891385062053e-01 9.999960433872399079e-01
4.980000000000000426e+00 9.999945773470086952e-01 9.999930228351691097e-01 9.999959082975240499e-01
5.000000000000000000e+00 9.999946780290308590e-01 9.999930573760377195e-01 9.999957823837941628e-01
5.020000000000000462e+00 9.999947518389152856e-01 9.999930924578666058e-01 9.999956616486768146e-01
5.040000000000000036e+00 9.999948168854155828e-01 9.999931278156194425e-01 9.999955494536839629e-01
5.060000000000000497e+00 9.999948581295267092e-01 9.999931632103906676e-01 9.999954419281431583e-01
5.080000000000000071e+00 9.999948931344748715e-01 9.999931984378011007e-01 9.999953423358440840e-01
5.100000000000000533e+00 9.999949073071473515e-01 9.999932333161660747e-01 9.999952469295344537e-01
5.120000000000000107e+00 9.999949176510515292e-01 9.999932676945524346e-01 9.999951588806561542e-01
5.139999999999999680e+00 9.999949099698768329e-01 9.999933014412464294e-01 9.999950745619184955e-01
5.160000000000000142e+00 9.999949007013624325e-01 9.999933344515418154e-01 9.999949970572216129e-01
5.179999999999999716e+00 9.999948760063294140e-01 9.999933666365445895e-01 9.999949228556336278e-01
5.200000000000000178e+00 9.999948517577558205e-01 9.999933979307480403e-01 9.999948549578077106e-01
5.219999999999999751e+00 9.999948144421652030e-01 9.999934282812041886e-01 9.999947899654587635e-01
5.240000000000000213e+00 9.999947793747858693e-01 9.999934576549325271e-01 9.999947307998320323e-01
5.259999999999999787e+00 9.999947333435119656e-01 9.999934860284719340e-01 9.999946741715034504e-01
5.280000000000000249e+00 9.999946911177919340e-01 9.999935133951589616e-01 9.999946229257455910e-01
5.299999999999999822e+00 9.999946397685430810e-01 9.999935397550735461e-01 9.999945738781673699e-01
5.320000000000000284e+00 9.999945935353552473e-01 9.999935651222092714e-01 9.999945298011525541e-01
5.339999999999999858e+00 9.999945397587757245e-01 9.999935895148149845e-01 9.999944876115042236e-01
5.360000000000000320e+00 9.999944921675134601e-01 9.999936129624759085e-01 9.999944500114935630e-01
5.379999999999999893e+00 9.999944383623443622e-01 9.999936354968483876e-01 9.999944140152967620e-01
5.400000000000000355e+00 9.999943915822671059e-01 9.999936571586623968e-01 9.999943822575857455e-01
5.419999999999999929e+00 9.999943396820112351e-01 9.999936779888395355e-01 9.999943518461310576e-01
5.440000000000000391e+00 9.999942954335026002e-01 9.999936980354239280e-01 9.999943253502935336e-01
5.459999999999999964e+00 9.999942469415192825e-01 9.999937173450723638e-01 9.999942999677233768e-01
5.480000000000000426e+00 9.999942065343606634e-01 9.999937359699144768e-01 9.999942782045686540e-01
5.500000000000000000e+00 9.999941625646354693e-01 9.999937539593958258e-01 9.999942573447277994e-01
5.520000000000000462e+00 9.999941269406988908e-01 9.999937713670707939e-01 9.999942398330743387e-01
5.540000000000000036e+00 9.999940882619011706e-01 9.999937882427805125e-01 9.999942230362224294e-01
5.560000000000000497e+00 9.999940580401411871e-01 9.999938046393704871e-01 9.999942093395771670e-01
5.580000000000000071e+00 9.999940251210777120e-01 9.999938206051883771e-01 9.999941961890462805e-01
5.600000000000000533e+00 9.999940006430478867e-01 9.999938361907195761e-01 9.999941859122618570e-01
5.620000000000000107e+00 9.999939736978529226e-01 9.999938514413834190e-01 9.999941760311241712e-01
5.639999999999999680e+00 9.999939550722816151e-01 9.999938664040828318e-01 9.999941688170985721e-01
5.660000000000000142e+00 9.999939341040696705e-01 9.999938811202777611e-01 9.999941618649040853e-01
5.679999999999999716e+00 9.999939212493766938e-01 9.999938956324412320e-01 9.999941573913696535e-01
5.700000000000000178e+00 9.999939060913975997e-01 9.999939099773910156e-01 9.999941530609922635e-01
