# atom Al1 T=1.0 eV, r_i=3.00, Zbar (TFDW) =2.989 , solve_err=3.295e-08
#  r/r_i 				 gii(r/r_i) 				 gie(r/r_i) 				 gee(r/r_i)
1.860000000000000098e+00 1.109155142164337082e+00 1.050158136553008825e+00 1.016373746066675743e+00
1.880000000000000115e+00 1.092937962611214342e+00 1.046322155097939799e+00 1.015908957958515657e+00
1.900000000000000133e+00 1.077272121250941961e+00 1.042426529369453680e+00 1.015356796573683384e+00
1.919999999999999929e+00 1.062260186320702626e+00 1.038508780743024662e+00 1.014730056407962655e+00
1.939999999999999947e+00 1.047944463891621325e+00 1.034603052790539435e+00 1.014039644706710819e+00
1.959999999999999964e+00 1.034399108507149778e+00 1.030740144887327681e+00 1.013297422281416615e+00
1.979999999999999982e+00 1.021644916093895628e+00 1.026947594805358355e+00 1.012513340082438873e+00
2.000000000000000000e+00 1.009731917065733509e+00 1.023249773872870971e+00 1.011698070001272987e+00
2.020000000000000018e+00 9.986631230537250659e-01 1.019668021264824365e+00 1.010860396379675397e+00
2.040000000000000036e+00 9.884687863960284204e-01 1.016220778587402895e+00 1.010009655763009606e+00
2.060000000000000053e+00 9.791377759783178591e-01 1.012923754425906431e+00 1.009153356128465351e+00
2.080000000000000071e+00 9.706845589196043678e-01 1.009790079539211405e+00 1.008299441425737131e+00
2.100000000000000089e+00 9.630870912953322094e-01 1.006830484012125826e+00 1.007454113499905768e+00
2.120000000000000107e+00 9.563474651409102911e-01 1.004053458016232581e+00 1.006623935107773926e+00
2.140000000000000124e+00 9.504353890240379021e-01 1.001465428083107456e+00 1.005813831985541418e+00
2.160000000000000142e+00 9.453433384108643756e-01 9.990709124754665327e-01 1.005029046552485150e+00
2.180000000000000160e+00 9.410348622588775580e-01 9.968726873595256111e-01 1.004273300121139467e+00
2.200000000000000178e+00 9.374949739297502305e-01 9.948719298479333784e-01 1.003550608460501037e+00
2.220000000000000195e+00 9.346826522983536778e-01 9.930683687955859096e-01 1.002863586621049796e+00
2.240000000000000213e+00 9.325771133617540842e-01 9.914604121264242176e-01 1.002215136758280778e+00
2.260000000000000231e+00 9.311339804589806590e-01 9.900452802693219256e-01 1.001606880350738749e+00
2.280000000000000249e+00 9.303279847552379245e-01 9.888191171912990018e-01 1.001040728062009721e+00
2.300000000000000266e+00 9.301123634455672473e-01 9.877771069416124705e-01 1.000517426208385352e+00
2.319999999999999840e+00 9.304584522277298264e-01 9.869135697693197651e-01 1.000038017881546448e+00
2.339999999999999858e+00 9.313179376352245242e-01 9.862220638165110076e-01 9.996024923433940446e-01
2.359999999999999876e+00 9.326597281000358342e-01 9.856954688162713474e-01 9.992111460900703346e-01
2.379999999999999893e+00 9.344347411704938544e-01 9.853260757425527094e-01 9.988633254073698842e-01
2.399999999999999911e+00 9.366103728838657272e-01 9.851056609722538271e-01 9.985586955007862420e-01
2.419999999999999929e+00 9.391375460285500409e-01 9.850255667988706554e-01 9.982960677459346011e-01
2.439999999999999947e+00 9.419830406146121327e-01 9.850767687558399377e-01 9.980745844287995938e-01
2.459999999999999964e+00 9.450985679898010750e-01 9.852499495062191359e-01 9.978926232947403774e-01
2.479999999999999982e+00 9.484511778636970369e-01 9.855355614407427245e-01 9.977489048410341788e-01
2.500000000000000000e+00 9.519941565380659609e-01 9.859238957481168963e-01 9.976414676361848866e-01
2.520000000000000018e+00 9.556956873426546428e-01 9.864051415983462467e-01 9.975687044944203663e-01
2.540000000000000036e+00 9.595114003861165974e-01 9.869694513517163204e-01 9.975284027385592500e-01
2.560000000000000053e+00 9.634114322529931940e-01 9.876069967792532323e-01 9.975187149785453844e-01
2.580000000000000071e+00 9.673544800217677153e-01 9.883080305352576200e-01 9.975372590605019463e-01
2.600000000000000089e+00 9.713133814378044351e-01 9.890629390882279548e-01 9.975820285847711855e-01
2.620000000000000107e+00 9.752505477661872479e-01 9.898622998811898999e-01 9.976505477531185662e-01
2.640000000000000124e+00 9.791421662821565564e-01 9.906969300470552797e-01 9.977407262109712072e-01
2.660000000000000142e+00 9.829549051231873946e-01 9.915579381918403490e-01 9.978500644023657884e-01
2.680000000000000160e+00 9.866688248724073684e-01 9.924367676053336140e-01 9.979764568184704698e-01
2.700000000000000178e+00 9.902552642673606575e-01 9.933252413610708098e-01 9.981174438195055121e-01
2.720000000000000195e+00 9.936985361679853135e-01 9.942155986221578035e-01 9.982709669262009866e-01
2.740000000000000213e+00 9.969749161591423547e-01 9.951005317560838170e-01 9.984346633882131838e-01
2.760000000000000231e+00 1.000073189686360386e+00 9.959732144571977752e-01 9.986065767721353792e-01
2.780000000000000249e+00 1.002974676636265716e+00 9.968273297907657149e-01 9.987844908603276117e-01
2.800000000000000266e+00 1.005672690381999690e+00 9.976570891628322446e-01 9.989665984697239098e-01
2.819999999999999840e+00 1.008153540686313798e+00 9.984572505828341882e-01 9.991508715618380165e-01
2.839999999999999858e+00 1.010414961324120231e+00 9.992231279486361029e-01 9.993356909682867828e-01
2.859999999999999876e+00 1.012448041351501571e+00 9.999505992875939997e-01 9.995192498856549923e-01
2.879999999999999893e+00 1.014254675352289414e+00 1.000636106325361707e+00 9.997001469803411533e-01
2.899999999999999911e+00 1.015830379396336802e+00 1.001276652968629666e+00 9.998768207305799294e-01
2.919999999999999929e+00 1.017180816264608989e+00 1.001869795630506044e+00 1.000048108226159638e+00
2.939999999999999947e+00 1.018305457357390420e+00 1.002413632698210266e+00 1.000212708100794545e+00
2.959999999999999964e+00 1.019213234021826286e+00 1.002906786544460305e+00 1.000369707220995164e+00
2.979999999999999982e+00 1.019907010307120165e+00 1.003348385135286680e+00 1.000518070219874600e+00
3.000000000000000000e+00 1.020398410336263773e+00 1.003738037027405383e+00 1.000657136172901529e+00
3.020000000000000018e+00 1.020693069238702622e+00 1.004075806583486496e+00 1.000786132993139121e+00
3.040000000000000036e+00 1.020804685110210608e+00 1.004362183515254081e+00 1.000904646109199936e+00
3.060000000000000053e+00 1.020741016815117197e+00 1.004598053368272126e+00 1.001012156206297687e+00
3.080000000000000071e+00 1.020517207315783992e+00 1.004784663308486481e+00 1.001108481844250608e+00
3.100000000000000089e+00 1.020142497543347959e+00 1.004923589611421919e+00 1.001193339224269785e+00
3.120000000000000107e+00 1.019632865740147665e+00 1.005016701407653645e+00 1.001266760605185713e+00
3.140000000000000124e+00 1.018998426494490239e+00 1.005066126869460952e+00 1.001328674940082708e+00
3.160000000000000142e+00 1.018255428282536901e+00 1.005074216540528420e+00 1.001379303862258041e+00
3.180000000000000160e+00 1.017414306319740058e+00 1.005043509773223098e+00 1.001418762168139187e+00
3.200000000000000178e+00 1.016491077843335811e+00 1.004976699089978887e+00 1.001447433048455959e+00
3.220000000000000195e+00 1.015496016893307596e+00 1.004876598209604177e+00 1.001465587495764087e+00
3.240000000000000213e+00 1.014444484173869787e+00 1.004746108647574854e+00 1.001473740350660835e+00
3.260000000000000231e+00 1.013346191452202616e+00 1.004588190406633386e+00 1.001472287786768556e+00
3.280000000000000249e+00 1.012215500195352558e+00 1.004405831747599009e+00 1.001461845628067726e+00
3.300000000000000266e+00 1.011061243102922003e+00 1.004202023334645588e+00 1.001442904115591226e+00
3.320000000000000284e+00 1.009896523231416099e+00 1.003979731822925769e+00 1.001416149832799141e+00
3.339999999999999858e+00 1.008729060349095707e+00 1.003741877966378038e+00 1.001382136991442628e+00
3.359999999999999876e+00 1.007570519980743207e+00 1.003491314395517309e+00 1.001341594180734651e+00
3.379999999999999893e+00 1.006427352815826071e+00 1.003230807934890390e+00 1.001295111429945095e+00
3.399999999999999911e+00 1.005309681055229998e+00 1.002963021700576940e+00 1.001243432877465533e+00
3.419999999999999929e+00 1.004222599999694543e+00 1.002690501649290411e+00 1.001187158879534467e+00
3.439999999999999947e+00 1.003174647252184082e+00 1.002415662921305683e+00 1.001127025580416996e+00
3.459999999999999964e+00 1.002169536814741413e+00 1.002140780461523883e+00 1.001063621344426613e+00
3.479999999999999982e+00 1.001214235067963365e+00 1.001867979374817086e+00 1.000997654101061007e+00
3.500000000000000000e+00 1.000311099144143290e+00 1.001599229323581142e+00 1.000929681384575831e+00
3.520000000000000018e+00 9.994655821367808279e-01 1.001336338549010829e+00 1.000860366229979093e+00
3.540000000000000036e+00 9.986787491254722759e-01 1.001080951657827178e+00 1.000790220113285223e+00
3.560000000000000053e+00 9.979546327268828954e-01 1.000834546891134380e+00 1.000719848086938146e+00
3.580000000000000071e+00 9.972931018469808340e-01 1.000598436860043128e+00 1.000649703926077549e+00
3.600000000000000089e+00 9.966968874382805543e-01 1.000373768607420555e+00 1.000580325115627556e+00
3.620000000000000107e+00 9.961647807895438467e-01 1.000161526831183645e+00 1.000512099524182519e+00
3.640000000000000124e+00 9.956983481713916895e-01 9.999625362761519476e-01 1.000445490789410252e+00
3.660000000000000142e+00 9.952954371856302940e-01 9.997774669872848685e-01 1.000380815861595218e+00
3.680000000000000160e+00 9.949565978508019271e-01 9.996068385814935731e-01 1.000318461278420612e+00
3.700000000000000178e+00 9.946788771878940505e-01 9.994510270937945196e-01 1.000258670944385475e+00
3.720000000000000195e+00 9.944619632012791088e-01 9.993102707054511979e-01 1.000201753739383248e+00
3.740000000000000213e+00 9.943022494441315917e-01 9.991846777775387212e-01 1.000147880927445110e+00
3.760000000000000231e+00 9.941987172886455060e-01 9.990742336463935835e-01 1.000097285504591982e+00
3.780000000000000249e+00 9.941472536789704995e-01 9.989788094762624970e-01 1.000050068659800839e+00
3.800000000000000266e+00 9.941462860562003678e-01 9.988981697713196217e-01 1.000006391235120473e+00
3.820000000000000284e+00 9.941913378639678500e-01 9.988319817181757765e-01 9.999662886925626548e-01
3.839999999999999858e+00 9.942804295069763709e-01 9.987798231025606377e-01 9.999298550322629486e-01
3.859999999999999876e+00 9.944088574191956020e-01 9.987411918510336051e-01 9.998970657503805093e-01
3.879999999999999893e+00 9.945743734927975366e-01 9.987155140779995222e-01 9.998679545381219391e-01
3.899999999999999911e+00 9.947721746641757790e-01 9.987021535726676724e-01 9.998424437470537773e-01
3.919999999999999929e+00 9.949998723671094059e-01 9.987004197375023429e-01 9.998205141722339429e-01
3.939999999999999947e+00 9.952526806374994983e-01 9.987095768008755758e-01 9.998020425721116933e-01
3.959999999999999964e+00 9.955281863206891790e-01 9.987288514412347995e-01 9.997869648221524574e-01
3.979999999999999982e+00 9.958217246599774253e-01 9.987574415381174076e-01 9.997751200663859139e-01
4.000000000000000000e+00 9.961309602374708305e-01 9.987945233075842255e-01 9.997664075132701722e-01
4.020000000000000462e+00 9.964514398919318561e-01 9.988392594348021181e-01 9.997606368247488051e-01
4.040000000000000036e+00 9.967809936899587608e-01 9.988908055761592797e-01 9.997576788133011316e-01
4.060000000000000497e+00 9.971154558350824315e-01 9.989483177460182217e-01 9.997573217019932734e-01
4.080000000000000071e+00 9.974528943572863460e-01 9.990109580699696457e-01 9.997594159704483729e-01
4.099999999999999645e+00 9.977894914250462488e-01 9.990779013270927322e-01 9.997637361457955008e-01
4.120000000000000107e+00 9.981236099019390462e-01 9.991483398673755012e-01 9.997701200354630613e-01
4.139999999999999680e+00 9.984518251648607512e-01 9.992214892391921843e-01 9.997783357341599730e-01
4.160000000000000142e+00 9.987728361973483571e-01 9.992965922121986866e-01 9.997882154727947279e-01
4.179999999999999716e+00 9.990836416526150954e-01 9.993729234477557455e-01 9.997995275506782464e-01
4.200000000000000178e+00 9.993833027360752297e-01 9.994497925964707097e-01 9.998121050223537365e-01
4.219999999999999751e+00 9.996692568319767158e-01 9.995265479967276878e-01 9.998257222871101968e-01
4.240000000000000213e+00 9.999409390539703013e-01 9.996025788431304182e-01 9.998402188289146064e-01
4.259999999999999787e+00 1.000196227277278638e+00 9.996773179246957186e-01 9.998553802170571103e-01
4.280000000000000249e+00 1.000434928902473652e+00 9.997502428861919643e-01 9.998710571085422938e-01
4.299999999999999822e+00 1.000655351608715105e+00 9.998208780422623843e-01 9.998870504342193266e-01
4.320000000000000284e+00 1.000857661569727108e+00 9.998887947773860141e-01 9.999032258677242879e-01
4.339999999999999858e+00 1.001040574659102012e+00 9.999536124945328508e-01 9.999194029907229053e-01
4.360000000000000320e+00 1.001204592075982225e+00 1.000014998220485340e+00 9.999354654276123577e-01
4.379999999999999893e+00 1.001348807099978533e+00 1.000072666766894214e+00 9.999512538014391216e-01
4.400000000000000355e+00 1.001474023812063185e+00 1.000126379625331019e+00 9.999666717288652196e-01
4.419999999999999929e+00 1.001579674811928111e+00 1.000175944434221975e+00 9.999815823948521309e-01
4.440000000000000391e+00 1.001666828461922343e+00 1.000221213261728304e+00 9.999959105976795604e-01
4.459999999999999964e+00 1.001735213247229028e+00 1.000262081483550114e+00 1.000009542785526673e+00
4.480000000000000426e+00 1.001786118713917872e+00 1.000298485561224249e+00 1.000022425336441589e+00
4.500000000000000000e+00 1.001819522382312755e+00 1.000330401442969475e+00 1.000034467913453184e+00
4.520000000000000462e+00 1.001836889299357880e+00 1.000357841950101578e+00 1.000045638159174910e+00
4.540000000000000036e+00 1.001838397603993291e+00 1.000380854815941412e+00 1.000055868238020507e+00
4.560000000000000497e+00 1.001825641365494679e+00 1.000399519793883751e+00 1.000065146119494708e+00
4.580000000000000071e+00 1.001798951058948894e+00 1.000413946448081015e+00 1.000073425186463139e+00
4.600000000000000533e+00 1.001760004115576308e+00 1.000424271093580231e+00 1.000080712275074335e+00
4.620000000000000107e+00 1.001709236703162809e+00 1.000430654447440171e+00 1.000086980236895240e+00
4.639999999999999680e+00 1.001648366172877003e+00 1.000433278504720969e+00 1.000092252896804590e+00
4.660000000000000142e+00 1.001577890653811975e+00 1.000432344150448127e+00 1.000096520464235583e+00
4.679999999999999716e+00 1.001499527346682905e+00 1.000428068065721376e+00 1.000099821563301683e+00
4.700000000000000178e+00 1.001413796543489942e+00 1.000420680390146533e+00 1.000102161394494038e+00
4.719999999999999751e+00 1.001322379490945824e+00 1.000410421740606903e+00 1.000103590983816737e+00
4.740000000000000213e+00 1.001225783539968939e+00 1.000397541001161850e+00 1.000104128001208847e+00
4.759999999999999787e+00 1.001125623085297622e+00 1.000382292523817718e+00 1.000103833367655071e+00
4.780000000000000249e+00 1.001022362636610818e+00 1.000364934109137627e+00 1.000102734640505808e+00
4.799999999999999822e+00 1.000917524134102843e+00 1.000345724444363871e+00 1.000100900109505142e+00
4.820000000000000284e+00 1.000811504821467857e+00 1.000324921323780147e+00 1.000098364662229233e+00
4.839999999999999858e+00 1.000705714042076311e+00 1.000302779365394024e+00 1.000095201491858932e+00
4.860000000000000320e+00 1.000600462880059105e+00 1.000279548506055605e+00 1.000091450358323142e+00
4.879999999999999893e+00 1.000497033361791965e+00 1.000255472024184522e+00 1.000087187022556723e+00
4.900000000000000355e+00 1.000395636921101561e+00 1.000230785331258421e+00 1.000082453820786421e+00
4.919999999999999929e+00 1.000297418761968871e+00 1.000205714315215877e+00 1.000077326932080624e+00
4.940000000000000391e+00 1.000202482298198969e+00 1.000180474437616818e+00 1.000071849184708705e+00
4.959999999999999964e+00 1.000111831275636742e+00 1.000155269400721636e+00 1.000066095256101351e+00
4.980000000000000426e+00 1.000025457431617859e+00 1.000130290548653988e+00 1.000060106631498469e+00
5.000000000000000000e+00 9.999442228333600413e-01 1.000105715850985622e+00 1.000053954828099556e+00
5.020000000000000462e+00 9.998680081032707001e-01 1.000081709596815083e+00 1.000047678427389064e+00
5.040000000000000036e+00 9.997975372972147667e-01 1.000058421679099308e+00 1.000041344408347355e+00
5.060000000000000497e+00 9.997325841433791771e-01 1.000035987562785111e+00 1.000034987176015910e+00
5.080000000000000071e+00 9.996737416622990535e-01 1.000014527847198131e+00 1.000028668082202588e+00
5.100000000000000533e+00 9.996206839709168568e-01 9.999941484832205463e-01 1.000022416374096501e+00
5.120000000000000107e+00 9.995738827365769907e-01 9.999749405857429885e-01 1.000016286974984236e+00
5.139999999999999680e+00 9.995329222052973250e-01 9.999569808703515639e-01 1.000010303278099588e+00
5.160000000000000142e+00 9.994981644772003015e-01 9.999403316840932421e-01 1.000004513254473704e+00
5.179999999999999716e+00 9.994691155224330048e-01 9.999250416290986765e-01 9.999989340187542819e-01
5.200000000000000178e+00 9.994460411741292738e-01 9.999111457775982092e-01 9.999936063264599495e-01
5.219999999999999751e+00 9.994283820007152652e-01 9.998986664482377718e-01 9.999885408402238163e-01
5.240000000000000213e+00 9.994163218246346903e-01 9.998876135702612356e-01 9.999837710744039487e-01
5.259999999999999787e+00 9.994092494239299462e-01 9.998779855778275882e-01 9.999793012921170954e-01
5.280000000000000249e+00 9.994072813038056280e-01 9.998697698883886043e-01 9.999751579513389554e-01
5.299999999999999822e+00 9.994097683031037960e-01 9.998629438809324421e-01 9.999713391651916528e-01
5.320000000000000284e+00 9.994167742738185867e-01 9.998574754546721843e-01 9.999678647003275023e-01
5.339999999999999858e+00 9.994276257657294105e-01 9.998533240586425785e-01 9.999647269351975565e-01
5.360000000000000320e+00 9.994423481996425052e-01 9.998504412987201384e-01 9.999619394586132248e-01
5.379999999999999893e+00 9.994602569011405979e-01 9.998487719882320768e-01 9.999594894631359532e-01
5.400000000000000355e+00 9.994813522896731639e-01 9.998482547738883897e-01 9.999573849892150479e-01
5.419999999999999929e+00 9.995049506247377646e-01 9.998488231798785542e-01 9.999556086933735211e-01
5.440000000000000391e+00 9.995310396732317582e-01 9.998504062263554593e-01 9.999541637811847350e-01
5.459999999999999964e+00 9.995589476201147683e-01 9.998529294427487280e-01 9.999530290925570108e-01
5.480000000000000426e+00 9.995886606215962367e-01 9.998563154558709476e-01 9.999522037649956063e-01
5.500000000000000000e+00 9.996195284172886275e-01 9.998604849517200854e-01 9.999516635809824194e-01
5.520000000000000462e+00 9.996515451240942651e-01 9.998653572139414303e-01 9.999514044014274905e-01
5.540000000000000036e+00 9.996840901668708756e-01 9.998708510171174790e-01 9.999513997228711704e-01
5.560000000000000497e+00 9.997171736197562053e-01 9.998768851000895408e-01 9.999516429197194967e-01
5.580000000000000071e+00 9.997502111480505160e-01 9.998833789775175562e-01 9.999521059617310081e-01
5.600000000000000533e+00 9.997832351563998854e-01 9.998902533363517309e-01 9.999527805025181237e-01
5.620000000000000107e+00 9.998157025074085880e-01 9.998974307561682151e-01 9.999536377104955021e-01
5.639999999999999680e+00 9.998476726917366886e-01 9.999048360207654085e-01 9.999546682401670994e-01
5.660000000000000142e+00 9.998786471535795473e-01 9.999123967413803271e-01 9.999558431323800622e-01
5.679999999999999716e+00 9.999087156561310419e-01 9.999200435788929697e-01 9.999571527040798102e-01
5.700000000000000178e+00 9.999374261061736435e-01 9.999277107673963938e-01 9.999585684763058202e-01
