Column1,Column2
3.425100875883962,66967586.6113899
3.6670903311985406,74161232.40002933
3.9261767709831994,82102274.84516604
4.203568127532303,90844191.74299045
4.500557675700498,100446034.45621069
4.818530062506049,110953872.7437499
5.158967762736361,122422029.81331897
5.523457990653472,134904880.1282096
5.913700100023822,148443189.54895586
6.331513506973246,163087147.00664365
6.7788461726057365,178889790.40000594
7.25778368493428,195903486.5072449
7.770558982466212,214176240.55814913
8.319562764777151,233767398.3552177
8.907354638610439,254739499.9218259
9.536675051468304,277164695.60836434
10.210458068332397,301120509.97582567
10.931845051082336,326697102.32678396
11.704199304389416,353993982.81847507
12.53112175636873,383124794.5198633
13.41646774709717,414216453.46761215
14.364365003270027,447410394.6043755
15.379232882798979,482861235.44062203
16.465802979075075,520745256.98824257
17.62914118095948,561243550.8194216
18.874671291351685,604568917.0029688
20.208200314451513,650941555.2039332
21.63594552961104,700585699.2201731
23.164563478002187,753767956.7052636
24.80118099724387,810744258.2339102
26.55342844868058,871816974.8355548
28.429475292227195,937270437.0370932
30.438068174639692,1007413224.7230564
32.58857170878979,1082603197.3264658
34.891012134067736,1163150839.1113713
37.35612406146998,1261472911.3967009
39.99540052131027,1449171709.8969336
42.82114654689045,1664644026.46937
45.846536543952496,1911873187.8928487
49.08567571338432,2195649461.488627
52.55366581354869,2521738067.619909
56.2666755688374,2896123163.6763186
60.24201605271468,3326304277.1839504
64.49822139670654,3820742159.9452467
69.0551352016233,4389218123.840318
73.93400305388843,5043069468.092817
79.1575715783102,5795437113.083978
84.75019448910736,6661573650.6545515
90.73794613362811,7659210617.482752
97.14874305813427,8808997488.07825
104.01247416242374,10135005083.810402
111.36114005010819,11665447666.988913
119.22900222423505,13433293965.649094
127.65274282384499,15477270557.032177
136.67163564620074,17480504097.411343
146.32772925203972,19561705592.074406
156.66604300753795,21919818319.1162
167.7347769769864,24596157204.84687
179.58553664475755,27638771748.35085
192.27357351427762,31103641743.537483
205.85804270574326,35055987463.4886
220.40227875357397,39571807408.320305
235.97409088944408,44739665260.663536
252.6460791875847,50662769235.33923
270.49597304631345,57461395152.875984
289.6069935838825,65275713866.630455
310.06824163823933,74269094301.50658
331.97511317965683,84631965573.12543
355.4297440730047,96586335786.58374
380.54148626326315,110391118665.2148
407.4274176043893,126348174309.0844
436.2128877084972,144809799439.16956
467.03210236025126,166187060845.93448
500.0287492211738,190959790604.9694
535.3566677410724,219688246716.31616
573.1805663998981,253026789329.99094
613.6767906240141,291739833522.4807
657.0341449571117,336720700600.996
703.4547733189602,389013546886.52374
753.1551014560001,449839157802.0223
806.3668459777425,520625168876.7744
863.3380946833819,603041500300.9888
924.3344632154004,699041909814.1956
989.6403334328025,810912726625.0302
1059.5601792776158,941330014639.6003
1134.4199863162144,1093426631386.156
1214.5687715737533,1270870905389.573
1300.380210747607,1477958956105.4133
1392.2543803863207,1719723034794.5488
1490.6196231565998,2002058681230.3257
1595.9345448947206,2331873980853.4414
1708.690152753167,2717264782837.582
1829.4121444111233,3167720416697.8403
1958.66335902175,3694365241448.6265
2097.0464013232327,4310242297949.256
2245.206451147937,5030646436741.463
2403.834271428368,5873515589551.104
2573.66942872409,6859890377031.989
2755.5037412845895,8014454038695.473
2950.184970723898,9366166780885.252
3158.6207745185766,10949011121155.822
3381.782937756702,12802867728470.225
3620.7119038674227,14974544695935.727
3876.5216254546044,17518987227827.396
4150.404757850477,20500699483141.316
4443.638219603064,23995415920747.152
4757.589145821921,28092066085801.61
5093.721262138311,32895084539434.42
5453.60170899698,38527126771127.55
5838.908348096255,45132262689852.75
6251.437585041109,52879731953550.08
6693.112744680534,61968360305760.4
7165.993038177378,72631753642346.9
7672.283163617571,85144407200538.95
8214.34358491943,99828891601082.77
8794.701536966155,117064306134917.12
9416.062808270453,137296223437725.81
10081.32435610536,161048388979490.66
10793.58781291635,188936488892311.56
11556.173946985667,221684344896787.72
12372.638144767805,260142976641441.6
13246.786987080111,305313031562322.9
14182.695996429904,358371182578458.7
15184.728638222585,420701196631415.0
16257.556664437934,493930503240808.1
17406.181894624187,579973237759431.1
18635.959535756985,681080910702424.1
19952.62314968879,799902055963421.8
