r[Angstrom]  g(r)
4.196742860989189694e+01 1.000000331935676501e+00
4.203941390767901254e+01 1.000000329416784961e+00
4.211139920546612814e+01 1.000000326960476693e+00
4.218338450325325795e+01 1.000000324556554965e+00
4.225536980104037355e+01 1.000000322191484381e+00
4.232735509882749625e+01 1.000000319859552400e+00
4.239934039661462606e+01 1.000000317567673491e+00
4.247132569440174166e+01 1.000000315331857292e+00
4.254331099218886436e+01 1.000000313164277843e+00
4.261529628997598707e+01 1.000000311068666825e+00
4.268728158776310266e+01 1.000000309039325241e+00
4.275926688555023247e+01 1.000000307063910077e+00
4.283125218333734807e+01 1.000000305126723887e+00
4.290323748112447788e+01 1.000000303218688380e+00
4.297522277891159348e+01 1.000000301341284148e+00
4.304720807669871618e+01 1.000000299503326140e+00
4.311919337448583889e+01 1.000000297709461305e+00
4.319117867227295449e+01 1.000000295956241958e+00
4.326316397006007719e+01 1.000000294231703890e+00
4.333514926784719989e+01 1.000000292518094192e+00
4.340713456563432260e+01 1.000000290795251656e+00
4.347911986342145241e+01 1.000000289049503222e+00
4.355110516120856801e+01 1.000000287277289734e+00
4.362309045899568360e+01 1.000000285482437912e+00
4.369507575678281341e+01 1.000000283666050427e+00
4.376706105456992901e+01 1.000000281823413495e+00
4.383904635235705172e+01 1.000000279943904058e+00
4.391103165014417442e+01 1.000000278013839283e+00
4.398301694793129712e+01 1.000000276019471279e+00
4.405500224571841272e+01 1.000000273954840591e+00
4.412698754350554253e+01 1.000000271824640352e+00
4.419897284129265813e+01 1.000000269641509343e+00
4.427095813907978084e+01 1.000000267416667254e+00
4.434294343686690354e+01 1.000000265156927082e+00
4.441492873465401914e+01 1.000000262864352285e+00
4.448691403244114895e+01 1.000000260538583818e+00
4.455889933022827165e+01 1.000000258179042367e+00
4.463088462801538725e+01 1.000000255791510195e+00
4.470286992580250995e+01 1.000000253390141758e+00
4.477485522358963266e+01 1.000000250994734330e+00
4.484684052137675536e+01 1.000000248622217258e+00
4.491882581916387807e+01 1.000000246284080019e+00
4.499081111695099366e+01 1.000000243986301163e+00
4.506279641473812347e+01 1.000000241731738404e+00
4.513478171252523907e+01 1.000000239522375933e+00
4.520676701031236888e+01 1.000000237365385791e+00
4.527875230809948448e+01 1.000000235275110727e+00
4.535073760588660008e+01 1.000000233270859074e+00
4.542272290367372989e+01 1.000000231369628567e+00
4.549470820146085259e+01 1.000000229584089517e+00
4.556669349924796819e+01 1.000000227922788643e+00
4.563867879703509800e+01 1.000000226392351754e+00
4.571066409482221360e+01 1.000000224999342491e+00
4.578264939260932920e+01 1.000000223755190598e+00
4.585463469039645901e+01 1.000000222677329909e+00
4.592661998818357461e+01 1.000000221786488064e+00
4.599860528597070441e+01 1.000000221099432762e+00
4.607059058375782001e+01 1.000000220626347414e+00
4.614257588154494272e+01 1.000000220370143023e+00
4.621456117933206542e+01 1.000000220327583289e+00
4.628654647711918102e+01 1.000000220489938529e+00
4.635853177490630372e+01 1.000000220846471333e+00
4.643051707269342643e+01 1.000000221384644172e+00
4.650250237048055624e+01 1.000000222087314539e+00
4.657448766826767894e+01 1.000000222926300975e+00
4.664647296605478743e+01 1.000000223860630699e+00
4.671845826384191724e+01 1.000000224837080953e+00
4.679044356162903995e+01 1.000000225792947894e+00
4.686242885941616265e+01 1.000000226658899205e+00
4.693441415720327825e+01 1.000000227364834071e+00
4.700639945499040095e+01 1.000000227843332201e+00
4.707838475277752366e+01 1.000000228030805793e+00
4.715037005056464636e+01 1.000000227865661673e+00
4.722235534835176907e+01 1.000000227290512855e+00
4.729434064613888467e+01 1.000000226255969293e+00
4.736632594392600737e+01 1.000000224725537734e+00
4.743831124171313007e+01 1.000000222679289452e+00
4.751029653950024567e+01 1.000000220118611116e+00
4.758228183728738259e+01 1.000000217067129826e+00
4.765426713507449819e+01 1.000000213567946217e+00
4.772625243286162089e+01 1.000000209676803919e+00
4.779823773064874359e+01 1.000000205457754365e+00
4.787022302843585919e+01 1.000000200979707099e+00
4.794220832622298900e+01 1.000000196313987733e+00
4.801419362401010460e+01 1.000000191531472682e+00
4.808617892179722020e+01 1.000000186701951232e+00
4.815816421958435001e+01 1.000000181891859352e+00
4.823014951737146561e+01 1.000000177160836001e+00
4.830213481515859542e+01 1.000000172556803513e+00
4.837412011294571101e+01 1.000000168115130483e+00
4.844610541073282661e+01 1.000000163860086166e+00
4.851809070851995642e+01 1.000000159808091205e+00
4.859007600630707202e+01 1.000000155970941274e+00
4.866206130409420894e+01 1.000000152360809968e+00
4.873404660188132453e+01 1.000000148993307691e+00
4.880603189966844013e+01 1.000000145888726211e+00
4.887801719745556994e+01 1.000000143071081649e+00
4.895000249524268554e+01 1.000000140569804241e+00
4.902198779302980824e+01 1.000000138422465046e+00
4.909397309081693095e+01 1.000000136678073082e+00
4.916595838860404655e+01 1.000000135399301548e+00
4.923794368639116925e+01 1.000000134665226970e+00
4.930992898417829196e+01 1.000000134571357835e+00
4.938191428196541466e+01 1.000000135227012699e+00
4.945389957975253736e+01 1.000000136749715995e+00
4.952588487753965296e+01 1.000000139260762699e+00
4.959787017532678277e+01 1.000000142880473897e+00
4.966985547311389837e+01 1.000000147722498678e+00
4.974184077090102818e+01 1.000000153885689080e+00
4.981382606868814378e+01 1.000000161444894564e+00
4.988581136647526648e+01 1.000000170438138936e+00
4.995779666426238919e+01 1.000000180850616927e+00
5.002978196204951189e+01 1.000000192596127491e+00
5.010176725983663459e+01 1.000000205500798156e+00
5.017375255762375019e+01 1.000000219289688186e+00
5.024573785541087290e+01 1.000000233577997166e+00
5.031772315319799560e+01 1.000000247868658043e+00
5.038970845098511120e+01 1.000000261560791914e+00
5.046169374877224101e+01 1.000000273970151676e+00
5.053367904655935661e+01 1.000000284364064962e+00
5.060566434434647931e+01 1.000000292011634873e+00
5.067764964213360912e+01 1.000000296249896170e+00
5.074963493992071761e+01 1.000000296558407831e+00
5.082162023770785453e+01 1.000000292630600418e+00
5.089360553549497013e+01 1.000000284427025488e+00
5.096559083328208573e+01 1.000000272197627105e+00
5.103757613106921553e+01 1.000000256462221682e+00
5.110956142885633113e+01 1.000000237949011828e+00
5.118154672664346094e+01 1.000000217502386990e+00
5.125353202443057654e+01 1.000000195982234663e+00
5.132551732221769214e+01 1.000000174175950107e+00
5.139750262000482195e+01 1.000000152738631964e+00
5.146948791779193755e+01 1.000000132166787292e+00
5.154147321557906025e+01 1.000000112801557650e+00
5.161345851336618296e+01 1.000000094849415655e+00
5.168544381115329855e+01 1.000000078408838089e+00
5.175742910894043547e+01 1.000000063495903868e+00
5.182941440672755107e+01 1.000000050067631374e+00
5.190139970451467377e+01 1.000000038042215822e+00
5.197338500230179648e+01 1.000000027315632645e+00
5.204537030008891207e+01 1.000000017775127592e+00
5.211735559787603478e+01 1.000000009310486604e+00
5.218934089566315748e+01 1.000000001822615392e+00
5.226132619345028019e+01 9.999999952291814820e-01
5.233331149123740289e+01 9.999999894687330304e-01
5.240529678902451849e+01 9.999999845055724812e-01
5.247728208681164119e+01 9.999999803357605410e-01
5.254926738459876390e+01 9.999999769929170945e-01
5.262125268238588660e+01 9.999999745541283680e-01
5.269323798017300220e+01 9.999999731460084140e-01
5.276522327796012490e+01 9.999999729505759660e-01
5.283720857574725471e+01 9.999999742102041456e-01
5.290919387353437742e+01 9.999999772337624382e-01
5.298117917132150012e+01 9.999999824062167919e-01
5.305316446910861572e+01 9.999999902025979992e-01
5.312514976689573842e+01 1.000000001204248701e+00
5.319713506468286113e+01 1.000000016117638113e+00
5.326912036246997673e+01 1.000000035793874309e+00
5.334110566025710654e+01 1.000000061245847283e+00
5.341309095804422213e+01 1.000000093656226774e+00
5.348507625583134484e+01 1.000000134370591098e+00
5.355706155361846754e+01 1.000000184862819497e+00
5.362904685140558314e+01 1.000000246647134272e+00
5.370103214919272006e+01 1.000000321089654198e+00
5.377301744697982855e+01 1.000000409054812911e+00
5.384500274476694415e+01 1.000000510296327860e+00
5.391698804255408106e+01 1.000000622498800951e+00
5.398897334034119666e+01 1.000000739942990435e+00
5.406095863812832647e+01 1.000000852009747421e+00
5.413294393591544207e+01 1.000000942234561707e+00
5.420492923370255767e+01 1.000000989364923543e+00
5.427691453148968748e+01 1.000000972396706045e+00
5.434889982927680308e+01 1.000000880426538785e+00
5.442088512706392578e+01 1.000000723437325600e+00
5.449287042485104848e+01 1.000000533671605574e+00
5.456485572263816408e+01 1.000000349713888292e+00
5.463684102042529389e+01 1.000000194619518945e+00
5.470882631821240949e+01 1.000000071217975295e+00
5.478081161599953930e+01 9.999999740171706675e-01
5.485279691378665490e+01 9.999998978424958773e-01
5.492478221157377050e+01 9.999998389775315299e-01
5.499676750936090741e+01 9.999997946367155111e-01
5.506875280714802301e+01 9.999997626321568411e-01
5.514073810493514571e+01 9.999997411663302804e-01
5.521272340272226842e+01 9.999997286663865337e-01
5.528470870050939112e+01 9.999997237132386418e-01
5.535669399829650672e+01 9.999997250335931342e-01
5.542867929608362942e+01 9.999997315028331668e-01
5.550066459387075213e+01 9.999997421272964759e-01
5.557264989165786773e+01 9.999997560325368795e-01
5.564463518944499754e+01 9.999997724492459827e-01
5.571662048723211313e+01 9.999997907049708035e-01
5.578860578501923584e+01 9.999998102123657251e-01
5.586059108280636565e+01 9.999998304650992154e-01
5.593257638059347414e+01 9.999998510326222334e-01
5.600456167838061106e+01 9.999998715589856202e-01
5.607654697616772665e+01 9.999998917575230184e-01
5.614853227395484225e+01 9.999999114088805596e-01
5.622051757174197206e+01 9.999999303554999441e-01
5.629250286952908766e+01 9.999999484986283882e-01
5.636448816731621747e+01 9.999999657917056917e-01
5.643647346510333307e+01 9.999999822363139224e-01
5.650845876289044867e+01 9.999999978747101670e-01
5.658044406067757848e+01 1.000000012783808234e+00
5.665242935846469408e+01 1.000000027064857910e+00
5.672441465625181678e+01 1.000000040833823434e+00
5.679639995403893948e+01 1.000000054207085265e+00
5.686838525182605508e+01 1.000000067287241334e+00
5.694037054961319200e+01 1.000000080144452852e+00
5.701235584740030760e+01 1.000000092799048446e+00
5.708434114518743030e+01 1.000000105202600853e+00
5.715632644297455300e+01 1.000000117225193774e+00
5.722831174076166860e+01 1.000000128649120690e+00
5.730029703854879841e+01 1.000000139178978120e+00
5.737228233633591401e+01 1.000000148468050964e+00
5.744426763412303671e+01 1.000000156165258725e+00
5.751625293191015942e+01 1.000000161971372759e+00
5.758823822969727502e+01 1.000000165695012821e+00
5.766022352748439772e+01 1.000000167288572994e+00
5.773220882527152042e+01 1.000000166857948125e+00
5.780419412305864313e+01 1.000000164641746236e+00
5.787617942084575873e+01 1.000000160972813745e+00
5.794816471863288143e+01 1.000000156230195447e+00
5.802015001642001124e+01 1.000000150796115372e+00
5.809213531420713394e+01 1.000000145020060183e+00
5.816412061199425665e+01 1.000000139196045135e+00
5.823610590978137225e+01 1.000000133548056169e+00
5.830809120756849495e+01 1.000000128225718488e+00
5.838007650535561766e+01 1.000000123303792510e+00
5.845206180314273325e+01 1.000000118787734538e+00
5.852404710092986306e+01 1.000000114619475688e+00
5.859603239871697866e+01 1.000000110686591004e+00
5.866801769650410137e+01 1.000000106829792790e+00
5.874000299429122407e+01 1.000000102852690587e+00
5.881198829207833967e+01 1.000000098528874393e+00
5.888397358986547658e+01 1.000000093610785568e+00
5.895595888765258508e+01 1.000000087835881013e+00
5.902794418543970068e+01 1.000000080934983604e+00
5.909992948322683759e+01 1.000000072637712734e+00
5.917191478101395319e+01 1.000000062680070467e+00
5.924390007880108300e+01 1.000000050809066066e+00
5.931588537658819860e+01 1.000000036789850943e+00
5.938787067437531420e+01 1.000000020409044232e+00
5.945985597216244400e+01 1.000000001480592982e+00
5.953184126994955960e+01 9.999999798493175440e-01
5.960382656773668941e+01 9.999999553995341239e-01
5.967581186552380501e+01 9.999999280613032226e-01
5.974779716331092061e+01 9.999998978224425850e-01
5.981978246109805042e+01 9.999998647402100760e-01
5.989176775888516602e+01 9.999998289612551661e-01
5.996375305667229583e+01 9.999997907347401016e-01
6.003573835445941143e+01 9.999997504363224987e-01
6.010772365224652702e+01 9.999997086153105119e-01
6.017970895003366394e+01 9.999996661068452086e-01
6.025169424782077954e+01 9.999996242807469571e-01
6.032367954560790224e+01 9.999995859733444847e-01
6.039566484339502495e+01 9.999995583697386392e-01
6.046765014118214054e+01 9.999995555099814304e-01
6.053963543896926325e+01 9.999995921822210088e-01
6.061162073675638595e+01 9.999996715931411817e-01
6.068360603454350866e+01 9.999997813543192171e-01
6.075559133233062425e+01 9.999999012148167443e-01
6.082757663011774696e+01 1.000000013047625202e+00
6.089956192790486966e+01 1.000000105881614587e+00
6.097154722569199237e+01 1.000000175878820841e+00
6.104353252347912218e+01 1.000000224037612462e+00
6.111551782126623777e+01 1.000000253742621137e+00
6.118750311905335337e+01 1.000000269011431797e+00
6.125948841684048318e+01 1.000000273552905883e+00
6.133147371462759878e+01 1.000000270425335902e+00
6.140345901241472859e+01 1.000000262012372243e+00
6.147544431020184419e+01 1.000000250114404521e+00
6.154742960798896689e+01 1.000000236062495329e+00
6.161941490577608960e+01 1.000000220821847252e+00
6.169140020356320520e+01 1.000000205076896798e+00
6.176338550135033501e+01 1.000000189297357123e+00
6.183537079913745060e+01 1.000000173792058744e+00
6.190735609692456620e+01 1.000000158752902157e+00
6.197934139471169601e+01 1.000000144289791226e+00
6.205132669249881161e+01 1.000000130455726888e+00
6.212331199028594853e+01 1.000000117264961297e+00
6.219529728807306412e+01 1.000000104705462523e+00
6.226728258586017262e+01 1.000000092747660219e+00
6.233926788364730953e+01 1.000000081349966319e+00
6.241125318143442513e+01 1.000000070463993973e+00
6.248323847922155494e+01 1.000000060039542449e+00
6.255522377700867054e+01 1.000000050029519638e+00
6.262720907479578614e+01 1.000000040393554945e+00
6.269919437258291595e+01 1.000000031101172082e+00
6.277117967037003154e+01 1.000000022134107880e+00
6.284316496815715425e+01 1.000000013488205441e+00
6.291515026594427695e+01 1.000000005174471962e+00
6.298713556373139255e+01 9.999999972208507559e-01
6.305912086151851526e+01 9.999999896743437811e-01
6.313110615930563796e+01 9.999999826033911798e-01
6.320309145709276777e+01 9.999999760993882880e-01
6.327507675487989047e+01 9.999999702777633281e-01
6.334706205266699897e+01 9.999999652779126835e-01
6.341904735045412878e+01 9.999999612615441125e-01
6.349103264824125148e+01 9.999999584077605697e-01
6.356301794602837418e+01 9.999999569040991521e-01
6.363500324381548978e+01 9.999999569312367775e-01
6.370698854160261249e+01 9.999999586406503882e-01
6.377897383938973519e+01 9.999999621266060235e-01
6.385095913717685789e+01 9.999999673983170911e-01
6.392294443496398060e+01 9.999999743591606594e-01
6.399492973275109620e+01 9.999999827995970092e-01
6.406691503053821179e+01 9.999999924068173618e-01
6.413890032832534871e+01 1.000000002790973230e+00
6.421088562611245720e+01 1.000000013522501341e+00
6.428287092389959412e+01 1.000000024172967183e+00
6.435485622168671682e+01 1.000000034351495426e+00
6.442684151947382531e+01 1.000000043732054422e+00
6.449882681726096223e+01 1.000000052069079048e+00
6.457081211504807072e+01 1.000000059201825886e+00
6.464279741283519343e+01 1.000000065049330367e+00
6.471478271062231613e+01 1.000000069599828123e+00
6.478676800840943883e+01 1.000000072897337500e+00
6.485875330619656154e+01 1.000000075027569491e+00
6.493073860398368424e+01 1.000000076104168967e+00
6.500272390177080695e+01 1.000000076256674086e+00
6.507470919955791544e+01 1.000000075620512296e+00
6.514669449734503814e+01 1.000000074329178146e+00
6.521867979513217506e+01 1.000000072508253401e+00
6.529066509291928355e+01 1.000000070271920283e+00
6.536265039070642047e+01 1.000000067721473096e+00
6.543463568849352896e+01 1.000000064945219647e+00
6.550662098628065166e+01 1.000000062018810754e+00
6.557860628406777437e+01 1.000000059006064923e+00
6.565059158185489707e+01 1.000000055959971990e+00
6.572257687964201978e+01 1.000000052923745608e+00
6.579456217742914248e+01 1.000000049931656809e+00
6.586654747521626518e+01 1.000000047010469073e+00
6.593853277300338789e+01 1.000000044181283743e+00
6.601051807079049638e+01 1.000000041461445388e+00
6.608250336857763330e+01 1.000000038865843210e+00
6.615448866636474179e+01 1.000000036407906912e+00
6.622647396415186449e+01 1.000000034100226420e+00
6.629845926193900141e+01 1.000000031954804802e+00
6.637044455972610990e+01 1.000000029982820893e+00
6.644242985751324682e+01 1.000000028194796942e+00
6.651441515530035531e+01 1.000000026601057801e+00
6.658640045308747801e+01 1.000000025212153920e+00
6.665838575087460072e+01 1.000000024038632196e+00
6.673037104866172342e+01 1.000000023090486634e+00
6.680235634644884612e+01 1.000000022376294373e+00
6.687434164423596883e+01 1.000000021902086811e+00
6.694632694202307732e+01 1.000000021669904759e+00
6.701831223981021424e+01 1.000000021677001305e+00
6.709029753759732273e+01 1.000000021915666615e+00
6.716228283538444543e+01 1.000000022373403796e+00
6.723426813317156814e+01 1.000000023032905139e+00
6.730625343095869084e+01 1.000000023872193999e+00
6.737823872874582776e+01 1.000000024864958981e+00
6.745022402653293625e+01 1.000000025981057306e+00
6.752220932432005895e+01 1.000000027187017082e+00
6.759419462210718166e+01 1.000000028447335598e+00
6.766617991989430436e+01 1.000000029726352935e+00
6.773816521768141286e+01 1.000000030990209066e+00
6.781015051546854977e+01 1.000000032208147926e+00
6.788213581325567247e+01 1.000000033353430684e+00
6.795412111104279518e+01 1.000000034403825122e+00
6.802610640882990367e+01 1.000000035341672033e+00
6.809809170661702638e+01 1.000000036153422478e+00
6.817007700440416329e+01 1.000000036829566064e+00
6.824206230219128599e+01 1.000000037364876526e+00
6.831404759997839449e+01 1.000000037758619786e+00
6.838603289776551719e+01 1.000000038014126291e+00
6.845801819555263990e+01 1.000000038138115110e+00
6.853000349333974839e+01 1.000000038139851943e+00
6.860198879112688530e+01 1.000000038030188998e+00
6.867397408891400801e+01 1.000000037820396148e+00
6.874595938670111650e+01 1.000000037521701302e+00
6.881794468448823920e+01 1.000000037145431175e+00
6.888992998227536191e+01 1.000000036703319939e+00
6.896191528006249882e+01 1.000000036207346232e+00
6.903390057784962153e+01 1.000000035669424969e+00
6.910588587563673002e+01 1.000000035101020979e+00
6.917787117342385272e+01 1.000000034512686264e+00
6.924985647121097543e+01 1.000000033913398756e+00
6.932184176899811234e+01 1.000000033310586955e+00
6.939382706678522084e+01 1.000000032710723685e+00
6.946581236457234354e+01 1.000000032120009763e+00
6.953779766235946624e+01 1.000000031544507229e+00
6.960978296014657474e+01 1.000000030990044975e+00
6.968176825793369744e+01 1.000000030461990264e+00
6.975375355572083436e+01 1.000000029964905890e+00
6.982573885350794285e+01 1.000000029501956655e+00
6.989772415129506555e+01 1.000000029074982866e+00
6.996970944908218826e+01 1.000000028685107623e+00
7.004169474686931096e+01 1.000000028333410951e+00
7.011368004465644788e+01 1.000000028021009069e+00
7.018566534244355637e+01 1.000000027748901177e+00
7.025765064023067907e+01 1.000000027517685686e+00
7.032963593801780178e+01 1.000000027327188068e+00
7.040162123580492448e+01 1.000000027175860007e+00
7.047360653359204719e+01 1.000000027060874208e+00
7.054559183137916989e+01 1.000000026978779433e+00
7.061757712916629259e+01 1.000000026926226582e+00
7.068956242695340109e+01 1.000000026900102146e+00
7.076154772474052379e+01 1.000000026897425842e+00
7.083353302252764649e+01 1.000000026915141893e+00
7.090551832031476920e+01 1.000000026949825704e+00
7.097750361810190611e+01 1.000000026997176716e+00
7.104948891588901461e+01 1.000000027052198037e+00
7.112147421367613731e+01 1.000000027109930745e+00
7.119345951146326001e+01 1.000000027166216832e+00
7.126544480925038272e+01 1.000000027217836429e+00
7.133743010703750542e+01 1.000000027262370361e+00
7.140941540482462813e+01 1.000000027297941019e+00
7.148140070261175083e+01 1.000000027322859530e+00
7.155338600039885932e+01 1.000000027335050889e+00
7.162537129818599624e+01 1.000000027332156094e+00
7.169735659597311894e+01 1.000000027312187623e+00
7.176934189376022744e+01 1.000000027274193126e+00
7.184132719154735014e+01 1.000000027218279630e+00
7.191331248933447284e+01 1.000000027145357739e+00
7.198529778712158134e+01 1.000000027056779928e+00
7.205728308490873246e+01 1.000000026953915322e+00
7.212926838269584096e+01 1.000000026837516653e+00
7.220125368048296366e+01 1.000000026707797973e+00
7.227323897827008636e+01 1.000000026565061262e+00
7.234522427605719486e+01 1.000000026410357012e+00
7.241720957384433177e+01 1.000000026245474016e+00
7.248919487163145448e+01 1.000000026072672465e+00
7.256118016941857718e+01 1.000000025894320022e+00
7.263316546720568567e+01 1.000000025712482365e+00
7.270515076499280838e+01 1.000000025528327008e+00
7.277713606277994529e+01 1.000000025342238086e+00
7.284912136056705378e+01 1.000000025154494043e+00
7.292110665835417649e+01 1.000000024965951306e+00
7.299309195614129919e+01 1.000000024778048502e+00
7.306507725392840769e+01 1.000000024592547776e+00
7.313706255171555881e+01 1.000000024411183519e+00
7.320904784950266730e+01 1.000000024235278895e+00
7.328103314728979001e+01 1.000000024065175852e+00
7.335301844507691271e+01 1.000000023900391444e+00
7.342500374286402121e+01 1.000000023740323929e+00
7.349698904065114391e+01 1.000000023584944220e+00
7.356897433843828082e+01 1.000000023434806540e+00
7.364095963622540353e+01 1.000000023290779305e+00
7.371294493401251202e+01 1.000000023153688744e+00
7.378493023179963473e+01 1.000000023023956741e+00
7.385691552958675743e+01 1.000000022901047947e+00
7.392890082737388013e+01 1.000000022783658293e+00
7.400088612516100284e+01 1.000000022670436861e+00
7.407287142294812554e+01 1.000000022560678881e+00
7.414485672073523403e+01 1.000000022454337723e+00
7.421684201852237095e+01 1.000000022351733353e+00
7.428882731630947944e+01 1.000000022253202170e+00
7.436081261409661636e+01 1.000000022158733071e+00
7.443279791188373906e+01 1.000000022067436989e+00
7.450478320967084755e+01 1.000000021977757392e+00
7.457676850745797026e+01 1.000000021888201918e+00
7.464875380524509296e+01 1.000000021798021166e+00
7.472073910303222988e+01 1.000000021707204034e+00
7.479272440081933837e+01 1.000000021616164858e+00
7.486470969860646107e+01 1.000000021525380367e+00
7.493669499639358378e+01 1.000000021435017761e+00
7.500868029418069227e+01 1.000000021344426226e+00
7.508066559196782919e+01 1.000000021252336335e+00
7.515265088975495189e+01 1.000000021157607222e+00
7.522463618754206038e+01 1.000000021059883615e+00
7.529662148532919730e+01 1.000000020959560976e+00
7.536860678311630579e+01 1.000000020857447103e+00
7.544059208090342850e+01 1.000000020754387098e+00
7.551257737869056541e+01 1.000000020650890109e+00
7.558456267647767390e+01 1.000000020546630397e+00
7.565654797426479661e+01 1.000000020440670045e+00
7.572853327205191931e+01 1.000000020332194151e+00
7.580051856983904202e+01 1.000000020221154973e+00
7.587250386762616472e+01 1.000000020108222420e+00
7.594448916541328742e+01 1.000000019994427003e+00
7.601647446320041013e+01 1.000000019880775248e+00
7.608845976098751862e+01 1.000000019767886439e+00
7.616044505877465554e+01 1.000000019655511885e+00
7.623243035656177824e+01 1.000000019542790941e+00
7.630441565434888673e+01 1.000000019428972209e+00
7.637640095213602365e+01 1.000000019314059241e+00
7.644838624992313214e+01 1.000000019198736156e+00
7.652037154771025484e+01 1.000000019084008374e+00
7.659235684549739176e+01 1.000000018970801374e+00
7.666434214328450025e+01 1.000000018859624085e+00
7.673632744107162296e+01 1.000000018750117015e+00
7.680831273885874566e+01 1.000000018641311161e+00
7.688029803664586836e+01 1.000000018532371859e+00
7.695228333443297686e+01 1.000000018423217174e+00
7.702426863222011377e+01 1.000000018314430639e+00
7.709625393000723648e+01 1.000000018206896435e+00
7.716823922779434497e+01 1.000000018101384613e+00
7.724022452558148188e+01 1.000000017998244006e+00
7.731220982336859038e+01 1.000000017896961690e+00
7.738419512115571308e+01 1.000000017796458751e+00
7.745618041894285000e+01 1.000000017695822585e+00
7.752816571672995849e+01 1.000000017594910640e+00
7.760015101451708119e+01 1.000000017494232951e+00
7.767213631230420390e+01 1.000000017394588214e+00
7.774412161009131239e+01 1.000000017296657440e+00
7.781610690787844931e+01 1.000000017200678659e+00
7.788809220566557201e+01 1.000000017106068340e+00
7.796007750345269471e+01 1.000000017011718922e+00
7.803206280123980321e+01 1.000000016916727574e+00
7.810404809902692591e+01 1.000000016820974169e+00
7.817603339681406283e+01 1.000000016724986063e+00
7.824801869460117132e+01 1.000000016629564170e+00
7.832000399238830823e+01 1.000000016535364411e+00
7.839198929017541673e+01 1.000000016442607276e+00
7.846397458796252522e+01 1.000000016350711007e+00
7.853595988574967635e+01 1.000000016258614455e+00
7.860794518353678484e+01 1.000000016165493388e+00
7.867993048132390754e+01 1.000000016071311615e+00
7.875191577911103025e+01 1.000000015976659995e+00
7.882390107689813874e+01 1.000000015882375859e+00
7.889588637468526144e+01 1.000000015789128893e+00
7.896787167247239836e+01 1.000000015697135591e+00
7.903985697025952106e+01 1.000000015605839732e+00
7.911184226804662956e+01 1.000000015514240115e+00
7.918382756583375226e+01 1.000000015421601551e+00
7.925581286362087496e+01 1.000000015327962011e+00
7.932779816140799767e+01 1.000000015233974082e+00
7.939978345919513458e+01 1.000000015140486642e+00
7.947176875698224308e+01 1.000000015048158497e+00
7.954375405476935157e+01 1.000000014957179051e+00
7.961573935255648848e+01 1.000000014866988973e+00
7.968772465034361119e+01 1.000000014776627699e+00
7.975970994813073389e+01 1.000000014685418215e+00
7.983169524591785660e+01 1.000000014593451780e+00
7.990368054370496509e+01 1.000000014501395418e+00
7.997566584149208779e+01 1.000000014410088234e+00
8.004765113927921050e+01 1.000000014320130415e+00
8.011963643706634741e+01 1.000000014231659407e+00
8.019162173485345591e+01 1.000000014144088345e+00
8.026360703264057861e+01 1.000000014056472430e+00
8.033559233042770131e+01 1.000000013968181722e+00
8.040757762821480981e+01 1.000000013879336569e+00
8.047956292600196093e+01 1.000000013790597997e+00
8.055154822378906943e+01 1.000000013702769142e+00
8.062353352157617792e+01 1.000000013616390460e+00
8.069551881936331483e+01 1.000000013531525678e+00
8.076750411715042333e+01 1.000000013447553959e+00
8.083948941493756024e+01 1.000000013363557150e+00
8.091147471272468295e+01 1.000000013278941946e+00
8.098346001051179144e+01 1.000000013193862225e+00
8.105544530829891414e+01 1.000000013108979680e+00
8.112743060608603685e+01 1.000000013025053036e+00
8.119941590387317376e+01 1.000000012942567018e+00
8.127140120166028225e+01 1.000000012861522736e+00
8.134338649944740496e+01 1.000000012781272263e+00
8.141537179723452766e+01 1.000000012700929197e+00
8.148735709502163616e+01 1.000000012619967293e+00
8.155934239280877307e+01 1.000000012538581728e+00
8.163132769059589577e+01 1.000000012457431753e+00
8.170331298838301848e+01 1.000000012377249226e+00
8.177529828617014118e+01 1.000000012298461138e+00
8.184728358395724968e+01 1.000000012221016643e+00
8.191926888174437238e+01 1.000000012144259820e+00
8.199125417953150929e+01 1.000000012067356003e+00
8.206323947731861779e+01 1.000000011989844451e+00
8.213522477510574049e+01 1.000000011911971187e+00
8.220721007289286320e+01 1.000000011834401681e+00
8.227919537067998590e+01 1.000000011757838259e+00
8.235118066846709439e+01 1.000000011682653511e+00
8.242316596625423131e+01 1.000000011608752848e+00
8.249515126404135401e+01 1.000000011535474576e+00
8.256713656182846250e+01 1.000000011462032878e+00
8.263912185961559942e+01 1.000000011388054721e+00
8.271110715740270791e+01 1.000000011313826542e+00
8.278309245518984483e+01 1.000000011240016695e+00
8.285507775297696753e+01 1.000000011167293090e+00
8.292706305076407602e+01 1.000000011095971253e+00
8.299904834855119873e+01 1.000000011025903968e+00
8.307103364633832143e+01 1.000000010956428209e+00
8.314301894412544414e+01 1.000000010886817225e+00
8.321500424191256684e+01 1.000000010816766594e+00
8.328698953969968954e+01 1.000000010746612045e+00
8.335897483748681225e+01 1.000000010677010609e+00
8.343096013527392074e+01 1.000000010608585566e+00
8.350294543306104345e+01 1.000000010541592266e+00
8.357493073084818036e+01 1.000000010475828427e+00
8.364691602863528885e+01 1.000000010410635465e+00
8.371890132642242577e+01 1.000000010345335921e+00
8.379088662420953426e+01 1.000000010279701756e+00
