r[Angstrom]  g(r)
8.379088662420952005e+01 1.000000009188781513e+00
8.393485721978377967e+01 1.000000009128035439e+00
8.407882781535801087e+01 1.000000009061846828e+00
8.422279841093224206e+01 1.000000008983903177e+00
8.436676900650650168e+01 1.000000008898682013e+00
8.451073960208074709e+01 1.000000008816361419e+00
8.465471019765497829e+01 1.000000008744873936e+00
8.479868079322923791e+01 1.000000008683099129e+00
8.494265138880346910e+01 1.000000008626329651e+00
8.508662198437771451e+01 1.000000008568970866e+00
8.523059257995195992e+01 1.000000008506862548e+00
8.537456317552619112e+01 1.000000008434527521e+00
8.551853377110045074e+01 1.000000008355953041e+00
8.566250436667468193e+01 1.000000008280080399e+00
8.580647496224892734e+01 1.000000008213779212e+00
8.595044555782317275e+01 1.000000008155917275e+00
8.609441615339741816e+01 1.000000008102365889e+00
8.623838674897166356e+01 1.000000008048242961e+00
8.638235734454589476e+01 1.000000007989996886e+00
8.652632794012014017e+01 1.000000007922870360e+00
8.667029853569439979e+01 1.000000007850413430e+00
8.681426913126863099e+01 1.000000007780459832e+00
8.695823972684287639e+01 1.000000007718933714e+00
8.710221032241712180e+01 1.000000007664734625e+00
8.724618091799135300e+01 1.000000007614240349e+00
8.739015151356561262e+01 1.000000007563220494e+00
8.753412210913984381e+01 1.000000007508636823e+00
8.767809270471408922e+01 1.000000007446365080e+00
8.782206330028833463e+01 1.000000007379551414e+00
8.796603389586258004e+01 1.000000007315041239e+00
8.811000449143681124e+01 1.000000007257930257e+00
8.825397508701107085e+01 1.000000007207170416e+00
8.839794568258530205e+01 1.000000007159603355e+00
8.854191627815954746e+01 1.000000007111563338e+00
8.868588687373379287e+01 1.000000007060457774e+00
8.882985746930803828e+01 1.000000007002717073e+00
8.897382806488228368e+01 1.000000006941120123e+00
8.911779866045652909e+01 1.000000006881634151e+00
8.926176925603076029e+01 1.000000006828624555e+00
8.940573985160500570e+01 1.000000006781109452e+00
8.954971044717925110e+01 1.000000006736349478e+00
8.969368104275349651e+01 1.000000006691180054e+00
8.983765163832774192e+01 1.000000006643385175e+00
8.998162223390197312e+01 1.000000006589884638e+00
9.012559282947623274e+01 1.000000006533119823e+00
9.026956342505046393e+01 1.000000006478282133e+00
9.041353402062470934e+01 1.000000006429099253e+00
9.055750461619895475e+01 1.000000006384661244e+00
9.070147521177318595e+01 1.000000006342601777e+00
9.084544580734744557e+01 1.000000006300201250e+00
9.098941640292169097e+01 1.000000006255565621e+00
9.113338699849592217e+01 1.000000006206039460e+00
9.127735759407018179e+01 1.000000006153766829e+00
9.142132818964441299e+01 1.000000006103247241e+00
9.156529878521864418e+01 1.000000006057650825e+00
9.170926938079290380e+01 1.000000006016144249e+00
9.185323997636713500e+01 1.000000005976694251e+00
9.199721057194139462e+01 1.000000005936972913e+00
9.214118116751562582e+01 1.000000005895361532e+00
9.228515176308987122e+01 1.000000005849578821e+00
9.242912235866411663e+01 1.000000005801495062e+00
9.257309295423834783e+01 1.000000005755004695e+00
9.271706354981259324e+01 1.000000005712787798e+00
9.286103414538683865e+01 1.000000005674090975e+00
9.300500474096109826e+01 1.000000005637177392e+00
9.314897533653534367e+01 1.000000005600061304e+00
9.329294593210956066e+01 1.000000005561359373e+00
9.343691652768382028e+01 1.000000005519117607e+00
9.358088712325806569e+01 1.000000005474963816e+00
9.372485771883231109e+01 1.000000005432254868e+00
9.386882831440654229e+01 1.000000005393246960e+00
9.401279890998078770e+01 1.000000005357266852e+00
9.415676950555503311e+01 1.000000005322835284e+00
9.430074010112927851e+01 1.000000005288270710e+00
9.444471069670352392e+01 1.000000005252388080e+00
9.458868129227775512e+01 1.000000005213524279e+00
9.473265188785200053e+01 1.000000005173082851e+00
9.487662248342624594e+01 1.000000005133955483e+00
9.502059307900047713e+01 1.000000005098025557e+00
9.516456367457475096e+01 1.000000005064700881e+00
9.530853427014898216e+01 1.000000005032725570e+00
9.545250486572319915e+01 1.000000005000688086e+00
9.559647546129747298e+01 1.000000004967568135e+00
9.574044605687170417e+01 1.000000004931960174e+00
9.588441665244596379e+01 1.000000004895067018e+00
9.602838724802019499e+01 1.000000004859374680e+00
9.617235784359442619e+01 1.000000004826440581e+00
9.631632843916868580e+01 1.000000004795752018e+00
9.646029903474291700e+01 1.000000004766247397e+00
9.660426963031717662e+01 1.000000004736751658e+00
9.674824022589140782e+01 1.000000004706384393e+00
9.689221082146563901e+01 1.000000004673966769e+00
9.703618141703989863e+01 1.000000004640521523e+00
9.718015201261412983e+01 1.000000004608182946e+00
9.732412260818838945e+01 1.000000004578224244e+00
9.746809320376263486e+01 1.000000004550213095e+00
9.761206379933685184e+01 1.000000004523250441e+00
9.775603439491112567e+01 1.000000004496372830e+00
9.790000499048535687e+01 1.000000004468815318e+00
9.804397558605960228e+01 1.000000004439600687e+00
9.818794618163384769e+01 1.000000004409589582e+00
9.833191677720807888e+01 1.000000004380614760e+00
9.847588737278232429e+01 1.000000004353702066e+00
9.861985796835656970e+01 1.000000004328496450e+00
9.876382856393081511e+01 1.000000004304237411e+00
9.890779915950506052e+01 1.000000004280148680e+00
9.905176975507929171e+01 1.000000004255559682e+00
9.919574035065353712e+01 1.000000004229674611e+00
9.933971094622778253e+01 1.000000004203206450e+00
9.948368154180204215e+01 1.000000004177732826e+00
9.962765213737627334e+01 1.000000004154062427e+00
9.977162273295050454e+01 1.000000004131917253e+00
9.991559332852476416e+01 1.000000004110650043e+00
1.000595639240990096e+02 1.000000004089653283e+00
1.002035345196732550e+02 1.000000004068330339e+00
1.003475051152474862e+02 1.000000004046050606e+00
1.004914757108217316e+02 1.000000004023392730e+00
1.006354463063959770e+02 1.000000004001722731e+00
1.007794169019702082e+02 1.000000003981659891e+00
1.009233874975444678e+02 1.000000003963006145e+00
1.010673580931186990e+02 1.000000003945207494e+00
1.012113286886929302e+02 1.000000003927812520e+00
1.013552992842671898e+02 1.000000003910286095e+00
1.014992698798414210e+02 1.000000003892155265e+00
1.016432404754156948e+02 1.000000003873883214e+00
1.017872110709899260e+02 1.000000003856671205e+00
1.019311816665641430e+02 1.000000003840979534e+00
1.020751522621384169e+02 1.000000003826701178e+00
1.022191228577126481e+02 1.000000003813359406e+00
1.023630934532869077e+02 1.000000003800655568e+00
1.025070640488611389e+02 1.000000003788101166e+00
1.026510346444353701e+02 1.000000003775373347e+00
1.027950052400096297e+02 1.000000003762823386e+00
1.029389758355838609e+02 1.000000003751519539e+00
1.030829464311581063e+02 1.000000003741763566e+00
1.032269170267323517e+02 1.000000003733521492e+00
1.033708876223065829e+02 1.000000003726341680e+00
1.035148582178808425e+02 1.000000003720032948e+00
1.036588288134550737e+02 1.000000003714089702e+00
1.038027994090293333e+02 1.000000003708282570e+00
1.039467700046035787e+02 1.000000003702799845e+00
1.040907406001778099e+02 1.000000003698559903e+00
1.042347111957520553e+02 1.000000003695665773e+00
1.043786817913263008e+02 1.000000003694129003e+00
1.045226523869005462e+02 1.000000003693485517e+00
1.046666229824747916e+02 1.000000003693678252e+00
1.048105935780490228e+02 1.000000003694245354e+00
1.049545641736232682e+02 1.000000003695207473e+00
1.050985347691975136e+02 1.000000003696829065e+00
1.052425053647717590e+02 1.000000003700251661e+00
1.053864759603459902e+02 1.000000003705802554e+00
1.055304465559202356e+02 1.000000003714040631e+00
1.056744171514944810e+02 1.000000003724993203e+00
1.058183877470687122e+02 1.000000003739281773e+00
1.059623583426429860e+02 1.000000003756959632e+00
1.061063289382172172e+02 1.000000003778725999e+00
1.062502995337914626e+02 1.000000003805208593e+00
1.063942701293657080e+02 1.000000003837959062e+00
1.065382407249399392e+02 1.000000003877462573e+00
1.066822113205141989e+02 1.000000003924567782e+00
1.068261819160884301e+02 1.000000003979214958e+00
1.069701525116626755e+02 1.000000004041859736e+00
1.071141231072369209e+02 1.000000004111745389e+00
1.072580937028111521e+02 1.000000004188406955e+00
1.074020642983854117e+02 1.000000004270152454e+00
1.075460348939596429e+02 1.000000004355262151e+00
1.076900054895338741e+02 1.000000004439248302e+00
1.078339760851081337e+02 1.000000004516673480e+00
1.079779466806823649e+02 1.000000004579440382e+00
1.081219172762566387e+02 1.000000004619599814e+00
1.082658878718308699e+02 1.000000004628781802e+00
1.084098584674051011e+02 1.000000004603055492e+00
1.085538290629793607e+02 1.000000004543532883e+00
1.086977996585535919e+02 1.000000004459647984e+00
1.088417702541278373e+02 1.000000004364332007e+00
1.089857408497020828e+02 1.000000004273092991e+00
1.091297114452763140e+02 1.000000004198220882e+00
1.092736820408505736e+02 1.000000004150926936e+00
1.094176526364248048e+02 1.000000004139266707e+00
1.095616232319990502e+02 1.000000004172831414e+00
1.097055938275732956e+02 1.000000004261397235e+00
1.098495644231475268e+02 1.000000004419201449e+00
1.099935350187217722e+02 1.000000004662238373e+00
1.101375056142960176e+02 1.000000005014250570e+00
1.102814762098702772e+02 1.000000005506305634e+00
1.104254468054445226e+02 1.000000006184269985e+00
1.105694174010187680e+02 1.000000007111303102e+00
1.107133879965929992e+02 1.000000008380793171e+00
1.108573585921672446e+02 1.000000010125647876e+00
1.110013291877414900e+02 1.000000012519308479e+00
1.111452997833157212e+02 1.000000015741228543e+00
1.112892703788899809e+02 1.000000019860133094e+00
1.114332409744642121e+02 1.000000024513699959e+00
1.115772115700384575e+02 1.000000028270226382e+00
1.117211821656127029e+02 1.000000028260717766e+00
1.118651527611869341e+02 1.000000022169931668e+00
1.120091233567612079e+02 1.000000012871146815e+00
1.121530939523354249e+02 1.000000005472110542e+00
1.122970645479096561e+02 1.000000000680673296e+00
1.124410351434839299e+02 9.999999975997704293e-01
1.125850057390581611e+02 9.999999957328046252e-01
1.127289763346324207e+02 9.999999946980181464e-01
1.128729469302066519e+02 9.999999942547319609e-01
1.130169175257808831e+02 9.999999941902205647e-01
1.131608881213551427e+02 9.999999943865408580e-01
1.133048587169293739e+02 9.999999947428186431e-01
1.134488293125036193e+02 9.999999951939964049e-01
1.135927999080778648e+02 9.999999956715781568e-01
1.137367705036520960e+02 9.999999961444914209e-01
1.138807410992263556e+02 9.999999965797079504e-01
1.140247116948005868e+02 9.999999969714888914e-01
1.141686822903748464e+02 9.999999973084345850e-01
1.143126528859490776e+02 9.999999975999885882e-01
1.144566234815233088e+02 9.999999978460262229e-01
1.146005940770975684e+02 9.999999980592707560e-01
1.147445646726718138e+02 9.999999982375866736e-01
1.148885352682460592e+02 9.999999983875969001e-01
1.150325058638203046e+02 9.999999985015094461e-01
1.151764764593945358e+02 9.999999985842948913e-01
1.153204470549687812e+02 9.999999986316773226e-01
1.154644176505430266e+02 9.999999986529756191e-01
1.156083882461172720e+02 9.999999986433923960e-01
1.157523588416915032e+02 9.999999986056663515e-01
1.158963294372657487e+02 9.999999985229173216e-01
1.160403000328399941e+02 9.999999983841966200e-01
1.161842706284142395e+02 9.999999981580667274e-01
1.163282412239884991e+02 9.999999978219533681e-01
1.164722118195627161e+02 9.999999973329516401e-01
1.166161824151369615e+02 9.999999966613809521e-01
1.167601530107112211e+02 9.999999957578226129e-01
1.169041236062854523e+02 9.999999945946941304e-01
1.170480942018597119e+02 9.999999931229605066e-01
1.171920647974339431e+02 9.999999913234632887e-01
1.173360353930081885e+02 9.999999891610653613e-01
1.174800059885824339e+02 9.999999866678025429e-01
1.176239765841566651e+02 9.999999838827295928e-01
1.177679471797309247e+02 9.999999810399872180e-01
1.179119177753051559e+02 9.999999789915551274e-01
1.180558883708793871e+02 9.999999805738946090e-01
1.181998589664536468e+02 9.999999866022739603e-01
1.183438295620278780e+02 9.999999936396807287e-01
1.184878001576021518e+02 9.999999989280367041e-01
1.186317707531763830e+02 1.000000002061450788e+00
1.187757413487506000e+02 1.000000003619257560e+00
1.189197119443248738e+02 1.000000004234361528e+00
1.190636825398991050e+02 1.000000004342969762e+00
1.192076531354733504e+02 1.000000004210547244e+00
1.193516237310475958e+02 1.000000003980262120e+00
1.194955943266218270e+02 1.000000003708084950e+00
1.196395649221960866e+02 1.000000003419421191e+00
1.197835355177703178e+02 1.000000003129066339e+00
1.199275061133445632e+02 1.000000002849314784e+00
1.200714767089188086e+02 1.000000002585616388e+00
1.202154473044930398e+02 1.000000002343062411e+00
1.203594179000672852e+02 1.000000002123271781e+00
1.205033884956415307e+02 1.000000001929268523e+00
1.206473590912157903e+02 1.000000001760980917e+00
1.207913296867900357e+02 1.000000001621128343e+00
1.209353002823642527e+02 1.000000001511422321e+00
1.210792708779385123e+02 1.000000001436051722e+00
1.212232414735127577e+02 1.000000001396313953e+00
1.213672120690870031e+02 1.000000001392380655e+00
1.215111826646612343e+02 1.000000001418295703e+00
1.216551532602354797e+02 1.000000001465936261e+00
1.217991238558097251e+02 1.000000001523841053e+00
1.219430944513839705e+02 1.000000001583390308e+00
1.220870650469582159e+02 1.000000001637150415e+00
1.222310356425324471e+02 1.000000001682054940e+00
1.223750062381066925e+02 1.000000001715910081e+00
1.225189768336809379e+02 1.000000001739556055e+00
1.226629474292551691e+02 1.000000001753456713e+00
1.228069180248294430e+02 1.000000001759651980e+00
1.229508886204036742e+02 1.000000001758738710e+00
1.230948592159778912e+02 1.000000001752550771e+00
1.232388298115521650e+02 1.000000001741715216e+00
1.233828004071263962e+02 1.000000001727911592e+00
1.235267710027006558e+02 1.000000001711555342e+00
1.236707415982748870e+02 1.000000001694083096e+00
1.238147121938491182e+02 1.000000001675788397e+00
1.239586827894233778e+02 1.000000001657721072e+00
1.241026533849976090e+02 1.000000001639537395e+00
1.242466239805718686e+02 1.000000001621851764e+00
1.243905945761460998e+02 1.000000001604347100e+00
1.245345651717203310e+02 1.000000001587616927e+00
1.246785357672945906e+02 1.000000001571311747e+00
1.248225063628688218e+02 1.000000001556015539e+00
1.249664769584430815e+02 1.000000001541449413e+00
1.251104475540173269e+02 1.000000001527986626e+00
1.252544181495915439e+02 1.000000001514866899e+00
1.253983887451658177e+02 1.000000001502225011e+00
1.255423593407400489e+02 1.000000001489520951e+00
1.256863299363142943e+02 1.000000001477062472e+00
1.258303005318885397e+02 1.000000001464459665e+00
1.259742711274627709e+02 1.000000001452208132e+00
1.261182417230370163e+02 1.000000001440131792e+00
1.262622123186112617e+02 1.000000001428601681e+00
1.264061829141855071e+02 1.000000001416990747e+00
1.265501535097597525e+02 1.000000001405468852e+00
1.266941241053339837e+02 1.000000001393647864e+00
1.268380947009082291e+02 1.000000001381868842e+00
1.269820652964824745e+02 1.000000001369875990e+00
1.271260358920567342e+02 1.000000001358199331e+00
1.272700064876309654e+02 1.000000001346771361e+00
1.274139770832051965e+02 1.000000001335942024e+00
1.275579476787794562e+02 1.000000001325121124e+00
1.277019182743537016e+02 1.000000001314431231e+00
1.278458888699279470e+02 1.000000001303518848e+00
1.279898594655021782e+02 1.000000001292675300e+00
1.281338300610764236e+02 1.000000001281683426e+00
1.282778006566506690e+02 1.000000001271050598e+00
1.284217712522249144e+02 1.000000001260753502e+00
1.285657418477991598e+02 1.000000001251090787e+00
1.287097124433734052e+02 1.000000001241469816e+00
1.288536830389476222e+02 1.000000001231956981e+00
1.289976536345218676e+02 1.000000001222214996e+00
1.291416242300961130e+02 1.000000001212493217e+00
1.292855948256703869e+02 1.000000001202606459e+00
1.294295654212446323e+02 1.000000001193057875e+00
1.295735360168188492e+02 1.000000001183867671e+00
1.297175066123930947e+02 1.000000001175302300e+00
1.298614772079673401e+02 1.000000001166768238e+00
1.300054478035415855e+02 1.000000001158291907e+00
1.301494183991158309e+02 1.000000001149554230e+00
1.302933889946900763e+02 1.000000001140777028e+00
1.304373595902643217e+02 1.000000001131808869e+00
1.305813301858385671e+02 1.000000001123159121e+00
1.307253007814128125e+02 1.000000001114890624e+00
1.308692713769870295e+02 1.000000001107244962e+00
1.310132419725612749e+02 1.000000001099624169e+00
1.311572125681355203e+02 1.000000001092020252e+00
1.313011831637097657e+02 1.000000001084126566e+00
1.314451537592840396e+02 1.000000001076142508e+00
1.315891243548582565e+02 1.000000001067945732e+00
1.317330949504324735e+02 1.000000001060056709e+00
1.318770655460067474e+02 1.000000001052574916e+00
1.320210361415809928e+02 1.000000001045720399e+00
1.321650067371552382e+02 1.000000001038886088e+00
1.323089773327294836e+02 1.000000001032032015e+00
1.324529479283037006e+02 1.000000001024860641e+00
1.325969185238779744e+02 1.000000001017552043e+00
1.327408891194521914e+02 1.000000001010010298e+00
1.328848597150264652e+02 1.000000001002769201e+00
1.330288303106006822e+02 1.000000000995961535e+00
1.331728009061749276e+02 1.000000000989789362e+00
1.333167715017491730e+02 1.000000000983632287e+00
1.334607420973234184e+02 1.000000000977422365e+00
1.336047126928976638e+02 1.000000000970867831e+00
1.337486832884719092e+02 1.000000000964132774e+00
1.338926538840461262e+02 1.000000000957145252e+00
1.340366244796204001e+02 1.000000000950455048e+00
1.341805950751946455e+02 1.000000000944225809e+00
1.343245656707688909e+02 1.000000000938642719e+00
1.344685362663431363e+02 1.000000000933070732e+00
1.346125068619173533e+02 1.000000000927415478e+00
1.347564774574915987e+02 1.000000000921389409e+00
1.349004480530658441e+02 1.000000000915143072e+00
1.350444186486400895e+02 1.000000000908626285e+00
1.351883892442143349e+02 1.000000000902407704e+00
1.353323598397885803e+02 1.000000000896678287e+00
1.354763304353628257e+02 1.000000000891607455e+00
1.356203010309370711e+02 1.000000000886544838e+00
1.357642716265113165e+02 1.000000000881370754e+00
1.359082422220855619e+02 1.000000000875800765e+00
1.360522128176597789e+02 1.000000000869973649e+00
1.361961834132340243e+02 1.000000000863860539e+00
1.363401540088082982e+02 1.000000000858048743e+00
1.364841246043825436e+02 1.000000000852754534e+00
1.366280951999567606e+02 1.000000000848133341e+00
1.367720657955310060e+02 1.000000000843517700e+00
1.369160363911052514e+02 1.000000000838764169e+00
1.370600069866794968e+02 1.000000000833590308e+00
1.372039775822537706e+02 1.000000000828125346e+00
1.373479481778279876e+02 1.000000000822360624e+00
1.374919187734022330e+02 1.000000000816902324e+00
1.376358893689764784e+02 1.000000000811990697e+00
1.377798599645506954e+02 1.000000000807767186e+00
1.379238305601249692e+02 1.000000000803546341e+00
1.380678011556992146e+02 1.000000000799162958e+00
1.382117717512734316e+02 1.000000000794335486e+00
1.383557423468476770e+02 1.000000000789185162e+00
1.384997129424219224e+02 1.000000000783722864e+00
1.386436835379961963e+02 1.000000000778574982e+00
1.387876541335704133e+02 1.000000000774001752e+00
1.389316247291446587e+02 1.000000000770132180e+00
1.390755953247189041e+02 1.000000000766262609e+00
1.392195659202931495e+02 1.000000000762206964e+00
1.393635365158673949e+02 1.000000000757683694e+00
1.395075071114416403e+02 1.000000000752808482e+00
1.396514777070158857e+02 1.000000000747610640e+00
1.397954483025901311e+02 1.000000000742736539e+00
1.399394188981643481e+02 1.000000000738465511e+00
1.400833894937385935e+02 1.000000000734912797e+00
1.402273600893128673e+02 1.000000000731357641e+00
1.403713306848870843e+02 1.000000000727593097e+00
1.405153012804613297e+02 1.000000000723338278e+00
1.406592718760355751e+02 1.000000000718704207e+00
1.408032424716098205e+02 1.000000000713739068e+00
1.409472130671840375e+02 1.000000000709108328e+00
1.410911836627583114e+02 1.000000000705107750e+00
1.412351542583325568e+02 1.000000000701840808e+00
1.413791248539068022e+02 1.000000000698567870e+00
1.415230954494810476e+02 1.000000000695062674e+00
1.416670660450552646e+02 1.000000000691045443e+00
1.418110366406295384e+02 1.000000000686623869e+00
1.419550072362037838e+02 1.000000000681864343e+00
1.420989778317780008e+02 1.000000000677450762e+00
1.422429484273522462e+02 1.000000000673694656e+00
1.423869190229264916e+02 1.000000000670685507e+00
1.425308896185007370e+02 1.000000000667667033e+00
1.426748602140749824e+02 1.000000000664393873e+00
1.428188308096492278e+02 1.000000000660586696e+00
1.429628014052234732e+02 1.000000000656352306e+00
1.431067720007976902e+02 1.000000000651775078e+00
1.432507425963719356e+02 1.000000000647556675e+00
1.433947131919462095e+02 1.000000000644021503e+00
1.435386837875204549e+02 1.000000000641246389e+00
1.436826543830947003e+02 1.000000000638457287e+00
1.438266249786689173e+02 1.000000000635391739e+00
1.439705955742431627e+02 1.000000000631770636e+00
1.441145661698174365e+02 1.000000000627700780e+00
1.442585367653916535e+02 1.000000000623285867e+00
1.444025073609658989e+02 1.000000000619243767e+00
1.445464779565401443e+02 1.000000000615909546e+00
1.446904485521143613e+02 1.000000000613346707e+00
1.448344191476886351e+02 1.000000000610764772e+00
1.449783897432628805e+02 1.000000000607883965e+00
1.451223603388371259e+02 1.000000000604427397e+00
1.452663309344113429e+02 1.000000000600502759e+00
1.454103015299855883e+02 1.000000000596232841e+00
1.455542721255598622e+02 1.000000000592350169e+00
1.456982427211341076e+02 1.000000000589198690e+00
1.458422133167083530e+02 1.000000000586828808e+00
1.459861839122825700e+02 1.000000000584434057e+00
1.461301545078568154e+02 1.000000000581717785e+00
1.462741251034310608e+02 1.000000000578405990e+00
1.464180956990053062e+02 1.000000000574609249e+00
1.465620662945795516e+02 1.000000000570468339e+00
1.467060368901537970e+02 1.000000000566730440e+00
1.468500074857280140e+02 1.000000000563745939e+00
1.469939780813022594e+02 1.000000000561551694e+00
1.471379486768765332e+02 1.000000000559325475e+00
1.472819192724507786e+02 1.000000000556755086e+00
1.474258898680249956e+02 1.000000000553569635e+00
1.475698604635992410e+02 1.000000000549885026e+00
1.477138310591734864e+02 1.000000000545859358e+00
1.478578016547477603e+02 1.000000000542253797e+00
1.480017722503220057e+02 1.000000000539422063e+00
1.481457428458962227e+02 1.000000000537386802e+00
1.482897134414704681e+02 1.000000000535312017e+00
1.484336840370447135e+02 1.000000000532870414e+00
1.485776546326189305e+02 1.000000000529794653e+00
1.487216252281932043e+02 1.000000000526207300e+00
1.488655958237674497e+02 1.000000000522285326e+00
1.490095664193416667e+02 1.000000000518800558e+00
1.491535370149159121e+02 1.000000000516108711e+00
1.492975076104901575e+02 1.000000000514217779e+00
1.494414782060644313e+02 1.000000000512278664e+00
1.495854488016386483e+02 1.000000000509949638e+00
1.497294193972128937e+02 1.000000000506968245e+00
1.498733899927871391e+02 1.000000000503465269e+00
1.500173605883613845e+02 1.000000000499636332e+00
1.501613311839356584e+02 1.000000000496263253e+00
1.503053017795098754e+02 1.000000000493698860e+00
1.504492723750841208e+02 1.000000000491938490e+00
1.505932429706583662e+02 1.000000000490119945e+00
1.507372135662325832e+02 1.000000000487889062e+00
1.508811841618068286e+02 1.000000000484987384e+00
1.510251547573811024e+02 1.000000000481557239e+00
1.511691253529553194e+02 1.000000000477812678e+00
1.513130959485295648e+02 1.000000000474541961e+00
1.514570665441038102e+02 1.000000000472096362e+00
1.516010371396780556e+02 1.000000000470453454e+00
1.517450077352523010e+02 1.000000000468741934e+00
1.518889783308265464e+02 1.000000000466594319e+00
1.520329489264007918e+02 1.000000000463759475e+00
1.521769195219750372e+02 1.000000000460391725e+00
1.523208901175492826e+02 1.000000000456723992e+00
1.524648607131234996e+02 1.000000000453548976e+00
1.526088313086977735e+02 1.000000000451212179e+00
1.527528019042720189e+02 1.000000000449675408e+00
1.528967724998462359e+02 1.000000000448058257e+00
1.530407430954204813e+02 1.000000000445981252e+00
1.531847136909947267e+02 1.000000000443202364e+00
1.533286842865689721e+02 1.000000000439887460e+00
1.534726548821432175e+02 1.000000000436290337e+00
1.536166254777174629e+02 1.000000000433205471e+00
1.537605960732917083e+02 1.000000000430969482e+00
1.539045666688659253e+02 1.000000000429528857e+00
1.540485372644401991e+02 1.000000000427994307e+00
1.541925078600144445e+02 1.000000000425976365e+00
1.543364784555886899e+02 1.000000000423241886e+00
1.544804490511629353e+02 1.000000000419973389e+00
1.546244196467371523e+02 1.000000000416442658e+00
1.547683902423114262e+02 1.000000000413444168e+00
1.549123608378856716e+02 1.000000000411302548e+00
1.550563314334598886e+02 1.000000000409948742e+00
1.552003020290341340e+02 1.000000000408485690e+00
1.553442726246083794e+02 1.000000000406517042e+00
1.554882432201825964e+02 1.000000000403818534e+00
1.556322138157568702e+02 1.000000000400591116e+00
1.557761844113311156e+02 1.000000000397123223e+00
1.559201550069053610e+02 1.000000000394209332e+00
1.560641256024795780e+02 1.000000000392157418e+00
1.562080961980538234e+02 1.000000000390881549e+00
1.563520667936280972e+02 1.000000000389482002e+00
1.564960373892023426e+02 1.000000000387553989e+00
1.566400079847765880e+02 1.000000000384884569e+00
1.567839785803508050e+02 1.000000000381693788e+00
1.569279491759250504e+02 1.000000000378289622e+00
1.570719197714993243e+02 1.000000000375458775e+00
1.572158903670735413e+02 1.000000000373492792e+00
1.573598609626477867e+02 1.000000000372289310e+00
1.575038315582220321e+02 1.000000000370945941e+00
1.576478021537962491e+02 1.000000000369051900e+00
1.577917727493704945e+02 1.000000000366406461e+00
1.579357433449447683e+02 1.000000000363251651e+00
1.580797139405190137e+02 1.000000000359912100e+00
1.582236845360932307e+02 1.000000000357166297e+00
1.583676551316674761e+02 1.000000000355284691e+00
1.585116257272417215e+02 1.000000000354149376e+00
1.586555963228159953e+02 1.000000000352856855e+00
1.587995669183902407e+02 1.000000000350991680e+00
1.589435375139644577e+02 1.000000000348367779e+00
1.590875081095387031e+02 1.000000000345249829e+00
1.592314787051129485e+02 1.000000000341979112e+00
1.593754493006871655e+02 1.000000000339321238e+00
1.595194198962614394e+02 1.000000000337525785e+00
1.596633904918356848e+02 1.000000000336455752e+00
1.598073610874099018e+02 1.000000000335209860e+00
1.599513316829841472e+02 1.000000000333372441e+00
1.600953022785583926e+02 1.000000000330770300e+00
1.602392728741326664e+02 1.000000000327693872e+00
1.603832434697068834e+02 1.000000000324497540e+00
1.605272140652811288e+02 1.000000000321934479e+00
1.606711846608553742e+02 1.000000000320227400e+00
1.608151552564296196e+02 1.000000000319221538e+00
1.609591258520038934e+02 1.000000000318022053e+00
1.611030964475781104e+02 1.000000000316212390e+00
1.612470670431523558e+02 1.000000000313635118e+00
1.613910376387266012e+02 1.000000000310606207e+00
1.615350082343008182e+02 1.000000000307493808e+00
1.616789788298750636e+02 1.000000000305033554e+00
1.618229494254493375e+02 1.000000000303419290e+00
1.619669200210235545e+02 1.000000000302480485e+00
1.621108906165977999e+02 1.000000000301328962e+00
1.622548612121720453e+02 1.000000000299549496e+00
1.623988318077462907e+02 1.000000000297002645e+00
1.625428024033205361e+02 1.000000000294031022e+00
1.626867729988947815e+02 1.000000000291015212e+00
1.628307435944690269e+02 1.000000000288667756e+00
1.629747141900432723e+02 1.000000000287152302e+00
1.631186847856175177e+02 1.000000000286283885e+00
1.632626553811917631e+02 1.000000000285184543e+00
1.634066259767660085e+02 1.000000000283441048e+00
1.635505965723402539e+02 1.000000000280934609e+00
1.636945671679144709e+02 1.000000000278030932e+00
1.638385377634887163e+02 1.000000000275125034e+00
1.639825083590629902e+02 1.000000000272903256e+00
1.641264789546372072e+02 1.000000000271496381e+00
1.642704495502114526e+02 1.000000000270702349e+00
1.644144201457856980e+02 1.000000000269660072e+00
1.645583907413599434e+02 1.000000000267962541e+00
1.647023613369341888e+02 1.000000000265506506e+00
1.648463319325084342e+02 1.000000000262686095e+00
1.649903025280826796e+02 1.000000000259905431e+00
1.651342731236569250e+02 1.000000000257822874e+00
1.652782437192311704e+02 1.000000000256534127e+00
1.654222143148053874e+02 1.000000000255822474e+00
1.655661849103796612e+02 1.000000000254844812e+00
1.657101555059539066e+02 1.000000000253201460e+00
1.658541261015281236e+02 1.000000000250808707e+00
1.659980966971023690e+02 1.000000000248089327e+00
1.661420672926766144e+02 1.000000000245450549e+00
1.662860378882508314e+02 1.000000000243520981e+00
1.664300084838251053e+02 1.000000000242359910e+00
1.665739790793993507e+02 1.000000000241738407e+00
1.667179496749735961e+02 1.000000000240833797e+00
1.668619202705478415e+02 1.000000000239256837e+00
1.670058908661220585e+02 1.000000000236943132e+00
1.671498614616963323e+02 1.000000000234340103e+00
1.672938320572705777e+02 1.000000000231859199e+00
1.674378026528448231e+02 1.000000000230096830e+00
