r[Angstrom]  g(r)
3.080970745288804213e+00 8.747312796039308225e-01
3.109764864403652407e+00 9.015473625788119616e-01
3.138558983518501044e+00 9.253107504686536311e-01
3.167353102633349682e+00 9.462541862498278222e-01
3.196147221748198763e+00 9.646150264973826216e-01
3.224941340863047401e+00 9.806278394883111149e-01
3.253735459977895594e+00 9.945191469645489057e-01
3.282529579092744232e+00 1.006503884029207319e+00
3.311323698207593313e+00 1.016783200877647841e+00
3.340117817322441507e+00 1.025543286658574749e+00
3.368911936437289700e+00 1.032954952494392176e+00
3.397706055552138338e+00 1.039173759537409980e+00
3.426500174666986975e+00 1.044340523714763158e+00
3.455294293781836057e+00 1.048582066916814437e+00
3.484088412896684694e+00 1.052012117548094761e+00
3.512882532011532888e+00 1.054732288990602118e+00
3.541676651126381525e+00 1.056833085546686313e+00
3.570470770241230607e+00 1.058394899289172519e+00
3.599264889356079244e+00 1.059488973518725841e+00
3.628059008470927882e+00 1.060178315577859465e+00
3.656853127585776075e+00 1.060518548974903164e+00
3.685647246700624713e+00 1.060558698537988676e+00
3.714441365815473794e+00 1.060341908383301890e+00
3.743235484930322432e+00 1.059906093525318171e+00
3.772029604045171070e+00 1.059284528993309937e+00
3.800823723160019263e+00 1.058506380100312949e+00
3.829617842274868345e+00 1.057597178745344868e+00
3.858411961389716982e+00 1.056579249005233700e+00
3.887206080504565620e+00 1.055472086022176681e+00
3.916000199619414257e+00 1.054292691989871189e+00
3.944794318734263339e+00 1.053055873599891612e+00
3.973588437849111532e+00 1.051774504913919328e+00
4.002382556963960170e+00 1.050459760328269043e+00
4.031176676078808363e+00 1.049121320346572128e+00
4.059970795193656556e+00 1.047767554497381237e+00
4.088764914308505638e+00 1.046405682540238802e+00
4.117559033423354720e+00 1.045041916519557912e+00
4.146353152538202913e+00 1.043681585610532592e+00
4.175147271653051106e+00 1.042329245265960491e+00
4.203941390767900188e+00 1.040988773456116956e+00
4.232735509882749270e+00 1.039663455065958253e+00
4.261529628997597463e+00 1.038356056760240564e+00
4.290323748112446545e+00 1.037068893059490238e+00
4.319117867227294738e+00 1.035803885008013125e+00
4.347911986342142932e+00 1.034562611088299500e+00
4.376706105456992013e+00 1.033346352258768253e+00
4.405500224571841095e+00 1.032156130611155520e+00
4.434294343686690176e+00 1.030992743574216997e+00
4.463088462801538370e+00 1.029856793729158726e+00
4.491882581916386563e+00 1.028748715350593201e+00
4.520676701031235645e+00 1.027668798075412893e+00
4.549470820146083838e+00 1.026617207891064698e+00
4.578264939260932920e+00 1.025594005057187896e+00
4.607059058375781113e+00 1.024599160154626487e+00
4.635853177490630195e+00 1.023632567329129550e+00
4.664647296605479276e+00 1.022694056194810353e+00
4.693441415720327470e+00 1.021783401808138869e+00
4.722235534835176551e+00 1.020900333971784146e+00
4.751029653950024745e+00 1.020044545545969683e+00
4.779823773064872938e+00 1.019215699704206557e+00
4.808617892179722020e+00 1.018413436138886130e+00
4.837412011294570213e+00 1.017637376402515281e+00
4.866206130409419295e+00 1.016887128329337253e+00
4.895000249524267488e+00 1.016162289505450733e+00
4.923794368639115682e+00 1.015462450376775072e+00
4.952588487753964763e+00 1.014787197108825589e+00
4.981382606868812957e+00 1.014136113881903833e+00
5.010176725983662926e+00 1.013508784819336928e+00
5.038970845098511120e+00 1.012904795361909249e+00
5.067764964213359313e+00 1.012323732770920248e+00
5.096559083328208395e+00 1.011765185879817119e+00
5.125353202443056588e+00 1.011228744353177111e+00
5.154147321557905670e+00 1.010713997271069475e+00
5.182941440672753863e+00 1.010220531496982765e+00
5.211735559787602057e+00 1.009747929857767845e+00
5.240529678902451138e+00 1.009295768911349533e+00
5.269323798017300220e+00 1.008863616782704087e+00
5.298117917132149302e+00 1.008451030651839275e+00
5.326912036246997495e+00 1.008057554425964453e+00
5.355706155361845688e+00 1.007682716772444032e+00
5.384500274476694770e+00 1.007326029449487237e+00
5.413294393591542963e+00 1.006986986457062194e+00
5.442088512706392045e+00 1.006665064113942964e+00
5.470882631821240238e+00 1.006359721349987968e+00
5.499676750936089320e+00 1.006070401165935824e+00
5.528470870050937513e+00 1.005796531947763084e+00
5.557264989165785707e+00 1.005537529703590893e+00
5.586059108280633900e+00 1.005292800310156220e+00
5.614853227395482982e+00 1.005061742213125386e+00
5.643647346510332063e+00 1.004843749504296335e+00
5.672441465625181145e+00 1.004638215285221792e+00
5.701235584740029338e+00 1.004444534664506339e+00
5.730029703854878420e+00 1.004262108211667837e+00
5.758823822969726614e+00 1.004090344741949359e+00
5.787617942084575695e+00 1.003928663953055800e+00
5.816412061199423889e+00 1.003776498722215083e+00
5.845206180314272970e+00 1.003633297149195469e+00
5.874000299429120275e+00 1.003498524509816026e+00
5.902794418543969357e+00 1.003371664822652054e+00
5.931588537658818439e+00 1.003252222208533606e+00
5.960382656773666632e+00 1.003139721936873840e+00
5.989176775888515714e+00 1.003033711096766645e+00
6.017970895003363019e+00 1.002933758932902153e+00
6.046765014118212989e+00 1.002839456785649119e+00
6.075559133233061182e+00 1.002750418118403264e+00
6.104353252347910264e+00 1.002666278194745964e+00
6.133147371462758457e+00 1.002586693840549215e+00
6.161941490577608427e+00 1.002511342932993488e+00
6.190735609692455732e+00 1.002439923929001608e+00
6.219529728807304814e+00 1.002372155112103647e+00
6.248323847922153007e+00 1.002307773699563143e+00
6.277117967037002089e+00 1.002246534996039884e+00
6.305912086151851170e+00 1.002188211393243433e+00
6.334706205266699364e+00 1.002132591527137517e+00
6.363500324381547557e+00 1.002079479443717336e+00
6.392294443496397527e+00 1.002028693757082145e+00
6.421088562611244832e+00 1.001980066913250811e+00
6.449882681726094802e+00 1.001933444318749977e+00
6.478676800840942107e+00 1.001888683328305163e+00
6.507470919955791189e+00 1.001845652527538322e+00
6.536265039070640270e+00 1.001804230792699091e+00
6.565059158185488464e+00 1.001764306615611444e+00
6.593853277300337545e+00 1.001725777451896171e+00
6.622647396415186627e+00 1.001688549087628832e+00
6.651441515530033932e+00 1.001652535110762132e+00
6.680235634644883014e+00 1.001617656364797826e+00
6.709029753759731207e+00 1.001583840187480590e+00
6.737823872874579401e+00 1.001551019987521940e+00
6.766617991989429370e+00 1.001519134668990230e+00
6.795412111104276676e+00 1.001488128107874909e+00
6.824206230219126645e+00 1.001457948897833905e+00
6.853000349333973951e+00 1.001428549929978207e+00
6.881794468448823920e+00 1.001399888152493256e+00
6.910588587563672114e+00 1.001371924213343423e+00
6.939382706678520307e+00 1.001344622045539090e+00
6.968176825793369389e+00 1.001317948635272792e+00
6.996970944908218470e+00 1.001291873636804608e+00
7.025765064023065776e+00 1.001266369172278292e+00
7.054559183137915745e+00 1.001241409646930869e+00
7.083353302252763051e+00 1.001216971600742633e+00
7.112147421367613020e+00 1.001193033528928078e+00
7.140941540482461214e+00 1.001169575798748879e+00
7.169735659597310296e+00 1.001146580375208428e+00
7.198529778712158489e+00 1.001124030639658713e+00
7.227323897827007571e+00 1.001101911221557783e+00
7.256118016941855764e+00 1.001080207935869382e+00
7.284912136056704846e+00 1.001058907618215699e+00
7.313706255171552151e+00 1.001037998157082720e+00
7.342500374286402121e+00 1.001017468382616293e+00
7.371294493401249426e+00 1.000997308033972910e+00
7.400088612516098507e+00 1.000977507607816896e+00
7.428882731630947589e+00 1.000958058242903626e+00
7.457676850745794894e+00 1.000938951615016004e+00
7.486470969860644864e+00 1.000920179974735591e+00
7.515265088975492169e+00 1.000901735957415717e+00
7.544059208090342139e+00 1.000883612745530504e+00
7.572853327205190332e+00 1.000865803967232459e+00
7.601647446320038526e+00 1.000848303689205521e+00
7.630441565434887607e+00 1.000831106315422714e+00
7.659235684549736689e+00 1.000814206535095341e+00
7.688029803664584882e+00 1.000797599259012349e+00
7.716823922779433964e+00 1.000781279633611742e+00
7.745618041894281269e+00 1.000765242910344188e+00
7.774412161009131239e+00 1.000749484677978973e+00
7.803206280123979433e+00 1.000734000640654431e+00
7.832000399238828514e+00 1.000718786830730123e+00
7.860794518353676708e+00 1.000703839338540790e+00
7.889588637468526677e+00 1.000689154354974741e+00
7.918382756583373983e+00 1.000674728214545839e+00
7.947176875698223064e+00 1.000660557222047498e+00
7.975970994813071258e+00 1.000646637789210036e+00
8.004765113927920339e+00 1.000632966445043071e+00
8.033559233042769421e+00 1.000619539769416644e+00
8.062353352157616726e+00 1.000606354494895101e+00
8.091147471272465808e+00 1.000593407375522492e+00
8.119941590387313113e+00 1.000580695199602577e+00
8.148735709502163971e+00 1.000568214748503992e+00
8.177529828617011276e+00 1.000555962751231043e+00
8.206323947731860358e+00 1.000543936027393555e+00
8.235118066846709439e+00 1.000532131382746437e+00
8.263912185961558521e+00 1.000520545656683913e+00
8.292706305076405826e+00 1.000509175791379546e+00
8.321500424191254908e+00 1.000498018735486383e+00
8.350294543306102213e+00 1.000487071393948435e+00
8.379088662420953071e+00 1.000476330658370383e+00
8.407882781535800376e+00 1.000465793401522419e+00
8.436676900650649458e+00 1.000455456474008908e+00
8.465471019765498539e+00 1.000445316779618343e+00
8.494265138880347621e+00 1.000435371217420322e+00
8.523059257995194926e+00 1.000425616770289405e+00
8.551853377110044008e+00 1.000416050409459245e+00
8.580647496224893089e+00 1.000406669087217315e+00
8.609441615339742171e+00 1.000397469776431514e+00
8.638235734454589476e+00 1.000388449375957833e+00
8.667029853569438558e+00 1.000379604813452783e+00
8.695823972684285863e+00 1.000370933062869394e+00
8.724618091799136721e+00 1.000362431136436525e+00
8.753412210913984026e+00 1.000354096082678446e+00
8.782206330028833108e+00 1.000345924970778011e+00
8.811000449143682189e+00 1.000337914915963022e+00
8.839794568258531271e+00 1.000330062997384140e+00
8.868588687373380353e+00 1.000322366274442487e+00
8.897382806488227658e+00 1.000314821861293835e+00
8.926176925603076739e+00 1.000307426919398335e+00
8.954971044717924045e+00 1.000300178676700957e+00
8.983765163832773126e+00 1.000293074377259117e+00
9.012559282947622208e+00 1.000286111334556471e+00
9.041353402062471289e+00 1.000279286913743348e+00
9.070147521177318595e+00 1.000272598442544902e+00
9.098941640292167676e+00 1.000266043289242068e+00
9.127735759407014982e+00 1.000259618835134034e+00
9.156529878521865840e+00 1.000253322563396496e+00
9.185323997636714921e+00 1.000247152015153684e+00
9.214118116751562226e+00 1.000241104750305254e+00
9.242912235866411308e+00 1.000235178435743277e+00
9.271706354981260390e+00 1.000229370735949308e+00
9.300500474096109471e+00 1.000223679353393624e+00
9.329294593210958553e+00 1.000218102010567600e+00
9.358088712325805858e+00 1.000212636466397687e+00
9.386882831440654940e+00 1.000207280552489308e+00
9.415676950555502245e+00 1.000202032162918808e+00
9.444471069670353103e+00 1.000196889274795664e+00
9.473265188785200408e+00 1.000191849899466412e+00
9.502059307900049490e+00 1.000186912067992262e+00
9.530853427014896795e+00 1.000182073885066192e+00
9.559647546129745876e+00 1.000177333426084170e+00
9.588441665244594958e+00 1.000172688826516110e+00
9.617235784359444040e+00 1.000168138317774291e+00
9.646029903474293121e+00 1.000163680144308564e+00
9.674824022589140426e+00 1.000159312647681542e+00
9.703618141703989508e+00 1.000155034191066772e+00
9.732412260818838590e+00 1.000150843191295547e+00
9.761206379933687671e+00 1.000146738074545016e+00
9.790000499048534977e+00 1.000142717286266469e+00
9.818794618163384058e+00 1.000138779303889169e+00
9.847588737278231363e+00 1.000134922684596139e+00
9.876382856393082221e+00 1.000131146031613349e+00
9.905176975507929527e+00 1.000127447987748885e+00
9.933971094622778608e+00 1.000123827242736407e+00
9.962765213737625913e+00 1.000120282507634073e+00
9.991559332852474995e+00 1.000116812519011633e+00
1.002035345196732585e+01 1.000113416028930891e+00
1.004914757108217316e+01 1.000110091786870603e+00
1.007794169019702224e+01 1.000106838649039487e+00
1.010673580931187132e+01 1.000103655475951925e+00
1.013552992842671863e+01 1.000100541185683811e+00
1.016432404754156948e+01 1.000097494714156099e+00
1.019311816665641679e+01 1.000094515022073915e+00
1.022191228577126587e+01 1.000091601084325488e+00
1.025070640488611318e+01 1.000088751881107463e+00
1.027950052400096226e+01 1.000085966399173243e+00
1.030829464311581134e+01 1.000083243699038560e+00
1.033708876223065865e+01 1.000080582851213817e+00
1.036588288134550773e+01 1.000077982967609413e+00
1.039467700046035503e+01 1.000075443180730161e+00
1.042347111957520411e+01 1.000072962631143314e+00
1.045226523869005497e+01 1.000070540459528479e+00
1.048105935780490228e+01 1.000068175816636096e+00
1.050985347691975136e+01 1.000065867865606251e+00
1.053864759603460044e+01 1.000063615799281491e+00
1.056744171514944775e+01 1.000061418843706917e+00
1.059623583426429860e+01 1.000059276240262029e+00
1.062502995337914591e+01 1.000057187254496771e+00
1.065382407249399499e+01 1.000055151148484311e+00
1.068261819160884230e+01 1.000053167174274504e+00
1.071141231072369138e+01 1.000051234596715410e+00
1.074020642983853868e+01 1.000049352673870739e+00
1.076900054895338954e+01 1.000047520714287375e+00
1.079779466806823685e+01 1.000045738012958152e+00
1.082658878718308593e+01 1.000044003910098178e+00
1.085538290629793323e+01 1.000042317746383080e+00
1.088417702541278409e+01 1.000040678842035513e+00
1.091297114452763317e+01 1.000039086524717957e+00
1.094176526364248048e+01 1.000037540132227232e+00
1.097055938275732956e+01 1.000036038971614527e+00
1.099935350187217864e+01 1.000034582400021410e+00
1.102814762098702772e+01 1.000033169776187947e+00
1.105694174010187503e+01 1.000031800463149212e+00
1.108573585921672411e+01 1.000030473853391388e+00
1.111452997833157141e+01 1.000029189298814680e+00
1.114332409744642050e+01 1.000027946154771419e+00
1.117211821656126780e+01 1.000026743787487460e+00
1.120091233567611866e+01 1.000025581543406039e+00
1.122970645479096596e+01 1.000024458784681824e+00
1.125850057390581505e+01 1.000023374910589347e+00
1.128729469302066413e+01 1.000022329294335988e+00
1.131608881213551143e+01 1.000021321310418765e+00
1.134488293125036229e+01 1.000020350365336208e+00
1.137367705036521137e+01 1.000019415786773891e+00
1.140247116948005868e+01 1.000018516975596183e+00
1.143126528859490776e+01 1.000017653305069976e+00
1.146005940770975684e+01 1.000016824136446880e+00
1.148885352682460592e+01 1.000016028852617200e+00
1.151764764593945323e+01 1.000015266842695150e+00
1.154644176505430053e+01 1.000014537492498912e+00
1.157523588416915139e+01 1.000013840182429226e+00
1.160403000328400047e+01 1.000013174276114247e+00
1.163282412239884778e+01 1.000012539145503476e+00
1.166161824151369508e+01 1.000011934192690966e+00
1.169041236062854594e+01 1.000011358762463054e+00
1.171920647974339325e+01 1.000010812253074866e+00
1.174800059885824055e+01 1.000010294059528126e+00
1.177679471797309141e+01 1.000009803550955922e+00
1.180558883708793871e+01 1.000009340133484637e+00
1.183438295620278957e+01 1.000008903176424102e+00
1.186317707531763688e+01 1.000008492049776931e+00
1.189197119443248418e+01 1.000008106136486052e+00
1.192076531354733326e+01 1.000007744828614431e+00
1.194955943266218412e+01 1.000007407508780588e+00
1.197835355177703143e+01 1.000007093595854490e+00
1.200714767089187873e+01 1.000006802487488633e+00
1.203594179000672604e+01 1.000006533580259926e+00
1.206473590912157867e+01 1.000006286275826106e+00
1.209353002823642598e+01 1.000006059957778692e+00
1.212232414735127328e+01 1.000005854030463714e+00
1.215111826646612236e+01 1.000005667910832896e+00
1.217991238558097322e+01 1.000005501010464481e+00
1.220870650469582053e+01 1.000005352763043698e+00
1.223750062381066961e+01 1.000005222603639776e+00
1.226629474292551691e+01 1.000005109954083649e+00
1.229508886204036600e+01 1.000005014246422297e+00
1.232388298115521685e+01 1.000004934909098697e+00
1.235267710027006416e+01 1.000004871376713123e+00
1.238147121938491146e+01 1.000004823101981577e+00
1.241026533849976232e+01 1.000004789542585426e+00
1.243905945761460963e+01 1.000004770176301738e+00
1.246785357672945693e+01 1.000004764471461138e+00
1.249664769584430601e+01 1.000004771907001766e+00
1.252544181495915687e+01 1.000004791956268013e+00
1.255423593407400418e+01 1.000004824101267120e+00
1.258303005318885148e+01 1.000004867830857069e+00
1.261182417230370234e+01 1.000004922650953532e+00
1.264061829141854965e+01 1.000004988076661716e+00
1.266941241053339873e+01 1.000005063637195768e+00
1.269820652964824781e+01 1.000005148863363003e+00
1.272700064876309511e+01 1.000005243289266543e+00
1.275579476787794242e+01 1.000005346457130351e+00
1.278458888699279505e+01 1.000005457909174167e+00
1.281338300610764236e+01 1.000005577197652817e+00
1.284217712522248966e+01 1.000005703898106946e+00
1.287097124433733697e+01 1.000005837592177871e+00
1.289976536345218960e+01 1.000005977873688723e+00
1.292855948256703691e+01 1.000006124342589731e+00
1.295735360168188421e+01 1.000006276602900535e+00
1.298614772079673330e+01 1.000006434269408606e+00
1.301494183991158238e+01 1.000006596955375970e+00
1.304373595902642968e+01 1.000006764285849892e+00
1.307253007814128054e+01 1.000006935910630723e+00
1.310132419725612785e+01 1.000007111481770350e+00
1.313011831637097693e+01 1.000007290669285620e+00
1.315891243548582601e+01 1.000007473142562553e+00
1.318770655460067509e+01 1.000007658583794701e+00
1.321650067371552240e+01 1.000007846678049761e+00
1.324529479283037325e+01 1.000008037117551485e+00
1.327408891194522056e+01 1.000008229602441734e+00
1.330288303106006786e+01 1.000008423853162132e+00
1.333167715017491517e+01 1.000008619600220472e+00
1.336047126928976603e+01 1.000008816584094795e+00
1.338926538840461511e+01 1.000009014551314301e+00
1.341805950751946241e+01 1.000009213253191698e+00
1.344685362663431150e+01 1.000009412448181978e+00
1.347564774574915880e+01 1.000009611904968621e+00
1.350444186486400966e+01 1.000009811391527670e+00
1.353323598397885874e+01 1.000010010705394192e+00
1.356203010309370605e+01 1.000010209642426817e+00
1.359082422220855335e+01 1.000010408013387142e+00
1.361961834132340599e+01 1.000010605634064520e+00
1.364841246043825329e+01 1.000010802326278148e+00
1.367720657955310060e+01 1.000010997912977206e+00
1.370600069866794790e+01 1.000011192228349444e+00
1.373479481778279876e+01 1.000011385111753359e+00
1.376358893689764784e+01 1.000011576420215098e+00
1.379238305601249515e+01 1.000011766013281012e+00
1.382117717512734423e+01 1.000011953767201645e+00
1.384997129424219331e+01 1.000012139552931334e+00
1.387876541335704061e+01 1.000012323253174573e+00
1.390755953247189147e+01 1.000012504754101084e+00
1.393635365158673878e+01 1.000012683945030068e+00
1.396514777070158786e+01 1.000012860723320518e+00
1.399394188981643694e+01 1.000013034997737416e+00
1.402273600893128425e+01 1.000013206685855138e+00
1.405153012804613155e+01 1.000013375713645569e+00
1.408032424716098063e+01 1.000013542003042710e+00
1.410911836627583149e+01 1.000013705487745153e+00
1.413791248539067880e+01 1.000013866099995319e+00
1.416670660450552610e+01 1.000014023780251282e+00
1.419550072362037341e+01 1.000014178469913695e+00
1.422429484273522604e+01 1.000014330123339734e+00
1.425308896185007335e+01 1.000014478701416465e+00
1.428188308096492243e+01 1.000014624169881516e+00
1.431067720007976973e+01 1.000014766493923624e+00
1.433947131919462059e+01 1.000014905645377539e+00
1.436826543830946967e+01 1.000015041594785936e+00
1.439705955742431698e+01 1.000015174319417222e+00
1.442585367653916428e+01 1.000015303796538468e+00
1.445464779565401514e+01 1.000015430017160645e+00
1.448344191476886422e+01 1.000015552972018051e+00
1.451223603388371153e+01 1.000015672658127519e+00
1.454103015299855883e+01 1.000015789073823491e+00
1.456982427211340969e+01 1.000015902217797903e+00
1.459861839122825700e+01 1.000016012089482542e+00
1.462741251034310430e+01 1.000016118692987233e+00
1.465620662945795338e+01 1.000016222033711211e+00
1.468500074857280424e+01 1.000016322125447221e+00
1.471379486768765155e+01 1.000016418981595434e+00
1.474258898680249885e+01 1.000016512623064457e+00
1.477138310591734793e+01 1.000016603068824450e+00
1.480017722503219701e+01 1.000016690338266123e+00
1.482897134414704787e+01 1.000016774448534651e+00
1.485776546326189518e+01 1.000016855424807671e+00
1.488655958237674248e+01 1.000016933288478516e+00
1.491535370149158979e+01 1.000017008069073343e+00
1.494414782060644242e+01 1.000017079797172581e+00
1.497294193972128973e+01 1.000017148506144427e+00
1.500173605883613703e+01 1.000017214228500428e+00
1.503053017795098434e+01 1.000017276996389093e+00
1.505932429706583697e+01 1.000017336840701043e+00
1.508811841618068428e+01 1.000017393795988196e+00
1.511691253529553158e+01 1.000017447894361977e+00
1.514570665441038066e+01 1.000017499176472091e+00
1.517450077352522975e+01 1.000017547680311258e+00
1.520329489264007705e+01 1.000017593446079101e+00
1.523208901175492791e+01 1.000017636515169173e+00
1.526088313086977521e+01 1.000017676925559762e+00
1.528967724998462430e+01 1.000017714715190520e+00
1.531847136909947338e+01 1.000017749922342158e+00
1.534726548821432068e+01 1.000017782586134718e+00
1.537605960732916976e+01 1.000017812750403579e+00
1.540485372644402062e+01 1.000017840456554508e+00
1.543364784555886793e+01 1.000017865749447177e+00
1.546244196467371523e+01 1.000017888670190258e+00
1.549123608378856254e+01 1.000017909260963345e+00
1.552003020290341340e+01 1.000017927560475250e+00
1.554882432201826248e+01 1.000017943608879634e+00
1.557761844113310978e+01 1.000017957446548644e+00
1.560641256024795887e+01 1.000017969116957728e+00
1.563520667936280617e+01 1.000017978661275730e+00
1.566400079847765703e+01 1.000017986124053238e+00
1.569279491759250611e+01 1.000017991545439910e+00
1.572158903670735342e+01 1.000017994966347690e+00
1.575038315582220072e+01 1.000017996423841815e+00
1.577917727493705335e+01 1.000017995957252159e+00
1.580797139405190066e+01 1.000017993604332744e+00
1.583676551316674797e+01 1.000017989406142949e+00
1.586555963228159527e+01 1.000017983401171318e+00
1.589435375139644613e+01 1.000017975630636213e+00
1.592314787051129343e+01 1.000017966131593772e+00
1.595194198962614252e+01 1.000017954941450959e+00
1.598073610874099160e+01 1.000017942093738954e+00
1.600953022785584068e+01 1.000017927624679226e+00
1.603832434697068976e+01 1.000017911567755879e+00
1.606711846608553884e+01 1.000017893959859183e+00
1.609591258520038437e+01 1.000017874835531062e+00
1.612470670431523345e+01 1.000017854230869752e+00
1.615350082343008609e+01 1.000017832178167421e+00
1.618229494254493162e+01 1.000017808711030298e+00
1.621108906165978070e+01 1.000017783858226483e+00
1.623988318077462623e+01 1.000017757651544104e+00
1.626867729988947886e+01 1.000017730119636017e+00
1.629747141900432794e+01 1.000017701294949379e+00
1.632626553811917347e+01 1.000017671207408920e+00
1.635505965723402255e+01 1.000017639888185039e+00
1.638385377634887163e+01 1.000017607365608407e+00
1.641264789546372072e+01 1.000017573668774862e+00
1.644144201457856980e+01 1.000017538822767671e+00
1.647023613369341888e+01 1.000017502855560014e+00
1.649903025280826796e+01 1.000017465792859328e+00
1.652782437192311704e+01 1.000017427663550285e+00
1.655661849103796257e+01 1.000017388494781834e+00
1.658541261015281165e+01 1.000017348315649146e+00
1.661420672926766429e+01 1.000017307152569312e+00
1.664300084838250982e+01 1.000017265033808167e+00
1.667179496749735890e+01 1.000017221984212501e+00
1.670058908661220443e+01 1.000017178032212239e+00
1.672938320572705706e+01 1.000017133204898601e+00
1.675817732484190614e+01 1.000017087533514148e+00
