# atom H1 T=2.0 eV, r_i=1.00, Zbar (TFDW) =1.391 , solve_err=3.344e-09
#  r/r_i 				 gii(r/r_i) 				 gie(r/r_i) 				 gee(r/r_i)
2.080000000000000071e+00 1.020019975703677417e+00 1.002852260209604385e+00 9.846739308775894761e-01
2.100000000000000089e+00 1.017140478741950904e+00 1.002771985727366921e+00 9.853239183815656332e-01
2.120000000000000107e+00 1.014414397378519572e+00 1.002681380031758218e+00 9.859470274523085553e-01
2.140000000000000124e+00 1.011845860134781061e+00 1.002581973279934147e+00 9.865444085341765756e-01
2.160000000000000142e+00 1.009437543260377046e+00 1.002475213787892949e+00 9.871171505870214302e-01
2.180000000000000160e+00 1.007190794899248676e+00 1.002362465915884515e+00 9.876662861261681359e-01
2.200000000000000178e+00 1.005105754934057405e+00 1.002245008733281484e+00 9.881927957455450828e-01
2.220000000000000195e+00 1.003181470289030486e+00 1.002124035392225165e+00 9.886976121704749154e-01
2.240000000000000213e+00 1.001416005522240527e+00 1.002000653142272268e+00 9.891816238842587872e-01
2.260000000000000231e+00 9.998065485821440168e-01 1.001875883921280241e+00 9.896456783700644522e-01
2.280000000000000249e+00 9.983495116423213300e-01 1.001750665460894085e+00 9.900905850069826597e-01
2.300000000000000266e+00 9.970406269613439898e-01 1.001625852848162301e+00 9.905171176563321023e-01
2.319999999999999840e+00 9.958750377442441293e-01 1.001502220487977546e+00 9.909260169716104238e-01
2.339999999999999858e+00 9.948473840063780660e-01 1.001380464414217464e+00 9.913179924627421036e-01
2.359999999999999876e+00 9.939518834624012644e-01 1.001261204900607327e+00 9.916937243426992010e-01
2.379999999999999893e+00 9.931824074810033931e-01 1.001144989325416956e+00 9.920538651820054454e-01
2.399999999999999911e+00 9.925325521622452296e-01 1.001032295247136217e+00 9.923990413942536115e-01
2.419999999999999929e+00 9.919957046077726437e-01 1.000923533651244757e+00 9.927298545734601909e-01
2.439999999999999947e+00 9.915651044664398617e-01 1.000819052331064718e+00 9.930468827019564015e-01
2.459999999999999964e+00 9.912339008482526914e-01 1.000719139368480448e+00 9.933506812454965251e-01
2.479999999999999982e+00 9.909952047093780747e-01 1.000624026683006429e+00 9.936417841504240345e-01
2.500000000000000000e+00 9.908421368192824596e-01 1.000533893620292325e+00 9.939207047560100206e-01
2.520000000000000018e+00 9.907678714294461120e-01 1.000448870553651615e+00 9.941879366335235613e-01
2.540000000000000036e+00 9.907656757702476558e-01 1.000369042474609005e+00 9.944439543621489408e-01
2.560000000000000053e+00 9.908289455098729936e-01 1.000294452550764213e+00 9.946892142505817658e-01
2.580000000000000071e+00 9.909512363154332482e-01 1.000225105631469491e+00 9.949241550119443112e-01
2.600000000000000089e+00 9.911262916629622888e-01 1.000160971683928590e+00 9.951491983986310297e-01
2.620000000000000107e+00 9.913480670485002033e-01 1.000101989144311698e+00 9.953647498027242690e-01
2.640000000000000124e+00 9.916107507579818847e-01 1.000048068170409143e+00 9.955711988268159951e-01
2.660000000000000142e+00 9.919087813583721269e-01 9.999990937841223282e-01 9.957689198292936084e-01
2.680000000000000160e+00 9.922368620768404757e-01 9.999549288938295311e-01 9.959582724475236626e-01
2.700000000000000178e+00 9.925899722383714208e-01 9.999154171882530528e-01 9.961396021017754343e-01
2.720000000000000195e+00 9.929633759352330946e-01 9.998803858949872891e-01 9.963132404822352406e-01
2.740000000000000213e+00 9.933526281038598249e-01 9.998496483982685090e-01 9.964795060210239752e-01
2.760000000000000231e+00 9.937535781862243400e-01 9.998230067118988318e-01 9.966387043507659582e-01
2.780000000000000249e+00 9.941623715532924566e-01 9.998002538044816756e-01 9.967911287509226836e-01
2.800000000000000266e+00 9.945754488679688921e-01 9.997811757752783635e-01 9.969370605828545839e-01
2.819999999999999840e+00 9.949895435637116092e-01 9.997655538800623853e-01 9.970767697143240182e-01
2.839999999999999858e+00 9.954016776131288102e-01 9.997531664073240343e-01 9.972105149339824948e-01
2.859999999999999876e+00 9.958091557578320208e-01 9.997437904060783032e-01 9.973385443562133856e-01
2.879999999999999893e+00 9.962095583674195343e-01 9.997372032673391695e-01 9.974610958165835983e-01
2.899999999999999911e+00 9.966007330907220574e-01 9.997331841620545889e-01 9.975783972580506420e-01
2.919999999999999929e+00 9.969807854575178929e-01 9.997315153389558784e-01 9.976906671079984745e-01
2.939999999999999947e+00 9.973480685829696490e-01 9.997319832863503786e-01 9.977981146461071260e-01
2.959999999999999964e+00 9.977011721206630046e-01 9.997343797623967632e-01 9.979009403630267894e-01
2.979999999999999982e+00 9.980389106031475333e-01 9.997385026988349077e-01 9.979993363097885428e-01
3.000000000000000000e+00 9.983603113016007446e-01 9.997441569835145980e-01 9.980934864378777638e-01
3.020000000000000018e+00 9.986646017283496990e-01 9.997511551273747799e-01 9.981835669298735336e-01
3.040000000000000036e+00 9.989511968982011103e-01 9.997593178217649701e-01 9.982697465205759846e-01
3.060000000000000053e+00 9.992196864560876080e-01 9.997684743921899653e-01 9.983521868085317719e-01
3.080000000000000071e+00 9.994698217705095811e-01 9.997784631546969836e-01 9.984310425578968307e-01
3.100000000000000089e+00 9.997015030836188254e-01 9.997891316811995388e-01 9.985064619905826833e-01
3.120000000000000107e+00 9.999147668007390966e-01 9.998003369800738671e-01 9.985785870686528787e-01
3.140000000000000124e+00 1.000109772993692747e+00 9.998119455983567327e-01 9.986475537669633473e-01
3.160000000000000142e+00 1.000286793184397727e+00 9.998238336518218139e-01 9.987134923360592165e-01
3.180000000000000160e+00 1.000446198467241254e+00 9.998358867891340429e-01 9.987765275553648348e-01
3.200000000000000178e+00 1.000588448021232146e+00 9.998480000961618153e-01 9.988367789767323979e-01
3.220000000000000195e+00 1.000714078055551459e+00 9.998600779463836519e-01 9.988943611584316651e-01
3.240000000000000213e+00 1.000823691225239065e+00 9.998720338031548138e-01 9.989493838896971178e-01
3.260000000000000231e+00 1.000917946547053683e+00 9.998837899794024153e-01 9.990019524059589040e-01
3.280000000000000249e+00 1.000997549839441225e+00 9.998952773601127442e-01 9.990521675949165514e-01
3.300000000000000266e+00 1.001063244704553323e+00 9.999064350927351352e-01 9.991001261936274247e-01
3.320000000000000284e+00 1.001115804064992343e+00 9.999172102503933734e-01 9.991459209768039917e-01
3.339999999999999858e+00 1.001156022262812417e+00 9.999275574725325910e-01 9.991896409365277343e-01
3.359999999999999876e+00 1.001184707723816292e+00 9.999374385873799342e-01 9.992313714536071867e-01
3.379999999999999893e+00 1.001202676185847240e+00 9.999468222203179435e-01 9.992711944608123620e-01
3.399999999999999911e+00 1.001210744486155102e+00 9.999556833920070220e-01 9.993091885982410272e-01
3.419999999999999929e+00 1.001209724899368325e+00 9.999640031098184778e-01 9.993454293610701811e-01
3.439999999999999947e+00 1.001200420014695780e+00 9.999717679558705052e-01 9.993799892399622964e-01
3.459999999999999964e+00 1.001183618138197673e+00 9.999789696746850254e-01 9.994129378543965547e-01
3.479999999999999982e+00 1.001160089203855685e+00 9.999856047632251776e-01 9.994443420792032962e-01
3.500000000000000000e+00 1.001130581174962453e+00 9.999916740658102432e-01 9.994742661645800164e-01
3.520000000000000018e+00 1.001095816915948511e+00 9.999971823761485412e-01 9.995027718498727953e-01
3.540000000000000036e+00 1.001056491513162783e+00 1.000002138048492473e+00 9.995299184713969387e-01
3.560000000000000053e+00 1.001013270022272694e+00 1.000006552619668421e+00 9.995557630645863778e-01
3.580000000000000071e+00 1.000966785618923938e+00 1.000010440443527049e+00 9.995803604607373938e-01
3.600000000000000089e+00 1.000917638128870690e+00 1.000013818339117844e+00 9.996037633786302168e-01
3.620000000000000107e+00 1.000866392913283054e+00 1.000016705253708338e+00 9.996260225112851838e-01
3.640000000000000124e+00 1.000813580084904730e+00 1.000019121941558176e+00 9.996471866081280133e-01
3.660000000000000142e+00 1.000759694030588287e+00 1.000021090659175105e+00 9.996673025528082235e-01
3.680000000000000160e+00 1.000705193216103295e+00 1.000022634877617556e+00 9.996864154369284883e-01
3.700000000000000178e+00 1.000650500249183894e+00 1.000023779012231051e+00 9.997045686299196321e-01
3.720000000000000195e+00 1.000596002177505328e+00 1.000024548170073135e+00 9.997218038452972966e-01
3.740000000000000213e+00 1.000542050998584731e+00 1.000024967915131180e+00 9.997381612035203258e-01
3.760000000000000231e+00 1.000488964359466548e+00 1.000025064051314860e+00 9.997536792916705828e-01
3.780000000000000249e+00 1.000437026424656262e+00 1.000024862423096073e+00 9.997683952201514845e-01
3.800000000000000266e+00 1.000386488891658043e+00 1.000024388733552039e+00 9.997823446766093136e-01
3.820000000000000284e+00 1.000337572134337272e+00 1.000023668379488972e+00 9.997955619772552760e-01
3.839999999999999858e+00 1.000290466455230343e+00 1.000022726303226861e+00 9.998080801157709363e-01
3.859999999999999876e+00 1.000245333428925187e+00 1.000021586860566192e+00 9.998199308099570137e-01
3.879999999999999893e+00 1.000202307319592476e+00 1.000020273704381069e+00 9.998311445462881863e-01
3.899999999999999911e+00 1.000161496556783547e+00 1.000018809683238752e+00 9.998417506225159013e-01
3.919999999999999929e+00 1.000122985254634500e+00 1.000017216754395921e+00 9.998517771884601890e-01
3.939999999999999947e+00 1.000086834760643528e+00 1.000015515910485098e+00 9.998612512851173806e-01
3.959999999999999964e+00 1.000053085221177085e+00 1.000013727119174467e+00 9.998701988822039644e-01
3.979999999999999982e+00 1.000021757151948298e+00 1.000011869275063914e+00 9.998786449142470500e-01
4.000000000000000000e+00 9.999928530026361839e-01 1.000009960163063205e+00 9.998866133153249125e-01
4.020000000000000462e+00 9.999663587058572611e-01 1.000008016432486491e+00 9.998941270525506519e-01
4.040000000000000036e+00 9.999422452016393237e-01 1.000006053581100840e+00 9.999012081583870115e-01
4.060000000000000497e+00 9.999204699294239607e-01 1.000004085948358989e+00 9.999078777618728431e-01
4.080000000000000071e+00 9.999009782806471680e-01 1.000002126717059125e+00 9.999141561188299443e-01
4.099999999999999645e+00 9.998837050056754716e-01 1.000000187922684747e+00 9.999200626411206549e-01
4.120000000000000107e+00 9.998685755698315525e-01 9.999982804696924132e-01 9.999256159250133891e-01
4.139999999999999680e+00 9.998555074539067222e-01 9.999964141540262919e-01 9.999308337787102818e-01
4.160000000000000142e+00 9.998444113954663148e-01 9.999945976911751577e-01 9.999357332490863559e-01
4.179999999999999716e+00 9.998351925677864127e-01 9.999928387490952808e-01 9.999403306476811748e-01
4.200000000000000178e+00 9.998277516941109777e-01 9.999911439853582662e-01 9.999446415759847273e-01
4.219999999999999751e+00 9.998219860954015159e-01 9.999895190879077855e-01 9.999486809500491846e-01
4.240000000000000213e+00 9.998177906704218687e-01 9.999879688188413329e-01 9.999524630244581713e-01
4.259999999999999787e+00 9.998150588075050971e-01 9.999864970606603398e-01 9.999560014156784193e-01
4.280000000000000249e+00 9.998136832278928798e-01 9.999851068644661778e-01 9.999593091248197840e-01
4.299999999999999822e+00 9.998135567609217622e-01 9.999838004996118856e-01 9.999623985598204978e-01
4.320000000000000284e+00 9.998145730518365193e-01 9.999825795043538745e-01 9.999652815570785336e-01
4.339999999999999858e+00 9.998166272033177648e-01 9.999814447370751758e-01 9.999679694025407350e-01
4.360000000000000320e+00 9.998196163521957391e-01 9.999803964276925416e-01 9.999704728522645913e-01
4.379999999999999893e+00 9.998234401830821128e-01 9.999794342288865767e-01 9.999728021524655341e-01
4.400000000000000355e+00 9.998280013809562883e-01 9.999785572668284939e-01 9.999749670590534212e-01
4.419999999999999929e+00 9.998332060249329745e-01 9.999777641911083981e-01 9.999769768566730832e-01
4.440000000000000391e+00 9.998389639256638484e-01 9.999770532236005316e-01 9.999788403772510437e-01
4.459999999999999964e+00 9.998451889089570166e-01 9.999764222060310015e-01 9.999805660180561828e-01
4.480000000000000426e+00 9.998517990483597462e-01 9.999758686460418211e-01 9.999821617592784539e-01
4.500000000000000000e+00 9.998587168495175481e-01 9.999753897615740739e-01 9.999836351811316471e-01
4.520000000000000462e+00 9.998658693892293892e-01 9.999749825234155454e-01 9.999849934804826423e-01
4.540000000000000036e+00 9.998731884121485614e-01 9.999746436957913653e-01 9.999862434870102623e-01
4.560000000000000497e+00 9.998806103881262564e-01 9.999743698748889686e-01 9.999873916789002726e-01
4.580000000000000071e+00 9.998880765331535914e-01 9.999741575252417691e-01 9.999884441980750882e-01
4.600000000000000533e+00 9.998955327969062390e-01 9.999740030139101510e-01 9.999894068649668455e-01
4.620000000000000107e+00 9.999029298198091054e-01 9.999739026424206978e-01 9.999902851928303971e-01
4.639999999999999680e+00 9.999102228625323940e-01 9.999738526764413438e-01 9.999910844016087763e-01
4.660000000000000142e+00 9.999173717107079362e-01 9.999738493731901157e-01 9.999918094313453576e-01
4.679999999999999716e+00 9.999243405576474508e-01 9.999738890065862362e-01 9.999924649551533706e-01
4.700000000000000178e+00 9.999310978676844153e-01 9.999739678901696793e-01 9.999930553917451004e-01
4.719999999999999751e+00 9.999376162227376907e-01 9.999740823978252591e-01 9.999935849175234370e-01
4.740000000000000213e+00 9.999438721545189646e-01 9.999742289823624342e-01 9.999940574782453240e-01
4.759999999999999787e+00 9.999498459647293558e-01 9.999744041920073379e-01 9.999944768002568818e-01
4.780000000000000249e+00 9.999555215354636317e-01 9.999746046848757564e-01 9.999948464013120875e-01
4.799999999999999822e+00 9.999608861319129183e-01 9.999748272415022177e-01 9.999951696009756752e-01
4.820000000000000284e+00 9.999659301993355509e-01 9.999750687755077916e-01 9.999954495306208058e-01
4.839999999999999858e+00 9.999706471561242704e-01 9.999753263424904226e-01 9.999956891430270556e-01
4.860000000000000320e+00 9.999750331846828377e-01 9.999755971472349403e-01 9.999958912215866080e-01
4.879999999999999893e+00 9.999790870216849203e-01 9.999758785493296775e-01 9.999960583891251975e-01
4.900000000000000355e+00 9.999828097491533230e-01 9.999761680672953901e-01 9.999961931163487971e-01
4.919999999999999929e+00 9.999862045876956040e-01 9.999764633813191805e-01 9.999962977299207134e-01
4.940000000000000391e+00 9.999892766930505994e-01 9.999767623346946799e-01 9.999963744201814109e-01
4.959999999999999964e+00 9.999920329570556321e-01 9.999770629340690720e-01 9.999964252485189498e-01
4.980000000000000426e+00 9.999944818139395730e-01 9.999773633485971036e-01 9.999964521543968088e-01
5.000000000000000000e+00 9.999966330528072822e-01 9.999776619080956719e-01 9.999964569620546362e-01
5.020000000000000462e+00 9.999984976370134282e-01 9.999779571003009071e-01 9.999964413868841495e-01
5.040000000000000036e+00 1.000000087531059290e+00 9.999782475673170135e-01 9.999964070414971706e-01
5.060000000000000497e+00 1.000001415535488158e+00 9.999785321013520134e-01 9.999963554414902367e-01
5.080000000000000071e+00 1.000002495130237090e+00 9.999788096398263271e-01 9.999962880109195540e-01
5.100000000000000533e+00 1.000003340326736989e+00 9.999790792599396738e-01 9.999962060874945102e-01
5.120000000000000107e+00 1.000003965529019601e+00 9.999793401727790076e-01 9.999961109275007365e-01
5.139999999999999680e+00 1.000004385403967744e+00 9.999795917170436477e-01 9.999960037104630439e-01
5.160000000000000142e+00 1.000004614760818811e+00 9.999798333524616556e-01 9.999958855435576721e-01
5.179999999999999716e+00 1.000004668439921085e+00 9.999800646529678483e-01 9.999957574657847292e-01
5.200000000000000178e+00 1.000004561210699139e+00 9.999802852997055069e-01 9.999956204519102609e-01
5.219999999999999751e+00 1.000004307678735938e+00 9.999804950739173970e-01 9.999954754161880510e-01
5.240000000000000213e+00 1.000003922201800233e+00 9.999806938497769471e-01 9.999953232158720340e-01
5.259999999999999787e+00 1.000003418814633172e+00 9.999808815872172074e-01 9.999951646545265360e-01
5.280000000000000249e+00 1.000002811162243654e+00 9.999810583247995543e-01 9.999950004851458907e-01
5.299999999999999822e+00 1.000002112441437774e+00 9.999812241726708795e-01 9.999948314130925331e-01
5.320000000000000284e+00 1.000001335350277909e+00 9.999813793056439026e-01 9.999946580988611222e-01
5.339999999999999858e+00 1.000000492045124867e+00 9.999815239564386893e-01 9.999944811606791273e-01
5.360000000000000320e+00 9.999995941049290016e-01 9.999816584091153482e-01 9.999943011769525381e-01
5.379999999999999893e+00 9.999986525023702999e-01 9.999817829927247770e-01 9.999941186885622502e-01
5.400000000000000355e+00 9.999976775814816143e-01 9.999818980752003261e-01 9.999939342010242260e-01
5.419999999999999929e+00 9.999966790413368223e-01 9.999820040575123636e-01 9.999937481865156519e-01
5.440000000000000391e+00 9.999956659254207736e-01 9.999821013681003956e-01 9.999935610857798585e-01
5.459999999999999964e+00 9.999946466162505931e-01 9.999821904575961762e-01 9.999933733099120037e-01
5.480000000000000426e+00 9.999936288348691971e-01 9.999822717938484651e-01 9.999931852420379519e-01
5.500000000000000000e+00 9.999926196447722626e-01 9.999823458572568713e-01 9.999929972388880151e-01
5.520000000000000462e+00 9.999916254598951726e-01 9.999824131364192237e-01 9.999928096322758808e-01
5.540000000000000036e+00 9.999906520562442669e-01 9.999824741240953552e-01 9.999926227304865023e-01
5.560000000000000497e+00 9.999897045868093581e-01 9.999825293134849691e-01 9.999924368195788338e-01
5.580000000000000071e+00 9.999887875993702657e-01 9.999825791948222520e-01 9.999922521646108509e-01
5.600000000000000533e+00 9.999879050568321048e-01 9.999826242522775743e-01 9.999920690107894083e-01
5.620000000000000107e+00 9.999870603597458274e-01 9.999826649611649465e-01 9.999918875845525967e-01
5.639999999999999680e+00 9.999862563706916063e-01 9.999827017854455713e-01 9.999917080945865955e-01
5.660000000000000142e+00 9.999854954401882212e-01 9.999827351755212757e-01 9.999915307327840175e-01
5.679999999999999716e+00 9.999847794338444507e-01 9.999827655663041659e-01 9.999913556751457433e-01
5.700000000000000178e+00 9.999841097604549311e-01 9.999827933755566223e-01 9.999911830826316850e-01
