# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=1.000e-01[eV], Tie=9.759e+00[eV] , Te_c=9.760e+00[eV], n_i=5.979e+22[1/cc], n_e=1.794e+23[1/cc]
# ri=2.998, Zbar=3.000, Rc=0.514[AU], Γii=8.168e+02, Γei=-2.790e+00 , Γee=9.300e-01, κ=2.676e+00
r/ri        g_ii        g_ei        g_ee        OCP:g_ii    Yuk:g_ii    βu_ii_eff   βu_OCP      βu_Yuk    
1.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 4.10419e-08 8.01763e+04 8.17011e+04 7.89319e+04
2.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 4.10246e-08 3.93348e+04 4.08592e+04 3.81363e+04
3.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 4.09818e-08 2.57214e+04 2.72452e+04 2.45677e+04
4.00000e-02 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 4.09264e-08 1.89153e+04 2.04382e+04 1.78050e+04
5.00000e-02 0.00000e+00 3.04670e-02 0.00000e+00 0.00000e+00 4.08581e-08 1.48322e+04 1.63540e+04 1.37641e+04
6.00000e-02 0.00000e+00 7.94378e-02 0.00000e+00 0.00000e+00 4.07708e-08 1.21107e+04 1.36312e+04 1.10837e+04
7.00000e-02 0.00000e+00 1.37682e-01 1.56778e-02 0.00000e+00 4.06671e-08 1.01675e+04 1.16863e+04 9.18024e+03
8.00000e-02 0.00000e+00 2.05132e-01 1.52955e-01 0.00000e+00 4.05444e-08 8.71063e+03 1.02276e+04 7.76209e+03
9.00000e-02 0.00000e+00 2.83343e-01 2.61771e-01 0.00000e+00 4.04079e-08 7.57816e+03 9.09308e+03 6.66719e+03
1.00000e-01 0.00000e+00 3.71895e-01 3.35570e-01 0.00000e+00 4.02520e-08 6.67282e+03 8.18543e+03 5.79832e+03
1.10000e-01 0.00000e+00 4.72944e-01 3.73556e-01 0.00000e+00 4.00769e-08 5.93272e+03 7.44280e+03 5.09362e+03
1.20000e-01 0.00000e+00 5.85612e-01 3.79673e-01 0.00000e+00 3.98836e-08 5.31661e+03 6.82392e+03 4.51185e+03
1.30000e-01 0.00000e+00 7.11280e-01 3.62076e-01 0.00000e+00 3.96717e-08 4.79592e+03 6.30024e+03 4.02447e+03
1.40000e-01 0.00000e+00 8.49422e-01 3.31876e-01 0.00000e+00 3.94384e-08 4.35025e+03 5.85136e+03 3.61111e+03
1.50000e-01 0.00000e+00 1.00139e+00 3.01062e-01 0.00000e+00 3.91874e-08 3.96462e+03 5.46232e+03 3.25682e+03
1.60000e-01 0.00000e+00 1.16612e+00 2.80018e-01 0.00000e+00 3.89132e-08 3.62783e+03 5.12189e+03 2.95041e+03
1.70000e-01 0.00000e+00 1.34762e+00 2.76437e-01 0.00000e+00 3.86190e-08 3.33129e+03 4.82150e+03 2.68330e+03
1.80000e-01 0.00000e+00 1.52509e+00 2.93168e-01 0.00000e+00 3.83016e-08 3.06831e+03 4.55447e+03 2.44885e+03
1.90000e-01 0.00000e+00 1.66772e+00 3.28640e-01 0.00000e+00 3.79639e-08 2.83363e+03 4.31554e+03 2.24181e+03
2.00000e-01 0.00000e+00 1.77594e+00 3.78001e-01 0.00000e+00 3.76033e-08 2.62304e+03 4.10049e+03 2.05797e+03
2.10000e-01 0.00000e+00 1.85058e+00 4.33507e-01 0.00000e+00 3.72199e-08 2.43310e+03 3.90590e+03 1.89394e+03
2.20000e-01 0.00000e+00 1.89606e+00 4.86196e-01 0.00000e+00 3.68136e-08 2.26104e+03 3.72899e+03 1.74695e+03
2.30000e-01 0.00000e+00 1.91480e+00 5.28726e-01 0.00000e+00 3.63850e-08 2.10454e+03 3.56746e+03 1.61470e+03
2.40000e-01 0.00000e+00 1.91190e+00 5.55128e-01 0.00000e+00 3.59323e-08 1.96167e+03 3.41937e+03 1.49529e+03
2.50000e-01 0.00000e+00 1.89035e+00 5.62328e-01 0.00000e+00 3.54567e-08 1.83082e+03 3.28311e+03 1.38711e+03
2.60000e-01 0.00000e+00 1.85480e+00 5.50334e-01 0.00000e+00 3.49587e-08 1.71062e+03 3.15732e+03 1.28883e+03
2.70000e-01 0.00000e+00 1.80807e+00 5.21220e-01 0.00000e+00 3.44378e-08 1.59990e+03 3.04084e+03 1.19928e+03
2.80000e-01 0.00000e+00 1.75422e+00 4.78889e-01 0.00000e+00 3.38939e-08 1.49766e+03 2.93267e+03 1.11749e+03
2.90000e-01 0.00000e+00 1.69510e+00 4.28628e-01 0.00000e+00 3.33273e-08 1.40304e+03 2.83194e+03 1.04261e+03
3.00000e-01 0.00000e+00 1.63379e+00 3.74773e-01 0.00000e+00 3.27386e-08 1.31528e+03 2.73792e+03 9.73899e+02
3.10000e-01 0.00000e+00 1.57186e+00 3.22709e-01 0.00000e+00 3.21284e-08 1.23375e+03 2.64995e+03 9.10731e+02
3.20000e-01 0.00000e+00 1.51098e+00 2.75747e-01 0.00000e+00 3.14971e-08 1.15786e+03 2.56747e+03 8.52547e+02
3.30000e-01 0.00000e+00 1.45206e+00 2.37536e-01 0.00000e+00 3.08455e-08 1.08711e+03 2.48997e+03 7.98861e+02
3.40000e-01 0.00000e+00 1.39621e+00 2.10159e-01 0.00000e+00 3.01742e-08 1.02107e+03 2.41703e+03 7.49243e+02
3.50000e-01 0.00000e+00 1.34370e+00 1.95226e-01 0.00000e+00 2.94834e-08 9.59328e+02 2.34824e+03 7.03316e+02
3.60000e-01 0.00000e+00 1.29521e+00 1.93205e-01 0.00000e+00 2.87745e-08 9.01543e+02 2.28326e+03 6.60743e+02
3.70000e-01 0.00000e+00 1.25059e+00 2.04247e-01 0.00000e+00 2.80484e-08 8.47401e+02 2.22178e+03 6.21226e+02
3.80000e-01 0.00000e+00 1.21007e+00 2.27247e-01 0.00000e+00 2.73060e-08 7.96622e+02 2.16353e+03 5.84500e+02
3.90000e-01 0.00000e+00 1.17349e+00 2.61058e-01 0.00000e+00 2.65480e-08 7.48952e+02 2.10826e+03 5.50326e+02
4.00000e-01 0.00000e+00 1.14070e+00 3.04207e-01 0.00000e+00 2.57760e-08 7.04165e+02 2.05574e+03 5.18491e+02
4.10000e-01 0.00000e+00 1.11156e+00 3.54828e-01 0.00000e+00 2.49909e-08 6.62054e+02 2.00577e+03 4.88804e+02
4.20000e-01 0.00000e+00 1.08560e+00 4.11262e-01 0.00000e+00 2.41939e-08 6.22434e+02 1.95817e+03 4.61090e+02
4.30000e-01 0.00000e+00 1.06278e+00 4.71403e-01 0.00000e+00 2.33866e-08 5.85134e+02 1.91278e+03 4.35194e+02
4.40000e-01 0.00000e+00 1.04262e+00 5.33339e-01 0.00000e+00 2.25696e-08 5.49999e+02 1.86944e+03 4.10975e+02
4.50000e-01 0.00000e+00 1.02493e+00 5.94707e-01 0.00000e+00 2.17449e-08 5.16887e+02 1.82802e+03 3.88304e+02
4.60000e-01 0.00000e+00 1.00921e+00 6.52952e-01 0.00000e+00 2.09132e-08 4.85669e+02 1.78839e+03 3.67066e+02
4.70000e-01 0.00000e+00 9.95518e-01 7.05452e-01 0.00000e+00 2.00766e-08 4.56226e+02 1.75044e+03 3.47152e+02
4.80000e-01 0.00000e+00 9.83294e-01 7.49729e-01 0.00000e+00 1.92363e-08 4.28447e+02 1.71407e+03 3.28468e+02
4.90000e-01 0.00000e+00 9.72576e-01 7.83459e-01 0.00000e+00 1.83937e-08 4.02232e+02 1.67917e+03 3.10925e+02
