# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=2.000e+00[eV], Tie=9.962e+00[eV] , Te_c=9.962e+00[eV], n_i=5.979e+22[1/cc], n_e=1.794e+23[1/cc]
# ri=2.998, Zbar=3.000, Rc=0.525[AU], Γii=4.084e+01, Γei=-2.733e+00 , Γee=9.111e-01, κ=2.654e+00
r/ri        g_ii        g_ei        g_ee        OCP:g_ii    Yuk:g_ii    βu_ii_eff   βu_OCP      βu_Yuk    
1.00000e-02 0.00000e+00 1.91499e+00 1.69305e-01 2.09545e-08 0.00000e+00 4.02311e+03 4.08464e+03 3.95058e+03
2.00000e-02 0.00000e+00 1.92815e+00 1.74730e-01 2.09362e-08 0.00000e+00 1.98104e+03 2.04255e+03 1.91067e+03
3.00000e-02 0.00000e+00 1.95033e+00 1.80510e-01 2.04759e-08 0.00000e+00 1.30037e+03 1.36185e+03 1.23211e+03
4.00000e-02 0.00000e+00 1.98181e+00 1.86665e-01 1.88327e-08 0.00000e+00 9.60072e+02 1.02150e+03 8.93856e+02
5.00000e-02 0.00000e+00 2.02311e+00 1.93208e-01 2.04371e-08 0.00000e+00 7.55923e+02 8.17288e+02 6.91693e+02
6.00000e-02 0.00000e+00 2.07481e+00 2.00157e-01 1.97366e-08 0.00000e+00 6.19857e+02 6.81147e+02 5.57555e+02
7.00000e-02 0.00000e+00 2.13777e+00 2.07524e-01 1.97520e-08 0.00000e+00 5.22700e+02 5.83904e+02 4.62270e+02
8.00000e-02 0.00000e+00 2.21291e+00 2.15322e-01 1.89407e-08 0.00000e+00 4.49865e+02 5.10971e+02 3.91255e+02
9.00000e-02 0.00000e+00 2.30154e+00 2.23560e-01 1.97610e-08 0.00000e+00 3.93248e+02 4.54245e+02 3.36405e+02
1.00000e-01 0.00000e+00 2.40504e+00 2.32245e-01 1.94255e-08 0.00000e+00 3.47986e+02 4.08864e+02 2.92860e+02
1.10000e-01 0.00000e+00 2.52531e+00 2.41384e-01 1.97346e-08 0.00000e+00 3.10985e+02 3.71734e+02 2.57527e+02
1.20000e-01 0.00000e+00 2.66432e+00 2.50979e-01 1.95200e-08 0.00000e+00 2.80182e+02 3.40791e+02 2.28344e+02
1.30000e-01 0.00000e+00 2.82487e+00 2.61031e-01 1.95258e-08 0.00000e+00 2.54147e+02 3.14609e+02 2.03884e+02
1.40000e-01 0.00000e+00 3.00969e+00 2.71537e-01 1.97340e-08 0.00000e+00 2.31861e+02 2.92167e+02 1.83128e+02
1.50000e-01 0.00000e+00 3.22299e+00 2.82493e-01 1.99831e-08 0.00000e+00 2.12574e+02 2.72717e+02 1.65328e+02
1.60000e-01 0.00000e+00 3.46824e+00 2.93892e-01 1.92818e-08 0.00000e+00 1.95726e+02 2.55697e+02 1.49925e+02
1.70000e-01 0.00000e+00 3.75311e+00 3.05722e-01 1.93065e-08 0.00000e+00 1.80887e+02 2.40680e+02 1.36490e+02
1.80000e-01 0.00000e+00 4.06374e+00 3.17972e-01 1.97562e-08 0.00000e+00 1.67723e+02 2.27331e+02 1.24690e+02
1.90000e-01 0.00000e+00 4.31596e+00 3.30625e-01 1.92501e-08 0.00000e+00 1.55970e+02 2.15386e+02 1.14263e+02
2.00000e-01 0.00000e+00 4.49075e+00 3.43664e-01 1.89423e-08 0.00000e+00 1.45416e+02 2.04636e+02 1.04999e+02
2.10000e-01 0.00000e+00 4.59735e+00 3.57067e-01 1.93343e-08 0.00000e+00 1.35893e+02 1.94909e+02 9.67278e+01
2.20000e-01 0.00000e+00 4.64292e+00 3.70813e-01 1.89149e-08 0.00000e+00 1.27258e+02 1.86067e+02 8.93107e+01
2.30000e-01 0.00000e+00 4.63738e+00 3.84876e-01 1.86411e-08 0.00000e+00 1.19397e+02 1.77992e+02 8.26331e+01
2.40000e-01 0.00000e+00 4.58945e+00 3.99228e-01 1.89649e-08 0.00000e+00 1.12213e+02 1.70591e+02 7.65995e+01
2.50000e-01 0.00000e+00 4.50807e+00 4.13840e-01 1.86725e-08 0.00000e+00 1.05626e+02 1.63781e+02 7.11300e+01
2.60000e-01 0.00000e+00 4.40076e+00 4.28679e-01 1.86517e-08 0.00000e+00 9.95676e+01 1.57495e+02 6.61568e+01
2.70000e-01 0.00000e+00 4.27444e+00 4.43713e-01 1.83379e-08 0.00000e+00 9.39786e+01 1.51674e+02 6.16226e+01
2.80000e-01 0.00000e+00 4.13471e+00 4.58906e-01 1.81384e-08 0.00000e+00 8.88094e+01 1.46269e+02 5.74779e+01
2.90000e-01 0.00000e+00 3.98643e+00 4.74222e-01 1.82339e-08 0.00000e+00 8.40170e+01 1.41236e+02 5.36805e+01
