# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=2.000e+02[eV], Tie=2.011e+02[eV] , Te_c=2.011e+02[eV], n_i=5.979e+22[1/cc], n_e=6.050e+23[1/cc]
# ri=2.998, Zbar=10.120, Rc=0.267[AU], Γii=4.648e+00, Γei=-4.568e-01 , Γee=4.514e-02, κ=1.167e+00
r/ri        g_ii        g_ei        g_ee        OCP:g_ii    Yuk:g_ii    βu_ii_eff   βu_OCP      βu_Yuk    
1.00000e-02 0.00000e+00 1.85790e+00 3.68591e-01 0.00000e+00 0.00000e+00 4.58122e+02 4.64755e+02 4.59365e+02
2.00000e-02 0.00000e+00 1.91732e+00 3.86705e-01 0.00000e+00 0.00000e+00 2.25756e+02 2.32378e+02 2.27019e+02
3.00000e-02 0.00000e+00 2.02716e+00 4.09874e-01 0.00000e+00 0.00000e+00 1.48316e+02 1.54918e+02 1.49591e+02
4.00000e-02 0.00000e+00 2.19086e+00 4.37916e-01 0.00000e+00 0.00000e+00 1.09611e+02 1.16189e+02 1.10892e+02
5.00000e-02 0.00000e+00 2.43461e+00 4.70427e-01 0.00000e+00 0.00000e+00 8.64029e+01 9.29510e+01 8.76847e+01
6.00000e-02 0.00000e+00 2.77710e+00 5.06800e-01 0.00000e+00 0.00000e+00 7.09449e+01 7.74592e+01 7.22232e+01
7.00000e-02 0.00000e+00 3.27890e+00 5.46262e-01 0.00000e+00 0.00000e+00 5.99162e+01 6.63936e+01 6.11877e+01
8.00000e-02 0.00000e+00 4.00063e+00 5.87921e-01 0.00000e+00 0.00000e+00 5.16563e+01 5.80944e+01 5.29183e+01
9.00000e-02 0.00000e+00 5.08647e+00 6.30819e-01 0.00000e+00 0.00000e+00 4.52424e+01 5.16395e+01 4.64930e+01
1.00000e-01 0.00000e+00 6.08206e+00 6.73992e-01 0.00000e+00 0.00000e+00 4.01207e+01 4.64755e+01 4.13584e+01
1.10000e-01 0.00000e+00 6.52992e+00 7.16522e-01 0.00000e+00 0.00000e+00 3.59388e+01 4.22505e+01 3.71625e+01
1.20000e-01 0.00000e+00 6.59514e+00 7.57584e-01 0.00000e+00 0.00000e+00 3.24617e+01 3.87296e+01 3.36706e+01
1.30000e-01 0.00000e+00 6.38071e+00 7.96480e-01 0.00000e+00 0.00000e+00 2.95267e+01 3.57504e+01 3.07201e+01
1.40000e-01 0.00000e+00 6.03130e+00 8.32662e-01 0.00000e+00 0.00000e+00 2.70177e+01 3.31968e+01 2.81950e+01
1.50000e-01 0.00000e+00 5.61037e+00 8.65742e-01 0.00000e+00 0.00000e+00 2.48495e+01 3.09837e+01 2.60101e+01
1.60000e-01 0.00000e+00 5.18307e+00 8.95483e-01 0.00000e+00 0.00000e+00 2.29584e+01 2.90472e+01 2.41017e+01
1.70000e-01 0.00000e+00 4.76775e+00 9.21793e-01 0.00000e+00 0.00000e+00 2.12957e+01 2.73385e+01 2.24209e+01
1.80000e-01 0.00000e+00 4.38674e+00 9.44697e-01 0.00000e+00 0.00000e+00 1.98237e+01 2.58197e+01 2.09297e+01
