# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=5.000e+00[eV], Tie=2.122e+01[eV] , Te_c=2.123e+01[eV], n_i=5.980e+23[1/cc], n_e=5.980e+23[1/cc]
# ri=1.391, Zbar=1.000, Rc=0.000[AU], Γii=3.911e+00, Γei=-9.217e-01 , Γee=9.213e-01, κ=1.533e+00
r/ri        g_ii        g_ei        g_ee        OCP:g_ii    Yuk:g_ii    βu_ii_eff   βu_OCP      βu_Yuk    
1.00000e-02 0.00000e+00 4.74232e+00 1.46658e-01 0.00000e+00 0.00000e+00 3.87022e+02 3.91121e+02 3.83861e+02
2.00000e-02 0.00000e+00 4.54632e+00 1.49981e-01 0.00000e+00 0.00000e+00 1.91462e+02 1.95561e+02 1.88368e+02
3.00000e-02 0.00000e+00 4.36261e+00 1.53434e-01 0.00000e+00 0.00000e+00 1.26276e+02 1.30374e+02 1.23248e+02
4.00000e-02 0.00000e+00 4.19028e+00 1.57023e-01 0.00000e+00 0.00000e+00 9.36843e+01 9.77804e+01 9.07198e+01
5.00000e-02 0.00000e+00 4.02848e+00 1.60754e-01 0.00000e+00 0.00000e+00 7.41304e+01 7.82243e+01 7.12286e+01
6.00000e-02 0.00000e+00 3.87643e+00 1.64632e-01 0.00000e+00 0.00000e+00 6.10957e+01 6.51869e+01 5.82554e+01
7.00000e-02 0.00000e+00 3.73343e+00 1.68660e-01 0.00000e+00 0.00000e+00 5.17865e+01 5.58745e+01 4.90063e+01
8.00000e-02 0.00000e+00 3.59883e+00 1.72843e-01 0.00000e+00 0.00000e+00 4.48057e+01 4.88902e+01 4.20845e+01
9.00000e-02 0.00000e+00 3.47204e+00 1.77186e-01 0.00000e+00 0.00000e+00 3.93775e+01 4.34579e+01 3.67141e+01
1.00000e-01 0.00000e+00 3.35252e+00 1.81691e-01 0.00000e+00 0.00000e+00 3.50362e+01 3.91121e+01 3.24293e+01
1.10000e-01 0.00000e+00 3.23975e+00 1.86363e-01 0.00000e+00 0.00000e+00 3.14855e+01 3.55565e+01 2.89339e+01
1.20000e-01 0.00000e+00 3.13329e+00 1.91204e-01 0.00000e+00 0.00000e+00 2.85277e+01 3.25935e+01 2.60304e+01
1.30000e-01 0.00000e+00 3.03271e+00 1.96216e-01 0.00000e+00 0.00000e+00 2.60262e+01 3.00863e+01 2.35821e+01
1.40000e-01 0.00000e+00 2.93761e+00 2.01402e-01 0.00000e+00 0.00000e+00 2.38833e+01 2.79372e+01 2.14912e+01
1.50000e-01 0.00000e+00 2.84765e+00 2.06763e-01 0.00000e+00 0.00000e+00 2.20273e+01 2.60748e+01 1.96861e+01
1.60000e-01 0.00000e+00 2.76248e+00 2.12301e-01 0.00000e+00 0.00000e+00 2.04044e+01 2.44451e+01 1.81131e+01
1.70000e-01 0.00000e+00 2.68180e+00 2.18016e-01 0.00000e+00 6.42771e-08 1.89736e+01 2.30071e+01 1.67312e+01
1.80000e-01 0.00000e+00 2.60532e+00 2.23909e-01 0.00000e+00 3.21344e-07 1.77030e+01 2.17290e+01 1.55083e+01
1.90000e-01 1.08090e-07 2.53279e+00 2.29980e-01 4.38839e-08 1.03769e-06 1.65672e+01 2.05853e+01 1.44194e+01
2.00000e-01 4.35952e-07 2.46395e+00 2.36228e-01 1.94226e-07 2.81705e-06 1.55460e+01 1.95561e+01 1.34441e+01
2.10000e-01 1.21022e-06 2.39859e+00 2.42652e-01 5.51710e-07 6.82317e-06 1.46232e+01 1.86248e+01 1.25663e+01
2.20000e-01 2.88919e-06 2.33649e+00 2.49250e-01 1.33257e-06 1.51112e-05 1.37854e+01 1.77782e+01 1.17724e+01
2.30000e-01 6.27017e-06 2.27746e+00 2.56021e-01 2.91701e-06 3.10470e-05 1.30214e+01 1.70053e+01 1.10515e+01
2.40000e-01 1.26525e-05 2.22132e+00 2.62962e-01 5.93167e-06 5.97938e-05 1.23221e+01 1.62967e+01 1.03945e+01
2.50000e-01 2.40366e-05 2.16791e+00 2.70070e-01 1.13527e-05 1.08832e-04 1.16798e+01 1.56449e+01 9.79346e+00
2.60000e-01 4.33513e-05 2.11705e+00 2.77342e-01 2.06273e-05 1.88469e-04 1.10879e+01 1.50431e+01 9.24199e+00
2.70000e-01 7.47004e-05 2.06861e+00 2.84775e-01 3.58101e-05 3.12287e-04 1.05407e+01 1.44860e+01 8.73449e+00
2.80000e-01 1.23612e-04 2.02246e+00 2.92363e-01 5.97075e-05 4.97493e-04 1.00336e+01 1.39686e+01 8.26620e+00
2.90000e-01 1.97280e-04 1.97846e+00 3.00104e-01 9.60237e-05 7.65123e-04 9.56240e+00 1.34869e+01 7.83301e+00
3.00000e-01 3.04770e-04 1.93650e+00 3.07991e-01 1.49500e-04 1.14009e-03 9.12351e+00 1.30374e+01 7.43135e+00
3.10000e-01 4.57197e-04 1.89647e+00 3.16020e-01 2.26043e-04 1.65104e-03 8.71382e+00 1.26168e+01 7.05813e+00
