# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=1.000e+00[eV], Tie=4.420e+01[eV] , Te_c=4.420e+01[eV], n_i=5.010e+23[1/cc], n_e=2.004e+24[1/cc]
# ri=1.476, Zbar=4.000, Rc=0.276[AU], Γii=2.950e+02, Γei=-1.668e+00 , Γee=4.171e-01, κ=2.046e+00
r/ri        g_ii        g_ei        g_ee        OCP:g_ii    Yuk:g_ii    βu_ii_eff   βu_OCP      βu_Yuk    
1.00000e-02 6.92871e-08 1.49865e+00 1.80844e-01 0.00000e+00 1.64164e-10 2.91470e+04 2.95140e+04 2.87611e+04
2.00000e-02 6.85336e-08 1.50459e+00 1.91046e-01 0.00000e+00 1.65528e-10 1.43993e+04 1.47661e+04 1.40224e+04
3.00000e-02 6.73817e-08 1.51465e+00 2.06190e-01 0.00000e+00 1.70985e-10 9.48343e+03 9.85017e+03 9.11543e+03
4.00000e-02 6.59106e-08 1.52878e+00 2.25912e-01 0.00000e+00 1.76442e-10 7.02560e+03 7.39218e+03 6.66630e+03
5.00000e-02 6.40937e-08 1.54725e+00 2.49644e-01 0.00000e+00 1.84400e-10 5.55100e+03 5.91737e+03 5.20022e+03
6.00000e-02 6.19273e-08 1.57010e+00 2.76665e-01 0.00000e+00 1.95314e-10 4.56804e+03 4.93415e+03 4.22559e+03
7.00000e-02 5.94682e-08 1.59769e+00 3.06144e-01 0.00000e+00 2.06228e-10 3.86602e+03 4.23183e+03 3.53173e+03
8.00000e-02 5.68043e-08 1.63014e+00 3.37203e-01 0.00000e+00 2.20098e-10 3.33961e+03 3.70508e+03 3.01329e+03
9.00000e-02 5.40492e-08 1.66793e+00 3.68974e-01 0.00000e+00 2.34650e-10 2.93029e+03 3.29537e+03 2.61177e+03
1.00000e-01 5.13180e-08 1.71128e+00 4.00644e-01 0.00000e+00 2.50566e-10 2.60293e+03 2.96759e+03 2.29205e+03
1.10000e-01 4.87094e-08 1.76082e+00 4.31502e-01 0.00000e+00 2.68074e-10 2.33519e+03 2.69939e+03 2.03179e+03
1.20000e-01 4.62881e-08 1.81688e+00 4.60965e-01 0.00000e+00 2.87400e-10 2.11217e+03 2.47587e+03 1.81609e+03
1.30000e-01 4.40511e-08 1.88028e+00 4.88592e-01 0.00000e+00 3.08319e-10 1.92357e+03 2.28673e+03 1.63464e+03
1.40000e-01 4.19768e-08 1.95151e+00 5.14092e-01 0.00000e+00 3.29464e-10 1.76200e+03 2.12459e+03 1.48007e+03
1.50000e-01 4.00544e-08 2.03164e+00 5.37311e-01 0.00000e+00 3.52202e-10 1.62207e+03 1.98406e+03 1.34700e+03
1.60000e-01 3.82793e-08 2.12135e+00 5.58218e-01 0.00000e+00 3.76417e-10 1.49972e+03 1.86108e+03 1.23136e+03
1.70000e-01 3.66571e-08 2.22205e+00 5.76886e-01 0.00000e+00 4.01656e-10 1.39187e+03 1.75255e+03 1.13006e+03
1.80000e-01 3.51951e-08 2.33484e+00 5.93460e-01 0.00000e+00 4.26894e-10 1.29608e+03 1.65606e+03 1.04070e+03
1.90000e-01 3.38935e-08 2.45837e+00 6.08138e-01 0.00000e+00 4.53724e-10 1.21047e+03 1.56972e+03 9.61371e+02
2.00000e-01 3.27535e-08 2.56262e+00 6.21148e-01 0.00000e+00 4.80668e-10 1.13350e+03 1.49200e+03 8.90556e+02
2.10000e-01 3.17552e-08 2.63557e+00 6.32726e-01 0.00000e+00 5.08066e-10 1.06395e+03 1.42167e+03 8.27025e+02
2.20000e-01 3.08803e-08 2.68244e+00 6.43103e-01 0.00000e+00 5.36602e-10 1.00081e+03 1.35771e+03 7.69772e+02
2.30000e-01 3.01402e-08 2.70552e+00 6.52491e-01 0.00000e+00 5.64455e-10 9.43245e+02 1.29931e+03 7.17966e+02
