# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=5.000e+00[eV], Tie=1.097e+01[eV] , Te_c=1.097e+01[eV], n_i=5.979e+22[1/cc], n_e=1.797e+23[1/cc]
# ri=2.998, Zbar=3.005, Rc=0.533[AU], Γii=1.639e+01, Γei=-2.485e+00 , Γee=8.270e-01, κ=2.554e+00
r/ri        g_ii        g_ei        g_ee        OCP:g_ii    Yuk:g_ii    βu_ii_eff   βu_OCP      βu_Yuk    
1.00000e-02 0.00000e+00 1.77274e+00 1.98663e-01 0.00000e+00 0.00000e+00 1.61509e+03 1.63934e+03 1.59083e+03
2.00000e-02 0.00000e+00 1.78487e+00 2.04811e-01 0.00000e+00 0.00000e+00 7.95538e+02 8.19776e+02 7.71976e+02
3.00000e-02 0.00000e+00 1.80503e+00 2.11216e-01 0.00000e+00 0.00000e+00 5.22364e+02 5.46589e+02 4.99486e+02
4.00000e-02 0.00000e+00 1.83390e+00 2.17888e-01 0.00000e+00 0.00000e+00 3.85789e+02 4.09995e+02 3.63576e+02
5.00000e-02 0.00000e+00 1.87153e+00 2.24839e-01 0.00000e+00 0.00000e+00 3.03856e+02 3.28038e+02 2.82290e+02
6.00000e-02 0.00000e+00 1.91889e+00 2.32077e-01 0.00000e+00 0.00000e+00 2.49248e+02 2.73400e+02 2.28310e+02
7.00000e-02 0.00000e+00 1.97629e+00 2.39612e-01 0.00000e+00 0.00000e+00 2.10254e+02 2.34373e+02 1.89928e+02
8.00000e-02 0.00000e+00 2.04508e+00 2.47453e-01 0.00000e+00 0.00000e+00 1.81022e+02 2.05102e+02 1.61290e+02
9.00000e-02 0.00000e+00 2.12590e+00 2.55610e-01 0.00000e+00 0.00000e+00 1.58299e+02 1.82336e+02 1.39145e+02
1.00000e-01 0.00000e+00 2.22062e+00 2.64088e-01 0.00000e+00 0.00000e+00 1.40133e+02 1.64123e+02 1.21540e+02
1.10000e-01 0.00000e+00 2.33029e+00 2.72895e-01 0.00000e+00 0.00000e+00 1.25282e+02 1.49221e+02 1.07235e+02
1.20000e-01 0.00000e+00 2.45752e+00 2.82036e-01 0.00000e+00 0.00000e+00 1.12918e+02 1.36803e+02 9.54025e+01
1.30000e-01 0.00000e+00 2.60389e+00 2.91514e-01 0.00000e+00 0.00000e+00 1.02468e+02 1.26295e+02 8.54689e+01
1.40000e-01 0.00000e+00 2.77312e+00 3.01332e-01 0.00000e+00 0.00000e+00 9.35222e+01 1.17288e+02 7.70255e+01
1.50000e-01 0.00000e+00 2.96749e+00 3.11491e-01 0.00000e+00 0.00000e+00 8.57804e+01 1.09482e+02 6.97721e+01
1.60000e-01 0.00000e+00 3.19237e+00 3.21989e-01 0.00000e+00 0.00000e+00 7.90171e+01 1.02651e+02 6.34839e+01
1.70000e-01 0.00000e+00 3.45124e+00 3.32825e-01 0.00000e+00 0.00000e+00 7.30600e+01 9.66241e+01 5.79890e+01
1.80000e-01 0.00000e+00 3.74683e+00 3.43993e-01 0.00000e+00 0.00000e+00 6.77749e+01 9.12664e+01 5.31536e+01
1.90000e-01 0.00000e+00 4.00942e+00 3.55487e-01 0.00000e+00 0.00000e+00 6.30561e+01 8.64726e+01 4.88722e+01
2.00000e-01 0.00000e+00 4.19839e+00 3.67299e-01 0.00000e+00 0.00000e+00 5.88189e+01 8.21579e+01 4.50606e+01
2.10000e-01 0.00000e+00 4.32416e+00 3.79420e-01 0.00000e+00 0.00000e+00 5.49946e+01 7.82541e+01 4.16503e+01
2.20000e-01 0.00000e+00 4.39025e+00 3.91837e-01 0.00000e+00 0.00000e+00 5.15271e+01 7.47050e+01 3.85856e+01
2.30000e-01 0.00000e+00 4.40724e+00 4.04536e-01 0.00000e+00 0.00000e+00 4.83700e+01 7.14643e+01 3.58204e+01
2.40000e-01 0.00000e+00 4.38159e+00 4.17501e-01 0.00000e+00 0.00000e+00 4.54848e+01 6.84936e+01 3.33164e+01
2.50000e-01 0.00000e+00 4.32275e+00 4.30715e-01 0.00000e+00 0.00000e+00 4.28389e+01 6.57603e+01 3.10413e+01
2.60000e-01 0.00000e+00 4.23682e+00 4.44159e-01 0.00000e+00 0.00000e+00 4.04048e+01 6.32372e+01 2.89679e+01
2.70000e-01 0.00000e+00 4.13122e+00 4.57811e-01 0.00000e+00 0.00000e+00 3.81592e+01 6.09008e+01 2.70731e+01
2.80000e-01 0.00000e+00 4.01067e+00 4.71648e-01 0.00000e+00 0.00000e+00 3.60820e+01 5.87312e+01 2.53370e+01
2.90000e-01 0.00000e+00 3.88052e+00 4.85646e-01 0.00000e+00 0.00000e+00 3.41559e+01 5.67110e+01 2.37424e+01
3.00000e-01 0.00000e+00 3.74399e+00 4.99777e-01 0.00000e+00 0.00000e+00 3.23660e+01 5.48254e+01 2.22747e+01
3.10000e-01 0.00000e+00 3.60470e+00 5.14016e-01 0.00000e+00 0.00000e+00 3.06991e+01 5.30613e+01 2.09210e+01
3.20000e-01 0.00000e+00 3.46463e+00 5.28332e-01 0.00000e+00 0.00000e+00 2.91440e+01 5.14074e+01 1.96700e+01
3.30000e-01 0.00000e+00 3.32609e+00 5.42697e-01 0.00000e+00 0.00000e+00 2.76904e+01 4.98535e+01 1.85119e+01
3.40000e-01 0.00000e+00 3.19019e+00 5.57077e-01 0.00000e+00 3.69583e-08 2.63297e+01 4.83910e+01 1.74380e+01
3.50000e-01 0.00000e+00 3.05828e+00 5.71443e-01 0.00000e+00 1.62143e-07 2.50541e+01 4.70118e+01 1.64407e+01
3.60000e-01 0.00000e+00 2.93088e+00 5.85761e-01 0.00000e+00 4.62878e-07 2.38564e+01 4.57092e+01 1.55130e+01
3.70000e-01 0.00000e+00 2.80873e+00 6.00000e-01 0.00000e+00 1.14067e-06 2.27306e+01 4.44769e+01 1.46490e+01
