# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=2.000e+01[eV], Tie=4.850e+01[eV] , Te_c=4.850e+01[eV], n_i=5.010e+23[1/cc], n_e=2.004e+24[1/cc]
# ri=1.476, Zbar=4.000, Rc=0.283[AU], Γii=1.475e+01, Γei=-1.520e+00 , Γee=3.801e-01, κ=1.974e+00
r/ri        g_ii        g_ei        g_ee        OCP:g_ii    Yuk:g_ii    βu_ii_eff   βu_OCP      βu_Yuk    
1.00000e-02 0.00000e+00 1.35122e+00 2.63304e-01 0.00000e+00 0.00000e+00 1.45775e+03 1.47524e+03 1.44144e+03
2.00000e-02 0.00000e+00 1.35666e+00 2.67670e-01 0.00000e+00 0.00000e+00 7.20360e+02 7.37849e+02 7.04428e+02
3.00000e-02 0.00000e+00 1.36590e+00 2.72408e-01 0.00000e+00 0.00000e+00 4.74568e+02 4.92051e+02 4.59002e+02
4.00000e-02 0.00000e+00 1.37885e+00 2.77527e-01 0.00000e+00 0.00000e+00 3.51676e+02 3.69152e+02 3.36469e+02
5.00000e-02 0.00000e+00 1.39582e+00 2.83037e-01 0.00000e+00 0.00000e+00 2.77947e+02 2.95412e+02 2.63090e+02
6.00000e-02 0.00000e+00 1.41676e+00 2.88944e-01 0.00000e+00 0.00000e+00 2.28799e+02 2.46252e+02 2.14285e+02
7.00000e-02 0.00000e+00 1.44211e+00 2.95253e-01 0.00000e+00 0.00000e+00 1.93699e+02 2.11137e+02 1.79520e+02
8.00000e-02 0.00000e+00 1.47187e+00 3.01969e-01 0.00000e+00 0.00000e+00 1.67379e+02 1.84801e+02 1.53529e+02
9.00000e-02 0.00000e+00 1.50659e+00 3.09094e-01 0.00000e+00 0.00000e+00 1.46913e+02 1.64317e+02 1.33385e+02
1.00000e-01 0.00000e+00 1.54636e+00 3.16629e-01 0.00000e+00 0.00000e+00 1.30546e+02 1.47929e+02 1.17333e+02
1.10000e-01 0.00000e+00 1.59190e+00 3.24572e-01 0.00000e+00 0.00000e+00 1.17160e+02 1.34520e+02 1.04255e+02
1.20000e-01 0.00000e+00 1.64335e+00 3.32921e-01 0.00000e+00 0.00000e+00 1.06010e+02 1.23346e+02 9.34063e+01
1.30000e-01 0.00000e+00 1.70167e+00 3.41670e-01 0.00000e+00 0.00000e+00 9.65807e+01 1.13891e+02 8.42720e+01
1.40000e-01 0.00000e+00 1.76707e+00 3.50814e-01 0.00000e+00 0.00000e+00 8.85034e+01 1.05786e+02 7.64835e+01
1.50000e-01 0.00000e+00 1.84085e+00 3.60345e-01 0.00000e+00 0.00000e+00 8.15080e+01 9.87611e+01 6.97708e+01
1.60000e-01 0.00000e+00 1.92324e+00 3.70252e-01 0.00000e+00 0.00000e+00 7.53919e+01 9.26141e+01 6.39314e+01
1.70000e-01 0.00000e+00 2.01614e+00 3.80524e-01 0.00000e+00 0.00000e+00 7.00002e+01 8.71900e+01 5.88104e+01
1.80000e-01 0.00000e+00 2.11950e+00 3.91148e-01 0.00000e+00 0.00000e+00 6.52123e+01 8.23682e+01 5.42875e+01
1.90000e-01 0.00000e+00 2.23668e+00 4.02109e-01 0.00000e+00 0.00000e+00 6.09330e+01 7.80536e+01 5.02675e+01
2.00000e-01 0.00000e+00 2.35205e+00 4.13390e-01 0.00000e+00 0.00000e+00 5.70862e+01 7.41701e+01 4.66746e+01
2.10000e-01 0.00000e+00 2.44052e+00 4.24975e-01 0.00000e+00 0.00000e+00 5.36102e+01 7.06561e+01 4.34470e+01
2.20000e-01 0.00000e+00 2.50421e+00 4.36844e-01 0.00000e+00 0.00000e+00 5.04545e+01 6.74613e+01 4.05346e+01
2.30000e-01 0.00000e+00 2.54500e+00 4.48977e-01 0.00000e+00 0.00000e+00 4.75777e+01 6.45439e+01 3.78957e+01
2.40000e-01 0.00000e+00 2.56656e+00 4.61352e-01 0.00000e+00 0.00000e+00 4.49447e+01 6.18693e+01 3.54957e+01
2.50000e-01 0.00000e+00 2.57114e+00 4.73948e-01 0.00000e+00 0.00000e+00 4.25266e+01 5.94083e+01 3.33055e+01
2.60000e-01 0.00000e+00 2.56196e+00 4.86740e-01 0.00000e+00 0.00000e+00 4.02986e+01 5.71364e+01 3.13005e+01
2.70000e-01 0.00000e+00 2.54107e+00 4.99705e-01 0.00000e+00 0.00000e+00 3.82397e+01 5.50324e+01 2.94598e+01
2.80000e-01 0.00000e+00 2.51105e+00 5.12817e-01 0.00000e+00 0.00000e+00 3.63319e+01 5.30784e+01 2.77655e+01
2.90000e-01 0.00000e+00 2.47353e+00 5.26052e-01 0.00000e+00 0.00000e+00 3.45595e+01 5.12588e+01 2.62020e+01
3.00000e-01 0.00000e+00 2.43047e+00 5.39383e-01 0.00000e+00 0.00000e+00 3.29092e+01 4.95603e+01 2.47560e+01
3.10000e-01 0.00000e+00 2.38307e+00 5.52785e-01 0.00000e+00 0.00000e+00 3.13692e+01 4.79710e+01 2.34158e+01
