# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=5.000e-02[eV], Tie=4.419e+01[eV] , Te_c=4.419e+01[eV], n_i=5.010e+23[1/cc], n_e=2.004e+24[1/cc]
# ri=1.476, Zbar=4.000, Rc=0.275[AU], Γii=5.899e+03, Γei=-1.669e+00 , Γee=4.172e-01, κ=2.046e+00
r/ri        g_ii        g_ei        g_ee        OCP:g_ii    Yuk:g_ii    βu_ii_eff   βu_OCP      βu_Yuk    
1.00000e-02 0.00000e+00 6.70209e+00 6.16955e-01 0.00000e+00 0.00000e+00 5.61132e+05 5.90699e+05 5.75217e+05
2.00000e-02 0.00000e+00 5.86773e+00 1.65243e+00 0.00000e+00 0.00000e+00 2.66207e+05 2.95742e+05 2.80443e+05
3.00000e-02 0.00000e+00 5.40859e+00 2.83345e+00 0.00000e+00 0.00000e+00 1.67961e+05 1.97422e+05 1.82304e+05
4.00000e-02 0.00000e+00 4.85762e+00 3.24412e+00 0.00000e+00 0.00000e+00 1.18904e+05 1.48262e+05 1.33322e+05
5.00000e-02 0.00000e+00 4.32665e+00 2.47259e+00 0.00000e+00 1.89442e+02 8.95403e+04 1.18765e+05 1.04000e+05
6.00000e-02 0.00000e+00 3.73544e+00 1.04470e+00 0.00000e+00 2.21212e+02 7.00367e+04 9.91004e+04 8.45076e+04
7.00000e-02 0.00000e+00 3.15784e+00 0.00000e+00 0.00000e+00 0.00000e+00 5.61795e+04 8.50534e+04 7.06305e+04
8.00000e-02 0.00000e+00 2.56887e+00 0.00000e+00 0.00000e+00 4.41917e+00 4.58604e+04 7.45176e+04 6.02620e+04
9.00000e-02 0.00000e+00 2.01705e+00 0.00000e+00 0.00000e+00 2.06662e+01 3.79085e+04 6.63225e+04 5.22317e+04
1.00000e-01 0.00000e+00 1.49604e+00 0.00000e+00 0.00000e+00 0.00000e+00 3.16201e+04 5.97658e+04 4.58374e+04
1.10000e-01 0.00000e+00 1.03559e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.65473e+04 5.44007e+04 4.06322e+04
1.20000e-01 0.00000e+00 6.26538e-01 0.00000e+00 0.00000e+00 5.26680e+00 2.23908e+04 4.99291e+04 3.63182e+04
1.30000e-01 0.00000e+00 2.94188e-01 0.00000e+00 0.00000e+00 1.90712e+01 1.89433e+04 4.61449e+04 3.26893e+04
1.40000e-01 0.00000e+00 2.68593e-02 0.00000e+00 0.00000e+00 0.00000e+00 1.60557e+04 4.29007e+04 2.95981e+04
1.50000e-01 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.36189e+04 4.00884e+04 2.69367e+04
1.60000e-01 0.00000e+00 0.00000e+00 1.34381e-01 0.00000e+00 7.69030e-02 1.15500e+04 3.76271e+04 2.46240e+04
1.70000e-01 0.00000e+00 0.00000e+00 3.27012e-01 0.00000e+00 2.14129e-01 9.78588e+03 3.54548e+04 2.25982e+04
1.80000e-01 0.00000e+00 0.00000e+00 4.48366e-01 0.00000e+00 4.81624e+00 8.27648e+03 3.35232e+04 2.08110e+04
1.90000e-01 0.00000e+00 3.54350e-01 5.59566e-01 0.00000e+00 1.63918e+01 6.98234e+03 3.17943e+04 1.92245e+04
2.00000e-01 0.00000e+00 6.49972e-01 7.27889e-01 0.00000e+00 0.00000e+00 5.87130e+03 3.02378e+04 1.78083e+04
2.10000e-01 0.00000e+00 7.72384e-01 8.70615e-01 0.00000e+00 0.00000e+00 4.91722e+03 2.88289e+04 1.65377e+04
2.20000e-01 0.00000e+00 9.95121e-01 9.01725e-01 0.00000e+00 2.28645e+00 4.09826e+03 2.75474e+04 1.53927e+04
2.30000e-01 0.00000e+00 1.23394e+00 8.88165e-01 0.00000e+00 2.35335e+00 3.39625e+03 2.63769e+04 1.43566e+04
2.40000e-01 0.00000e+00 1.43787e+00 8.12752e-01 0.00000e+00 1.55566e+00 2.79571e+03 2.53032e+04 1.34157e+04
