# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=2.000e+02[eV], Tie=2.011e+02[eV] , Te_c=2.011e+02[eV], n_i=5.980e+23[1/cc], n_e=5.980e+23[1/cc]
# ri=1.391, Zbar=1.000, Rc=0.000[AU], Γii=9.778e-02, Γei=-9.726e-02 , Γee=9.726e-02, κ=5.385e-01
r/ri        g_ii        g_ei        g_ee        OCP:g_ii    Yuk:g_ii    βu_ii_eff   βu_OCP      βu_Yuk    
1.00000e-02 6.07426e-05 2.24784e+00 2.85556e-01 5.95389e-05 6.05396e-05 9.72659e+00 9.77804e+00 9.72554e+00
2.00000e-02 8.06353e-03 2.16023e+00 2.92702e-01 7.89654e-03 8.07260e-03 4.83759e+00 4.88902e+00 4.83667e+00
3.00000e-02 4.11405e-02 2.08105e+00 3.00592e-01 4.02888e-02 4.11823e-02 3.20793e+00 3.25935e+00 3.20713e+00
4.00000e-02 9.29246e-02 2.00928e+00 3.09252e-01 9.10029e-02 9.30084e-02 2.39312e+00 2.44451e+00 2.39244e+00
5.00000e-02 1.51508e-01 1.94405e+00 3.18700e-01 1.48379e-01 1.51628e-01 1.90424e+00 1.95561e+00 1.90367e+00
6.00000e-02 2.09876e-01 1.88462e+00 3.28940e-01 2.05548e-01 2.10020e-01 1.57834e+00 1.62967e+00 1.57788e+00
7.00000e-02 2.64874e-01 1.83034e+00 3.39970e-01 2.59423e-01 2.65031e-01 1.34557e+00 1.39686e+00 1.34521e+00
8.00000e-02 3.15382e-01 1.78065e+00 3.51773e-01 3.08905e-01 3.15540e-01 1.17101e+00 1.22225e+00 1.17074e+00
9.00000e-02 3.61226e-01 1.73507e+00 3.64324e-01 3.53825e-01 3.61375e-01 1.03526e+00 1.08645e+00 1.03507e+00
1.00000e-01 4.02644e-01 1.69318e+00 3.77589e-01 3.94416e-01 4.02778e-01 9.26671e-01 9.77804e-01 9.26561e-01
1.10000e-01 4.40028e-01 1.65459e+00 3.91526e-01 4.31062e-01 4.40142e-01 8.37841e-01 8.88912e-01 8.37806e-01
1.20000e-01 4.73809e-01 1.61899e+00 4.06082e-01 4.64184e-01 4.73899e-01 7.63831e-01 8.14836e-01 7.63866e-01
1.30000e-01 5.04398e-01 1.58607e+00 4.21200e-01 4.94186e-01 5.04461e-01 7.01222e-01 7.52157e-01 7.01321e-01
1.40000e-01 5.32172e-01 1.55560e+00 4.36816e-01 5.21434e-01 5.32206e-01 6.47571e-01 6.98431e-01 6.47731e-01
1.50000e-01 5.57464e-01 1.52733e+00 4.52861e-01 5.46257e-01 5.57468e-01 6.01087e-01 6.51869e-01 6.01303e-01
1.60000e-01 5.80566e-01 1.50108e+00 4.69263e-01 5.68939e-01 5.80540e-01 5.60426e-01 6.11127e-01 5.60696e-01
1.70000e-01 6.01732e-01 1.47666e+00 4.85947e-01 5.89729e-01 6.01675e-01 5.24563e-01 5.75179e-01 5.24880e-01
1.80000e-01 6.21179e-01 1.45390e+00 5.02836e-01 6.08839e-01 6.21093e-01 4.92696e-01 5.43224e-01 4.93059e-01
1.90000e-01 6.39099e-01 1.43267e+00 5.19855e-01 6.26458e-01 6.38983e-01 4.64196e-01 5.14634e-01 4.64601e-01
2.00000e-01 6.55656e-01 1.41284e+00 5.36927e-01 6.42744e-01 6.55512e-01 4.38558e-01 4.88902e-01 4.39002e-01
2.10000e-01 6.70993e-01 1.39430e+00 5.53977e-01 6.57839e-01 6.70821e-01 4.15373e-01 4.65621e-01 4.15852e-01
2.20000e-01 6.85234e-01 1.37693e+00 5.70935e-01 6.71864e-01 6.85036e-01 3.94307e-01 4.44456e-01 3.94819e-01
2.30000e-01 6.98489e-01 1.36064e+00 5.87733e-01 6.84925e-01 6.98266e-01 3.75083e-01 4.25132e-01 3.75625e-01
2.40000e-01 7.10851e-01 1.34535e+00 6.04305e-01 6.97115e-01 7.10605e-01 3.57472e-01 4.07418e-01 3.58042e-01
2.50000e-01 7.22407e-01 1.33098e+00 6.20593e-01 7.08517e-01 7.22138e-01 3.41279e-01 3.91121e-01 3.41875e-01
2.60000e-01 7.33228e-01 1.31746e+00 6.36542e-01 7.19202e-01 7.32938e-01 3.26342e-01 3.76078e-01 3.26961e-01
2.70000e-01 7.43381e-01 1.30473e+00 6.52104e-01 7.29234e-01 7.43071e-01 3.12521e-01 3.62150e-01 3.13161e-01
2.80000e-01 7.52924e-01 1.29273e+00 6.67236e-01 7.38670e-01 7.52595e-01 2.99696e-01 3.49216e-01 3.00356e-01
2.90000e-01 7.61907e-01 1.28140e+00 6.81901e-01 7.47561e-01 7.61561e-01 2.87765e-01 3.37174e-01 2.88442e-01
3.00000e-01 7.70377e-01 1.27070e+00 6.96069e-01 7.55950e-01 7.70015e-01 2.76637e-01 3.25935e-01 2.77330e-01
3.10000e-01 7.78376e-01 1.26059e+00 7.09713e-01 7.63879e-01 7.77998e-01 2.66236e-01 3.15421e-01 2.66943e-01
3.20000e-01 7.85940e-01 1.25101e+00 7.22815e-01 7.71384e-01 7.85548e-01 2.56492e-01 3.05564e-01 2.57213e-01
3.30000e-01 7.93102e-01 1.24195e+00 7.35361e-01 7.78496e-01 7.92698e-01 2.47347e-01 2.96304e-01 2.48079e-01
3.40000e-01 7.99893e-01 1.23335e+00 7.47342e-01 7.85246e-01 7.99477e-01 2.38748e-01 2.87589e-01 2.39490e-01
3.50000e-01 8.06339e-01 1.22519e+00 7.58756e-01 7.91659e-01 8.05912e-01 2.30647e-01 2.79372e-01 2.31399e-01
3.60000e-01 8.12465e-01 1.21745e+00 7.69603e-01 7.97759e-01 8.12028e-01 2.23004e-01 2.71612e-01 2.23763e-01
3.70000e-01 8.18294e-01 1.21008e+00 7.79889e-01 8.03570e-01 8.17848e-01 2.15780e-01 2.64271e-01 2.16547e-01
3.80000e-01 8.23846e-01 1.20308e+00 7.89622e-01 8.09109e-01 8.23392e-01 2.08944e-01 2.57317e-01 2.09716e-01
3.90000e-01 8.29139e-01 1.19642e+00 7.98815e-01 8.14395e-01 8.28678e-01 2.02464e-01 2.50719e-01 2.03242e-01
4.00000e-01 8.34190e-01 1.19007e+00 8.07483e-01 8.19445e-01 8.33722e-01 1.96315e-01 2.44451e-01 1.97097e-01
4.10000e-01 8.39015e-01 1.18402e+00 8.15643e-01 8.24275e-01 8.38541e-01 1.90472e-01 2.38489e-01 1.91258e-01
4.20000e-01 8.43628e-01 1.17824e+00 8.23314e-01 8.28896e-01 8.43149e-01 1.84913e-01 2.32810e-01 1.85702e-01
4.30000e-01 8.48042e-01 1.17273e+00 8.30518e-01 8.33324e-01 8.47559e-01 1.79619e-01 2.27396e-01 1.80409e-01
4.40000e-01 8.52269e-01 1.16747e+00 8.37277e-01 8.37568e-01 8.51782e-01 1.74570e-01 2.22228e-01 1.75362e-01
4.50000e-01 8.56321e-01 1.16243e+00 8.43614e-01 8.41640e-01 8.55830e-01 1.69752e-01 2.17290e-01 1.70545e-01
4.60000e-01 8.60206e-01 1.15762e+00 8.49551e-01 8.45551e-01 8.59713e-01 1.65148e-01 2.12566e-01 1.65942e-01
4.70000e-01 8.63936e-01 1.15301e+00 8.55112e-01 8.49308e-01 8.63440e-01 1.60746e-01 2.08043e-01 1.61539e-01
