# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=2.000e-01[eV], Tie=4.419e+01[eV] , Te_c=4.420e+01[eV], n_i=5.010e+23[1/cc], n_e=2.005e+24[1/cc]
# ri=1.476, Zbar=4.001, Rc=0.275[AU], Γii=1.476e+03, Γei=-1.669e+00 , Γee=4.171e-01, κ=2.046e+00
r/ri        g_ii        g_ei        g_ee        OCP:g_ii    Yuk:g_ii    βu_ii_eff   βu_OCP      βu_Yuk    
1.00000e-02 5.91589e+01 4.65529e+00 2.60992e+00 0.00000e+00 0.00000e+00 1.44147e+05 1.47692e+05 1.43876e+05
2.00000e-02 5.76914e+01 4.17574e+00 2.56995e+00 0.00000e+00 0.00000e+00 7.03720e+04 7.39159e+04 7.01457e+04
3.00000e-02 5.45368e+01 3.52769e+00 2.51202e+00 0.00000e+00 0.00000e+00 4.57820e+04 4.93238e+04 4.55987e+04
4.00000e-02 4.98873e+01 2.74553e+00 2.44076e+00 0.00000e+00 0.00000e+00 3.34888e+04 3.70276e+04 3.33470e+04
5.00000e-02 4.40499e+01 1.91688e+00 2.35119e+00 0.00000e+00 0.00000e+00 2.61148e+04 2.96498e+04 2.60129e+04
6.00000e-02 3.73626e+01 1.09838e+00 2.23938e+00 0.00000e+00 0.00000e+00 2.12008e+04 2.47312e+04 2.11374e+04
7.00000e-02 3.02018e+01 3.42069e-01 2.11356e+00 0.00000e+00 0.00000e+00 1.76929e+04 2.12178e+04 1.76664e+04
8.00000e-02 2.29346e+01 0.00000e+00 1.98011e+00 0.00000e+00 0.00000e+00 1.50640e+04 1.85826e+04 1.50729e+04
9.00000e-02 1.59059e+01 0.00000e+00 1.84490e+00 0.00000e+00 0.00000e+00 1.30215e+04 1.65329e+04 1.30644e+04
1.00000e-01 9.40076e+00 0.00000e+00 1.70930e+00 0.00000e+00 0.00000e+00 1.13896e+04 1.48931e+04 1.14650e+04
1.10000e-01 3.64394e+00 0.00000e+00 1.57259e+00 0.00000e+00 0.00000e+00 1.00566e+04 1.35513e+04 1.01630e+04
1.20000e-01 0.00000e+00 0.00000e+00 1.42920e+00 0.00000e+00 0.00000e+00 8.94785e+03 1.24330e+04 9.08402e+03
1.30000e-01 0.00000e+00 0.00000e+00 1.27727e+00 0.00000e+00 0.00000e+00 8.01185e+03 1.14866e+04 8.17634e+03
1.40000e-01 0.00000e+00 0.00000e+00 1.11849e+00 0.00000e+00 0.00000e+00 7.21171e+03 1.06753e+04 7.40316e+03
1.50000e-01 0.00000e+00 0.00000e+00 9.56956e-01 0.00000e+00 0.00000e+00 6.52039e+03 9.97212e+03 6.73747e+03
1.60000e-01 0.00000e+00 0.00000e+00 7.98983e-01 0.00000e+00 0.00000e+00 5.91761e+03 9.35670e+03 6.15901e+03
1.70000e-01 0.00000e+00 0.00000e+00 6.51825e-01 0.00000e+00 0.00000e+00 5.38786e+03 8.81357e+03 5.65229e+03
1.80000e-01 0.00000e+00 0.00000e+00 5.21061e-01 0.00000e+00 0.00000e+00 4.91907e+03 8.33068e+03 5.20528e+03
1.90000e-01 0.00000e+00 5.13994e-01 4.11205e-01 0.00000e+00 0.00000e+00 4.50171e+03 7.89850e+03 4.80845e+03
2.00000e-01 0.00000e+00 1.11725e+00 3.26687e-01 0.00000e+00 0.00000e+00 4.12815e+03 7.50944e+03 4.45422e+03
2.10000e-01 0.00000e+00 1.61174e+00 2.68170e-01 0.00000e+00 0.00000e+00 3.79222e+03 7.15733e+03 4.13643e+03
2.20000e-01 0.00000e+00 1.96697e+00 2.36178e-01 0.00000e+00 0.00000e+00 3.48885e+03 6.83711e+03 3.85004e+03
2.30000e-01 0.00000e+00 2.17523e+00 2.27043e-01 0.00000e+00 0.00000e+00 3.21386e+03 6.54464e+03 3.59089e+03
2.40000e-01 0.00000e+00 2.25162e+00 2.37310e-01 0.00000e+00 0.00000e+00 2.96377e+03 6.27643e+03 3.35554e+03
2.50000e-01 0.00000e+00 2.22302e+00 2.61907e-01 0.00000e+00 0.00000e+00 2.73564e+03 6.02958e+03 3.14106e+03
2.60000e-01 0.00000e+00 2.12365e+00 2.95399e-01 0.00000e+00 0.00000e+00 2.52699e+03 5.80161e+03 2.94500e+03
2.70000e-01 0.00000e+00 1.98392e+00 3.33483e-01 0.00000e+00 0.00000e+00 2.33569e+03 5.59043e+03 2.76527e+03
2.80000e-01 0.00000e+00 1.82954e+00 3.72606e-01 0.00000e+00 0.00000e+00 2.15994e+03 5.39423e+03 2.60008e+03
2.90000e-01 0.00000e+00 1.67772e+00 4.10808e-01 0.00000e+00 0.00000e+00 1.99814e+03 5.21146e+03 2.44788e+03
3.00000e-01 0.00000e+00 1.53933e+00 4.47410e-01 0.00000e+00 0.00000e+00 1.84896e+03 5.04079e+03 2.30733e+03
3.10000e-01 0.00000e+00 1.41959e+00 4.82670e-01 0.00000e+00 0.00000e+00 1.71118e+03 4.88102e+03 2.17727e+03
3.20000e-01 0.00000e+00 1.31979e+00 5.17812e-01 0.00000e+00 0.00000e+00 1.58377e+03 4.73115e+03 2.05668e+03
