# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=5.000e+02[eV], Tie=5.004e+02[eV] , Te_c=5.004e+02[eV], n_i=5.980e+23[1/cc], n_e=5.980e+23[1/cc]
# ri=1.391, Zbar=1.000, Rc=0.000[AU], Γii=3.911e-02, Γei=-3.908e-02 , Γee=3.908e-02, κ=3.421e-01
r/ri        g_ii        g_ei        g_ee        OCP:g_ii    Yuk:g_ii    βu_ii_eff   βu_OCP      βu_Yuk    
1.00000e-02 2.03858e-02 1.68898e+00 3.45358e-01 2.02747e-02 2.03879e-02 3.89799e+00 3.91121e+00 3.89786e+00
2.00000e-02 1.44089e-01 1.62651e+00 3.55940e-01 1.43304e-01 1.44104e-01 1.94238e+00 1.95561e+00 1.94228e+00
3.00000e-02 2.76523e-01 1.57184e+00 3.68759e-01 2.75018e-01 2.76546e-01 1.29052e+00 1.30374e+00 1.29043e+00
4.00000e-02 3.83070e-01 1.52376e+00 3.83810e-01 3.80986e-01 3.83095e-01 9.64588e-01 9.77804e-01 9.64518e-01
5.00000e-02 4.65803e-01 1.48131e+00 4.01021e-01 4.63273e-01 4.65826e-01 7.69034e-01 7.82243e-01 7.68980e-01
6.00000e-02 5.30660e-01 1.44367e+00 4.20258e-01 5.27781e-01 5.30678e-01 6.38668e-01 6.51869e-01 6.38629e-01
7.00000e-02 5.82440e-01 1.41017e+00 4.41329e-01 5.79286e-01 5.82453e-01 5.45553e-01 5.58745e-01 5.45527e-01
8.00000e-02 6.24561e-01 1.38026e+00 4.63995e-01 6.21185e-01 6.24567e-01 4.75720e-01 4.88902e-01 4.75706e-01
9.00000e-02 6.59412e-01 1.35346e+00 4.87981e-01 6.55855e-01 6.59411e-01 4.21409e-01 4.34579e-01 4.21407e-01
1.00000e-01 6.88684e-01 1.32937e+00 5.12985e-01 6.84977e-01 6.88676e-01 3.77963e-01 3.91121e-01 3.77971e-01
1.10000e-01 7.13594e-01 1.30765e+00 5.38690e-01 7.09762e-01 7.13579e-01 3.42419e-01 3.55565e-01 3.42437e-01
1.20000e-01 7.35035e-01 1.28802e+00 5.64775e-01 7.31097e-01 7.35013e-01 3.12803e-01 3.25935e-01 3.12829e-01
1.30000e-01 7.53676e-01 1.27023e+00 5.90928e-01 7.49649e-01 7.53647e-01 2.87745e-01 3.00863e-01 2.87779e-01
1.40000e-01 7.70025e-01 1.25405e+00 6.16851e-01 7.65923e-01 7.69991e-01 2.66271e-01 2.79372e-01 2.66311e-01
1.50000e-01 7.84478e-01 1.23932e+00 6.42270e-01 7.80310e-01 7.84438e-01 2.47662e-01 2.60748e-01 2.47708e-01
1.60000e-01 7.97343e-01 1.22586e+00 6.66940e-01 7.93119e-01 7.97298e-01 2.31381e-01 2.44451e-01 2.31434e-01
1.70000e-01 8.08865e-01 1.21355e+00 6.90654e-01 8.04594e-01 8.08816e-01 2.17019e-01 2.30071e-01 2.17076e-01
1.80000e-01 8.19244e-01 1.20225e+00 7.13241e-01 8.14932e-01 8.19190e-01 2.04255e-01 2.17290e-01 2.04316e-01
1.90000e-01 8.28640e-01 1.19187e+00 7.34566e-01 8.24293e-01 8.28582e-01 1.92836e-01 2.05853e-01 1.92902e-01
2.00000e-01 8.37185e-01 1.18230e+00 7.54537e-01 8.32807e-01 8.37123e-01 1.82562e-01 1.95561e-01 1.82631e-01
2.10000e-01 8.44989e-01 1.17347e+00 7.73094e-01 8.40586e-01 8.44924e-01 1.73268e-01 1.86248e-01 1.73341e-01
2.20000e-01 8.52143e-01 1.16531e+00 7.90214e-01 8.47718e-01 8.52075e-01 1.64821e-01 1.77782e-01 1.64897e-01
2.30000e-01 8.58726e-01 1.15774e+00 8.05901e-01 8.54283e-01 8.58655e-01 1.57111e-01 1.70053e-01 1.57189e-01
2.40000e-01 8.64801e-01 1.15072e+00 8.20187e-01 8.60343e-01 8.64728e-01 1.50045e-01 1.62967e-01 1.50125e-01
