# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=5.000e+01[eV], Tie=6.690e+01[eV] , Te_c=6.690e+01[eV], n_i=5.010e+23[1/cc], n_e=2.023e+24[1/cc]
# ri=1.476, Zbar=4.038, Rc=0.286[AU], Γii=6.012e+00, Γei=-1.113e+00 , Γee=2.755e-01, κ=1.736e+00
r/ri        g_ii        g_ei        g_ee        OCP:g_ii    Yuk:g_ii    βu_ii_eff   βu_OCP      βu_Yuk    
1.00000e-02 0.00000e+00 1.24360e+00 2.90440e-01 0.00000e+00 0.00000e+00 5.94343e+02 6.01230e+02 5.90209e+02
2.00000e-02 0.00000e+00 1.24844e+00 2.95245e-01 0.00000e+00 0.00000e+00 2.93757e+02 3.00643e+02 2.89721e+02
3.00000e-02 0.00000e+00 1.25664e+00 3.00451e-01 0.00000e+00 0.00000e+00 1.93563e+02 2.00447e+02 1.89624e+02
4.00000e-02 0.00000e+00 1.26816e+00 3.06070e-01 0.00000e+00 0.00000e+00 1.43468e+02 1.50349e+02 1.39624e+02
5.00000e-02 0.00000e+00 1.28323e+00 3.12108e-01 0.00000e+00 0.00000e+00 1.13413e+02 1.20290e+02 1.09661e+02
6.00000e-02 0.00000e+00 1.30188e+00 3.18572e-01 0.00000e+00 0.00000e+00 9.33787e+01 1.00250e+02 8.97175e+01
7.00000e-02 0.00000e+00 1.32442e+00 3.25467e-01 0.00000e+00 0.00000e+00 7.90706e+01 8.59361e+01 7.54979e+01
8.00000e-02 0.00000e+00 1.35095e+00 3.32796e-01 0.00000e+00 0.00000e+00 6.83416e+01 7.52004e+01 6.48556e+01
9.00000e-02 0.00000e+00 1.38188e+00 3.40560e-01 0.00000e+00 0.00000e+00 5.99990e+01 6.68503e+01 5.65978e+01
1.00000e-01 0.00000e+00 1.41740e+00 3.48758e-01 0.00000e+00 0.00000e+00 5.33271e+01 6.01700e+01 5.00088e+01
1.10000e-01 0.00000e+00 1.45805e+00 3.57388e-01 0.00000e+00 0.00000e+00 4.78704e+01 5.47042e+01 4.46333e+01
1.20000e-01 0.00000e+00 1.50411e+00 3.66444e-01 0.00000e+00 0.00000e+00 4.33252e+01 5.01492e+01 4.01675e+01
1.30000e-01 0.00000e+00 1.55631e+00 3.75921e-01 0.00000e+00 0.00000e+00 3.94813e+01 4.62949e+01 3.64013e+01
1.40000e-01 0.00000e+00 1.61504e+00 3.85808e-01 0.00000e+00 0.00000e+00 3.61886e+01 4.29910e+01 3.31846e+01
1.50000e-01 0.00000e+00 1.68131e+00 3.96095e-01 0.00000e+00 0.00000e+00 3.33369e+01 4.01275e+01 3.04073e+01
1.60000e-01 0.00000e+00 1.75561e+00 4.06771e-01 0.00000e+00 0.00000e+00 3.08436e+01 3.76218e+01 2.79869e+01
1.70000e-01 0.00000e+00 1.83940e+00 4.17819e-01 0.00000e+00 0.00000e+00 2.86456e+01 3.54107e+01 2.58601e+01
1.80000e-01 0.00000e+00 1.93311e+00 4.29223e-01 0.00000e+00 0.00000e+00 2.66936e+01 3.34452e+01 2.39779e+01
1.90000e-01 0.00000e+00 2.03947e+00 4.40966e-01 0.00000e+00 0.00000e+00 2.49490e+01 3.16865e+01 2.23015e+01
2.00000e-01 0.00000e+00 2.15007e+00 4.53028e-01 0.00000e+00 0.00000e+00 2.33806e+01 3.01035e+01 2.08000e+01
2.10000e-01 0.00000e+00 2.23903e+00 4.65386e-01 0.00000e+00 0.00000e+00 2.19634e+01 2.86711e+01 1.94481e+01
2.20000e-01 0.00000e+00 2.30465e+00 4.78019e-01 0.00000e+00 0.00000e+00 2.06767e+01 2.73689e+01 1.82255e+01
2.30000e-01 0.00000e+00 2.34954e+00 4.90903e-01 0.00000e+00 7.03627e-08 1.95037e+01 2.61797e+01 1.71151e+01
2.40000e-01 0.00000e+00 2.37642e+00 5.04012e-01 0.00000e+00 2.64043e-07 1.84301e+01 2.50896e+01 1.61027e+01
2.50000e-01 4.03327e-08 2.38774e+00 5.17320e-01 0.00000e+00 7.25711e-07 1.74440e+01 2.40865e+01 1.51766e+01
2.60000e-01 2.10664e-07 2.38611e+00 5.30800e-01 3.32183e-08 1.74507e-06 1.65354e+01 2.31605e+01 1.43267e+01
2.70000e-01 5.83727e-07 2.37364e+00 5.44424e-01 1.29093e-07 3.84781e-06 1.56957e+01 2.23030e+01 1.35444e+01
2.80000e-01 1.35210e-06 2.35248e+00 5.58164e-01 3.29235e-07 7.93037e-06 1.49175e+01 2.15066e+01 1.28225e+01
2.90000e-01 2.84964e-06 2.32428e+00 5.71991e-01 7.24835e-07 1.54390e-05 1.41946e+01 2.07651e+01 1.21545e+01
3.00000e-01 5.62672e-06 2.29068e+00 5.85877e-01 1.46917e-06 2.85940e-05 1.35214e+01 2.00729e+01 1.15350e+01
3.10000e-01 1.05505e-05 2.25291e+00 5.99792e-01 2.80863e-06 5.06552e-05 1.28932e+01 1.94253e+01 1.09593e+01
3.20000e-01 1.89323e-05 2.21215e+00 6.13707e-01 5.12369e-06 8.62198e-05 1.23057e+01 1.88181e+01 1.04231e+01
3.30000e-01 3.26831e-05 2.16927e+00 6.27594e-01 8.98087e-06 1.41539e-04 1.17553e+01 1.82476e+01 9.92289e+00
3.40000e-01 5.44949e-05 2.12509e+00 6.41425e-01 1.51963e-05 2.24835e-04 1.12388e+01 1.77107e+01 9.45535e+00
3.50000e-01 8.80442e-05 2.08019e+00 6.55171e-01 2.49109e-05 3.46599e-04 1.07532e+01 1.72043e+01 9.01764e+00
3.60000e-01 1.38211e-04 2.03513e+00 6.68805e-01 3.96763e-05 5.19853e-04 1.02961e+01 1.67260e+01 8.60723e+00
3.70000e-01 2.11307e-04 1.99029e+00 6.82303e-01 6.15502e-05 7.60344e-04 9.86514e+00 1.62735e+01 8.22183e+00
3.80000e-01 3.15295e-04 1.94602e+00 6.95637e-01 9.31987e-05 1.08668e-03 9.45828e+00 1.58448e+01 7.85943e+00
3.90000e-01 4.60006e-04 1.90256e+00 7.08784e-01 1.38004e-04 1.52035e-03 9.07371e+00 1.54380e+01 7.51822e+00
4.00000e-01 6.57314e-04 1.86012e+00 7.21721e-01 2.00170e-04 2.08569e-03 8.70978e+00 1.50515e+01 7.19654e+00
4.10000e-01 9.21290e-04 1.81884e+00 7.34426e-01 2.84831e-04 2.80971e-03 8.36501e+00 1.46839e+01 6.89294e+00
4.20000e-01 1.26830e-03 1.77883e+00 7.46880e-01 3.98148e-04 3.72186e-03 8.03806e+00 1.43337e+01 6.60608e+00
4.30000e-01 1.71703e-03 1.74016e+00 7.59063e-01 5.47398e-04 4.85367e-03 7.72770e+00 1.39997e+01 6.33475e+00
