# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=1.000e-01[eV], Tie=2.062e+01[eV] , Te_c=2.063e+01[eV], n_i=5.980e+23[1/cc], n_e=5.980e+23[1/cc]
# ri=1.391, Zbar=1.000, Rc=0.000[AU], Γii=1.956e+02, Γei=-9.485e-01 , Γee=9.480e-01, κ=1.550e+00
r/ri        g_ii        g_ei        g_ee        OCP:g_ii    Yuk:g_ii    βu_ii_eff   βu_OCP      βu_Yuk    
1.00000e-02 0.00000e+00 4.09743e+00 1.06048e-01 9.56670e-02 0.00000e+00 1.93478e+04 1.95768e+04 1.91795e+04
2.00000e-02 0.00000e+00 3.92793e+00 1.21149e-01 9.23564e-02 0.00000e+00 9.56980e+03 9.79873e+03 9.40513e+03
3.00000e-02 0.00000e+00 3.76898e+00 1.43563e-01 8.68487e-02 0.00000e+00 6.31051e+03 6.53937e+03 6.14936e+03
4.00000e-02 0.00000e+00 3.61979e+00 1.71174e-01 7.91595e-02 0.00000e+00 4.68091e+03 4.90967e+03 4.52322e+03
5.00000e-02 0.00000e+00 3.47964e+00 2.01422e-01 6.93113e-02 0.00000e+00 3.70320e+03 3.93184e+03 3.54890e+03
6.00000e-02 0.00000e+00 3.34786e+00 2.31809e-01 5.73345e-02 0.00000e+00 3.05144e+03 3.27993e+03 2.90047e+03
7.00000e-02 0.00000e+00 3.22387e+00 2.60297e-01 4.32682e-02 0.00000e+00 2.58596e+03 2.81427e+03 2.43825e+03
8.00000e-02 0.00000e+00 3.10710e+00 2.85554e-01 2.71609e-02 0.00000e+00 2.23690e+03 2.46501e+03 2.09239e+03
9.00000e-02 0.00000e+00 2.99704e+00 3.06986e-01 9.07176e-03 0.00000e+00 1.96546e+03 2.19334e+03 1.82409e+03
1.00000e-01 0.00000e+00 2.89324e+00 3.24624e-01 0.00000e+00 0.00000e+00 1.74836e+03 1.97599e+03 1.61008e+03
1.10000e-01 0.00000e+00 2.79526e+00 3.38924e-01 0.00000e+00 0.00000e+00 1.57079e+03 1.79815e+03 1.43552e+03
1.20000e-01 0.00000e+00 2.70271e+00 3.50550e-01 0.00000e+00 0.00000e+00 1.42286e+03 1.64992e+03 1.29056e+03
1.30000e-01 0.00000e+00 2.61524e+00 3.60197e-01 0.00000e+00 0.00000e+00 1.29775e+03 1.52449e+03 1.16835e+03
1.40000e-01 0.00000e+00 2.53249e+00 3.68482e-01 0.00000e+00 0.00000e+00 1.19056e+03 1.41695e+03 1.06401e+03
1.50000e-01 0.00000e+00 2.45417e+00 3.75884e-01 0.00000e+00 0.00000e+00 1.09772e+03 1.32374e+03 9.73951e+02
1.60000e-01 0.00000e+00 2.38000e+00 3.82750e-01 0.00000e+00 0.00000e+00 1.01653e+03 1.24216e+03 8.95498e+02
1.70000e-01 0.00000e+00 2.30970e+00 3.89304e-01 0.00000e+00 0.00000e+00 9.44947e+02 1.17017e+03 8.26594e+02
1.80000e-01 0.00000e+00 2.24303e+00 3.95683e-01 0.00000e+00 0.00000e+00 8.81365e+02 1.10615e+03 7.65641e+02
1.90000e-01 0.00000e+00 2.17978e+00 4.01966e-01 0.00000e+00 0.00000e+00 8.24525e+02 1.04886e+03 7.11378e+02
2.00000e-01 0.00000e+00 2.11973e+00 4.08193e-01 0.00000e+00 0.00000e+00 7.73418e+02 9.97283e+02 6.62797e+02
2.10000e-01 0.00000e+00 2.06268e+00 4.14383e-01 0.00000e+00 0.00000e+00 7.27226e+02 9.50602e+02 6.19081e+02
2.20000e-01 0.00000e+00 2.00847e+00 4.20547e-01 0.00000e+00 0.00000e+00 6.85280e+02 9.08149e+02 5.79563e+02
2.30000e-01 0.00000e+00 1.95691e+00 4.26686e-01 0.00000e+00 0.00000e+00 6.47029e+02 8.69372e+02 5.43691e+02
2.40000e-01 0.00000e+00 1.90786e+00 4.32803e-01 0.00000e+00 0.00000e+00 6.12010e+02 8.33812e+02 5.11005e+02
2.50000e-01 0.00000e+00 1.86117e+00 4.38895e-01 0.00000e+00 0.00000e+00 5.79838e+02 8.01082e+02 4.81119e+02
2.60000e-01 0.00000e+00 1.81670e+00 4.44964e-01 0.00000e+00 0.00000e+00 5.50185e+02 7.70854e+02 4.53707e+02
