# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=5.000e+01[eV], Tie=5.225e+01[eV] , Te_c=5.225e+01[eV], n_i=5.979e+22[1/cc], n_e=3.651e+23[1/cc]
# ri=2.998, Zbar=6.107, Rc=0.486[AU], Γii=6.770e+00, Γei=-1.061e+00 , Γee=1.737e-01, κ=1.759e+00
r/ri        g_ii        g_ei        g_ee        OCP:g_ii    Yuk:g_ii    βu_ii_eff   βu_OCP      βu_Yuk    
1.00000e-02 0.00000e+00 9.51939e-01 2.90165e-01 0.00000e+00 0.00000e+00 6.66921e+02 6.77103e+02 6.65099e+02
2.00000e-02 0.00000e+00 9.63292e-01 3.00255e-01 0.00000e+00 0.00000e+00 3.28435e+02 3.38610e+02 3.26710e+02
3.00000e-02 0.00000e+00 9.82189e-01 3.11516e-01 0.00000e+00 0.00000e+00 2.15615e+02 2.25779e+02 2.13983e+02
4.00000e-02 0.00000e+00 1.00982e+00 3.23990e-01 0.00000e+00 0.00000e+00 1.59215e+02 1.69364e+02 1.57669e+02
5.00000e-02 0.00000e+00 1.04641e+00 3.37705e-01 0.00000e+00 0.00000e+00 1.25384e+02 1.35514e+02 1.23921e+02
6.00000e-02 0.00000e+00 1.09384e+00 3.52676e-01 0.00000e+00 0.00000e+00 1.02841e+02 1.12948e+02 1.01454e+02
7.00000e-02 0.00000e+00 1.15297e+00 3.68899e-01 0.00000e+00 0.00000e+00 8.67473e+01 9.68285e+01 8.54338e+01
8.00000e-02 0.00000e+00 1.22674e+00 3.86356e-01 0.00000e+00 0.00000e+00 7.46865e+01 8.47389e+01 7.34420e+01
9.00000e-02 0.00000e+00 1.31701e+00 4.05011e-01 0.00000e+00 0.00000e+00 6.53147e+01 7.53358e+01 6.41356e+01
1.00000e-01 0.00000e+00 1.42853e+00 4.24811e-01 0.00000e+00 0.00000e+00 5.78257e+01 6.78130e+01 5.67085e+01
1.10000e-01 0.00000e+00 1.56482e+00 4.45686e-01 0.00000e+00 0.00000e+00 5.17062e+01 6.16579e+01 5.06480e+01
1.20000e-01 0.00000e+00 1.73396e+00 4.67554e-01 0.00000e+00 0.00000e+00 4.66142e+01 5.65284e+01 4.56122e+01
1.30000e-01 0.00000e+00 1.94236e+00 4.90316e-01 0.00000e+00 0.00000e+00 4.23126e+01 5.21878e+01 4.13643e+01
1.40000e-01 0.00000e+00 2.20478e+00 5.13860e-01 0.00000e+00 0.00000e+00 3.86322e+01 4.84672e+01 3.77353e+01
1.50000e-01 0.00000e+00 2.53238e+00 5.38067e-01 0.00000e+00 0.00000e+00 3.54487e+01 4.52425e+01 3.46012e+01
1.60000e-01 0.00000e+00 2.95588e+00 5.62806e-01 0.00000e+00 0.00000e+00 3.26691e+01 4.24206e+01 3.18691e+01
1.70000e-01 0.00000e+00 3.42239e+00 5.87943e-01 0.00000e+00 0.00000e+00 3.02221e+01 3.99306e+01 2.94678e+01
1.80000e-01 0.00000e+00 3.79244e+00 6.13336e-01 0.00000e+00 0.00000e+00 2.80522e+01 3.77170e+01 2.73421e+01
1.90000e-01 0.00000e+00 4.05723e+00 6.38846e-01 0.00000e+00 0.00000e+00 2.61157e+01 3.57363e+01 2.54482e+01
2.00000e-01 0.00000e+00 4.21892e+00 6.64332e-01 0.00000e+00 0.00000e+00 2.43774e+01 3.39534e+01 2.37513e+01
2.10000e-01 0.00000e+00 4.29445e+00 6.89657e-01 0.00000e+00 0.00000e+00 2.28092e+01 3.23402e+01 2.22231e+01
2.20000e-01 0.00000e+00 4.29635e+00 7.14687e-01 0.00000e+00 0.00000e+00 2.13878e+01 3.08734e+01 2.08405e+01
2.30000e-01 0.00000e+00 4.24336e+00 7.39298e-01 0.00000e+00 0.00000e+00 2.00940e+01 2.95340e+01 1.95844e+01
2.40000e-01 0.00000e+00 4.14776e+00 7.63370e-01 0.00000e+00 0.00000e+00 1.89120e+01 2.83061e+01 1.84389e+01
2.50000e-01 3.23323e-08 4.02399e+00 7.86795e-01 0.00000e+00 6.61937e-08 1.78282e+01 2.71762e+01 1.73905e+01
2.60000e-01 1.47871e-07 3.88062e+00 8.09476e-01 0.00000e+00 2.36009e-07 1.68314e+01 2.61331e+01 1.64280e+01
2.70000e-01 4.20406e-07 3.72708e+00 8.31325e-01 0.00000e+00 6.25520e-07 1.59120e+01 2.51671e+01 1.55418e+01
2.80000e-01 1.02271e-06 3.56827e+00 8.52265e-01 1.89259e-08 1.46004e-06 1.50616e+01 2.42699e+01 1.47236e+01
2.90000e-01 2.27541e-06 3.40975e+00 8.72234e-01 9.13659e-08 3.14190e-06 1.42733e+01 2.34345e+01 1.39663e+01
3.00000e-01 4.74026e-06 3.25383e+00 8.91176e-01 2.40109e-07 6.35020e-06 1.35409e+01 2.26546e+01 1.32637e+01
3.10000e-01 9.35126e-06 3.10350e+00 9.09051e-01 5.30693e-07 1.21747e-05 1.28591e+01 2.19248e+01 1.26105e+01
3.20000e-01 1.75893e-05 2.95950e+00 9.25827e-01 1.07319e-06 2.22859e-05 1.22232e+01 2.12406e+01 1.20019e+01
3.30000e-01 3.17022e-05 2.82328e+00 9.41481e-01 2.04497e-06 3.91417e-05 1.16291e+01 2.05976e+01 1.14339e+01
3.40000e-01 5.49677e-05 2.69473e+00 9.56002e-01 3.72129e-06 6.62240e-05 1.10734e+01 1.99924e+01 1.09027e+01
3.50000e-01 9.19918e-05 2.57443e+00 9.69388e-01 6.51496e-06 1.08301e-04 1.05528e+01 1.94216e+01 1.04053e+01
3.60000e-01 1.49028e-04 2.46187e+00 9.81647e-01 1.10259e-05 1.71698e-04 1.00645e+01 1.88824e+01 9.93861e+00
3.70000e-01 2.34300e-04 2.35717e+00 9.92797e-01 1.81016e-05 2.64573e-04 9.60599e+00 1.83722e+01 9.50022e+00
3.80000e-01 3.58307e-04 2.25967e+00 1.00286e+00 2.89076e-05 3.97170e-04 9.17505e+00 1.78888e+01 9.08780e+00
3.90000e-01 5.34084e-04 2.16926e+00 1.01188e+00 4.50089e-05 5.82037e-04 8.76960e+00 1.74300e+01 8.69930e+00
4.00000e-01 7.77402e-04 2.08527e+00 1.01989e+00 6.84600e-05 8.34208e-04 8.38778e+00 1.69941e+01 8.33290e+00
4.10000e-01 1.10689e-03 2.00749e+00 1.02695e+00 1.01903e-04 1.17131e-03 8.02789e+00 1.65794e+01 7.98691e+00
4.20000e-01 1.54405e-03 1.93529e+00 1.03309e+00 1.48668e-04 1.61360e-03 7.68838e+00 1.61843e+01 7.65986e+00
4.30000e-01 2.11319e-03 1.86846e+00 1.03839e+00 2.12884e-04 2.18395e-03 7.36782e+00 1.58075e+01 7.35035e+00
4.40000e-01 2.84124e-03 1.80641e+00 1.04291e+00 2.99576e-04 2.90770e-03 7.06490e+00 1.54477e+01 7.05718e+00
4.50000e-01 3.75748e-03 1.74893e+00 1.04669e+00 4.14771e-04 3.81249e-03 6.77839e+00 1.51039e+01 6.77919e+00
4.60000e-01 4.89318e-03 1.69554e+00 1.04980e+00 5.65589e-04 4.92794e-03 6.50719e+00 1.47749e+01 6.51538e+00
4.70000e-01 6.28117e-03 1.64604e+00 1.05231e+00 7.60326e-04 6.28538e-03 6.25027e+00 1.44598e+01 6.26479e+00
4.80000e-01 7.95537e-03 1.60000e+00 1.05427e+00 1.00852e-03 7.91737e-03 6.00667e+00 1.41579e+01 6.02657e+00
4.90000e-01 9.95024e-03 1.55727e+00 1.05573e+00 1.32100e-03 9.85732e-03 5.77550e+00 1.38682e+01 5.79992e+00
5.00000e-01 1.23003e-02 1.51748e+00 1.05676e+00 1.70992e-03 1.21390e-02 5.55596e+00 1.35900e+01 5.58413e+00
5.10000e-01 1.50395e-02 1.48050e+00 1.05739e+00 2.18877e-03 1.47959e-02 5.34730e+00 1.33227e+01 5.37851e+00
5.20000e-01 1.82009e-02 1.44602e+00 1.05768e+00 2.77235e-03 1.78610e-02 5.14881e+00 1.30656e+01 5.18246e+00
5.30000e-01 2.18159e-02 1.41393e+00 1.05766e+00 3.47674e-03 2.13661e-02 4.95985e+00 1.28182e+01 4.99540e+00
5.40000e-01 2.59139e-02 1.38397e+00 1.05739e+00 4.31924e-03 2.53414e-02 4.77984e+00 1.25799e+01 4.81681e+00
5.50000e-01 3.05221e-02 1.35605e+00 1.05689e+00 5.31825e-03 2.98148e-02 4.60820e+00 1.23503e+01 4.64619e+00
5.60000e-01 3.56647e-02 1.32995e+00 1.05619e+00 6.49320e-03 3.48121e-02 4.44445e+00 1.21288e+01 4.48310e+00
5.70000e-01 4.13632e-02 1.30560e+00 1.05533e+00 7.86441e-03 4.03560e-02 4.28810e+00 1.19151e+01 4.32712e+00
5.80000e-01 4.76353e-02 1.28282e+00 1.05434e+00 9.45289e-03 4.64661e-02 4.13871e+00 1.17087e+01 4.17785e+00
5.90000e-01 5.44958e-02 1.26154e+00 1.05323e+00 1.12802e-02 5.31588e-02 3.99589e+00 1.15093e+01 4.03493e+00
6.00000e-01 6.19554e-02 1.24160e+00 1.05203e+00 1.33684e-02 6.04467e-02 3.85926e+00 1.13166e+01 3.89801e+00
6.10000e-01 7.00213e-02 1.22297e+00 1.05075e+00 1.57395e-02 6.83390e-02 3.72846e+00 1.11301e+01 3.76679e+00
6.20000e-01 7.86971e-02 1.20550e+00 1.04941e+00 1.84156e-02 7.68408e-02 3.60318e+00 1.09497e+01 3.64097e+00
6.30000e-01 8.79824e-02 1.18916e+00 1.04804e+00 2.14186e-02 8.59536e-02 3.48311e+00 1.07750e+01 3.52026e+00
6.40000e-01 9.78733e-02 1.17383e+00 1.04662e+00 2.47699e-02 9.56752e-02 3.36797e+00 1.06057e+01 3.40441e+00
6.50000e-01 1.08363e-01 1.15949e+00 1.04519e+00 2.84901e-02 1.06000e-01 3.25750e+00 1.04417e+01 3.29318e+00
6.60000e-01 1.19439e-01 1.14602e+00 1.04375e+00 3.25992e-02 1.16917e-01 3.15146e+00 1.02826e+01 3.18634e+00
6.70000e-01 1.31089e-01 1.13342e+00 1.04230e+00 3.71160e-02 1.28416e-01 3.04962e+00 1.01283e+01 3.08367e+00
6.80000e-01 1.43296e-01 1.12159e+00 1.04085e+00 4.20578e-02 1.40478e-01 2.95177e+00 9.97854e+00 2.98498e+00
6.90000e-01 1.56038e-01 1.11052e+00 1.03941e+00 4.74410e-02 1.53086e-01 2.85772e+00 9.83313e+00 2.89007e+00
7.00000e-01 1.69295e-01 1.10012e+00 1.03798e+00 5.32800e-02 1.66218e-01 2.76727e+00 9.69189e+00 2.79876e+00
7.10000e-01 1.83041e-01 1.09040e+00 1.03657e+00 5.95875e-02 1.79849e-01 2.68025e+00 9.55464e+00 2.71089e+00
7.20000e-01 1.97249e-01 1.08127e+00 1.03518e+00 6.63746e-02 1.93953e-01 2.59650e+00 9.42121e+00 2.62630e+00
7.30000e-01 2.11891e-01 1.07273e+00 1.03382e+00 7.36503e-02 2.08501e-01 2.51586e+00 9.29146e+00 2.54485e+00
7.40000e-01 2.26936e-01 1.06473e+00 1.03248e+00 8.14214e-02 2.23463e-01 2.43820e+00 9.16523e+00 2.46638e+00
7.50000e-01 2.42354e-01 1.05725e+00 1.03117e+00 8.96929e-02 2.38809e-01 2.36338e+00 9.04239e+00 2.39077e+00
7.60000e-01 2.58110e-01 1.05023e+00 1.02988e+00 9.84674e-02 2.54504e-01 2.29127e+00 8.92279e+00 2.31788e+00
7.70000e-01 2.74173e-01 1.04369e+00 1.02863e+00 1.07745e-01 2.70517e-01 2.22174e+00 8.80632e+00 2.24761e+00
7.80000e-01 2.90507e-01 1.03756e+00 1.02741e+00 1.17526e-01 2.86812e-01 2.15469e+00 8.69286e+00 2.17984e+00
7.90000e-01 3.07080e-01 1.03186e+00 1.02622e+00 1.27804e-01 3.03355e-01 2.09001e+00 8.58229e+00 2.11446e+00
8.00000e-01 3.23856e-01 1.02652e+00 1.02506e+00 1.38574e-01 3.20113e-01 2.02760e+00 8.47450e+00 2.05137e+00
8.10000e-01 3.40802e-01 1.02155e+00 1.02393e+00 1.49829e-01 3.37049e-01 1.96736e+00 8.36939e+00 1.99047e+00
8.20000e-01 3.57884e-01 1.01692e+00 1.02284e+00 1.61558e-01 3.54131e-01 1.90920e+00 8.26686e+00 1.93167e+00
8.30000e-01 3.75068e-01 1.01262e+00 1.02178e+00 1.73749e-01 3.71324e-01 1.85303e+00 8.16682e+00 1.87489e+00
8.40000e-01 3.92321e-01 1.00862e+00 1.02075e+00 1.86388e-01 3.88596e-01 1.79878e+00 8.06919e+00 1.82004e+00
8.50000e-01 4.09613e-01 1.00492e+00 1.01975e+00 1.99461e-01 4.05913e-01 1.74636e+00 7.97386e+00 1.76705e+00
8.60000e-01 4.26911e-01 1.00148e+00 1.01879e+00 2.12950e-01 4.23245e-01 1.69570e+00 7.88077e+00 1.71584e+00
8.70000e-01 4.44187e-01 9.98311e-01 1.01786e+00 2.26836e-01 4.40562e-01 1.64674e+00 7.78984e+00 1.66633e+00
8.80000e-01 4.61410e-01 9.95377e-01 1.01695e+00 2.41099e-01 4.57834e-01 1.59940e+00 7.70099e+00 1.61847e+00
8.90000e-01 4.78553e-01 9.92685e-01 1.01608e+00 2.55718e-01 4.75032e-01 1.55362e+00 7.61416e+00 1.57219e+00
9.00000e-01 4.95591e-01 9.90203e-01 1.01524e+00 2.70671e-01 4.92131e-01 1.50934e+00 7.52927e+00 1.52742e+00
9.10000e-01 5.12498e-01 9.87938e-01 1.01443e+00 2.85935e-01 5.09105e-01 1.46650e+00 7.44625e+00 1.48412e+00
9.20000e-01 5.29250e-01 9.85860e-01 1.01365e+00 3.01484e-01 5.25929e-01 1.42505e+00 7.36506e+00 1.44221e+00
9.30000e-01 5.45826e-01 9.83976e-01 1.01289e+00 3.17295e-01 5.42582e-01 1.38493e+00 7.28563e+00 1.40165e+00
