# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=1.000e+03[eV], Tie=1.000e+03[eV] , Te_c=1.000e+03[eV], n_i=5.980e+23[1/cc], n_e=5.980e+23[1/cc]
# ri=1.391, Zbar=1.000, Rc=0.000[AU], Γii=1.956e-02, Γei=-1.955e-02 , Γee=1.955e-02, κ=2.421e-01
r/ri        g_ii        g_ei        g_ee        OCP:g_ii    Yuk:g_ii    βu_ii_eff   βu_OCP      βu_Yuk    
1.00000e-02 1.42411e-01 1.44179e+00 3.86385e-01 1.42127e-01 1.42415e-01 1.95097e+00 1.95561e+00 1.95088e+00
2.00000e-02 3.78615e-01 1.39151e+00 4.01942e-01 3.77860e-01 3.78625e-01 9.73170e-01 9.77804e-01 9.73081e-01
3.00000e-02 5.24503e-01 1.34906e+00 4.22394e-01 5.23457e-01 5.24515e-01 6.47237e-01 6.51869e-01 6.47152e-01
4.00000e-02 6.17336e-01 1.31297e+00 4.47427e-01 6.16107e-01 6.17348e-01 4.84271e-01 4.88902e-01 4.84191e-01
5.00000e-02 6.80746e-01 1.28209e+00 4.76486e-01 6.79391e-01 6.80756e-01 3.86493e-01 3.91121e-01 3.86416e-01
6.00000e-02 7.26596e-01 1.25552e+00 5.08824e-01 7.25152e-01 7.26604e-01 3.21309e-01 3.25935e-01 3.21235e-01
7.00000e-02 7.61223e-01 1.23253e+00 5.43563e-01 7.59712e-01 7.61230e-01 2.74749e-01 2.79372e-01 2.74678e-01
8.00000e-02 7.88270e-01 1.21254e+00 5.79755e-01 7.86708e-01 7.88275e-01 2.39831e-01 2.44451e-01 2.39762e-01
9.00000e-02 8.09968e-01 1.19507e+00 6.16452e-01 8.08366e-01 8.09971e-01 2.12673e-01 2.17290e-01 2.12607e-01
1.00000e-01 8.27754e-01 1.17974e+00 6.52758e-01 8.26120e-01 8.27756e-01 1.90948e-01 1.95561e-01 1.90883e-01
1.10000e-01 8.42595e-01 1.16622e+00 6.87878e-01 8.40935e-01 8.42595e-01 1.73173e-01 1.77782e-01 1.73111e-01
1.20000e-01 8.55164e-01 1.15424e+00 7.21152e-01 8.53483e-01 8.55163e-01 1.58362e-01 1.62967e-01 1.58301e-01
1.30000e-01 8.65945e-01 1.14360e+00 7.52075e-01 8.64245e-01 8.65943e-01 1.45831e-01 1.50431e-01 1.45771e-01
1.40000e-01 8.75292e-01 1.13410e+00 7.80300e-01 8.73578e-01 8.75289e-01 1.35090e-01 1.39686e-01 1.35031e-01
1.50000e-01 8.83473e-01 1.12560e+00 8.05637e-01 8.81747e-01 8.83469e-01 1.25782e-01 1.30374e-01 1.25725e-01
1.60000e-01 8.90693e-01 1.11795e+00 8.28034e-01 8.88957e-01 8.90688e-01 1.17638e-01 1.22225e-01 1.17582e-01
1.70000e-01 8.97112e-01 1.11106e+00 8.47555e-01 8.95368e-01 8.97106e-01 1.10453e-01 1.15036e-01 1.10398e-01
1.80000e-01 9.02855e-01 1.10482e+00 8.64357e-01 9.01104e-01 9.02849e-01 1.04067e-01 1.08645e-01 1.04012e-01
1.90000e-01 9.08024e-01 1.09915e+00 8.78661e-01 9.06267e-01 9.08017e-01 9.83542e-02 1.02927e-01 9.82998e-02
2.00000e-01 9.12700e-01 1.09399e+00 8.90730e-01 9.10939e-01 9.12693e-01 9.32129e-02 9.77804e-02 9.31590e-02
2.10000e-01 9.16951e-01 1.08928e+00 9.00842e-01 9.15186e-01 9.16943e-01 8.85618e-02 9.31242e-02 8.85083e-02
2.20000e-01 9.20832e-01 1.08497e+00 9.09279e-01 9.19064e-01 9.20824e-01 8.43340e-02 8.88912e-02 8.42809e-02
2.30000e-01 9.24389e-01 1.08100e+00 9.16305e-01 9.22619e-01 9.24380e-01 8.04744e-02 8.50264e-02 8.04216e-02
2.40000e-01 9.27660e-01 1.07735e+00 9.22167e-01 9.25889e-01 9.27651e-01 7.69369e-02 8.14836e-02 7.68844e-02
2.50000e-01 9.30679e-01 1.07398e+00 9.27078e-01 9.28907e-01 9.30670e-01 7.36828e-02 7.82243e-02 7.36305e-02
2.60000e-01 9.33474e-01 1.07086e+00 9.31224e-01 9.31701e-01 9.33465e-01 7.06795e-02 7.52157e-02 7.06274e-02
2.70000e-01 9.36069e-01 1.06797e+00 9.34760e-01 9.34296e-01 9.36060e-01 6.78991e-02 7.24299e-02 6.78471e-02
2.80000e-01 9.38484e-01 1.06528e+00 9.37813e-01 9.36711e-01 9.38475e-01 6.53177e-02 6.98431e-02 6.52658e-02
2.90000e-01 9.40738e-01 1.06278e+00 9.40484e-01 9.38965e-01 9.40728e-01 6.29147e-02 6.74347e-02 6.28629e-02
3.00000e-01 9.42845e-01 1.06044e+00 9.42855e-01 9.41074e-01 9.42835e-01 6.06723e-02 6.51869e-02 6.06206e-02
3.10000e-01 9.44820e-01 1.05825e+00 9.44986e-01 9.43050e-01 9.44811e-01 5.85749e-02 6.30841e-02 5.85232e-02
3.20000e-01 9.46675e-01 1.05620e+00 9.46924e-01 9.44907e-01 9.46665e-01 5.66090e-02 6.11127e-02 5.65573e-02
3.30000e-01 9.48420e-01 1.05427e+00 9.48707e-01 9.46653e-01 9.48411e-01 5.47625e-02 5.92608e-02 5.47108e-02
3.40000e-01 9.50065e-01 1.05246e+00 9.50360e-01 9.48300e-01 9.50056e-01 5.30250e-02 5.75179e-02 5.29733e-02
3.50000e-01 9.51618e-01 1.05075e+00 9.51905e-01 9.49855e-01 9.51608e-01 5.13871e-02 5.58745e-02 5.13354e-02
3.60000e-01 9.53087e-01 1.04915e+00 9.53356e-01 9.51326e-01 9.53077e-01 4.98405e-02 5.43224e-02 4.97887e-02
3.70000e-01 9.54477e-01 1.04762e+00 9.54725e-01 9.52719e-01 9.54468e-01 4.83778e-02 5.28543e-02 4.83259e-02
