# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=1.000e-01[eV], Tie=4.419e+01[eV] , Te_c=4.419e+01[eV], n_i=5.010e+23[1/cc], n_e=2.004e+24[1/cc]
# ri=1.476, Zbar=4.000, Rc=0.275[AU], Γii=2.950e+03, Γei=-1.669e+00 , Γee=4.172e-01, κ=2.046e+00
r/ri        g_ii        g_ei        g_ee        OCP:g_ii    Yuk:g_ii    βu_ii_eff   βu_OCP      βu_Yuk    
1.00000e-02 0.00000e+00 0.00000e+00 2.96277e+00 0.00000e+00 0.00000e+00 2.86115e+05 2.95289e+05 2.87608e+05
2.00000e-02 0.00000e+00 0.00000e+00 3.70097e+00 0.00000e+00 0.00000e+00 1.38641e+05 1.47811e+05 1.40222e+05
3.00000e-02 0.00000e+00 4.96506e-01 4.00499e+00 0.00000e+00 0.00000e+00 8.94904e+04 9.86512e+04 9.11521e+04
4.00000e-02 0.00000e+00 9.27056e-01 3.96246e+00 0.00000e+00 0.00000e+00 6.49226e+04 7.40711e+04 6.66609e+04
5.00000e-02 0.00000e+00 1.10734e+00 3.86477e+00 0.00000e+00 0.00000e+00 5.01903e+04 5.93229e+04 5.20001e+04
6.00000e-02 0.00000e+00 1.08779e+00 3.73641e+00 0.00000e+00 0.00000e+00 4.03774e+04 4.94904e+04 4.22538e+04
7.00000e-02 0.00000e+00 9.42922e-01 3.48046e+00 0.00000e+00 0.00000e+00 3.33769e+04 4.24670e+04 3.53153e+04
8.00000e-02 0.00000e+00 7.21352e-01 3.13463e+00 0.00000e+00 0.00000e+00 2.81356e+04 3.71992e+04 3.01310e+04
9.00000e-02 0.00000e+00 4.69995e-01 2.78219e+00 0.00000e+00 0.00000e+00 2.40679e+04 3.31018e+04 2.61159e+04
1.00000e-01 0.00000e+00 2.29672e-01 2.43227e+00 0.00000e+00 0.00000e+00 2.08229e+04 2.98236e+04 2.29187e+04
1.10000e-01 0.00000e+00 4.60136e-02 2.06522e+00 0.00000e+00 0.00000e+00 1.81769e+04 2.71412e+04 2.03161e+04
1.20000e-01 0.00000e+00 0.00000e+00 1.67404e+00 0.00000e+00 0.00000e+00 1.59809e+04 2.49056e+04 1.81591e+04
1.30000e-01 0.00000e+00 4.09551e-02 1.26290e+00 0.00000e+00 0.00000e+00 1.41318e+04 2.30136e+04 1.63447e+04
1.40000e-01 0.00000e+00 2.65468e-01 8.67752e-01 0.00000e+00 0.00000e+00 1.25557e+04 2.13917e+04 1.47991e+04
1.50000e-01 0.00000e+00 5.90852e-01 5.23018e-01 0.00000e+00 0.00000e+00 1.11987e+04 1.99858e+04 1.34684e+04
1.60000e-01 0.00000e+00 9.02734e-01 2.41027e-01 0.00000e+00 0.00000e+00 1.00201e+04 1.87554e+04 1.23120e+04
1.70000e-01 0.00000e+00 1.06785e+00 4.27184e-02 0.00000e+00 0.00000e+00 8.98886e+03 1.76694e+04 1.12991e+04
1.80000e-01 0.00000e+00 1.03829e+00 0.00000e+00 0.00000e+00 0.00000e+00 8.08078e+03 1.67039e+04 1.04055e+04
1.90000e-01 0.00000e+00 9.16233e-01 0.00000e+00 0.00000e+00 0.00000e+00 7.27675e+03 1.58397e+04 9.61225e+03
2.00000e-01 0.00000e+00 8.59231e-01 0.00000e+00 0.00000e+00 0.00000e+00 6.56146e+03 1.50617e+04 8.90414e+03
2.10000e-01 0.00000e+00 9.56071e-01 4.52951e-02 0.00000e+00 0.00000e+00 5.92250e+03 1.43576e+04 8.26886e+03
2.20000e-01 0.00000e+00 1.16321e+00 1.77108e-01 0.00000e+00 0.00000e+00 5.34968e+03 1.37172e+04 7.69636e+03
2.30000e-01 0.00000e+00 1.37560e+00 3.16470e-01 0.00000e+00 0.00000e+00 4.83458e+03 1.31322e+04 7.17833e+03
2.40000e-01 0.00000e+00 1.52094e+00 4.43858e-01 0.00000e+00 0.00000e+00 4.37016e+03 1.25958e+04 6.70785e+03
