# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=2.000e+01[eV], Tie=2.873e+01[eV] , Te_c=2.873e+01[eV], n_i=5.980e+23[1/cc], n_e=5.980e+23[1/cc]
# ri=1.391, Zbar=1.000, Rc=0.000[AU], Γii=9.778e-01, Γei=-6.807e-01 , Γee=6.806e-01, κ=1.355e+00
r/ri        g_ii        g_ei        g_ee        OCP:g_ii    Yuk:g_ii    βu_ii_eff   βu_OCP      βu_Yuk    
5.30000e-01 4.81306e-01 1.49003e+00 5.44567e-01 3.72500e-01 4.99793e-01 8.99912e-01 1.84482e+00 8.49090e-01
5.40000e-01 4.95010e-01 1.47178e+00 5.53169e-01 3.84535e-01 5.13216e-01 8.70423e-01 1.81066e+00 8.21254e-01
5.50000e-01 5.08464e-01 1.45421e+00 5.61763e-01 3.96454e-01 5.26372e-01 8.42182e-01 1.77773e+00 7.94603e-01
5.60000e-01 5.21663e-01 1.43731e+00 5.70343e-01 4.08251e-01 5.39256e-01 8.15120e-01 1.74599e+00 7.69071e-01
5.70000e-01 5.34603e-01 1.42103e+00 5.78902e-01 4.19919e-01 5.51867e-01 7.89174e-01 1.71536e+00 7.44597e-01
5.80000e-01 5.47281e-01 1.40537e+00 5.87435e-01 4.31454e-01 5.64205e-01 7.64285e-01 1.68578e+00 7.21123e-01
5.90000e-01 5.59694e-01 1.39029e+00 5.95936e-01 4.42850e-01 5.76268e-01 7.40398e-01 1.65721e+00 6.98597e-01
6.00000e-01 5.71842e-01 1.37578e+00 6.04399e-01 4.54103e-01 5.88057e-01 7.17460e-01 1.62959e+00 6.76970e-01
6.10000e-01 5.83724e-01 1.36182e+00 6.12819e-01 4.65209e-01 5.99574e-01 6.95424e-01 1.60288e+00 6.56194e-01
6.20000e-01 5.95340e-01 1.34838e+00 6.21190e-01 4.76165e-01 6.10819e-01 6.74244e-01 1.57702e+00 6.36227e-01
