# C ri=1.36 AU 8.62 eV Freidel Tail Paper 
r/ri  g_ii
0.7604049493813274  0
0.9426321709786277  0.03328981723237598
1.0281214848143982  0.12924281984334202
1.1046119235095615  0.3348563968668407
1.2440944881889764  0.8263707571801566
1.3408323959505064  1.133812010443864
1.4173228346456694  1.2552219321148823
1.5050618672665919  1.3080939947780676
1.5770528683914513  1.3041775456919058
1.6377952755905514  1.2865535248041775
1.7120359955005626  1.2591383812010442
