      r[a_0]     n[bound]   n[unbound]
1.719290e-02 1.368127e+00 4.426253e-02
1.743020e-02 1.365543e+00 4.417934e-02
1.767077e-02 1.362929e+00 4.409515e-02
1.791466e-02 1.360283e+00 4.400995e-02
1.816192e-02 1.357606e+00 4.392375e-02
1.841259e-02 1.354896e+00 4.383652e-02
1.866673e-02 1.352155e+00 4.374826e-02
1.892436e-02 1.349380e+00 4.365896e-02
1.918556e-02 1.346573e+00 4.356861e-02
1.945036e-02 1.343732e+00 4.347720e-02
1.971881e-02 1.340859e+00 4.338473e-02
1.999097e-02 1.337951e+00 4.329118e-02
2.026689e-02 1.335009e+00 4.319654e-02
2.054662e-02 1.332033e+00 4.310081e-02
2.083020e-02 1.329022e+00 4.300397e-02
2.111770e-02 1.325976e+00 4.290602e-02
2.140917e-02 1.322895e+00 4.280695e-02
2.170466e-02 1.319778e+00 4.270674e-02
2.200423e-02 1.316625e+00 4.260539e-02
2.230793e-02 1.313436e+00 4.250290e-02
2.261583e-02 1.310211e+00 4.239924e-02
2.292797e-02 1.306948e+00 4.229442e-02
2.324442e-02 1.303649e+00 4.218842e-02
2.356524e-02 1.300312e+00 4.208124e-02
2.389049e-02 1.296938e+00 4.197286e-02
2.422023e-02 1.293525e+00 4.186327e-02
2.455452e-02 1.290075e+00 4.175248e-02
2.489342e-02 1.286585e+00 4.164046e-02
2.523700e-02 1.283057e+00 4.152722e-02
2.558533e-02 1.279490e+00 4.141274e-02
2.593846e-02 1.275883e+00 4.129701e-02
2.629646e-02 1.272236e+00 4.118003e-02
2.665940e-02 1.268549e+00 4.106179e-02
2.702736e-02 1.264822e+00 4.094228e-02
2.740039e-02 1.261055e+00 4.082148e-02
2.777857e-02 1.257246e+00 4.069940e-02
2.816197e-02 1.253397e+00 4.057603e-02
2.855067e-02 1.249506e+00 4.045136e-02
2.894473e-02 1.245573e+00 4.032538e-02
2.934422e-02 1.241598e+00 4.019808e-02
2.974923e-02 1.237581e+00 4.006945e-02
3.015983e-02 1.233521e+00 3.993950e-02
3.057610e-02 1.229419e+00 3.980821e-02
3.099811e-02 1.225273e+00 3.967557e-02
3.142595e-02 1.221085e+00 3.954158e-02
3.185969e-02 1.216853e+00 3.940624e-02
3.229942e-02 1.212577e+00 3.926953e-02
3.274522e-02 1.208257e+00 3.913146e-02
3.319717e-02 1.203892e+00 3.899201e-02
3.365536e-02 1.199484e+00 3.885117e-02
3.411987e-02 1.195030e+00 3.870896e-02
3.459080e-02 1.190532e+00 3.856535e-02
3.506822e-02 1.185988e+00 3.842034e-02
3.555224e-02 1.181399e+00 3.827394e-02
3.604293e-02 1.176765e+00 3.812613e-02
3.654040e-02 1.172085e+00 3.797691e-02
3.704473e-02 1.167359e+00 3.782628e-02
3.755602e-02 1.162586e+00 3.767424e-02
3.807437e-02 1.157768e+00 3.752077e-02
3.859988e-02 1.152903e+00 3.736588e-02
3.913263e-02 1.147991e+00 3.720957e-02
3.967274e-02 1.143033e+00 3.705184e-02
4.022031e-02 1.138028e+00 3.689267e-02
4.077543e-02 1.132975e+00 3.673208e-02
4.133822e-02 1.127876e+00 3.657006e-02
4.190877e-02 1.122729e+00 3.640660e-02
4.248720e-02 1.117535e+00 3.624172e-02
4.307361e-02 1.112293e+00 3.607540e-02
4.366811e-02 1.107004e+00 3.590765e-02
4.427082e-02 1.101667e+00 3.573847e-02
4.488185e-02 1.096282e+00 3.556787e-02
4.550131e-02 1.090850e+00 3.539584e-02
4.612932e-02 1.085369e+00 3.522238e-02
4.676600e-02 1.079841e+00 3.504751e-02
4.741147e-02 1.074265e+00 3.487122e-02
4.806584e-02 1.068641e+00 3.469351e-02
4.872925e-02 1.062969e+00 3.451440e-02
4.940181e-02 1.057249e+00 3.433388e-02
5.008366e-02 1.051481e+00 3.415196e-02
5.077492e-02 1.045665e+00 3.396865e-02
5.147572e-02 1.039801e+00 3.378396e-02
5.218619e-02 1.033890e+00 3.359789e-02
5.290646e-02 1.027931e+00 3.341044e-02
5.363668e-02 1.021925e+00 3.322164e-02
5.437698e-02 1.015871e+00 3.303148e-02
5.512749e-02 1.009770e+00 3.283998e-02
5.588836e-02 1.003621e+00 3.264715e-02
5.665974e-02 9.974256e-01 3.245300e-02
5.744176e-02 9.911833e-01 3.225755e-02
5.823457e-02 9.848944e-01 3.206079e-02
5.903833e-02 9.785589e-01 3.186275e-02
5.985318e-02 9.721773e-01 3.166345e-02
6.067928e-02 9.657496e-01 3.146289e-02
6.151677e-02 9.592763e-01 3.126109e-02
6.236583e-02 9.527575e-01 3.105808e-02
6.322661e-02 9.461935e-01 3.085386e-02
6.409926e-02 9.395847e-01 3.064845e-02
6.498397e-02 9.329314e-01 3.044188e-02
6.588088e-02 9.262340e-01 3.023417e-02
6.679017e-02 9.194929e-01 3.002532e-02
6.771201e-02 9.127083e-01 2.981538e-02
6.864658e-02 9.058809e-01 2.960435e-02
6.959404e-02 8.990109e-01 2.939226e-02
7.055458e-02 8.920989e-01 2.917915e-02
7.152838e-02 8.851453e-01 2.896502e-02
7.251562e-02 8.781507e-01 2.874991e-02
7.351648e-02 8.711156e-01 2.853385e-02
7.453116e-02 8.640405e-01 2.831687e-02
7.555984e-02 8.569260e-01 2.809898e-02
7.660272e-02 8.497727e-01 2.788023e-02
7.766000e-02 8.425812e-01 2.766065e-02
7.873186e-02 8.353522e-01 2.744026e-02
7.981853e-02 8.280863e-01 2.721911e-02
8.092018e-02 8.207843e-01 2.699722e-02
8.203705e-02 8.134468e-01 2.677463e-02
8.316933e-02 8.060745e-01 2.655138e-02
8.431724e-02 7.986684e-01 2.632751e-02
8.548099e-02 7.912290e-01 2.610305e-02
8.666080e-02 7.837574e-01 2.587805e-02
8.785690e-02 7.762542e-01 2.565254e-02
8.906950e-02 7.687205e-01 2.542657e-02
9.029884e-02 7.611570e-01 2.520018e-02
9.154515e-02 7.535647e-01 2.497341e-02
9.280866e-02 7.459445e-01 2.474632e-02
9.408961e-02 7.382974e-01 2.451894e-02
9.538824e-02 7.306245e-01 2.429132e-02
9.670480e-02 7.229267e-01 2.406353e-02
9.803952e-02 7.152051e-01 2.383559e-02
9.939267e-02 7.074607e-01 2.360757e-02
1.007645e-01 6.996948e-01 2.337952e-02
1.021552e-01 6.919083e-01 2.315148e-02
1.035652e-01 6.841025e-01 2.292352e-02
1.049946e-01 6.762785e-01 2.269569e-02
1.064438e-01 6.684376e-01 2.246805e-02
1.079129e-01 6.605809e-01 2.224065e-02
1.094023e-01 6.527098e-01 2.201355e-02
1.109123e-01 6.448255e-01 2.178682e-02
1.124431e-01 6.369294e-01 2.156050e-02
1.139951e-01 6.290227e-01 2.133467e-02
1.155684e-01 6.211068e-01 2.110939e-02
1.171635e-01 6.131831e-01 2.088471e-02
1.187806e-01 6.052531e-01 2.066071e-02
1.204200e-01 5.973181e-01 2.043745e-02
1.220821e-01 5.893796e-01 2.021500e-02
1.237670e-01 5.814390e-01 1.999341e-02
1.254753e-01 5.734979e-01 1.977277e-02
1.272071e-01 5.655579e-01 1.955313e-02
1.289628e-01 5.576203e-01 1.933457e-02
1.307428e-01 5.496868e-01 1.911716e-02
1.325473e-01 5.417590e-01 1.890097e-02
1.343767e-01 5.338385e-01 1.868606e-02
1.362314e-01 5.259268e-01 1.847251e-02
1.381117e-01 5.180256e-01 1.826039e-02
1.400179e-01 5.101366e-01 1.804977e-02
1.419504e-01 5.022614e-01 1.784073e-02
1.439096e-01 4.944018e-01 1.763334e-02
1.458959e-01 4.865593e-01 1.742767e-02
1.479095e-01 4.787358e-01 1.722379e-02
1.499510e-01 4.709328e-01 1.702178e-02
1.520206e-01 4.631523e-01 1.682170e-02
1.541188e-01 4.553958e-01 1.662364e-02
1.562460e-01 4.476653e-01 1.642767e-02
1.584025e-01 4.399623e-01 1.623385e-02
1.605888e-01 4.322887e-01 1.604226e-02
1.628052e-01 4.246462e-01 1.585297e-02
1.650523e-01 4.170367e-01 1.566606e-02
1.673303e-01 4.094619e-01 1.548158e-02
1.696398e-01 4.019235e-01 1.529962e-02
1.719812e-01 3.944235e-01 1.512023e-02
1.743549e-01 3.869634e-01 1.494349e-02
1.767613e-01 3.795451e-01 1.476947e-02
1.792010e-01 3.721705e-01 1.459823e-02
1.816744e-01 3.648411e-01 1.442982e-02
1.841818e-01 3.575589e-01 1.426433e-02
1.867239e-01 3.503255e-01 1.410180e-02
1.893011e-01 3.431427e-01 1.394229e-02
1.919138e-01 3.360122e-01 1.378587e-02
1.945626e-01 3.289357e-01 1.363258e-02
1.972480e-01 3.219149e-01 1.348248e-02
1.999704e-01 3.149515e-01 1.333563e-02
2.027304e-01 3.080472e-01 1.319206e-02
2.055285e-01 3.012036e-01 1.305183e-02
2.083653e-01 2.944222e-01 1.291498e-02
2.112411e-01 2.877048e-01 1.278155e-02
2.141567e-01 2.810529e-01 1.265158e-02
2.171125e-01 2.744680e-01 1.252510e-02
2.201091e-01 2.679516e-01 1.240214e-02
2.231470e-01 2.615052e-01 1.228273e-02
2.262269e-01 2.551303e-01 1.216690e-02
2.293493e-01 2.488282e-01 1.205467e-02
2.325148e-01 2.426004e-01 1.194604e-02
2.357240e-01 2.364482e-01 1.184105e-02
2.389775e-01 2.303729e-01 1.173969e-02
2.422758e-01 2.243758e-01 1.164197e-02
2.456197e-01 2.184580e-01 1.154789e-02
2.490098e-01 2.126207e-01 1.145744e-02
2.524467e-01 2.068651e-01 1.137063e-02
2.559309e-01 2.011923e-01 1.128743e-02
2.594633e-01 1.956033e-01 1.120783e-02
2.630444e-01 1.900990e-01 1.113180e-02
2.666750e-01 1.846804e-01 1.105932e-02
2.703556e-01 1.793483e-01 1.099035e-02
2.740871e-01 1.741037e-01 1.092486e-02
2.778701e-01 1.689471e-01 1.086281e-02
2.817052e-01 1.638795e-01 1.080414e-02
2.855934e-01 1.589013e-01 1.074880e-02
2.895351e-01 1.540132e-01 1.069674e-02
2.935313e-01 1.492158e-01 1.064789e-02
2.975826e-01 1.445094e-01 1.060217e-02
3.016899e-01 1.398945e-01 1.055953e-02
3.058538e-01 1.353715e-01 1.051987e-02
3.100752e-01 1.309406e-01 1.048311e-02
3.143549e-01 1.266020e-01 1.044916e-02
3.186937e-01 1.223559e-01 1.041792e-02
3.230923e-01 1.182023e-01 1.038930e-02
3.275516e-01 1.141414e-01 1.036319e-02
3.320725e-01 1.101730e-01 1.033948e-02
3.366558e-01 1.062970e-01 1.031805e-02
3.413023e-01 1.025133e-01 1.029878e-02
3.460130e-01 9.882156e-02 1.028155e-02
3.507887e-01 9.522156e-02 1.026624e-02
3.556303e-01 9.171289e-02 1.025270e-02
3.605387e-01 8.829513e-02 1.024080e-02
3.655149e-01 8.496777e-02 1.023041e-02
3.705598e-01 8.173025e-02 1.022138e-02
3.756742e-01 7.858195e-02 1.021356e-02
3.808593e-01 7.552217e-02 1.020682e-02
3.861160e-01 7.255017e-02 1.020099e-02
3.914451e-01 6.966515e-02 1.019593e-02
3.968479e-01 6.686624e-02 1.019148e-02
4.023252e-01 6.415252e-02 1.018748e-02
4.078781e-01 6.152301e-02 1.018379e-02
4.135077e-01 5.897668e-02 1.018025e-02
4.192149e-01 5.651245e-02 1.017671e-02
4.250010e-01 5.412920e-02 1.017300e-02
4.308668e-01 5.182572e-02 1.016898e-02
4.368137e-01 4.960081e-02 1.016449e-02
4.428426e-01 4.745319e-02 1.015939e-02
4.489548e-01 4.538154e-02 1.015353e-02
4.551512e-01 4.338450e-02 1.014677e-02
4.614333e-01 4.146070e-02 1.013896e-02
4.678020e-01 3.960869e-02 1.012998e-02
4.742586e-01 3.782702e-02 1.011969e-02
4.808044e-01 3.611419e-02 1.010797e-02
4.874405e-01 3.446868e-02 1.009471e-02
4.941681e-01 3.288895e-02 1.007978e-02
5.009887e-01 3.137344e-02 1.006308e-02
5.079033e-01 2.992054e-02 1.004453e-02
5.149134e-01 2.852865e-02 1.002401e-02
5.220203e-01 2.719616e-02 1.000147e-02
5.292253e-01 2.592142e-02 9.976813e-03
5.365296e-01 2.470279e-02 9.949989e-03
5.439349e-01 2.353861e-02 9.920939e-03
5.514423e-01 2.242725e-02 9.889620e-03
5.590533e-01 2.136703e-02 9.855999e-03
5.667694e-01 2.035630e-02 9.820051e-03
5.745920e-01 1.939340e-02 9.781764e-03
5.825225e-01 1.847670e-02 9.741135e-03
5.905625e-01 1.760454e-02 9.698174e-03
5.987135e-01 1.677531e-02 9.652899e-03
6.069770e-01 1.598739e-02 9.605340e-03
6.153545e-01 1.523919e-02 9.555540e-03
6.238477e-01 1.452911e-02 9.503550e-03
6.324580e-01 1.385561e-02 9.449432e-03
6.411873e-01 1.321714e-02 9.393260e-03
6.500370e-01 1.261219e-02 9.335115e-03
6.590088e-01 1.203928e-02 9.275090e-03
6.681045e-01 1.149695e-02 9.213286e-03
6.773257e-01 1.098376e-02 9.149814e-03
6.866742e-01 1.049832e-02 9.084792e-03
6.961517e-01 1.003926e-02 9.018346e-03
7.057600e-01 9.605255e-03 8.950609e-03
7.155009e-01 9.195009e-03 8.881718e-03
7.253763e-01 8.807262e-03 8.811820e-03
7.353880e-01 8.440792e-03 8.741064e-03
7.455379e-01 8.094417e-03 8.669601e-03
7.558278e-01 7.766992e-03 8.597588e-03
7.662598e-01 7.457414e-03 8.525184e-03
7.768357e-01 7.164620e-03 8.452548e-03
7.875577e-01 6.887587e-03 8.379840e-03
7.984276e-01 6.625333e-03 8.307218e-03
8.094475e-01 6.376918e-03 8.234841e-03
8.206196e-01 6.141442e-03 8.162864e-03
8.319458e-01 5.918049e-03 8.091439e-03
8.434283e-01 5.705919e-03 8.020714e-03
8.550694e-01 5.504279e-03 7.950831e-03
8.668711e-01 5.312390e-03 7.881928e-03
8.788357e-01 5.129558e-03 7.814136e-03
8.909654e-01 4.955126e-03 7.747579e-03
9.032626e-01 4.788475e-03 7.682371e-03
9.157295e-01 4.629024e-03 7.618619e-03
9.283684e-01 4.476231e-03 7.556423e-03
9.411818e-01 4.329588e-03 7.495871e-03
9.541720e-01 4.188623e-03 7.437041e-03
9.673416e-01 4.052898e-03 7.380003e-03
9.806929e-01 3.922007e-03 7.324815e-03
9.942284e-01 3.795576e-03 7.271526e-03
1.007951e+00 3.673264e-03 7.220171e-03
1.021863e+00 3.554756e-03 7.170780e-03
1.035966e+00 3.439768e-03 7.123367e-03
1.050265e+00 3.328040e-03 7.077940e-03
1.064761e+00 3.219339e-03 7.034494e-03
1.079457e+00 3.113457e-03 6.993016e-03
1.094355e+00 3.010207e-03 6.953483e-03
1.109460e+00 2.909425e-03 6.915862e-03
1.124772e+00 2.810966e-03 6.880114e-03
1.140297e+00 2.714704e-03 6.846189e-03
1.156035e+00 2.620531e-03 6.814032e-03
1.171991e+00 2.528356e-03 6.783580e-03
1.188167e+00 2.438099e-03 6.754764e-03
1.204566e+00 2.349698e-03 6.727509e-03
1.221191e+00 2.263102e-03 6.701737e-03
1.238046e+00 2.178269e-03 6.677363e-03
1.255134e+00 2.095171e-03 6.654301e-03
1.272457e+00 2.013784e-03 6.632460e-03
1.290020e+00 1.934096e-03 6.611748e-03
1.307825e+00 1.856100e-03 6.592073e-03
1.325875e+00 1.779793e-03 6.573339e-03
1.344175e+00 1.705181e-03 6.555451e-03
1.362727e+00 1.632270e-03 6.538317e-03
1.381536e+00 1.561071e-03 6.521842e-03
1.400604e+00 1.491596e-03 6.505934e-03
1.419935e+00 1.423859e-03 6.490505e-03
1.439533e+00 1.357877e-03 6.475467e-03
1.459402e+00 1.293663e-03 6.460736e-03
1.479544e+00 1.231233e-03 6.446230e-03
1.499965e+00 1.170601e-03 6.431874e-03
1.520668e+00 1.111780e-03 6.417593e-03
1.541656e+00 1.054781e-03 6.403318e-03
1.562934e+00 9.996113e-04 6.388986e-03
1.584506e+00 9.462787e-04 6.374537e-03
1.606375e+00 8.947864e-04 6.359916e-03
1.628546e+00 8.451352e-04 6.345072e-03
1.651024e+00 7.973227e-04 6.329962e-03
1.673811e+00 7.513433e-04 6.314545e-03
1.696913e+00 7.071883e-04 6.298787e-03
1.720334e+00 6.648453e-04 6.282658e-03
1.744078e+00 6.242987e-04 6.266133e-03
1.768150e+00 5.855297e-04 6.249193e-03
1.792554e+00 5.485159e-04 6.231822e-03
1.817295e+00 5.132319e-04 6.214010e-03
1.842378e+00 4.796492e-04 6.195750e-03
1.867806e+00 4.477362e-04 6.177041e-03
1.893586e+00 4.174587e-04 6.157886e-03
1.919721e+00 3.887796e-04 6.138289e-03
1.946217e+00 3.616596e-04 6.118260e-03
1.973079e+00 3.360569e-04 6.097812e-03
2.000311e+00 3.119279e-04 6.076961e-03
2.027920e+00 2.892270e-04 6.055724e-03
2.055909e+00 2.679071e-04 6.034124e-03
2.084285e+00 2.479198e-04 6.012182e-03
2.113053e+00 2.292155e-04 5.989924e-03
2.142217e+00 2.117437e-04 5.967375e-03
2.171784e+00 1.954533e-04 5.944564e-03
2.201759e+00 1.802928e-04 5.921519e-03
2.232148e+00 1.662105e-04 5.898268e-03
2.262956e+00 1.531545e-04 5.874842e-03
2.294190e+00 1.410734e-04 5.851271e-03
2.325854e+00 1.299162e-04 5.827582e-03
2.357956e+00 1.196322e-04 5.803806e-03
2.390500e+00 1.101720e-04 5.779970e-03
2.423494e+00 1.014865e-04 5.756102e-03
2.456943e+00 9.352836e-05 5.732226e-03
2.490854e+00 8.625094e-05 5.708368e-03
2.525233e+00 7.960921e-05 5.684550e-03
2.560086e+00 7.355954e-05 5.660792e-03
2.595421e+00 6.805984e-05 5.637113e-03
2.631243e+00 6.306967e-05 5.613528e-03
2.667559e+00 5.855025e-05 5.590053e-03
2.704377e+00 5.446458e-05 5.566696e-03
2.741703e+00 5.077743e-05 5.543467e-03
2.779544e+00 4.745538e-05 5.520370e-03
2.817908e+00 4.446681e-05 5.497409e-03
2.856801e+00 4.178196e-05 5.474582e-03
2.896230e+00 3.937285e-05 5.451885e-03
2.936204e+00 3.721333e-05 5.429313e-03
2.976730e+00 3.527898e-05 5.406855e-03
3.017815e+00 3.354713e-05 5.384498e-03
3.059467e+00 3.199678e-05 5.362227e-03
3.101694e+00 3.060858e-05 5.340024e-03
3.144504e+00 2.936474e-05 5.317867e-03
3.187904e+00 2.824899e-05 5.295732e-03
3.231904e+00 2.724652e-05 5.273595e-03
3.276511e+00 2.634386e-05 5.251425e-03
3.321733e+00 2.552889e-05 5.229194e-03
3.367580e+00 2.479069e-05 5.206870e-03
3.414060e+00 2.411953e-05 5.184419e-03
3.461181e+00 2.350672e-05 5.161806e-03
3.508952e+00 2.294461e-05 5.138997e-03
3.557383e+00 2.242649e-05 5.115955e-03
3.606482e+00 2.194648e-05 5.092644e-03
3.656259e+00 2.149953e-05 5.069026e-03
3.706723e+00 2.108129e-05 5.045067e-03
3.757883e+00 2.068806e-05 5.020729e-03
3.809749e+00 2.031678e-05 4.995977e-03
3.862332e+00 1.996488e-05 4.970779e-03
3.915640e+00 1.963029e-05 4.945100e-03
3.969684e+00 1.931137e-05 4.918912e-03
4.024474e+00 1.900685e-05 4.892186e-03
4.080020e+00 1.871582e-05 4.864899e-03
4.136332e+00 1.843763e-05 4.837035e-03
4.193422e+00 1.817191e-05 4.808596e-03
4.251300e+00 1.791849e-05 4.779615e-03
4.309977e+00 1.767741e-05 4.750204e-03
4.369463e+00 1.744886e-05 4.720642e-03
4.429771e+00 1.723316e-05 4.691569e-03
4.490911e+00 1.703076e-05 4.664349e-03
4.552894e+00 1.684220e-05 4.641737e-03
4.615734e+00 1.666807e-05 4.628939e-03
4.679440e+00 1.650900e-05 4.635133e-03
4.744026e+00 1.636563e-05 4.675242e-03
4.809503e+00 1.623849e-05 4.771305e-03
4.875884e+00 1.612798e-05 4.952188e-03
4.943182e+00 1.603418e-05 5.249831e-03
5.011408e+00 1.595684e-05 5.690496e-03
5.080575e+00 1.589520e-05 6.281072e-03
5.150698e+00 1.584806e-05 6.993668e-03
5.221788e+00 1.581390e-05 7.755408e-03
5.293859e+00 1.579104e-05 8.451943e-03
5.366925e+00 1.577800e-05 8.949882e-03
5.441000e+00 1.577374e-05 9.134412e-03
