      r[a_0]     n[bound]   n[unbound]
1.219339e-05 2.403404e-04 9.655863e-04
1.236168e-05 2.468508e-04 9.917423e-04
1.253230e-05 2.533578e-04 1.017885e-03
1.270527e-05 2.598591e-04 1.044004e-03
1.288063e-05 2.663526e-04 1.070092e-03
1.305841e-05 2.728362e-04 1.096141e-03
1.323864e-05 2.793079e-04 1.122141e-03
1.342136e-05 2.857658e-04 1.148087e-03
1.360661e-05 2.922081e-04 1.173969e-03
1.379441e-05 2.986331e-04 1.199782e-03
1.398480e-05 3.050390e-04 1.225518e-03
1.417782e-05 3.114243e-04 1.251171e-03
1.437350e-05 3.177874e-04 1.276736e-03
1.457188e-05 3.241270e-04 1.302206e-03
1.477300e-05 3.304416e-04 1.327575e-03
1.497690e-05 3.367299e-04 1.352839e-03
1.518361e-05 3.429907e-04 1.377992e-03
1.539318e-05 3.492227e-04 1.403029e-03
1.560564e-05 3.554248e-04 1.427947e-03
1.582103e-05 3.615960e-04 1.452740e-03
1.603939e-05 3.677352e-04 1.477405e-03
1.626077e-05 3.738414e-04 1.501937e-03
1.648520e-05 3.799137e-04 1.526333e-03
1.671273e-05 3.859513e-04 1.550590e-03
1.694340e-05 3.919534e-04 1.574703e-03
1.717725e-05 3.979191e-04 1.598671e-03
1.741433e-05 4.038477e-04 1.622489e-03
1.765469e-05 4.097385e-04 1.646156e-03
1.789836e-05 4.155909e-04 1.669669e-03
1.814539e-05 4.214043e-04 1.693025e-03
1.839583e-05 4.271781e-04 1.716221e-03
1.864973e-05 4.329117e-04 1.739257e-03
1.890714e-05 4.386048e-04 1.762129e-03
1.916810e-05 4.442568e-04 1.784836e-03
1.943265e-05 4.498672e-04 1.807377e-03
1.970087e-05 4.554358e-04 1.829749e-03
1.997278e-05 4.609621e-04 1.851951e-03
2.024844e-05 4.664458e-04 1.873982e-03
2.052791e-05 4.718866e-04 1.895841e-03
2.081124e-05 4.772843e-04 1.917527e-03
2.109848e-05 4.826385e-04 1.939038e-03
2.138968e-05 4.879491e-04 1.960374e-03
2.168490e-05 4.932158e-04 1.981533e-03
2.198420e-05 4.984385e-04 2.002516e-03
2.228762e-05 5.036171e-04 2.023321e-03
2.259524e-05 5.087514e-04 2.043948e-03
2.290710e-05 5.138413e-04 2.064397e-03
2.322327e-05 5.188866e-04 2.084668e-03
2.354379e-05 5.238875e-04 2.104759e-03
2.386875e-05 5.288437e-04 2.124671e-03
2.419818e-05 5.337554e-04 2.144404e-03
2.453217e-05 5.386223e-04 2.163957e-03
2.487076e-05 5.434447e-04 2.183332e-03
2.521403e-05 5.482225e-04 2.202527e-03
2.556204e-05 5.529556e-04 2.221542e-03
2.591484e-05 5.576443e-04 2.240380e-03
2.627252e-05 5.622885e-04 2.259038e-03
2.663514e-05 5.668884e-04 2.277518e-03
2.700276e-05 5.714439e-04 2.295821e-03
2.737545e-05 5.759553e-04 2.313945e-03
2.775329e-05 5.804227e-04 2.331893e-03
2.813634e-05 5.848461e-04 2.349665e-03
2.852468e-05 5.892257e-04 2.367260e-03
2.891838e-05 5.935617e-04 2.384681e-03
2.931751e-05 5.978543e-04 2.401926e-03
2.972215e-05 6.021035e-04 2.418998e-03
3.013238e-05 6.063096e-04 2.435896e-03
3.054827e-05 6.104728e-04 2.452622e-03
3.096990e-05 6.145932e-04 2.469176e-03
3.139735e-05 6.186712e-04 2.485560e-03
3.183069e-05 6.227068e-04 2.501773e-03
3.227002e-05 6.267002e-04 2.517817e-03
3.271541e-05 6.306519e-04 2.533693e-03
3.316695e-05 6.345618e-04 2.549402e-03
3.362473e-05 6.384304e-04 2.564944e-03
3.408882e-05 6.422578e-04 2.580321e-03
3.455931e-05 6.460443e-04 2.595533e-03
3.503630e-05 6.497901e-04 2.610582e-03
3.551987e-05 6.534955e-04 2.625469e-03
3.601012e-05 6.571608e-04 2.640195e-03
3.650714e-05 6.607862e-04 2.654760e-03
3.701101e-05 6.643719e-04 2.669166e-03
3.752184e-05 6.679184e-04 2.683414e-03
3.803971e-05 6.714258e-04 2.697506e-03
3.856474e-05 6.748945e-04 2.711441e-03
3.909701e-05 6.783246e-04 2.725222e-03
3.963663e-05 6.817166e-04 2.738850e-03
4.018370e-05 6.850706e-04 2.752325e-03
4.073832e-05 6.883871e-04 2.765649e-03
4.130059e-05 6.916662e-04 2.778823e-03
4.187062e-05 6.949082e-04 2.791848e-03
4.244852e-05 6.981136e-04 2.804726e-03
4.303440e-05 7.012825e-04 2.817457e-03
4.362836e-05 7.044153e-04 2.830043e-03
4.423052e-05 7.075122e-04 2.842486e-03
4.484099e-05 7.105736e-04 2.854785e-03
4.545989e-05 7.135998e-04 2.866943e-03
4.608733e-05 7.165911e-04 2.878961e-03
4.672343e-05 7.195477e-04 2.890839e-03
4.736831e-05 7.224701e-04 2.902580e-03
4.802209e-05 7.253584e-04 2.914184e-03
4.868489e-05 7.282130e-04 2.925653e-03
4.935685e-05 7.310343e-04 2.936987e-03
5.003807e-05 7.338224e-04 2.948189e-03
5.072870e-05 7.365777e-04 2.959259e-03
5.142886e-05 7.393006e-04 2.970198e-03
5.213868e-05 7.419913e-04 2.981008e-03
5.285830e-05 7.446502e-04 2.991690e-03
5.358786e-05 7.472774e-04 3.002245e-03
5.432748e-05 7.498734e-04 3.012675e-03
5.507731e-05 7.524385e-04 3.022980e-03
5.583749e-05 7.549728e-04 3.033162e-03
5.660816e-05 7.574768e-04 3.043222e-03
5.738947e-05 7.599508e-04 3.053162e-03
5.818156e-05 7.623950e-04 3.062981e-03
5.898459e-05 7.648097e-04 3.072683e-03
5.979870e-05 7.671953e-04 3.082267e-03
6.062404e-05 7.695520e-04 3.091735e-03
6.146078e-05 7.718801e-04 3.101089e-03
6.230906e-05 7.741800e-04 3.110329e-03
6.316906e-05 7.764518e-04 3.119456e-03
6.404092e-05 7.786960e-04 3.128472e-03
6.492481e-05 7.809127e-04 3.137378e-03
6.582091e-05 7.831023e-04 3.146175e-03
6.672937e-05 7.852651e-04 3.154864e-03
6.765038e-05 7.874012e-04 3.163446e-03
6.858409e-05 7.895112e-04 3.171923e-03
6.953069e-05 7.915951e-04 3.180295e-03
7.049036e-05 7.936533e-04 3.188564e-03
7.146327e-05 7.956861e-04 3.196731e-03
7.244961e-05 7.976936e-04 3.204797e-03
7.344956e-05 7.996763e-04 3.212762e-03
7.446332e-05 8.016344e-04 3.220629e-03
7.549106e-05 8.035681e-04 3.228398e-03
7.653299e-05 8.054778e-04 3.236070e-03
7.758931e-05 8.073636e-04 3.243646e-03
7.866020e-05 8.092258e-04 3.251128e-03
7.974587e-05 8.110648e-04 3.258516e-03
8.084653e-05 8.128807e-04 3.265812e-03
8.196237e-05 8.146738e-04 3.273016e-03
8.309362e-05 8.164444e-04 3.280129e-03
8.424049e-05 8.181928e-04 3.287153e-03
8.540318e-05 8.199191e-04 3.294089e-03
8.658192e-05 8.216237e-04 3.300937e-03
8.777692e-05 8.233067e-04 3.307699e-03
8.898843e-05 8.249684e-04 3.314375e-03
9.021665e-05 8.266091e-04 3.320967e-03
9.146182e-05 8.282291e-04 3.327475e-03
9.272418e-05 8.298284e-04 3.333901e-03
9.400397e-05 8.314075e-04 3.340244e-03
9.530142e-05 8.329664e-04 3.346508e-03
9.661677e-05 8.345056e-04 3.352691e-03
9.795028e-05 8.360251e-04 3.358796e-03
9.930220e-05 8.375252e-04 3.364823e-03
1.006728e-04 8.390061e-04 3.370773e-03
1.020623e-04 8.404681e-04 3.376646e-03
1.034709e-04 8.419114e-04 3.382445e-03
1.048990e-04 8.433361e-04 3.388169e-03
1.063469e-04 8.447426e-04 3.393820e-03
1.078147e-04 8.461311e-04 3.399398e-03
1.093027e-04 8.475017e-04 3.404904e-03
1.108113e-04 8.488546e-04 3.410340e-03
1.123408e-04 8.501901e-04 3.415705e-03
1.138913e-04 8.515084e-04 3.421002e-03
1.154632e-04 8.528097e-04 3.426229e-03
1.170569e-04 8.540941e-04 3.431390e-03
1.186725e-04 8.553620e-04 3.436484e-03
1.203104e-04 8.566134e-04 3.441511e-03
1.219709e-04 8.578486e-04 3.446474e-03
1.236544e-04 8.590678e-04 3.451372e-03
1.253611e-04 8.602712e-04 3.456207e-03
1.270913e-04 8.614589e-04 3.460978e-03
1.288454e-04 8.626312e-04 3.465688e-03
1.306238e-04 8.637882e-04 3.470337e-03
1.324266e-04 8.649302e-04 3.474925e-03
1.342544e-04 8.660572e-04 3.479453e-03
1.361074e-04 8.671696e-04 3.483922e-03
1.379859e-04 8.682674e-04 3.488332e-03
1.398904e-04 8.693509e-04 3.492685e-03
1.418212e-04 8.704202e-04 3.496981e-03
1.437786e-04 8.714755e-04 3.501221e-03
1.457631e-04 8.725169e-04 3.505405e-03
1.477749e-04 8.735447e-04 3.509534e-03
1.498145e-04 8.745590e-04 3.513609e-03
1.518822e-04 8.755600e-04 3.517631e-03
1.539785e-04 8.765478e-04 3.521599e-03
1.561037e-04 8.775226e-04 3.525516e-03
1.582583e-04 8.784846e-04 3.529380e-03
1.604426e-04 8.794339e-04 3.533194e-03
1.626570e-04 8.803706e-04 3.536958e-03
1.649020e-04 8.812950e-04 3.540672e-03
1.671780e-04 8.822072e-04 3.544336e-03
1.694854e-04 8.831073e-04 3.547953e-03
1.718247e-04 8.839955e-04 3.551521e-03
1.741962e-04 8.848719e-04 3.555042e-03
1.766005e-04 8.857367e-04 3.558517e-03
1.790379e-04 8.865901e-04 3.561945e-03
1.815090e-04 8.874321e-04 3.565328e-03
1.840142e-04 8.882629e-04 3.568666e-03
1.865540e-04 8.890827e-04 3.571959e-03
1.891288e-04 8.898915e-04 3.575209e-03
1.917392e-04 8.906896e-04 3.578415e-03
1.943855e-04 8.914771e-04 3.581579e-03
1.970685e-04 8.922540e-04 3.584700e-03
1.997884e-04 8.930206e-04 3.587780e-03
2.025459e-04 8.937769e-04 3.590818e-03
2.053415e-04 8.945231e-04 3.593816e-03
2.081756e-04 8.952593e-04 3.596774e-03
2.110488e-04 8.959856e-04 3.599692e-03
2.139617e-04 8.967023e-04 3.602571e-03
2.169149e-04 8.974093e-04 3.605412e-03
2.199087e-04 8.981067e-04 3.608214e-03
2.229439e-04 8.987949e-04 3.610979e-03
2.260210e-04 8.994737e-04 3.613706e-03
2.291406e-04 9.001435e-04 3.616397e-03
2.323032e-04 9.008042e-04 3.619051e-03
2.355094e-04 9.014560e-04 3.621670e-03
2.387599e-04 9.020990e-04 3.624253e-03
2.420553e-04 9.027333e-04 3.626801e-03
2.453962e-04 9.033590e-04 3.629315e-03
2.487831e-04 9.039762e-04 3.631795e-03
2.522169e-04 9.045851e-04 3.634241e-03
2.556980e-04 9.051858e-04 3.636655e-03
2.592271e-04 9.057783e-04 3.639035e-03
2.628050e-04 9.063627e-04 3.641383e-03
2.664322e-04 9.069392e-04 3.643699e-03
2.701096e-04 9.075078e-04 3.645984e-03
2.738376e-04 9.080687e-04 3.648237e-03
2.776171e-04 9.086220e-04 3.650460e-03
2.814488e-04 9.091677e-04 3.652652e-03
2.853334e-04 9.097059e-04 3.654815e-03
2.892716e-04 9.102368e-04 3.656947e-03
2.932641e-04 9.107604e-04 3.659051e-03
2.973118e-04 9.112768e-04 3.661126e-03
3.014153e-04 9.117861e-04 3.663172e-03
3.055754e-04 9.122885e-04 3.665190e-03
3.097930e-04 9.127839e-04 3.667181e-03
3.140688e-04 9.132725e-04 3.669144e-03
3.184036e-04 9.137544e-04 3.671080e-03
3.227982e-04 9.142296e-04 3.672989e-03
3.272535e-04 9.146983e-04 3.674872e-03
3.317702e-04 9.151605e-04 3.676729e-03
3.363494e-04 9.156162e-04 3.678560e-03
3.409917e-04 9.160657e-04 3.680366e-03
3.456980e-04 9.165089e-04 3.682146e-03
3.504694e-04 9.169459e-04 3.683902e-03
3.553066e-04 9.173769e-04 3.685633e-03
3.602105e-04 9.178019e-04 3.687341e-03
3.651822e-04 9.182209e-04 3.689024e-03
3.702225e-04 9.186340e-04 3.690684e-03
3.753323e-04 9.190414e-04 3.692321e-03
3.805126e-04 9.194431e-04 3.693934e-03
3.857645e-04 9.198391e-04 3.695526e-03
3.910888e-04 9.202296e-04 3.697094e-03
3.964867e-04 9.206145e-04 3.698641e-03
4.019590e-04 9.209940e-04 3.700166e-03
4.075069e-04 9.213682e-04 3.701669e-03
4.131313e-04 9.217370e-04 3.703151e-03
4.188333e-04 9.221007e-04 3.704612e-03
4.246141e-04 9.224591e-04 3.706052e-03
4.304746e-04 9.228125e-04 3.707471e-03
4.364161e-04 9.231608e-04 3.708871e-03
4.424395e-04 9.235042e-04 3.710250e-03
4.485461e-04 9.238426e-04 3.711610e-03
4.547369e-04 9.241762e-04 3.712950e-03
4.610132e-04 9.245050e-04 3.714271e-03
4.673762e-04 9.248290e-04 3.715573e-03
4.738269e-04 9.251484e-04 3.716856e-03
4.803667e-04 9.254631e-04 3.718121e-03
4.869968e-04 9.257733e-04 3.719367e-03
4.937183e-04 9.260790e-04 3.720595e-03
5.005326e-04 9.263803e-04 3.721805e-03
5.074410e-04 9.266771e-04 3.722998e-03
5.144447e-04 9.269696e-04 3.724173e-03
5.215451e-04 9.272578e-04 3.725331e-03
5.287435e-04 9.275418e-04 3.726472e-03
5.360413e-04 9.278216e-04 3.727596e-03
5.434397e-04 9.280972e-04 3.728703e-03
5.509403e-04 9.283688e-04 3.729794e-03
5.585444e-04 9.286363e-04 3.730869e-03
5.662535e-04 9.288998e-04 3.731928e-03
5.740689e-04 9.291594e-04 3.732971e-03
5.819923e-04 9.294151e-04 3.733998e-03
5.900250e-04 9.296670e-04 3.735010e-03
5.981685e-04 9.299150e-04 3.736006e-03
6.064245e-04 9.301593e-04 3.736988e-03
6.147944e-04 9.303999e-04 3.737954e-03
6.232798e-04 9.306368e-04 3.738906e-03
6.318823e-04 9.308701e-04 3.739843e-03
6.406036e-04 9.310998e-04 3.740766e-03
6.494453e-04 9.313259e-04 3.741675e-03
6.584089e-04 9.315486e-04 3.742569e-03
6.674963e-04 9.317678e-04 3.743450e-03
6.767091e-04 9.319836e-04 3.744317e-03
6.860491e-04 9.321960e-04 3.745170e-03
6.955180e-04 9.324050e-04 3.746010e-03
7.051176e-04 9.326108e-04 3.746837e-03
7.148496e-04 9.328133e-04 3.747650e-03
7.247160e-04 9.330125e-04 3.748451e-03
7.347186e-04 9.332086e-04 3.749239e-03
7.448592e-04 9.334015e-04 3.750013e-03
7.551398e-04 9.335913e-04 3.750776e-03
7.655623e-04 9.337779e-04 3.751526e-03
7.761286e-04 9.339616e-04 3.752264e-03
7.868408e-04 9.341422e-04 3.752989e-03
7.977008e-04 9.343198e-04 3.753703e-03
8.087107e-04 9.344945e-04 3.754405e-03
8.198726e-04 9.346662e-04 3.755095e-03
8.311885e-04 9.348351e-04 3.755773e-03
8.426606e-04 9.350011e-04 3.756440e-03
8.542911e-04 9.351643e-04 3.757096e-03
8.660820e-04 9.353246e-04 3.757740e-03
8.780357e-04 9.354822e-04 3.758373e-03
8.901544e-04 9.356371e-04 3.758995e-03
9.024404e-04 9.357892e-04 3.759606e-03
9.148959e-04 9.359386e-04 3.760207e-03
9.275234e-04 9.360854e-04 3.760797e-03
9.403251e-04 9.362296e-04 3.761376e-03
9.533035e-04 9.363711e-04 3.761944e-03
9.664610e-04 9.365101e-04 3.762503e-03
9.798002e-04 9.366465e-04 3.763051e-03
9.933234e-04 9.367804e-04 3.763589e-03
1.007033e-03 9.369118e-04 3.764117e-03
1.020932e-03 9.370407e-04 3.764634e-03
1.035023e-03 9.371671e-04 3.765142e-03
1.049309e-03 9.372912e-04 3.765641e-03
1.063791e-03 9.374128e-04 3.766129e-03
1.078474e-03 9.375320e-04 3.766608e-03
1.093359e-03 9.376488e-04 3.767078e-03
1.108450e-03 9.377633e-04 3.767538e-03
1.123749e-03 9.378755e-04 3.767988e-03
1.139259e-03 9.379853e-04 3.768430e-03
1.154983e-03 9.380929e-04 3.768862e-03
1.170924e-03 9.381982e-04 3.769285e-03
1.187085e-03 9.383013e-04 3.769699e-03
1.203469e-03 9.384022e-04 3.770104e-03
1.220080e-03 9.385008e-04 3.770501e-03
1.236919e-03 9.385973e-04 3.770888e-03
1.253991e-03 9.386915e-04 3.771267e-03
1.271299e-03 9.387837e-04 3.771637e-03
1.288845e-03 9.388736e-04 3.771999e-03
1.306634e-03 9.389615e-04 3.772352e-03
1.324668e-03 9.390473e-04 3.772696e-03
1.342951e-03 9.391309e-04 3.773032e-03
1.361487e-03 9.392125e-04 3.773360e-03
1.380278e-03 9.392921e-04 3.773680e-03
1.399329e-03 9.393696e-04 3.773991e-03
1.418643e-03 9.394451e-04 3.774294e-03
1.438223e-03 9.395185e-04 3.774589e-03
1.458073e-03 9.395899e-04 3.774876e-03
1.478198e-03 9.396594e-04 3.775155e-03
1.498600e-03 9.397269e-04 3.775427e-03
1.519283e-03 9.397924e-04 3.775690e-03
1.540253e-03 9.398560e-04 3.775945e-03
1.561511e-03 9.399176e-04 3.776193e-03
1.583063e-03 9.399773e-04 3.776433e-03
1.604913e-03 9.400351e-04 3.776665e-03
1.627064e-03 9.400909e-04 3.776889e-03
1.649521e-03 9.401449e-04 3.777106e-03
1.672288e-03 9.401970e-04 3.777315e-03
1.695369e-03 9.402472e-04 3.777517e-03
1.718768e-03 9.402956e-04 3.777711e-03
1.742491e-03 9.403420e-04 3.777898e-03
1.766541e-03 9.403867e-04 3.778077e-03
1.790923e-03 9.404294e-04 3.778249e-03
1.815641e-03 9.404704e-04 3.778414e-03
1.840701e-03 9.405095e-04 3.778571e-03
1.866106e-03 9.405468e-04 3.778721e-03
1.891862e-03 9.405823e-04 3.778863e-03
1.917974e-03 9.406160e-04 3.778999e-03
1.944446e-03 9.406479e-04 3.779127e-03
1.971283e-03 9.406780e-04 3.779248e-03
1.998491e-03 9.407063e-04 3.779361e-03
2.026074e-03 9.407328e-04 3.779468e-03
2.054038e-03 9.407575e-04 3.779567e-03
2.082388e-03 9.407805e-04 3.779660e-03
2.111129e-03 9.408017e-04 3.779745e-03
2.140267e-03 9.408211e-04 3.779823e-03
2.169807e-03 9.408387e-04 3.779894e-03
2.199755e-03 9.408546e-04 3.779958e-03
2.230116e-03 9.408688e-04 3.780014e-03
2.260896e-03 9.408812e-04 3.780064e-03
2.292101e-03 9.408918e-04 3.780107e-03
2.323737e-03 9.409007e-04 3.780143e-03
2.355809e-03 9.409078e-04 3.780171e-03
2.388324e-03 9.409132e-04 3.780193e-03
2.421288e-03 9.409169e-04 3.780208e-03
2.454707e-03 9.409188e-04 3.780215e-03
2.488587e-03 9.409189e-04 3.780216e-03
2.522934e-03 9.409173e-04 3.780209e-03
2.557756e-03 9.409140e-04 3.780196e-03
2.593058e-03 9.409089e-04 3.780176e-03
2.628848e-03 9.409021e-04 3.780148e-03
2.665131e-03 9.408935e-04 3.780114e-03
2.701916e-03 9.408832e-04 3.780072e-03
2.739208e-03 9.408711e-04 3.780024e-03
2.777014e-03 9.408572e-04 3.779968e-03
2.815343e-03 9.408417e-04 3.779905e-03
2.854200e-03 9.408243e-04 3.779836e-03
2.893594e-03 9.408052e-04 3.779759e-03
2.933532e-03 9.407843e-04 3.779675e-03
2.974020e-03 9.407617e-04 3.779584e-03
3.015068e-03 9.407372e-04 3.779486e-03
3.056682e-03 9.407110e-04 3.779381e-03
3.098871e-03 9.406830e-04 3.779268e-03
3.141641e-03 9.406533e-04 3.779149e-03
3.185002e-03 9.406217e-04 3.779022e-03
3.228962e-03 9.405883e-04 3.778888e-03
3.273528e-03 9.405531e-04 3.778747e-03
3.318710e-03 9.405162e-04 3.778598e-03
3.364515e-03 9.404773e-04 3.778442e-03
3.410952e-03 9.404367e-04 3.778279e-03
3.458030e-03 9.403942e-04 3.778108e-03
3.505758e-03 9.403499e-04 3.777930e-03
3.554145e-03 9.403038e-04 3.777745e-03
3.603199e-03 9.402558e-04 3.777552e-03
3.652931e-03 9.402059e-04 3.777351e-03
3.703349e-03 9.401541e-04 3.777144e-03
3.754462e-03 9.401005e-04 3.776928e-03
3.806282e-03 9.400449e-04 3.776705e-03
3.858816e-03 9.399875e-04 3.776474e-03
3.912076e-03 9.399281e-04 3.776236e-03
3.966070e-03 9.398668e-04 3.775989e-03
4.020810e-03 9.398036e-04 3.775735e-03
4.076306e-03 9.397384e-04 3.775474e-03
4.132567e-03 9.396713e-04 3.775204e-03
4.189605e-03 9.396021e-04 3.774926e-03
4.247430e-03 9.395310e-04 3.774641e-03
4.306053e-03 9.394579e-04 3.774347e-03
4.365486e-03 9.393828e-04 3.774045e-03
4.425738e-03 9.393057e-04 3.773735e-03
4.486823e-03 9.392265e-04 3.773417e-03
4.548750e-03 9.391453e-04 3.773091e-03
4.611532e-03 9.390620e-04 3.772756e-03
4.675181e-03 9.389766e-04 3.772413e-03
4.739708e-03 9.388891e-04 3.772062e-03
4.805125e-03 9.387995e-04 3.771702e-03
4.871446e-03 9.387077e-04 3.771333e-03
4.938682e-03 9.386138e-04 3.770956e-03
5.006846e-03 9.385178e-04 3.770570e-03
5.075951e-03 9.384195e-04 3.770175e-03
5.146009e-03 9.383191e-04 3.769772e-03
5.217035e-03 9.382164e-04 3.769359e-03
5.289041e-03 9.381115e-04 3.768938e-03
5.362040e-03 9.380044e-04 3.768508e-03
5.436047e-03 9.378949e-04 3.768068e-03
5.511076e-03 9.377832e-04 3.767619e-03
5.587140e-03 9.376691e-04 3.767161e-03
5.664254e-03 9.375527e-04 3.766693e-03
5.742432e-03 9.374340e-04 3.766216e-03
5.821690e-03 9.373129e-04 3.765730e-03
5.902041e-03 9.371893e-04 3.765233e-03
5.983501e-03 9.370634e-04 3.764727e-03
6.066086e-03 9.369350e-04 3.764212e-03
6.149810e-03 9.368041e-04 3.763686e-03
6.234690e-03 9.366707e-04 3.763150e-03
6.320742e-03 9.365348e-04 3.762604e-03
6.407981e-03 9.363964e-04 3.762048e-03
6.496424e-03 9.362554e-04 3.761482e-03
6.586088e-03 9.361118e-04 3.760905e-03
6.676990e-03 9.359656e-04 3.760318e-03
6.769146e-03 9.358167e-04 3.759720e-03
6.862574e-03 9.356652e-04 3.759111e-03
6.957292e-03 9.355110e-04 3.758491e-03
7.053317e-03 9.353540e-04 3.757861e-03
7.150667e-03 9.351943e-04 3.757219e-03
7.249361e-03 9.350318e-04 3.756566e-03
7.349417e-03 9.348665e-04 3.755902e-03
7.450854e-03 9.346983e-04 3.755227e-03
7.553691e-03 9.345273e-04 3.754540e-03
7.657947e-03 9.343533e-04 3.753841e-03
7.763643e-03 9.341765e-04 3.753131e-03
7.870797e-03 9.339966e-04 3.752408e-03
7.979430e-03 9.338138e-04 3.751674e-03
8.089562e-03 9.336279e-04 3.750927e-03
8.201215e-03 9.334390e-04 3.750168e-03
8.314409e-03 9.332469e-04 3.749397e-03
8.429164e-03 9.330518e-04 3.748613e-03
8.545504e-03 9.328534e-04 3.747816e-03
8.663450e-03 9.326519e-04 3.747007e-03
8.783023e-03 9.324471e-04 3.746184e-03
8.904247e-03 9.322391e-04 3.745349e-03
9.027144e-03 9.320277e-04 3.744500e-03
9.151737e-03 9.318130e-04 3.743637e-03
9.278050e-03 9.315949e-04 3.742761e-03
9.406106e-03 9.313734e-04 3.741871e-03
9.535929e-03 9.311484e-04 3.740968e-03
9.667545e-03 9.309199e-04 3.740050e-03
9.800977e-03 9.306878e-04 3.739118e-03
9.936250e-03 9.304522e-04 3.738171e-03
1.007339e-02 9.302129e-04 3.737210e-03
1.021242e-02 9.299700e-04 3.736235e-03
1.035338e-02 9.297234e-04 3.735244e-03
1.049627e-02 9.294730e-04 3.734238e-03
1.064114e-02 9.292187e-04 3.733217e-03
1.078801e-02 9.289607e-04 3.732181e-03
1.093691e-02 9.286987e-04 3.731129e-03
1.108786e-02 9.284329e-04 3.730061e-03
1.124090e-02 9.281630e-04 3.728977e-03
1.139605e-02 9.278891e-04 3.727877e-03
1.155333e-02 9.276111e-04 3.726761e-03
1.171279e-02 9.273290e-04 3.725628e-03
1.187445e-02 9.270427e-04 3.724478e-03
1.203835e-02 9.267522e-04 3.723311e-03
1.220450e-02 9.264574e-04 3.722127e-03
1.237295e-02 9.261583e-04 3.720926e-03
1.254372e-02 9.258548e-04 3.719707e-03
1.271685e-02 9.255469e-04 3.718471e-03
1.289237e-02 9.252344e-04 3.717216e-03
1.307031e-02 9.249175e-04 3.715943e-03
1.325071e-02 9.245959e-04 3.714652e-03
1.343359e-02 9.242697e-04 3.713342e-03
1.361900e-02 9.239388e-04 3.712013e-03
1.380697e-02 9.236031e-04 3.710665e-03
1.399754e-02 9.232626e-04 3.709298e-03
1.419073e-02 9.229172e-04 3.707911e-03
1.438659e-02 9.225668e-04 3.706504e-03
1.458516e-02 9.222115e-04 3.705077e-03
1.478646e-02 9.218511e-04 3.703630e-03
1.499055e-02 9.214855e-04 3.702162e-03
1.519745e-02 9.211148e-04 3.700674e-03
1.540720e-02 9.207389e-04 3.699164e-03
1.561985e-02 9.203576e-04 3.697633e-03
1.583544e-02 9.199709e-04 3.696081e-03
1.605400e-02 9.195788e-04 3.694507e-03
1.627558e-02 9.191812e-04 3.692910e-03
1.650022e-02 9.187779e-04 3.691291e-03
1.672795e-02 9.183691e-04 3.689650e-03
1.695883e-02 9.179545e-04 3.687986e-03
1.719290e-02 9.175341e-04 3.686298e-03
1.743020e-02 9.171079e-04 3.684587e-03
