      r[a_0]     n[bound]   n[unbound]
1.102064e-02 2.636452e-01 1.830007e-01
1.116417e-02 2.634977e-01 1.828984e-01
1.130957e-02 2.633483e-01 1.827947e-01
1.145686e-02 2.631969e-01 1.826897e-01
1.160607e-02 2.630436e-01 1.825832e-01
1.175723e-02 2.628882e-01 1.824754e-01
1.191035e-02 2.627308e-01 1.823662e-01
1.206546e-02 2.625714e-01 1.822556e-01
1.222260e-02 2.624099e-01 1.821435e-01
1.238178e-02 2.622463e-01 1.820300e-01
1.254304e-02 2.620806e-01 1.819150e-01
1.270640e-02 2.619128e-01 1.817985e-01
1.287188e-02 2.617427e-01 1.816806e-01
1.303952e-02 2.615705e-01 1.815611e-01
1.320934e-02 2.613961e-01 1.814400e-01
1.338137e-02 2.612195e-01 1.813175e-01
1.355565e-02 2.610405e-01 1.811933e-01
1.373219e-02 2.608593e-01 1.810676e-01
1.391104e-02 2.606758e-01 1.809403e-01
1.409221e-02 2.604899e-01 1.808113e-01
1.427574e-02 2.603017e-01 1.806807e-01
1.446166e-02 2.601111e-01 1.805484e-01
1.465001e-02 2.599180e-01 1.804145e-01
1.484080e-02 2.597225e-01 1.802789e-01
1.503409e-02 2.595246e-01 1.801415e-01
1.522988e-02 2.593241e-01 1.800025e-01
1.542823e-02 2.591211e-01 1.798616e-01
1.562916e-02 2.589156e-01 1.797190e-01
1.583271e-02 2.587075e-01 1.795747e-01
1.603891e-02 2.584967e-01 1.794285e-01
1.624780e-02 2.582833e-01 1.792804e-01
1.645940e-02 2.580673e-01 1.791306e-01
1.667377e-02 2.578486e-01 1.789788e-01
1.689092e-02 2.576271e-01 1.788252e-01
1.711090e-02 2.574028e-01 1.786696e-01
1.733375e-02 2.571758e-01 1.785122e-01
1.755950e-02 2.569460e-01 1.783527e-01
1.778818e-02 2.567133e-01 1.781913e-01
1.801985e-02 2.564777e-01 1.780280e-01
1.825454e-02 2.562392e-01 1.778625e-01
1.849228e-02 2.559978e-01 1.776951e-01
1.873311e-02 2.557534e-01 1.775256e-01
1.897709e-02 2.555060e-01 1.773540e-01
1.922424e-02 2.552555e-01 1.771803e-01
1.947461e-02 2.550020e-01 1.770045e-01
1.972824e-02 2.547454e-01 1.768265e-01
1.998517e-02 2.544856e-01 1.766464e-01
2.024545e-02 2.542227e-01 1.764641e-01
2.050912e-02 2.539565e-01 1.762795e-01
2.077623e-02 2.536871e-01 1.760927e-01
2.104681e-02 2.534145e-01 1.759037e-01
2.132092e-02 2.531385e-01 1.757124e-01
2.159859e-02 2.528592e-01 1.755187e-01
2.187988e-02 2.525765e-01 1.753227e-01
2.216484e-02 2.522904e-01 1.751244e-01
2.245351e-02 2.520009e-01 1.749237e-01
2.274593e-02 2.517078e-01 1.747205e-01
2.304217e-02 2.514113e-01 1.745150e-01
2.334226e-02 2.511112e-01 1.743069e-01
2.364626e-02 2.508075e-01 1.740964e-01
2.395423e-02 2.505001e-01 1.738834e-01
2.426620e-02 2.501891e-01 1.736678e-01
2.458223e-02 2.498744e-01 1.734497e-01
2.490238e-02 2.495559e-01 1.732290e-01
2.522670e-02 2.492337e-01 1.730057e-01
2.555525e-02 2.489076e-01 1.727798e-01
2.588807e-02 2.485777e-01 1.725512e-01
2.622523e-02 2.482438e-01 1.723199e-01
2.656677e-02 2.479061e-01 1.720859e-01
2.691277e-02 2.475643e-01 1.718491e-01
2.726327e-02 2.472185e-01 1.716096e-01
2.761834e-02 2.468687e-01 1.713672e-01
2.797803e-02 2.465148e-01 1.711221e-01
2.834241e-02 2.461568e-01 1.708741e-01
2.871153e-02 2.457945e-01 1.706232e-01
2.908546e-02 2.454281e-01 1.703694e-01
2.946426e-02 2.450574e-01 1.701127e-01
2.984799e-02 2.446823e-01 1.698531e-01
3.023672e-02 2.443030e-01 1.695904e-01
3.063051e-02 2.439192e-01 1.693247e-01
3.102943e-02 2.435311e-01 1.690560e-01
3.143355e-02 2.431384e-01 1.687842e-01
3.184293e-02 2.427413e-01 1.685093e-01
3.225764e-02 2.423396e-01 1.682313e-01
3.267775e-02 2.419333e-01 1.679501e-01
3.310334e-02 2.415223e-01 1.676657e-01
3.353447e-02 2.411067e-01 1.673781e-01
3.397121e-02 2.406864e-01 1.670873e-01
3.441364e-02 2.402613e-01 1.667932e-01
3.486183e-02 2.398313e-01 1.664958e-01
3.531586e-02 2.393965e-01 1.661951e-01
3.577580e-02 2.389569e-01 1.658910e-01
3.624173e-02 2.385122e-01 1.655835e-01
3.671373e-02 2.380626e-01 1.652726e-01
3.719188e-02 2.376080e-01 1.649583e-01
3.767625e-02 2.371483e-01 1.646405e-01
3.816693e-02 2.366834e-01 1.643192e-01
3.866400e-02 2.362134e-01 1.639943e-01
3.916755e-02 2.357382e-01 1.636659e-01
3.967766e-02 2.352577e-01 1.633339e-01
4.019440e-02 2.347720e-01 1.629983e-01
4.071788e-02 2.342808e-01 1.626591e-01
4.124818e-02 2.337843e-01 1.623162e-01
4.178538e-02 2.332824e-01 1.619695e-01
4.232958e-02 2.327750e-01 1.616192e-01
4.288086e-02 2.322621e-01 1.612650e-01
4.343933e-02 2.317436e-01 1.609071e-01
4.400507e-02 2.312195e-01 1.605454e-01
4.457818e-02 2.306897e-01 1.601798e-01
4.515875e-02 2.301542e-01 1.598104e-01
4.574688e-02 2.296130e-01 1.594370e-01
4.634267e-02 2.290660e-01 1.590598e-01
4.694622e-02 2.285132e-01 1.586786e-01
4.755763e-02 2.279545e-01 1.582933e-01
4.817701e-02 2.273898e-01 1.579041e-01
4.880445e-02 2.268192e-01 1.575109e-01
4.944006e-02 2.262426e-01 1.571136e-01
5.008395e-02 2.256600e-01 1.567122e-01
5.073623e-02 2.250712e-01 1.563066e-01
5.139700e-02 2.244763e-01 1.558970e-01
5.206637e-02 2.238752e-01 1.554832e-01
5.274447e-02 2.232679e-01 1.550652e-01
5.343139e-02 2.226543e-01 1.546429e-01
5.412727e-02 2.220344e-01 1.542165e-01
5.483220e-02 2.214082e-01 1.537858e-01
5.554632e-02 2.207755e-01 1.533507e-01
5.626973e-02 2.201364e-01 1.529114e-01
5.700257e-02 2.194909e-01 1.524678e-01
5.774495e-02 2.188388e-01 1.520198e-01
5.849700e-02 2.181802e-01 1.515674e-01
5.925885e-02 2.175149e-01 1.511106e-01
6.003061e-02 2.168431e-01 1.506494e-01
6.081243e-02 2.161646e-01 1.501838e-01
6.160443e-02 2.154793e-01 1.497137e-01
6.240675e-02 2.147873e-01 1.492392e-01
6.321951e-02 2.140885e-01 1.487601e-01
6.404286e-02 2.133829e-01 1.482765e-01
6.487693e-02 2.126704e-01 1.477885e-01
6.572187e-02 2.119511e-01 1.472958e-01
6.657781e-02 2.112248e-01 1.467987e-01
6.744489e-02 2.104915e-01 1.462969e-01
6.832327e-02 2.097513e-01 1.457906e-01
6.921309e-02 2.090040e-01 1.452796e-01
7.011450e-02 2.082496e-01 1.447641e-01
7.102764e-02 2.074882e-01 1.442439e-01
7.195268e-02 2.067197e-01 1.437191e-01
7.288977e-02 2.059440e-01 1.431897e-01
7.383906e-02 2.051611e-01 1.426556e-01
7.480072e-02 2.043710e-01 1.421168e-01
7.577490e-02 2.035737e-01 1.415734e-01
7.676176e-02 2.027691e-01 1.410254e-01
7.776148e-02 2.019572e-01 1.404726e-01
7.877422e-02 2.011381e-01 1.399152e-01
7.980015e-02 2.003116e-01 1.393531e-01
8.083944e-02 1.994778e-01 1.387864e-01
8.189226e-02 1.986366e-01 1.382149e-01
8.295880e-02 1.977880e-01 1.376388e-01
8.403923e-02 1.969320e-01 1.370581e-01
8.513372e-02 1.960686e-01 1.364726e-01
8.624248e-02 1.951978e-01 1.358826e-01
8.736567e-02 1.943195e-01 1.352878e-01
8.850349e-02 1.934338e-01 1.346885e-01
8.965613e-02 1.925406e-01 1.340845e-01
9.082378e-02 1.916399e-01 1.334759e-01
9.200663e-02 1.907318e-01 1.328627e-01
9.320490e-02 1.898162e-01 1.322449e-01
9.441877e-02 1.888930e-01 1.316226e-01
9.564844e-02 1.879624e-01 1.309957e-01
9.689414e-02 1.870243e-01 1.303643e-01
9.815605e-02 1.860787e-01 1.297284e-01
9.943440e-02 1.851256e-01 1.290881e-01
1.007294e-01 1.841650e-01 1.284432e-01
1.020413e-01 1.831970e-01 1.277940e-01
1.033702e-01 1.822215e-01 1.271404e-01
1.047165e-01 1.812385e-01 1.264824e-01
1.060803e-01 1.802481e-01 1.258202e-01
1.074618e-01 1.792502e-01 1.251536e-01
1.088614e-01 1.782449e-01 1.244828e-01
1.102791e-01 1.772323e-01 1.238079e-01
1.117154e-01 1.762122e-01 1.231287e-01
1.131703e-01 1.751849e-01 1.224455e-01
1.146442e-01 1.741502e-01 1.217582e-01
1.161373e-01 1.731082e-01 1.210670e-01
1.176498e-01 1.720589e-01 1.203718e-01
1.191821e-01 1.710024e-01 1.196727e-01
1.207342e-01 1.699387e-01 1.189697e-01
1.223066e-01 1.688679e-01 1.182630e-01
1.238995e-01 1.677899e-01 1.175527e-01
1.255131e-01 1.667049e-01 1.168386e-01
1.271478e-01 1.656129e-01 1.161211e-01
1.288037e-01 1.645138e-01 1.154000e-01
1.304812e-01 1.634079e-01 1.146755e-01
1.321806e-01 1.622950e-01 1.139478e-01
1.339020e-01 1.611754e-01 1.132167e-01
1.356459e-01 1.600490e-01 1.124825e-01
1.374125e-01 1.589159e-01 1.117453e-01
1.392021e-01 1.577762e-01 1.110050e-01
1.410151e-01 1.566299e-01 1.102619e-01
1.428516e-01 1.554772e-01 1.095160e-01
1.447120e-01 1.543180e-01 1.087674e-01
1.465967e-01 1.531525e-01 1.080163e-01
1.485060e-01 1.519807e-01 1.072626e-01
1.504400e-01 1.508028e-01 1.065067e-01
1.523993e-01 1.496188e-01 1.057484e-01
1.543841e-01 1.484289e-01 1.049881e-01
1.563948e-01 1.472330e-01 1.042258e-01
1.584316e-01 1.460313e-01 1.034615e-01
1.604950e-01 1.448240e-01 1.026956e-01
1.625852e-01 1.436111e-01 1.019280e-01
1.647026e-01 1.423926e-01 1.011590e-01
1.668477e-01 1.411689e-01 1.003886e-01
1.690206e-01 1.399398e-01 9.961698e-02
1.712219e-01 1.387056e-01 9.884434e-02
1.734518e-01 1.374665e-01 9.807080e-02
1.757108e-01 1.362224e-01 9.729652e-02
1.779992e-01 1.349736e-01 9.652165e-02
1.803174e-01 1.337201e-01 9.574635e-02
1.826658e-01 1.324622e-01 9.497078e-02
1.850448e-01 1.311999e-01 9.419512e-02
1.874547e-01 1.299334e-01 9.341952e-02
1.898961e-01 1.286629e-01 9.264418e-02
1.923692e-01 1.273884e-01 9.186925e-02
1.948746e-01 1.261103e-01 9.109493e-02
1.974126e-01 1.248285e-01 9.032140e-02
1.999836e-01 1.235433e-01 8.954884e-02
2.025881e-01 1.222548e-01 8.877745e-02
2.052265e-01 1.209632e-01 8.800741e-02
2.078993e-01 1.196687e-01 8.723893e-02
2.106069e-01 1.183715e-01 8.647219e-02
2.133498e-01 1.170716e-01 8.570742e-02
2.161284e-01 1.157695e-01 8.494480e-02
2.189432e-01 1.144651e-01 8.418454e-02
2.217946e-01 1.131587e-01 8.342687e-02
2.246832e-01 1.118505e-01 8.267197e-02
2.276094e-01 1.105406e-01 8.192008e-02
2.305737e-01 1.092294e-01 8.117141e-02
2.335766e-01 1.079170e-01 8.042617e-02
2.366187e-01 1.066035e-01 7.968459e-02
2.397003e-01 1.052893e-01 7.894689e-02
2.428221e-01 1.039744e-01 7.821328e-02
2.459845e-01 1.026592e-01 7.748400e-02
2.491881e-01 1.013439e-01 7.675927e-02
2.524335e-01 1.000286e-01 7.603931e-02
2.557211e-01 9.871370e-02 7.532436e-02
2.590515e-01 9.739928e-02 7.461464e-02
2.624253e-01 9.608562e-02 7.391037e-02
2.658430e-01 9.477296e-02 7.321179e-02
2.693053e-01 9.346152e-02 7.251913e-02
2.728126e-01 9.215156e-02 7.183260e-02
2.763656e-01 9.084331e-02 7.115244e-02
2.799649e-01 8.953701e-02 7.047887e-02
2.836111e-01 8.823291e-02 6.981211e-02
2.873047e-01 8.693125e-02 6.915239e-02
2.910465e-01 8.563228e-02 6.849992e-02
2.948370e-01 8.433625e-02 6.785493e-02
2.986768e-01 8.304342e-02 6.721763e-02
3.025667e-01 8.175404e-02 6.658822e-02
3.065072e-01 8.046836e-02 6.596693e-02
3.104991e-01 7.918664e-02 6.535394e-02
3.145429e-01 7.790912e-02 6.474947e-02
3.186394e-01 7.663608e-02 6.415372e-02
3.227892e-01 7.536777e-02 6.356686e-02
3.269931e-01 7.410445e-02 6.298910e-02
3.312518e-01 7.284637e-02 6.242061e-02
3.355659e-01 7.159380e-02 6.186157e-02
3.399362e-01 7.034700e-02 6.131214e-02
3.443634e-01 6.910621e-02 6.077249e-02
3.488483e-01 6.787171e-02 6.024277e-02
3.533916e-01 6.664374e-02 5.972314e-02
3.579940e-01 6.542257e-02 5.921373e-02
3.626564e-01 6.420846e-02 5.871468e-02
3.673795e-01 6.300164e-02 5.822610e-02
3.721641e-01 6.180239e-02 5.774812e-02
3.770111e-01 6.061095e-02 5.728084e-02
3.819211e-01 5.942757e-02 5.682435e-02
3.868951e-01 5.825249e-02 5.637874e-02
3.919339e-01 5.708598e-02 5.594409e-02
3.970383e-01 5.592825e-02 5.552046e-02
4.022092e-01 5.477957e-02 5.510790e-02
4.074475e-01 5.364016e-02 5.470646e-02
4.127539e-01 5.251026e-02 5.431616e-02
4.181295e-01 5.139010e-02 5.393703e-02
4.235751e-01 5.027991e-02 5.356908e-02
4.290916e-01 4.917992e-02 5.321229e-02
4.346799e-01 4.809033e-02 5.286665e-02
4.403410e-01 4.701137e-02 5.253213e-02
4.460759e-01 4.594325e-02 5.220868e-02
4.518854e-01 4.488617e-02 5.189625e-02
4.577706e-01 4.384034e-02 5.159477e-02
4.637324e-01 4.280596e-02 5.130415e-02
4.697719e-01 4.178320e-02 5.102430e-02
4.758901e-01 4.077227e-02 5.075511e-02
4.820879e-01 3.977334e-02 5.049645e-02
4.883665e-01 3.878658e-02 5.024820e-02
4.947268e-01 3.781217e-02 5.001020e-02
5.011699e-01 3.685025e-02 4.978229e-02
5.076970e-01 3.590100e-02 4.956429e-02
5.143091e-01 3.496456e-02 4.935603e-02
5.210073e-01 3.404106e-02 4.915731e-02
5.277927e-01 3.313066e-02 4.896791e-02
5.346665e-01 3.223346e-02 4.878761e-02
5.416298e-01 3.134959e-02 4.861618e-02
5.486838e-01 3.047918e-02 4.845339e-02
5.558296e-01 2.962231e-02 4.829897e-02
5.630686e-01 2.877909e-02 4.815266e-02
5.704018e-01 2.794961e-02 4.801421e-02
5.778305e-01 2.713396e-02 4.788331e-02
5.853560e-01 2.633219e-02 4.775971e-02
5.929794e-01 2.554439e-02 4.764308e-02
6.007022e-01 2.477060e-02 4.753315e-02
6.085255e-01 2.401088e-02 4.742960e-02
6.164508e-01 2.326527e-02 4.733213e-02
6.244792e-01 2.253379e-02 4.724042e-02
6.326122e-01 2.181648e-02 4.715416e-02
6.408511e-01 2.111335e-02 4.707303e-02
6.491974e-01 2.042440e-02 4.699671e-02
6.576523e-01 1.974963e-02 4.692488e-02
6.662173e-01 1.908904e-02 4.685723e-02
6.748939e-01 1.844260e-02 4.679343e-02
6.836835e-01 1.781029e-02 4.673316e-02
6.925875e-01 1.719207e-02 4.667613e-02
7.016076e-01 1.658790e-02 4.662201e-02
7.107451e-01 1.599772e-02 4.657051e-02
7.200016e-01 1.542148e-02 4.652133e-02
7.293786e-01 1.485910e-02 4.647418e-02
7.388778e-01 1.431051e-02 4.642876e-02
7.485007e-01 1.377562e-02 4.638481e-02
7.582489e-01 1.325435e-02 4.634207e-02
7.681241e-01 1.274658e-02 4.630026e-02
7.781278e-01 1.225222e-02 4.625914e-02
7.882619e-01 1.177114e-02 4.621848e-02
7.985280e-01 1.130323e-02 4.617804e-02
8.089277e-01 1.084836e-02 4.613761e-02
8.194629e-01 1.040638e-02 4.609700e-02
8.301353e-01 9.977163e-03 4.605600e-02
8.409467e-01 9.560550e-03 4.601443e-02
8.518989e-01 9.156390e-03 4.597214e-02
8.629937e-01 8.764519e-03 4.592897e-02
8.742331e-01 8.384772e-03 4.588477e-02
8.856188e-01 8.016975e-03 4.583943e-02
8.971528e-01 7.660950e-03 4.579283e-02
9.088370e-01 7.316514e-03 4.574486e-02
9.206734e-01 6.983480e-03 4.569544e-02
9.326639e-01 6.661657e-03 4.564450e-02
9.448106e-01 6.350847e-03 4.559197e-02
9.571155e-01 6.050850e-03 4.553781e-02
9.695806e-01 5.761464e-03 4.548197e-02
9.822081e-01 5.482481e-03 4.542444e-02
9.950001e-01 5.213691e-03 4.536519e-02
1.007959e+00 4.954883e-03 4.530422e-02
1.021086e+00 4.705840e-03 4.524155e-02
1.034384e+00 4.466345e-03 4.517718e-02
1.047856e+00 4.236181e-03 4.511116e-02
1.061503e+00 4.015126e-03 4.504350e-02
1.075327e+00 3.802959e-03 4.497427e-02
1.089332e+00 3.599457e-03 4.490351e-02
1.103519e+00 3.404398e-03 4.483128e-02
1.117891e+00 3.217557e-03 4.475766e-02
1.132450e+00 3.038712e-03 4.468271e-02
1.147198e+00 2.867639e-03 4.460652e-02
1.162139e+00 2.704116e-03 4.452918e-02
1.177274e+00 2.547920e-03 4.445077e-02
1.192607e+00 2.398831e-03 4.437139e-02
1.208139e+00 2.256629e-03 4.429114e-02
1.223873e+00 2.121097e-03 4.421011e-02
1.239813e+00 1.992017e-03 4.412842e-02
1.255960e+00 1.869177e-03 4.404616e-02
1.272317e+00 1.752364e-03 4.396343e-02
1.288887e+00 1.641368e-03 4.388033e-02
1.305673e+00 1.535984e-03 4.379696e-02
1.322678e+00 1.436008e-03 4.371341e-02
1.339904e+00 1.341238e-03 4.362975e-02
1.357354e+00 1.251478e-03 4.354605e-02
1.375032e+00 1.166534e-03 4.346237e-02
1.392940e+00 1.086215e-03 4.337872e-02
1.411081e+00 1.010335e-03 4.329510e-02
1.429458e+00 9.387107e-04 4.321147e-02
1.448075e+00 8.711641e-04 4.312773e-02
1.466934e+00 8.075203e-04 4.304373e-02
1.486039e+00 7.476089e-04 4.295922e-02
1.505393e+00 6.912639e-04 4.287384e-02
1.524999e+00 6.383235e-04 4.278712e-02
1.544860e+00 5.886304e-04 4.269840e-02
1.564979e+00 5.420318e-04 4.260680e-02
1.585361e+00 4.983795e-04 4.251118e-02
1.606008e+00 4.575299e-04 4.241009e-02
1.626924e+00 4.193437e-04 4.230164e-02
1.648113e+00 3.836866e-04 4.218348e-02
1.669577e+00 3.504287e-04 4.205266e-02
1.691321e+00 3.194447e-04 4.190552e-02
1.713349e+00 2.906140e-04 4.173759e-02
1.735663e+00 2.638204e-04 4.154342e-02
1.758267e+00 2.389525e-04 4.131647e-02
1.781166e+00 2.159030e-04 4.104900e-02
1.804364e+00 1.945694e-04 4.073189e-02
1.827863e+00 1.748534e-04 4.035459e-02
1.851669e+00 1.566611e-04 3.990509e-02
1.875784e+00 1.399028e-04 3.936991e-02
1.900214e+00 1.244929e-04 3.873425e-02
1.924961e+00 1.103502e-04 3.798222e-02
1.950031e+00 9.739710e-05 3.709724e-02
1.975428e+00 8.556015e-05 3.606261e-02
2.001155e+00 7.476961e-05 3.486233e-02
2.027218e+00 6.495949e-05 3.348204e-02
2.053619e+00 5.606736e-05 3.191029e-02
2.080365e+00 4.803430e-05 3.013995e-02
2.107459e+00 4.080474e-05 2.816973e-02
2.134906e+00 3.432638e-05 2.600576e-02
2.162710e+00 2.855008e-05 2.366321e-02
2.190876e+00 2.342972e-05 2.116752e-02
2.219410e+00 1.892216e-05 1.855534e-02
2.248315e+00 1.498705e-05 1.587485e-02
2.277596e+00 1.158686e-05 1.318523e-02
2.307258e+00 8.686695e-06 1.055526e-02
2.337307e+00 6.254298e-06 8.060771e-03
2.367748e+00 4.259988e-06 5.781040e-03
2.398584e+00 2.676630e-06 3.794254e-03
2.429823e+00 1.479638e-06 2.172203e-03
2.461468e+00 6.469994e-07 9.746517e-04
2.493525e+00 1.593341e-07 2.438821e-04
2.526000e+00 1.184156e-17 1.145650e-12
