      r[a_0]     n[bound]   n[unbound]
1.087896e-02 1.832954e+00 4.125518e-01
1.102064e-02 1.831424e+00 4.122074e-01
1.116417e-02 1.829874e+00 4.118586e-01
1.130957e-02 1.828305e+00 4.115054e-01
1.145686e-02 1.826716e+00 4.111478e-01
1.160607e-02 1.825106e+00 4.107857e-01
1.175723e-02 1.823477e+00 4.104191e-01
1.191035e-02 1.821827e+00 4.100479e-01
1.206546e-02 1.820157e+00 4.096720e-01
1.222260e-02 1.818466e+00 4.092915e-01
1.238178e-02 1.816754e+00 4.089062e-01
1.254304e-02 1.815020e+00 4.085161e-01
1.270640e-02 1.813265e+00 4.081211e-01
1.287188e-02 1.811488e+00 4.077213e-01
1.303952e-02 1.809689e+00 4.073166e-01
1.320934e-02 1.807868e+00 4.069068e-01
1.338137e-02 1.806025e+00 4.064920e-01
1.355565e-02 1.804159e+00 4.060721e-01
1.373219e-02 1.802269e+00 4.056471e-01
1.391104e-02 1.800357e+00 4.052168e-01
1.409221e-02 1.798421e+00 4.047813e-01
1.427574e-02 1.796462e+00 4.043404e-01
1.446166e-02 1.794479e+00 4.038942e-01
1.465001e-02 1.792471e+00 4.034426e-01
1.484080e-02 1.790439e+00 4.029855e-01
1.503409e-02 1.788383e+00 4.025228e-01
1.522988e-02 1.786301e+00 4.020545e-01
1.542823e-02 1.784195e+00 4.015806e-01
1.562916e-02 1.782063e+00 4.011010e-01
1.583271e-02 1.779905e+00 4.006156e-01
1.603891e-02 1.777721e+00 4.001244e-01
1.624780e-02 1.775511e+00 3.996273e-01
1.645940e-02 1.773275e+00 3.991242e-01
1.667377e-02 1.771012e+00 3.986151e-01
1.689092e-02 1.768722e+00 3.981000e-01
1.711090e-02 1.766404e+00 3.975787e-01
1.733375e-02 1.764059e+00 3.970513e-01
1.755950e-02 1.761686e+00 3.965176e-01
1.778818e-02 1.759285e+00 3.959776e-01
1.801985e-02 1.756856e+00 3.954312e-01
1.825454e-02 1.754398e+00 3.948784e-01
1.849228e-02 1.751911e+00 3.943191e-01
1.873311e-02 1.749394e+00 3.937532e-01
1.897709e-02 1.746848e+00 3.931807e-01
1.922424e-02 1.744273e+00 3.926015e-01
1.947461e-02 1.741667e+00 3.920155e-01
1.972824e-02 1.739031e+00 3.914228e-01
1.998517e-02 1.736364e+00 3.908231e-01
2.024545e-02 1.733666e+00 3.902166e-01
2.050912e-02 1.730937e+00 3.896030e-01
2.077623e-02 1.728176e+00 3.889823e-01
2.104681e-02 1.725383e+00 3.883545e-01
2.132092e-02 1.722559e+00 3.877194e-01
2.159859e-02 1.719701e+00 3.870771e-01
2.187988e-02 1.716811e+00 3.864275e-01
2.216484e-02 1.713888e+00 3.857704e-01
2.245351e-02 1.710932e+00 3.851059e-01
2.274593e-02 1.707941e+00 3.844338e-01
2.304217e-02 1.704917e+00 3.837541e-01
2.334226e-02 1.701858e+00 3.830667e-01
2.364626e-02 1.698765e+00 3.823716e-01
2.395423e-02 1.695637e+00 3.816687e-01
2.426620e-02 1.692474e+00 3.809579e-01
2.458223e-02 1.689275e+00 3.802391e-01
2.490238e-02 1.686040e+00 3.795124e-01
2.522670e-02 1.682769e+00 3.787775e-01
2.555525e-02 1.679462e+00 3.780345e-01
2.588807e-02 1.676117e+00 3.772832e-01
2.622523e-02 1.672736e+00 3.765237e-01
2.656677e-02 1.669317e+00 3.757558e-01
2.691277e-02 1.665860e+00 3.749795e-01
2.726327e-02 1.662366e+00 3.741946e-01
2.761834e-02 1.658833e+00 3.734013e-01
2.797803e-02 1.655261e+00 3.725992e-01
2.834241e-02 1.651650e+00 3.717885e-01
2.871153e-02 1.648000e+00 3.709690e-01
2.908546e-02 1.644310e+00 3.701407e-01
2.946426e-02 1.640580e+00 3.693035e-01
2.984799e-02 1.636810e+00 3.684572e-01
3.023672e-02 1.632999e+00 3.676020e-01
3.063051e-02 1.629148e+00 3.667376e-01
3.102943e-02 1.625255e+00 3.658641e-01
3.143355e-02 1.621321e+00 3.649813e-01
3.184293e-02 1.617344e+00 3.640893e-01
3.225764e-02 1.613326e+00 3.631878e-01
3.267775e-02 1.609265e+00 3.622769e-01
3.310334e-02 1.605161e+00 3.613566e-01
3.353447e-02 1.601014e+00 3.604266e-01
3.397121e-02 1.596824e+00 3.594870e-01
3.441364e-02 1.592590e+00 3.585377e-01
3.486183e-02 1.588312e+00 3.575787e-01
3.531586e-02 1.583990e+00 3.566099e-01
3.577580e-02 1.579623e+00 3.556311e-01
3.624173e-02 1.575211e+00 3.546425e-01
3.671373e-02 1.570754e+00 3.536438e-01
3.719188e-02 1.566252e+00 3.526351e-01
3.767625e-02 1.561703e+00 3.516162e-01
3.816693e-02 1.557109e+00 3.505872e-01
3.866400e-02 1.552468e+00 3.495479e-01
3.916755e-02 1.547780e+00 3.484984e-01
3.967766e-02 1.543046e+00 3.474385e-01
4.019440e-02 1.538264e+00 3.463682e-01
4.071788e-02 1.533435e+00 3.452875e-01
4.124818e-02 1.528558e+00 3.441962e-01
4.178538e-02 1.523633e+00 3.430944e-01
4.232958e-02 1.518660e+00 3.419820e-01
4.288086e-02 1.513638e+00 3.408590e-01
4.343933e-02 1.508568e+00 3.397253e-01
4.400507e-02 1.503448e+00 3.385808e-01
4.457818e-02 1.498279e+00 3.374255e-01
4.515875e-02 1.493061e+00 3.362594e-01
4.574688e-02 1.487793e+00 3.350825e-01
4.634267e-02 1.482475e+00 3.338946e-01
4.694622e-02 1.477106e+00 3.326958e-01
4.755763e-02 1.471688e+00 3.314861e-01
4.817701e-02 1.466218e+00 3.302653e-01
4.880445e-02 1.460698e+00 3.290334e-01
4.944006e-02 1.455127e+00 3.277905e-01
5.008395e-02 1.449504e+00 3.265365e-01
5.073623e-02 1.443831e+00 3.252714e-01
5.139700e-02 1.438105e+00 3.239951e-01
5.206637e-02 1.432328e+00 3.227077e-01
5.274447e-02 1.426499e+00 3.214090e-01
5.343139e-02 1.420618e+00 3.200992e-01
5.412727e-02 1.414684e+00 3.187781e-01
5.483220e-02 1.408699e+00 3.174458e-01
5.554632e-02 1.402661e+00 3.161023e-01
5.626973e-02 1.396570e+00 3.147475e-01
5.700257e-02 1.390426e+00 3.133814e-01
5.774495e-02 1.384230e+00 3.120041e-01
5.849700e-02 1.377981e+00 3.106156e-01
5.925885e-02 1.371679e+00 3.092158e-01
6.003061e-02 1.365324e+00 3.078048e-01
6.081243e-02 1.358916e+00 3.063825e-01
6.160443e-02 1.352454e+00 3.049490e-01
6.240675e-02 1.345940e+00 3.035044e-01
6.321951e-02 1.339372e+00 3.020486e-01
6.404286e-02 1.332751e+00 3.005816e-01
6.487693e-02 1.326077e+00 2.991035e-01
6.572187e-02 1.319350e+00 2.976143e-01
6.657781e-02 1.312569e+00 2.961141e-01
6.744489e-02 1.305735e+00 2.946029e-01
6.832327e-02 1.298849e+00 2.930807e-01
6.921309e-02 1.291909e+00 2.915476e-01
7.011450e-02 1.284916e+00 2.900036e-01
7.102764e-02 1.277871e+00 2.884488e-01
7.195268e-02 1.270772e+00 2.868833e-01
7.288977e-02 1.263622e+00 2.853071e-01
7.383906e-02 1.256418e+00 2.837203e-01
7.480072e-02 1.249163e+00 2.821229e-01
7.577490e-02 1.241855e+00 2.805151e-01
7.676176e-02 1.234495e+00 2.788969e-01
7.776148e-02 1.227084e+00 2.772685e-01
7.877422e-02 1.219621e+00 2.756298e-01
7.980015e-02 1.212106e+00 2.739811e-01
8.083944e-02 1.204541e+00 2.723224e-01
8.189226e-02 1.196925e+00 2.706538e-01
8.295880e-02 1.189258e+00 2.689755e-01
8.403923e-02 1.181541e+00 2.672875e-01
8.513372e-02 1.173775e+00 2.655901e-01
8.624248e-02 1.165959e+00 2.638832e-01
8.736567e-02 1.158094e+00 2.621671e-01
8.850349e-02 1.150180e+00 2.604420e-01
8.965613e-02 1.142218e+00 2.587079e-01
9.082378e-02 1.134208e+00 2.569650e-01
9.200663e-02 1.126150e+00 2.552135e-01
9.320490e-02 1.118046e+00 2.534535e-01
9.441877e-02 1.109895e+00 2.516853e-01
9.564844e-02 1.101698e+00 2.499090e-01
9.689414e-02 1.093456e+00 2.481248e-01
9.815605e-02 1.085169e+00 2.463329e-01
9.943440e-02 1.076837e+00 2.445335e-01
1.007294e-01 1.068462e+00 2.427268e-01
1.020413e-01 1.060044e+00 2.409131e-01
1.033702e-01 1.051584e+00 2.390925e-01
1.047165e-01 1.043082e+00 2.372652e-01
1.060803e-01 1.034538e+00 2.354316e-01
1.074618e-01 1.025955e+00 2.335919e-01
1.088614e-01 1.017332e+00 2.317463e-01
1.102791e-01 1.008670e+00 2.298951e-01
1.117154e-01 9.999702e-01 2.280385e-01
1.131703e-01 9.912332e-01 2.261768e-01
1.146442e-01 9.824599e-01 2.243104e-01
1.161373e-01 9.736512e-01 2.224394e-01
1.176498e-01 9.648079e-01 2.205643e-01
1.191821e-01 9.559309e-01 2.186852e-01
1.207342e-01 9.470213e-01 2.168026e-01
1.223066e-01 9.380800e-01 2.149167e-01
1.238995e-01 9.291079e-01 2.130278e-01
1.255131e-01 9.201062e-01 2.111364e-01
1.271478e-01 9.110758e-01 2.092427e-01
1.288037e-01 9.020178e-01 2.073471e-01
1.304812e-01 8.929333e-01 2.054500e-01
1.321806e-01 8.838235e-01 2.035516e-01
1.339020e-01 8.746895e-01 2.016525e-01
1.356459e-01 8.655324e-01 1.997530e-01
1.374125e-01 8.563536e-01 1.978534e-01
1.392021e-01 8.471541e-01 1.959542e-01
1.410151e-01 8.379353e-01 1.940557e-01
1.428516e-01 8.286985e-01 1.921585e-01
1.447120e-01 8.194449e-01 1.902628e-01
1.465967e-01 8.101758e-01 1.883692e-01
1.485060e-01 8.008927e-01 1.864780e-01
1.504400e-01 7.915968e-01 1.845897e-01
1.523993e-01 7.822897e-01 1.827048e-01
1.543841e-01 7.729727e-01 1.808237e-01
1.563948e-01 7.636472e-01 1.789468e-01
1.584316e-01 7.543148e-01 1.770746e-01
1.604950e-01 7.449769e-01 1.752077e-01
1.625852e-01 7.356351e-01 1.733464e-01
1.647026e-01 7.262909e-01 1.714913e-01
1.668477e-01 7.169457e-01 1.696428e-01
1.690206e-01 7.076014e-01 1.678014e-01
1.712219e-01 6.982593e-01 1.659676e-01
1.734518e-01 6.889212e-01 1.641420e-01
1.757108e-01 6.795887e-01 1.623251e-01
1.779992e-01 6.702634e-01 1.605173e-01
1.803174e-01 6.609470e-01 1.587191e-01
1.826658e-01 6.516413e-01 1.569311e-01
1.850448e-01 6.423478e-01 1.551539e-01
1.874547e-01 6.330684e-01 1.533878e-01
1.898961e-01 6.238048e-01 1.516335e-01
1.923692e-01 6.145587e-01 1.498914e-01
1.948746e-01 6.053319e-01 1.481622e-01
1.974126e-01 5.961262e-01 1.464463e-01
1.999836e-01 5.869433e-01 1.447442e-01
2.025881e-01 5.777851e-01 1.430565e-01
2.052265e-01 5.686534e-01 1.413837e-01
2.078993e-01 5.595500e-01 1.397263e-01
2.106069e-01 5.504767e-01 1.380849e-01
2.133498e-01 5.414353e-01 1.364599e-01
2.161284e-01 5.324277e-01 1.348519e-01
2.189432e-01 5.234557e-01 1.332614e-01
2.217946e-01 5.145212e-01 1.316889e-01
2.246832e-01 5.056260e-01 1.301350e-01
2.276094e-01 4.967720e-01 1.286000e-01
2.305737e-01 4.879609e-01 1.270845e-01
2.335766e-01 4.791947e-01 1.255890e-01
2.366187e-01 4.704751e-01 1.241139e-01
2.397003e-01 4.618040e-01 1.226598e-01
2.428221e-01 4.531833e-01 1.212270e-01
2.459845e-01 4.446146e-01 1.198161e-01
2.491881e-01 4.360999e-01 1.184274e-01
2.524335e-01 4.276410e-01 1.170614e-01
2.557211e-01 4.192395e-01 1.157185e-01
2.590515e-01 4.108973e-01 1.143991e-01
2.624253e-01 4.026162e-01 1.131036e-01
2.658430e-01 3.943978e-01 1.118323e-01
2.693053e-01 3.862440e-01 1.105856e-01
2.728126e-01 3.781563e-01 1.093639e-01
2.763656e-01 3.701364e-01 1.081674e-01
2.799649e-01 3.621861e-01 1.069965e-01
2.836111e-01 3.543069e-01 1.058514e-01
2.873047e-01 3.465005e-01 1.047324e-01
2.910465e-01 3.387683e-01 1.036397e-01
2.948370e-01 3.311121e-01 1.025736e-01
2.986768e-01 3.235332e-01 1.015343e-01
3.025667e-01 3.160331e-01 1.005219e-01
3.065072e-01 3.086134e-01 9.953654e-02
3.104991e-01 3.012753e-01 9.857841e-02
3.145429e-01 2.940203e-01 9.764758e-02
3.186394e-01 2.868497e-01 9.674412e-02
3.227892e-01 2.797649e-01 9.586808e-02
3.269931e-01 2.727670e-01 9.501948e-02
3.312518e-01 2.658572e-01 9.419830e-02
3.355659e-01 2.590368e-01 9.340450e-02
3.399362e-01 2.523068e-01 9.263803e-02
3.443634e-01 2.456684e-01 9.189877e-02
3.488483e-01 2.391224e-01 9.118660e-02
3.533916e-01 2.326700e-01 9.050136e-02
3.579940e-01 2.263121e-01 8.984287e-02
3.626564e-01 2.200494e-01 8.921089e-02
3.673795e-01 2.138828e-01 8.860517e-02
3.721641e-01 2.078131e-01 8.802544e-02
3.770111e-01 2.018411e-01 8.747137e-02
3.819211e-01 1.959672e-01 8.694261e-02
3.868951e-01 1.901922e-01 8.643879e-02
3.919339e-01 1.845165e-01 8.595949e-02
3.970383e-01 1.789407e-01 8.550426e-02
4.022092e-01 1.734651e-01 8.507264e-02
4.074475e-01 1.680902e-01 8.466412e-02
4.127539e-01 1.628161e-01 8.427817e-02
4.181295e-01 1.576432e-01 8.391421e-02
4.235751e-01 1.525717e-01 8.357165e-02
4.290916e-01 1.476015e-01 8.324988e-02
4.346799e-01 1.427329e-01 8.294824e-02
4.403410e-01 1.379657e-01 8.266606e-02
4.460759e-01 1.332999e-01 8.240263e-02
4.518854e-01 1.287354e-01 8.215724e-02
4.577706e-01 1.242720e-01 8.192913e-02
4.637324e-01 1.199093e-01 8.171753e-02
4.697719e-01 1.156472e-01 8.152166e-02
4.758901e-01 1.114852e-01 8.134071e-02
4.820879e-01 1.074228e-01 8.117385e-02
4.883665e-01 1.034597e-01 8.102024e-02
4.947268e-01 9.959511e-02 8.087903e-02
5.011699e-01 9.582856e-02 8.074936e-02
5.076970e-01 9.215934e-02 8.063035e-02
5.143091e-01 8.858671e-02 8.052113e-02
5.210073e-01 8.510990e-02 8.042080e-02
5.277927e-01 8.172807e-02 8.032848e-02
5.346665e-01 7.844032e-02 8.024327e-02
5.416298e-01 7.524571e-02 8.016430e-02
5.486838e-01 7.214325e-02 8.009068e-02
5.558296e-01 6.913189e-02 8.002153e-02
5.630686e-01 6.621055e-02 7.995598e-02
5.704018e-01 6.337810e-02 7.989318e-02
5.778305e-01 6.063335e-02 7.983228e-02
5.853560e-01 5.797509e-02 7.977245e-02
5.929794e-01 5.540206e-02 7.971289e-02
6.007022e-01 5.291295e-02 7.965281e-02
6.085255e-01 5.050644e-02 7.959143e-02
6.164508e-01 4.818115e-02 7.952802e-02
6.244792e-01 4.593569e-02 7.946187e-02
6.326122e-01 4.376862e-02 7.939229e-02
6.408511e-01 4.167848e-02 7.931862e-02
6.491974e-01 3.966378e-02 7.924026e-02
6.576523e-01 3.772303e-02 7.915660e-02
6.662173e-01 3.585468e-02 7.906711e-02
6.748939e-01 3.405720e-02 7.897127e-02
6.836835e-01 3.232900e-02 7.886861e-02
6.925875e-01 3.066850e-02 7.875870e-02
7.016076e-01 2.907412e-02 7.864114e-02
7.107451e-01 2.754425e-02 7.851560e-02
7.200016e-01 2.607726e-02 7.838176e-02
7.293786e-01 2.467155e-02 7.823936e-02
7.388778e-01 2.332549e-02 7.808818e-02
7.485007e-01 2.203746e-02 7.792806e-02
7.582489e-01 2.080582e-02 7.775884e-02
7.681241e-01 1.962895e-02 7.758046e-02
7.781278e-01 1.850524e-02 7.739285e-02
7.882619e-01 1.743308e-02 7.719602e-02
7.985280e-01 1.641087e-02 7.698999e-02
8.089277e-01 1.543700e-02 7.677485e-02
8.194629e-01 1.450991e-02 7.655071e-02
8.301353e-01 1.362802e-02 7.631772e-02
8.409467e-01 1.278978e-02 7.607607e-02
8.518989e-01 1.199367e-02 7.582597e-02
8.629937e-01 1.123816e-02 7.556769e-02
8.742331e-01 1.052178e-02 7.530149e-02
8.856188e-01 9.843036e-03 7.502769e-02
8.971528e-01 9.200494e-03 7.474664e-02
9.088370e-01 8.592728e-03 7.445867e-02
9.206734e-01 8.018343e-03 7.416419e-02
9.326639e-01 7.475969e-03 7.386359e-02
9.448106e-01 6.964265e-03 7.355728e-02
9.571155e-01 6.481919e-03 7.324569e-02
9.695806e-01 6.027649e-03 7.292928e-02
9.822081e-01 5.600204e-03 7.260850e-02
9.950001e-01 5.198363e-03 7.228380e-02
1.007959e+00 4.820938e-03 7.195565e-02
1.021086e+00 4.466775e-03 7.162453e-02
1.034384e+00 4.134751e-03 7.129091e-02
1.047856e+00 3.823777e-03 7.095525e-02
1.061503e+00 3.532797e-03 7.061803e-02
1.075327e+00 3.260790e-03 7.027972e-02
1.089332e+00 3.006767e-03 6.994077e-02
1.103519e+00 2.769775e-03 6.960163e-02
1.117891e+00 2.548892e-03 6.926276e-02
1.132450e+00 2.343234e-03 6.892458e-02
1.147198e+00 2.151946e-03 6.858753e-02
1.162139e+00 1.974209e-03 6.825200e-02
1.177274e+00 1.809236e-03 6.791840e-02
1.192607e+00 1.656272e-03 6.758711e-02
1.208139e+00 1.514595e-03 6.725851e-02
1.223873e+00 1.383515e-03 6.693293e-02
1.239813e+00 1.262372e-03 6.661073e-02
1.255960e+00 1.150536e-03 6.629222e-02
1.272317e+00 1.047408e-03 6.597769e-02
1.288887e+00 9.524179e-04 6.566743e-02
1.305673e+00 8.650234e-04 6.536168e-02
1.322678e+00 7.847104e-04 6.506068e-02
1.339904e+00 7.109915e-04 6.476462e-02
1.357354e+00 6.434054e-04 6.447367e-02
1.375032e+00 5.815161e-04 6.418796e-02
1.392940e+00 5.249121e-04 6.390758e-02
1.411081e+00 4.732054e-04 6.363254e-02
1.429458e+00 4.260309e-04 6.336281e-02
1.448075e+00 3.830452e-04 6.309826e-02
1.466934e+00 3.439261e-04 6.283867e-02
1.486039e+00 3.083715e-04 6.258368e-02
1.505393e+00 2.760985e-04 6.233278e-02
1.524999e+00 2.468428e-04 6.208524e-02
1.544860e+00 2.203575e-04 6.184011e-02
1.564979e+00 1.964127e-04 6.159612e-02
1.585361e+00 1.747942e-04 6.135160e-02
1.606008e+00 1.553031e-04 6.110443e-02
1.626924e+00 1.377547e-04 6.085191e-02
1.648113e+00 1.219778e-04 6.059063e-02
1.669577e+00 1.078143e-04 6.031636e-02
1.691321e+00 9.511766e-05 6.002385e-02
1.713349e+00 8.375314e-05 5.970670e-02
1.735663e+00 7.359647e-05 5.935714e-02
1.758267e+00 6.453337e-05 5.896584e-02
1.781166e+00 5.645896e-05 5.852175e-02
1.804364e+00 4.927709e-05 5.801189e-02
1.827863e+00 4.289978e-05 5.742127e-02
1.851669e+00 3.724662e-05 5.673281e-02
1.875784e+00 3.224431e-05 5.592736e-02
1.900214e+00 2.782605e-05 5.498390e-02
1.924961e+00 2.393116e-05 5.387987e-02
1.950031e+00 2.050453e-05 5.259175e-02
1.975428e+00 1.749627e-05 5.109585e-02
2.001155e+00 1.486124e-05 4.936944e-02
2.027218e+00 1.255871e-05 4.739216e-02
2.053619e+00 1.055197e-05 4.514776e-02
2.080365e+00 8.808012e-06 4.262604e-02
2.107459e+00 7.297221e-06 3.982508e-02
2.134906e+00 5.993075e-06 3.675348e-02
2.162710e+00 4.871880e-06 3.343254e-02
2.190876e+00 3.912523e-06 2.989806e-02
2.219410e+00 3.096244e-06 2.620167e-02
2.248315e+00 2.406429e-06 2.241120e-02
2.277596e+00 1.828422e-06 1.861003e-02
2.307258e+00 1.349355e-06 1.489498e-02
2.337307e+00 9.579999e-07 1.137277e-02
2.367748e+00 6.446321e-07 8.154978e-03
2.398584e+00 4.009207e-07 5.351540e-03
2.429823e+00 2.198319e-07 3.063360e-03
2.461468e+00 9.555461e-08 1.374371e-03
2.493525e+00 2.344582e-08 3.438789e-04
2.526000e+00 1.370395e-17 1.608356e-12
