 r[σ]         g_ii         c_ii        
 3.74400e+00  1.03473e+00  1.25104e-03
 3.78000e+00  1.03583e+00  1.18255e-03
 3.81600e+00  1.03483e+00  1.11615e-03
 3.85200e+00  1.03193e+00  1.05210e-03
 3.88800e+00  1.02740e+00  9.90666e-04
 3.92400e+00  1.02157e+00  9.32087e-04
 3.96000e+00  1.01482e+00  8.76586e-04
 3.99600e+00  1.00755e+00  8.24344e-04
 4.03200e+00  1.00021e+00  7.75495e-04
 4.06800e+00  9.93239e-01  7.30115e-04
 4.10400e+00  9.87041e-01  6.88220e-04
 4.14000e+00  9.81976e-01  6.49752e-04
 4.17600e+00  9.78323e-01  6.14582e-04
 4.21200e+00  9.76256e-01  5.82512e-04
 4.24800e+00  9.75832e-01  5.53286e-04
 4.28400e+00  9.76986e-01  5.26603e-04
 4.32000e+00  9.79546e-01  5.02138e-04
 4.35600e+00  9.83248e-01  4.79563e-04
 4.39200e+00  9.87768e-01  4.58562e-04
 4.42800e+00  9.92748e-01  4.38852e-04
 4.46400e+00  9.97827e-01  4.20187e-04
 4.50000e+00  1.00267e+00  4.02368e-04
 4.53600e+00  1.00699e+00  3.85242e-04
 4.57200e+00  1.01056e+00  3.68703e-04
 4.60800e+00  1.01321e+00  3.52682e-04
 4.64400e+00  1.01486e+00  3.37146e-04
 4.68000e+00  1.01549e+00  3.22085e-04
 4.71600e+00  1.01514e+00  3.07508e-04
 4.75200e+00  1.01390e+00  2.93438e-04
 4.78800e+00  1.01192e+00  2.79901e-04
 4.82400e+00  1.00936e+00  2.66926e-04
 4.86000e+00  1.00642e+00  2.54537e-04
 4.89600e+00  1.00328e+00  2.42755e-04
 4.93200e+00  1.00015e+00  2.31593e-04
 4.96800e+00  9.97207e-01  2.21054e-04
 5.00400e+00  9.94612e-01  2.11132e-04
 5.04000e+00  9.92498e-01  2.01816e-04
 5.07600e+00  9.90964e-01  1.93081e-04
 5.11200e+00  9.90069e-01  1.84899e-04
 5.14800e+00  9.89832e-01  1.77234e-04
 5.18400e+00  9.90232e-01  1.70046e-04
 5.22000e+00  9.91209e-01  1.63292e-04
 5.25600e+00  9.92671e-01  1.56927e-04
 5.29200e+00  9.94498e-01  1.50908e-04
 5.32800e+00  9.96555e-01  1.45192e-04
 5.36400e+00  9.98699e-01  1.39744e-04
 5.40000e+00  1.00079e+00  1.34528e-04
 5.43600e+00  1.00270e+00  1.29518e-04
 5.47200e+00  1.00432e+00  1.24690e-04
 5.50800e+00  1.00557e+00  1.20029e-04
 5.54400e+00  1.00639e+00  1.15523e-04
 5.58000e+00  1.00677e+00  1.11164e-04
 5.61600e+00  1.00670e+00  1.06949e-04
 5.65200e+00  1.00622e+00  1.02878e-04
 5.68800e+00  1.00540e+00  9.89519e-05
 5.72400e+00  1.00429e+00  9.51718e-05
 5.76000e+00  1.00300e+00  9.15404e-05
 5.79600e+00  1.00161e+00  8.80594e-05
 5.83200e+00  1.00021e+00  8.47295e-05
 5.86800e+00  9.98885e-01  8.15502e-05
 5.90400e+00  9.97714e-01  7.85198e-05
 5.94000e+00  9.96755e-01  7.56349e-05
 5.97600e+00  9.96054e-01  7.28908e-05
 6.01200e+00  9.95635e-01  7.02814e-05
 6.04800e+00  9.95508e-01  6.77999e-05
 6.08400e+00  9.95661e-01  6.54383e-05
 6.12000e+00  9.96069e-01  6.31885e-05
 6.15600e+00  9.96692e-01  6.10417e-05
 6.19200e+00  9.97480e-01  5.89898e-05
 6.22800e+00  9.98374e-01  5.70244e-05
 6.26400e+00  9.99314e-01  5.51380e-05
 6.30000e+00  1.00024e+00  5.33238e-05
 6.33600e+00  1.00109e+00  5.15756e-05
 6.37200e+00  1.00183e+00  4.98886e-05
 6.40800e+00  1.00241e+00  4.82583e-05
 6.44400e+00  1.00280e+00  4.66816e-05
 6.48000e+00  1.00300e+00  4.51560e-05
 6.51600e+00  1.00301e+00  4.36798e-05
 6.55200e+00  1.00282e+00  4.22518e-05
 6.58800e+00  1.00248e+00  4.08712e-05
 6.62400e+00  1.00200e+00  3.95377e-05
 6.66000e+00  1.00143e+00  3.82509e-05
 6.69600e+00  1.00081e+00  3.70104e-05
 6.73200e+00  1.00017e+00  3.58160e-05
 6.76800e+00  9.99570e-01  3.46671e-05
 6.80400e+00  9.99028e-01  3.35629e-05
 6.84000e+00  9.98579e-01  3.25023e-05
 6.87600e+00  9.98245e-01  3.14840e-05
 6.91200e+00  9.98039e-01  3.05066e-05
 6.94800e+00  9.97965e-01  2.95682e-05
 6.98400e+00  9.98020e-01  2.86670e-05
 7.02000e+00  9.98193e-01  2.78010e-05
 7.05600e+00  9.98465e-01  2.69681e-05
 7.09200e+00  9.98815e-01  2.61663e-05
 7.12800e+00  9.99216e-01  2.53935e-05
 7.16400e+00  9.99641e-01  2.46479e-05
 7.20000e+00  1.00006e+00  2.39278e-05
 7.23600e+00  1.00045e+00  2.32315e-05
 7.27200e+00  1.00080e+00  2.25576e-05
 7.30800e+00  1.00107e+00  2.19050e-05
 7.34400e+00  1.00126e+00  2.12726e-05
 7.38000e+00  1.00136e+00  2.06597e-05
 7.41600e+00  1.00137e+00  2.00655e-05
 7.45200e+00  1.00130e+00  1.94894e-05
 7.48800e+00  1.00115e+00  1.89312e-05
 7.52400e+00  1.00094e+00  1.83903e-05
 7.56000e+00  1.00069e+00  1.78666e-05
 7.59600e+00  1.00041e+00  1.73596e-05
 7.63200e+00  1.00012e+00  1.68692e-05
 7.66800e+00  9.99837e-01  1.63949e-05
 7.70400e+00  9.99584e-01  1.59366e-05
 7.74000e+00  9.99371e-01  1.54937e-05
 7.77600e+00  9.99210e-01  1.50658e-05
 7.81200e+00  9.99107e-01  1.46525e-05
 7.84800e+00  9.99065e-01  1.42532e-05
 7.88400e+00  9.99082e-01  1.38674e-05
 7.92000e+00  9.99155e-01  1.34945e-05
 7.95600e+00  9.99275e-01  1.31338e-05
 7.99200e+00  9.99433e-01  1.27848e-05
 8.02800e+00  9.99615e-01  1.24470e-05
 8.06400e+00  9.99811e-01  1.21196e-05
 8.10000e+00  1.00001e+00  1.18023e-05
 8.13600e+00  1.00019e+00  1.14945e-05
 8.17200e+00  1.00035e+00  1.11958e-05
 8.20800e+00  1.00048e+00  1.09058e-05
 8.24400e+00  1.00057e+00  1.06242e-05
 8.28000e+00  1.00063e+00  1.03506e-05
 8.31600e+00  1.00064e+00  1.00847e-05
 8.35200e+00  1.00061e+00  9.82644e-06
 8.38800e+00  1.00054e+00  9.57549e-06
 8.42400e+00  1.00045e+00  9.33170e-06
 8.46000e+00  1.00033e+00  9.09491e-06
 8.49600e+00  1.00020e+00  8.86498e-06
 8.53200e+00  1.00007e+00  8.64174e-06
 8.56800e+00  9.99940e-01  8.42506e-06
 8.60400e+00  9.99820e-01  8.21477e-06
 8.64000e+00  9.99719e-01  8.01072e-06
 8.67600e+00  9.99641e-01  7.81273e-06
 8.71200e+00  9.99589e-01  7.62062e-06
 8.74800e+00  9.99565e-01  7.43421e-06
 8.78400e+00  9.99570e-01  7.25330e-06
 8.82000e+00  9.99601e-01  7.07769e-06
 8.85600e+00  9.99654e-01  6.90717e-06
 8.89200e+00  9.99725e-01  6.74156e-06
 8.92800e+00  9.99809e-01  6.58065e-06
 8.96400e+00  9.99900e-01  6.42425e-06
 9.00000e+00  9.99992e-01  6.27217e-06
 9.03600e+00  1.00008e+00  6.12426e-06
 9.07200e+00  1.00016e+00  5.98034e-06
 9.10800e+00  1.00022e+00  5.84028e-06
 9.14400e+00  1.00026e+00  5.70393e-06
 9.18000e+00  1.00029e+00  5.57118e-06
 9.21600e+00  1.00030e+00  5.44192e-06
 9.25200e+00  1.00029e+00  5.31604e-06
 9.28800e+00  1.00026e+00  5.19345e-06
 9.32400e+00  1.00022e+00  5.07408e-06
 9.36000e+00  1.00016e+00  4.95785e-06
 9.39600e+00  1.00010e+00  4.84467e-06
 9.43200e+00  1.00004e+00  4.73448e-06
 9.46800e+00  9.99979e-01  4.62720e-06
 9.50400e+00  9.99922e-01  4.52277e-06
 9.54000e+00  9.99873e-01  4.42112e-06
 9.57600e+00  9.99835e-01  4.32216e-06
 9.61200e+00  9.99809e-01  4.22583e-06
 9.64800e+00  9.99796e-01  4.13204e-06
 9.68400e+00  9.99797e-01  4.04073e-06
 9.72000e+00  9.99810e-01  3.95182e-06
 9.75600e+00  9.99833e-01  3.86522e-06
 9.79200e+00  9.99866e-01  3.78086e-06
 9.82800e+00  9.99905e-01  3.69867e-06
 9.86400e+00  9.99948e-01  3.61856e-06
 9.90000e+00  9.99991e-01  3.54048e-06
 9.93600e+00  1.00003e+00  3.46435e-06
 9.97200e+00  1.00007e+00  3.39011e-06
 1.00080e+01  1.00010e+00  3.31770e-06
 1.00440e+01  1.00012e+00  3.24706e-06
 1.00800e+01  1.00014e+00  3.17815e-06
 1.01160e+01  1.00014e+00  3.11090e-06
 1.01520e+01  1.00014e+00  3.04528e-06
 1.01880e+01  1.00012e+00  2.98125e-06
 1.02240e+01  1.00011e+00  2.91876e-06
 1.02600e+01  1.00008e+00  2.85778e-06
 1.02960e+01  1.00005e+00  2.79827e-06
 1.03320e+01  1.00002e+00  2.74019e-06
 1.03680e+01  9.99993e-01  2.68352e-06
 1.04040e+01  9.99966e-01  2.62822e-06
 1.04400e+01  9.99942e-01  2.57424e-06
 1.04760e+01  9.99924e-01  2.52157e-06
 1.05120e+01  9.99910e-01  2.47017e-06
 1.05480e+01  9.99904e-01  2.42000e-06
 1.05840e+01  9.99903e-01  2.37103e-06
 1.06200e+01  9.99908e-01  2.32322e-06
 1.06560e+01  9.99919e-01  2.27655e-06
 1.06920e+01  9.99934e-01  2.23098e-06
 1.07280e+01  9.99952e-01  2.18648e-06
 1.07640e+01  9.99973e-01  2.14301e-06
 1.08000e+01  9.99993e-01  2.10055e-06
 1.08360e+01  1.00001e+00  2.05906e-06
 1.08720e+01  1.00003e+00  2.01853e-06
 1.09080e+01  1.00005e+00  1.97892e-06
 1.09440e+01  1.00006e+00  1.94020e-06
 1.09800e+01  1.00006e+00  1.90236e-06
 1.10160e+01  1.00007e+00  1.86536e-06
 1.10520e+01  1.00007e+00  1.82920e-06
 1.10880e+01  1.00006e+00  1.79385e-06
 1.11240e+01  1.00005e+00  1.75928e-06
 1.11600e+01  1.00004e+00  1.72548e-06
 1.11960e+01  1.00003e+00  1.69244e-06
 1.12320e+01  1.00001e+00  1.66013e-06
 1.12680e+01  9.99999e-01  1.62853e-06
 1.13040e+01  9.99985e-01  1.59764e-06
 1.13400e+01  9.99974e-01  1.56743e-06
 1.13760e+01  9.99964e-01  1.53789e-06
 1.14120e+01  9.99958e-01  1.50900e-06
 1.14480e+01  9.99954e-01  1.48075e-06
 1.14840e+01  9.99953e-01  1.45311e-06
 1.15200e+01  9.99956e-01  1.42608e-06
 1.15560e+01  9.99961e-01  1.39964e-06
 1.15920e+01  9.99968e-01  1.37377e-06
 1.16280e+01  9.99976e-01  1.34846e-06
 1.16640e+01  9.99986e-01  1.32369e-06
 1.17000e+01  9.99996e-01  1.29945e-06
 1.17360e+01  1.00001e+00  1.27573e-06
 1.17720e+01  1.00001e+00  1.25251e-06
 1.18080e+01  1.00002e+00  1.22979e-06
 1.18440e+01  1.00003e+00  1.20753e-06
 1.18800e+01  1.00003e+00  1.18575e-06
 1.19160e+01  1.00003e+00  1.16442e-06
 1.19520e+01  1.00003e+00  1.14353e-06
 1.19880e+01  1.00003e+00  1.12308e-06
 1.20240e+01  1.00003e+00  1.10305e-06
 1.20600e+01  1.00002e+00  1.08344e-06
 1.20960e+01  1.00001e+00  1.06423e-06
 1.21320e+01  1.00001e+00  1.04541e-06
 1.21680e+01  1.00000e+00  1.02698e-06
 1.22040e+01  9.99994e-01  1.00893e-06
 1.22400e+01  9.99988e-01  9.91253e-07
 1.22760e+01  9.99983e-01  9.73935e-07
 1.23120e+01  9.99980e-01  9.56969e-07
 1.23480e+01  9.99978e-01  9.40349e-07
 1.23840e+01  9.99978e-01  9.24066e-07
 1.24200e+01  9.99978e-01  9.08112e-07
 1.24560e+01  9.99981e-01  8.92480e-07
 1.24920e+01  9.99984e-01  8.77162e-07
 1.25280e+01  9.99988e-01  8.62150e-07
 1.25640e+01  9.99993e-01  8.47437e-07
 1.26000e+01  9.99997e-01  8.33017e-07
 1.26360e+01  1.00000e+00  8.18883e-07
 1.26720e+01  1.00001e+00  8.05026e-07
 1.27080e+01  1.00001e+00  7.91443e-07
 1.27440e+01  1.00001e+00  7.78125e-07
 1.27800e+01  1.00001e+00  7.65067e-07
 1.28160e+01  1.00002e+00  7.52264e-07
 1.28520e+01  1.00002e+00  7.39709e-07
 1.28880e+01  1.00001e+00  7.27397e-07
 1.29240e+01  1.00001e+00  7.15323e-07
 1.29600e+01  1.00001e+00  7.03482e-07
 1.29960e+01  1.00001e+00  6.91868e-07
 1.30320e+01  1.00000e+00  6.80477e-07
 1.30680e+01  1.00000e+00  6.69305e-07
 1.31040e+01  9.99997e-01  6.58346e-07
 1.31400e+01  9.99995e-01  6.47596e-07
 1.31760e+01  9.99992e-01  6.37050e-07
 1.32120e+01  9.99990e-01  6.26705e-07
 1.32480e+01  9.99989e-01  6.16555e-07
 1.32840e+01  9.99989e-01  6.06598e-07
 1.33200e+01  9.99990e-01  5.96827e-07
 1.33560e+01  9.99990e-01  5.87240e-07
 1.33920e+01  9.99992e-01  5.77833e-07
 1.34280e+01  9.99994e-01  5.68601e-07
 1.34640e+01  9.99996e-01  5.59541e-07
 1.35000e+01  9.99998e-01  5.50649e-07
 1.35360e+01  1.00000e+00  5.41922e-07
 1.35720e+01  1.00000e+00  5.33355e-07
 1.36080e+01  1.00000e+00  5.24946e-07
 1.36440e+01  1.00001e+00  5.16691e-07
 1.36800e+01  1.00001e+00  5.08587e-07
 1.37160e+01  1.00001e+00  5.00630e-07
 1.37520e+01  1.00001e+00  4.92818e-07
 1.37880e+01  1.00001e+00  4.85148e-07
 1.38240e+01  1.00001e+00  4.77616e-07
 1.38600e+01  1.00001e+00  4.70220e-07
 1.38960e+01  1.00000e+00  4.62958e-07
 1.39320e+01  1.00000e+00  4.55826e-07
 1.39680e+01  1.00000e+00  4.48821e-07
 1.40040e+01  9.99999e-01  4.41942e-07
 1.40400e+01  9.99997e-01  4.35186e-07
 1.40760e+01  9.99996e-01  4.28550e-07
 1.41120e+01  9.99995e-01  4.22032e-07
 1.41480e+01  9.99995e-01  4.15629e-07
 1.41840e+01  9.99995e-01  4.09340e-07
 1.42200e+01  9.99995e-01  4.03161e-07
 1.42560e+01  9.99995e-01  3.97091e-07
 1.42920e+01  9.99996e-01  3.91128e-07
 1.43280e+01  9.99997e-01  3.85269e-07
 1.43640e+01  9.99998e-01  3.79512e-07
 1.44000e+01  9.99999e-01  3.73855e-07
 1.44360e+01  1.00000e+00  3.68296e-07
 1.44720e+01  1.00000e+00  3.62834e-07
 1.45080e+01  1.00000e+00  3.57466e-07
 1.45440e+01  1.00000e+00  3.52190e-07
 1.45800e+01  1.00000e+00  3.47004e-07
 1.46160e+01  1.00000e+00  3.41908e-07
 1.46520e+01  1.00000e+00  3.36898e-07
 1.46880e+01  1.00000e+00  3.31974e-07
 1.47240e+01  1.00000e+00  3.27134e-07
 1.47600e+01  1.00000e+00  3.22375e-07
 1.47960e+01  1.00000e+00  3.17697e-07
 1.48320e+01  1.00000e+00  3.13098e-07
 1.48680e+01  1.00000e+00  3.08577e-07
 1.49040e+01  1.00000e+00  3.04131e-07
 1.49400e+01  9.99999e-01  2.99761e-07
 1.49760e+01  9.99998e-01  2.95463e-07
 1.50120e+01  9.99998e-01  2.91237e-07
 1.50480e+01  9.99998e-01  2.87081e-07
 1.50840e+01  9.99997e-01  2.82995e-07
 1.51200e+01  9.99997e-01  2.78976e-07
 1.51560e+01  9.99998e-01  2.75024e-07
 1.51920e+01  9.99998e-01  2.71137e-07
 1.52280e+01  9.99998e-01  2.67313e-07
 1.52640e+01  9.99999e-01  2.63553e-07
 1.53000e+01  9.99999e-01  2.59854e-07
 1.53360e+01  1.00000e+00  2.56216e-07
 1.53720e+01  1.00000e+00  2.52637e-07
 1.54080e+01  1.00000e+00  2.49116e-07
 1.54440e+01  1.00000e+00  2.45652e-07
 1.54800e+01  1.00000e+00  2.42244e-07
 1.55160e+01  1.00000e+00  2.38892e-07
 1.55520e+01  1.00000e+00  2.35593e-07
 1.55880e+01  1.00000e+00  2.32347e-07
 1.56240e+01  1.00000e+00  2.29153e-07
 1.56600e+01  1.00000e+00  2.26011e-07
 1.56960e+01  1.00000e+00  2.22918e-07
 1.57320e+01  1.00000e+00  2.19875e-07
 1.57680e+01  1.00000e+00  2.16880e-07
 1.58040e+01  1.00000e+00  2.13932e-07
 1.58400e+01  1.00000e+00  2.11032e-07
 1.58760e+01  9.99999e-01  2.08177e-07
 1.59120e+01  9.99999e-01  2.05367e-07
 1.59480e+01  9.99999e-01  2.02601e-07
 1.59840e+01  9.99999e-01  1.99878e-07
 1.60200e+01  9.99999e-01  1.97198e-07
 1.60560e+01  9.99999e-01  1.94560e-07
 1.60920e+01  9.99999e-01  1.91963e-07
 1.61280e+01  9.99999e-01  1.89407e-07
 1.61640e+01  9.99999e-01  1.86890e-07
 1.62000e+01  1.00000e+00  1.84412e-07
 1.62360e+01  1.00000e+00  1.81972e-07
 1.62720e+01  1.00000e+00  1.79570e-07
 1.63080e+01  1.00000e+00  1.77204e-07
 1.63440e+01  1.00000e+00  1.74875e-07
 1.63800e+01  1.00000e+00  1.72582e-07
 1.64160e+01  1.00000e+00  1.70324e-07
 1.64520e+01  1.00000e+00  1.68100e-07
 1.64880e+01  1.00000e+00  1.65909e-07
 1.65240e+01  1.00000e+00  1.63752e-07
 1.65600e+01  1.00000e+00  1.61628e-07
 1.65960e+01  1.00000e+00  1.59536e-07
 1.66320e+01  1.00000e+00  1.57475e-07
 1.66680e+01  1.00000e+00  1.55445e-07
 1.67040e+01  1.00000e+00  1.53446e-07
 1.67400e+01  1.00000e+00  1.51477e-07
 1.67760e+01  1.00000e+00  1.49537e-07
 1.68120e+01  1.00000e+00  1.47626e-07
 1.68480e+01  1.00000e+00  1.45743e-07
 1.68840e+01  9.99999e-01  1.43889e-07
 1.69200e+01  9.99999e-01  1.42061e-07
 1.69560e+01  1.00000e+00  1.40261e-07
 1.69920e+01  1.00000e+00  1.38488e-07
 1.70280e+01  1.00000e+00  1.36740e-07
 1.70640e+01  1.00000e+00  1.35019e-07
 1.71000e+01  1.00000e+00  1.33322e-07
 1.71360e+01  1.00000e+00  1.31650e-07
 1.71720e+01  1.00000e+00  1.30003e-07
 1.72080e+01  1.00000e+00  1.28380e-07
 1.72440e+01  1.00000e+00  1.26780e-07
 1.72800e+01  1.00000e+00  1.25203e-07
 1.73160e+01  1.00000e+00  1.23650e-07
 1.73520e+01  1.00000e+00  1.22119e-07
 1.73880e+01  1.00000e+00  1.20609e-07
 1.74240e+01  1.00000e+00  1.19122e-07
 1.74600e+01  1.00000e+00  1.17656e-07
 1.74960e+01  1.00000e+00  1.16211e-07
 1.75320e+01  1.00000e+00  1.14786e-07
 1.75680e+01  1.00000e+00  1.13382e-07
 1.76040e+01  1.00000e+00  1.11998e-07
 1.76400e+01  1.00000e+00  1.10634e-07
 1.76760e+01  1.00000e+00  1.09289e-07
 1.77120e+01  1.00000e+00  1.07963e-07
 1.77480e+01  1.00000e+00  1.06655e-07
 1.77840e+01  1.00000e+00  1.05366e-07
 1.78200e+01  1.00000e+00  1.04096e-07
 1.78560e+01  1.00000e+00  1.02843e-07
 1.78920e+01  1.00000e+00  1.01607e-07
 1.79280e+01  1.00000e+00  1.00389e-07
 1.79640e+01  1.00000e+00  9.91883e-08
 1.80000e+01  1.00000e+00  9.80040e-08
