 r[σ]         g_ii         c_ii        
 4.17500e+00  9.60444e-01  6.04315e-04
 4.20000e+00  9.72887e-01  5.90543e-04
 4.22500e+00  9.86074e-01  5.77542e-04
 4.25000e+00  9.99474e-01  5.64961e-04
 4.27500e+00  1.01255e+00  5.52492e-04
 4.30000e+00  1.02479e+00  5.39881e-04
 4.32500e+00  1.03573e+00  5.26934e-04
 4.35000e+00  1.04498e+00  5.13522e-04
 4.37500e+00  1.05225e+00  4.99577e-04
 4.40000e+00  1.05733e+00  4.85090e-04
 4.42500e+00  1.06014e+00  4.70103e-04
 4.45000e+00  1.06067e+00  4.54697e-04
 4.47500e+00  1.05902e+00  4.38985e-04
 4.50000e+00  1.05536e+00  4.23099e-04
 4.52500e+00  1.04995e+00  4.07183e-04
 4.55000e+00  1.04306e+00  3.91380e-04
 4.57500e+00  1.03501e+00  3.75830e-04
 4.60000e+00  1.02616e+00  3.60659e-04
 4.62500e+00  1.01684e+00  3.45981e-04
 4.65000e+00  1.00738e+00  3.31889e-04
 4.67500e+00  9.98113e-01  3.18456e-04
 4.70000e+00  9.89311e-01  3.05739e-04
 4.72500e+00  9.81233e-01  2.93771e-04
 4.75000e+00  9.74094e-01  2.82571e-04
 4.77500e+00  9.68068e-01  2.72137e-04
 4.80000e+00  9.63287e-01  2.62458e-04
 4.82500e+00  9.59841e-01  2.53507e-04
 4.85000e+00  9.57780e-01  2.45247e-04
 4.87500e+00  9.57111e-01  2.37635e-04
 4.90000e+00  9.57807e-01  2.30619e-04
 4.92500e+00  9.59804e-01  2.24144e-04
 4.95000e+00  9.63005e-01  2.18153e-04
 4.97500e+00  9.67283e-01  2.12585e-04
 5.00000e+00  9.72485e-01  2.07379e-04
 5.02500e+00  9.78432e-01  2.02477e-04
 5.05000e+00  9.84929e-01  1.97821e-04
 5.07500e+00  9.91762e-01  1.93356e-04
 5.10000e+00  9.98709e-01  1.89031e-04
 5.12500e+00  1.00555e+00  1.84799e-04
 5.15000e+00  1.01205e+00  1.80619e-04
 5.17500e+00  1.01800e+00  1.76458e-04
 5.20000e+00  1.02322e+00  1.72287e-04
 5.22500e+00  1.02753e+00  1.68088e-04
 5.25000e+00  1.03080e+00  1.63847e-04
 5.27500e+00  1.03293e+00  1.59560e-04
 5.30000e+00  1.03388e+00  1.55230e-04
 5.32500e+00  1.03363e+00  1.50865e-04
 5.35000e+00  1.03222e+00  1.46481e-04
 5.37500e+00  1.02973e+00  1.42097e-04
 5.40000e+00  1.02629e+00  1.37734e-04
 5.42500e+00  1.02203e+00  1.33417e-04
 5.45000e+00  1.01714e+00  1.29172e-04
 5.47500e+00  1.01182e+00  1.25022e-04
 5.50000e+00  1.00627e+00  1.20991e-04
 5.52500e+00  1.00068e+00  1.17098e-04
 5.55000e+00  9.95268e-01  1.13359e-04
 5.57500e+00  9.90206e-01  1.09789e-04
 5.60000e+00  9.85658e-01  1.06396e-04
 5.62500e+00  9.81759e-01  1.03186e-04
 5.65000e+00  9.78617e-01  1.00159e-04
 5.67500e+00  9.76308e-01  9.73120e-05
 5.70000e+00  9.74876e-01  9.46403e-05
 5.72500e+00  9.74334e-01  9.21346e-05
 5.75000e+00  9.74664e-01  8.97841e-05
 5.77500e+00  9.75820e-01  8.75758e-05
 5.80000e+00  9.77734e-01  8.54958e-05
 5.82500e+00  9.80312e-01  8.35294e-05
 5.85000e+00  9.83448e-01  8.16617e-05
 5.87500e+00  9.87020e-01  7.98777e-05
 5.90000e+00  9.90899e-01  7.81635e-05
 5.92500e+00  9.94949e-01  7.65057e-05
 5.95000e+00  9.99036e-01  7.48921e-05
 5.97500e+00  1.00303e+00  7.33119e-05
 6.00000e+00  1.00680e+00  7.17559e-05
 6.02500e+00  1.01024e+00  7.02163e-05
 6.05000e+00  1.01325e+00  6.86870e-05
 6.07500e+00  1.01574e+00  6.71635e-05
 6.10000e+00  1.01765e+00  6.56430e-05
 6.12500e+00  1.01892e+00  6.41241e-05
 6.15000e+00  1.01954e+00  6.26070e-05
 6.17500e+00  1.01949e+00  6.10930e-05
 6.20000e+00  1.01880e+00  5.95846e-05
 6.22500e+00  1.01751e+00  5.80852e-05
 6.25000e+00  1.01566e+00  5.65991e-05
 6.27500e+00  1.01334e+00  5.51310e-05
 6.30000e+00  1.01063e+00  5.36859e-05
 6.32500e+00  1.00764e+00  5.22689e-05
 6.35000e+00  1.00447e+00  5.08851e-05
 6.37500e+00  1.00123e+00  4.95389e-05
 6.40000e+00  9.98046e-01  4.82347e-05
 6.42500e+00  9.95012e-01  4.69758e-05
 6.45000e+00  9.92233e-01  4.57649e-05
 6.47500e+00  9.89797e-01  4.46040e-05
 6.50000e+00  9.87777e-01  4.34940e-05
 6.52500e+00  9.86232e-01  4.24350e-05
 6.55000e+00  9.85198e-01  4.14262e-05
 6.57500e+00  9.84698e-01  4.04659e-05
 6.60000e+00  9.84730e-01  3.95520e-05
 6.62500e+00  9.85278e-01  3.86815e-05
 6.65000e+00  9.86306e-01  3.78511e-05
 6.67500e+00  9.87763e-01  3.70569e-05
 6.70000e+00  9.89587e-01  3.62952e-05
 6.72500e+00  9.91703e-01  3.55620e-05
 6.75000e+00  9.94032e-01  3.48532e-05
 6.77500e+00  9.96486e-01  3.41651e-05
 6.80000e+00  9.98981e-01  3.34942e-05
 6.82500e+00  1.00143e+00  3.28372e-05
 6.85000e+00  1.00376e+00  3.21915e-05
 6.87500e+00  1.00589e+00  3.15547e-05
 6.90000e+00  1.00776e+00  3.09247e-05
 6.92500e+00  1.00931e+00  3.03004e-05
 6.95000e+00  1.01051e+00  2.96806e-05
 6.97500e+00  1.01132e+00  2.90649e-05
 7.00000e+00  1.01173e+00  2.84532e-05
 7.02500e+00  1.01175e+00  2.78457e-05
 7.05000e+00  1.01137e+00  2.72431e-05
 7.07500e+00  1.01064e+00  2.66461e-05
 7.10000e+00  1.00957e+00  2.60559e-05
 7.12500e+00  1.00821e+00  2.54736e-05
 7.15000e+00  1.00662e+00  2.49005e-05
 7.17500e+00  1.00486e+00  2.43379e-05
 7.20000e+00  1.00298e+00  2.37872e-05
 7.22500e+00  1.00106e+00  2.32493e-05
 7.25000e+00  9.99151e-01  2.27256e-05
 7.27500e+00  9.97326e-01  2.22169e-05
 7.30000e+00  9.95640e-01  2.17238e-05
 7.32500e+00  9.94146e-01  2.12471e-05
 7.35000e+00  9.92887e-01  2.07868e-05
 7.37500e+00  9.91901e-01  2.03432e-05
 7.40000e+00  9.91212e-01  1.99161e-05
 7.42500e+00  9.90837e-01  1.95050e-05
 7.45000e+00  9.90779e-01  1.91095e-05
 7.47500e+00  9.91032e-01  1.87287e-05
 7.50000e+00  9.91579e-01  1.83618e-05
 7.52500e+00  9.92394e-01  1.80078e-05
 7.55000e+00  9.93441e-01  1.76655e-05
 7.57500e+00  9.94680e-01  1.73339e-05
 7.60000e+00  9.96062e-01  1.70117e-05
 7.62500e+00  9.97537e-01  1.66979e-05
 7.65000e+00  9.99053e-01  1.63913e-05
 7.67500e+00  1.00056e+00  1.60911e-05
 7.70000e+00  1.00200e+00  1.57962e-05
 7.72500e+00  1.00333e+00  1.55058e-05
 7.75000e+00  1.00452e+00  1.52195e-05
 7.77500e+00  1.00551e+00  1.49365e-05
 7.80000e+00  1.00630e+00  1.46566e-05
 7.82500e+00  1.00685e+00  1.43795e-05
 7.85000e+00  1.00715e+00  1.41051e-05
 7.87500e+00  1.00721e+00  1.38334e-05
 7.90000e+00  1.00702e+00  1.35646e-05
 7.92500e+00  1.00661e+00  1.32988e-05
 7.95000e+00  1.00599e+00  1.30364e-05
 7.97500e+00  1.00518e+00  1.27776e-05
 8.00000e+00  1.00423e+00  1.25228e-05
 8.02500e+00  1.00316e+00  1.22724e-05
 8.05000e+00  1.00202e+00  1.20268e-05
 8.07500e+00  1.00084e+00  1.17863e-05
 8.10000e+00  9.99672e-01  1.15512e-05
 8.12500e+00  9.98544e-01  1.13219e-05
 8.15000e+00  9.97497e-01  1.10985e-05
 8.17500e+00  9.96563e-01  1.08811e-05
 8.20000e+00  9.95769e-01  1.06700e-05
 8.22500e+00  9.95137e-01  1.04650e-05
 8.25000e+00  9.94686e-01  1.02662e-05
 8.27500e+00  9.94423e-01  1.00734e-05
 8.30000e+00  9.94354e-01  9.88640e-06
 8.32500e+00  9.94474e-01  9.70507e-06
 8.35000e+00  9.94776e-01  9.52908e-06
 8.37500e+00  9.95243e-01  9.35812e-06
 8.40000e+00  9.95857e-01  9.19184e-06
 8.42500e+00  9.96592e-01  9.02989e-06
 8.45000e+00  9.97421e-01  8.87190e-06
 8.47500e+00  9.98313e-01  8.71751e-06
 8.50000e+00  9.99238e-01  8.56637e-06
 8.52500e+00  1.00016e+00  8.41814e-06
 8.55000e+00  1.00106e+00  8.27252e-06
 8.57500e+00  1.00189e+00  8.12924e-06
 8.60000e+00  1.00264e+00  7.98807e-06
 8.62500e+00  1.00328e+00  7.84883e-06
 8.65000e+00  1.00379e+00  7.71136e-06
 8.67500e+00  1.00416e+00  7.57557e-06
 8.70000e+00  1.00438e+00  7.44139e-06
 8.72500e+00  1.00445e+00  7.30880e-06
 8.75000e+00  1.00437e+00  7.17782e-06
 8.77500e+00  1.00414e+00  7.04849e-06
 8.80000e+00  1.00378e+00  6.92089e-06
 8.82500e+00  1.00331e+00  6.79509e-06
 8.85000e+00  1.00274e+00  6.67121e-06
 8.87500e+00  1.00209e+00  6.54935e-06
 8.90000e+00  1.00139e+00  6.42962e-06
 8.92500e+00  1.00066e+00  6.31213e-06
 8.95000e+00  9.99931e-01  6.19699e-06
 8.97500e+00  9.99225e-01  6.08426e-06
 9.00000e+00  9.98564e-01  5.97402e-06
 9.02500e+00  9.97970e-01  5.86633e-06
 9.05000e+00  9.97460e-01  5.76119e-06
 9.07500e+00  9.97048e-01  5.65862e-06
 9.10000e+00  9.96747e-01  5.55860e-06
 9.12500e+00  9.96562e-01  5.46109e-06
 9.15000e+00  9.96498e-01  5.36603e-06
 9.17500e+00  9.96551e-01  5.27333e-06
 9.20000e+00  9.96719e-01  5.18291e-06
 9.22500e+00  9.96991e-01  5.09465e-06
 9.25000e+00  9.97356e-01  5.00844e-06
 9.27500e+00  9.97799e-01  4.92415e-06
 9.30000e+00  9.98304e-01  4.84165e-06
 9.32500e+00  9.98852e-01  4.76083e-06
 9.35000e+00  9.99423e-01  4.68155e-06
 9.37500e+00  9.99997e-01  4.60370e-06
 9.40000e+00  1.00056e+00  4.52717e-06
 9.42500e+00  1.00108e+00  4.45186e-06
 9.45000e+00  1.00156e+00  4.37769e-06
 9.47500e+00  1.00197e+00  4.30458e-06
 9.50000e+00  1.00230e+00  4.23249e-06
 9.52500e+00  1.00255e+00  4.16135e-06
 9.55000e+00  1.00271e+00  4.09116e-06
 9.57500e+00  1.00277e+00  4.02188e-06
 9.60000e+00  1.00273e+00  3.95352e-06
 9.62500e+00  1.00261e+00  3.88607e-06
 9.65000e+00  1.00240e+00  3.81957e-06
 9.67500e+00  1.00212e+00  3.75402e-06
 9.70000e+00  1.00178e+00  3.68947e-06
 9.72500e+00  1.00138e+00  3.62593e-06
 9.75000e+00  1.00095e+00  3.56344e-06
 9.77500e+00  1.00050e+00  3.50204e-06
 9.80000e+00  1.00004e+00  3.44174e-06
 9.82500e+00  9.99599e-01  3.38259e-06
 9.85000e+00  9.99180e-01  3.32458e-06
 9.87500e+00  9.98799e-01  3.26775e-06
 9.90000e+00  9.98469e-01  3.21209e-06
 9.92500e+00  9.98199e-01  3.15761e-06
 9.95000e+00  9.97996e-01  3.10429e-06
 9.97500e+00  9.97866e-01  3.05212e-06
 1.00000e+01  9.97811e-01  3.00108e-06
 1.00250e+01  9.97830e-01  2.95114e-06
 1.00500e+01  9.97922e-01  2.90225e-06
 1.00750e+01  9.98080e-01  2.85439e-06
 1.01000e+01  9.98298e-01  2.80751e-06
 1.01250e+01  9.98567e-01  2.76157e-06
 1.01500e+01  9.98877e-01  2.71651e-06
 1.01750e+01  9.99216e-01  2.67229e-06
 1.02000e+01  9.99572e-01  2.62887e-06
 1.02250e+01  9.99932e-01  2.58620e-06
 1.02500e+01  1.00029e+00  2.54424e-06
 1.02750e+01  1.00062e+00  2.50295e-06
 1.03000e+01  1.00092e+00  2.46230e-06
 1.03250e+01  1.00119e+00  2.42225e-06
 1.03500e+01  1.00141e+00  2.38280e-06
 1.03750e+01  1.00157e+00  2.34392e-06
 1.04000e+01  1.00168e+00  2.30558e-06
 1.04250e+01  1.00173e+00  2.26780e-06
 1.04500e+01  1.00172e+00  2.23055e-06
 1.04750e+01  1.00166e+00  2.19383e-06
 1.05000e+01  1.00154e+00  2.15766e-06
 1.05250e+01  1.00137e+00  2.12203e-06
 1.05500e+01  1.00116e+00  2.08696e-06
 1.05750e+01  1.00092e+00  2.05244e-06
 1.06000e+01  1.00065e+00  2.01848e-06
 1.06250e+01  1.00037e+00  1.98511e-06
 1.06500e+01  1.00008e+00  1.95231e-06
 1.06750e+01  9.99800e-01  1.92010e-06
 1.07000e+01  9.99532e-01  1.88849e-06
 1.07250e+01  9.99288e-01  1.85747e-06
 1.07500e+01  9.99074e-01  1.82705e-06
 1.07750e+01  9.98896e-01  1.79723e-06
 1.08000e+01  9.98760e-01  1.76800e-06
 1.08250e+01  9.98669e-01  1.73934e-06
 1.08500e+01  9.98625e-01  1.71127e-06
 1.08750e+01  9.98628e-01  1.68375e-06
 1.09000e+01  9.98677e-01  1.65679e-06
 1.09250e+01  9.98768e-01  1.63035e-06
 1.09500e+01  9.98899e-01  1.60444e-06
 1.09750e+01  9.99063e-01  1.57902e-06
 1.10000e+01  9.99254e-01  1.55408e-06
 1.10250e+01  9.99464e-01  1.52960e-06
 1.10500e+01  9.99687e-01  1.50557e-06
 1.10750e+01  9.99915e-01  1.48196e-06
 1.11000e+01  1.00014e+00  1.45876e-06
 1.11250e+01  1.00035e+00  1.43596e-06
 1.11500e+01  1.00055e+00  1.41354e-06
 1.11750e+01  1.00072e+00  1.39148e-06
 1.12000e+01  1.00087e+00  1.36978e-06
 1.12250e+01  1.00098e+00  1.34843e-06
 1.12500e+01  1.00105e+00  1.32742e-06
 1.12750e+01  1.00109e+00  1.30674e-06
 1.13000e+01  1.00109e+00  1.28639e-06
 1.13250e+01  1.00106e+00  1.26637e-06
 1.13500e+01  1.00099e+00  1.24667e-06
 1.13750e+01  1.00089e+00  1.22730e-06
 1.14000e+01  1.00076e+00  1.20825e-06
 1.14250e+01  1.00061e+00  1.18953e-06
 1.14500e+01  1.00044e+00  1.17114e-06
 1.14750e+01  1.00027e+00  1.15307e-06
 1.15000e+01  1.00008e+00  1.13534e-06
 1.15250e+01  9.99906e-01  1.11793e-06
 1.15500e+01  9.99735e-01  1.10086e-06
 1.15750e+01  9.99577e-01  1.08412e-06
 1.16000e+01  9.99437e-01  1.06770e-06
 1.16250e+01  9.99320e-01  1.05162e-06
 1.16500e+01  9.99229e-01  1.03586e-06
 1.16750e+01  9.99166e-01  1.02043e-06
 1.17000e+01  9.99132e-01  1.00531e-06
 1.17250e+01  9.99128e-01  9.90505e-07
 1.17500e+01  9.99154e-01  9.76007e-07
 1.17750e+01  9.99207e-01  9.61809e-07
 1.18000e+01  9.99285e-01  9.47905e-07
 1.18250e+01  9.99385e-01  9.34286e-07
 1.18500e+01  9.99503e-01  9.20944e-07
 1.18750e+01  9.99634e-01  9.07871e-07
 1.19000e+01  9.99775e-01  8.95059e-07
 1.19250e+01  9.99919e-01  8.82500e-07
 1.19500e+01  1.00006e+00  8.70185e-07
 1.19750e+01  1.00020e+00  8.58107e-07
 1.20000e+01  1.00033e+00  8.46258e-07
 1.20250e+01  1.00044e+00  8.34632e-07
 1.20500e+01  1.00053e+00  8.23221e-07
 1.20750e+01  1.00061e+00  8.12022e-07
 1.21000e+01  1.00066e+00  8.01028e-07
 1.21250e+01  1.00069e+00  7.90235e-07
 1.21500e+01  1.00070e+00  7.79640e-07
 1.21750e+01  1.00068e+00  7.69239e-07
 1.22000e+01  1.00064e+00  7.59029e-07
 1.22250e+01  1.00058e+00  7.49010e-07
 1.22500e+01  1.00050e+00  7.39178e-07
 1.22750e+01  1.00041e+00  7.29534e-07
 1.23000e+01  1.00030e+00  7.20077e-07
 1.23250e+01  1.00019e+00  7.10805e-07
 1.23500e+01  1.00008e+00  7.01718e-07
 1.23750e+01  9.99961e-01  6.92817e-07
 1.24000e+01  9.99851e-01  6.84100e-07
 1.24250e+01  9.99749e-01  6.75567e-07
 1.24500e+01  9.99657e-01  6.67218e-07
 1.24750e+01  9.99580e-01  6.59051e-07
 1.25000e+01  9.99518e-01  6.51066e-07
 1.25250e+01  9.99475e-01  6.43260e-07
 1.25500e+01  9.99450e-01  6.35632e-07
 1.25750e+01  9.99444e-01  6.28180e-07
 1.26000e+01  9.99456e-01  6.20900e-07
 1.26250e+01  9.99487e-01  6.13789e-07
 1.26500e+01  9.99534e-01  6.06844e-07
 1.26750e+01  9.99595e-01  6.00060e-07
 1.27000e+01  9.99668e-01  5.93434e-07
 1.27250e+01  9.99751e-01  5.86961e-07
 1.27500e+01  9.99839e-01  5.80635e-07
 1.27750e+01  9.99931e-01  5.74452e-07
 1.28000e+01  1.00002e+00  5.68407e-07
 1.28250e+01  1.00011e+00  5.62494e-07
 1.28500e+01  1.00019e+00  5.56709e-07
 1.28750e+01  1.00027e+00  5.51046e-07
 1.29000e+01  1.00033e+00  5.45500e-07
 1.29250e+01  1.00038e+00  5.40067e-07
 1.29500e+01  1.00042e+00  5.34743e-07
 1.29750e+01  1.00044e+00  5.29524e-07
 1.30000e+01  1.00045e+00  5.24406e-07
 1.30250e+01  1.00044e+00  5.19385e-07
 1.30500e+01  1.00041e+00  5.14461e-07
 1.30750e+01  1.00038e+00  5.09629e-07
 1.31000e+01  1.00033e+00  5.04890e-07
 1.31250e+01  1.00027e+00  5.00240e-07
 1.31500e+01  1.00021e+00  4.95681e-07
 1.31750e+01  1.00014e+00  4.91210e-07
 1.32000e+01  1.00006e+00  4.86829e-07
 1.32250e+01  9.99989e-01  4.82537e-07
 1.32500e+01  9.99918e-01  4.78334e-07
 1.32750e+01  9.99851e-01  4.74221e-07
 1.33000e+01  9.99791e-01  4.70199e-07
 1.33250e+01  9.99740e-01  4.66267e-07
 1.33500e+01  9.99698e-01  4.62427e-07
 1.33750e+01  9.99668e-01  4.58678e-07
 1.34000e+01  9.99650e-01  4.55021e-07
 1.34250e+01  9.99644e-01  4.51454e-07
 1.34500e+01  9.99650e-01  4.47977e-07
 1.34750e+01  9.99667e-01  4.44588e-07
 1.35000e+01  9.99695e-01  4.41286e-07
 1.35250e+01  9.99733e-01  4.38069e-07
 1.35500e+01  9.99778e-01  4.34934e-07
 1.35750e+01  9.99830e-01  4.31878e-07
 1.36000e+01  9.99886e-01  4.28897e-07
 1.36250e+01  9.99945e-01  4.25987e-07
 1.36500e+01  1.00000e+00  4.23145e-07
 1.36750e+01  1.00006e+00  4.20366e-07
 1.37000e+01  1.00011e+00  4.17645e-07
 1.37250e+01  1.00016e+00  4.14979e-07
 1.37500e+01  1.00020e+00  4.12362e-07
 1.37750e+01  1.00024e+00  4.09790e-07
 1.38000e+01  1.00026e+00  4.07260e-07
 1.38250e+01  1.00028e+00  4.04766e-07
 1.38500e+01  1.00029e+00  4.02307e-07
 1.38750e+01  1.00028e+00  3.99880e-07
 1.39000e+01  1.00027e+00  3.97481e-07
