 r[σ]         g_ii         c_ii        
 4.00000e-01  0.00000e+00 -3.73314e+00
 4.10000e-01  0.00000e+00 -3.66573e+00
 4.20000e-01  0.00000e+00 -3.59944e+00
 4.30000e-01  0.00000e+00 -3.53425e+00
 4.40000e-01  0.00000e+00 -3.47015e+00
 4.50000e-01  0.00000e+00 -3.40711e+00
 4.60000e-01  0.00000e+00 -3.34511e+00
 4.70000e-01  0.00000e+00 -3.28413e+00
 4.80000e-01  0.00000e+00 -3.22416e+00
 4.90000e-01  0.00000e+00 -3.16517e+00
 5.00000e-01  0.00000e+00 -3.10714e+00
 5.10000e-01  0.00000e+00 -3.05005e+00
 5.20000e-01  0.00000e+00 -2.99389e+00
 5.30000e-01  1.40906e-05 -2.93863e+00
 5.40000e-01  2.94268e-05 -2.88426e+00
 5.50000e-01  4.44691e-05 -2.83076e+00
 5.60000e-01  5.92311e-05 -2.77811e+00
 5.70000e-01  7.37439e-05 -2.72630e+00
 5.80000e-01  8.80506e-05 -2.67531e+00
 5.90000e-01  1.02203e-04 -2.62512e+00
 6.00000e-01  1.16258e-04 -2.57572e+00
 6.10000e-01  1.30283e-04 -2.52710e+00
 6.20000e-01  1.44356e-04 -2.47924e+00
 6.30000e-01  1.58587e-04 -2.43212e+00
 6.40000e-01  1.73152e-04 -2.38574e+00
 6.50000e-01  1.88340e-04 -2.34009e+00
 6.60000e-01  2.04584e-04 -2.29515e+00
 6.70000e-01  2.22436e-04 -2.25091e+00
 6.80000e-01  2.42490e-04 -2.20736e+00
 6.90000e-01  2.65248e-04 -2.16450e+00
 7.00000e-01  2.90999e-04 -2.12230e+00
 7.10000e-01  3.19745e-04 -2.08077e+00
 7.20000e-01  3.51196e-04 -2.03990e+00
 7.30000e-01  3.84828e-04 -1.99967e+00
 7.40000e-01  4.19977e-04 -1.96009e+00
 7.50000e-01  4.55945e-04 -1.92115e+00
 7.60000e-01  4.92083e-04 -1.88285e+00
 7.70000e-01  5.27848e-04 -1.84517e+00
 7.80000e-01  5.62834e-04 -1.80812e+00
 7.90000e-01  5.96776e-04 -1.77169e+00
 8.00000e-01  6.29534e-04 -1.73588e+00
 8.10000e-01  6.61072e-04 -1.70068e+00
 8.20000e-01  6.91435e-04 -1.66610e+00
 8.30000e-01  7.20723e-04 -1.63213e+00
 8.40000e-01  7.49071e-04 -1.59877e+00
 8.50000e-01  7.76631e-04 -1.56602e+00
 8.60000e-01  8.11173e-04 -1.53388e+00
 8.70000e-01  8.94878e-04 -1.50229e+00
 8.80000e-01  1.22947e-03 -1.47105e+00
 8.90000e-01  2.50550e-03 -1.43949e+00
 9.00000e-01  6.50656e-03 -1.40581e+00
 9.10000e-01  1.68138e-02 -1.36643e+00
 9.20000e-01  3.91365e-02 -1.31565e+00
 9.30000e-01  8.07642e-02 -1.24619e+00
 9.40000e-01  1.49044e-01 -1.15068e+00
 9.50000e-01  2.49362e-01 -1.02376e+00
 9.60000e-01  3.83431e-01 -8.63713e-01
 9.70000e-01  5.48533e-01 -6.73254e-01
 9.80000e-01  7.37905e-01 -4.59151e-01
 9.90000e-01  9.42003e-01 -2.30950e-01
 1.00000e+00  1.15015e+00  6.69950e-04
 1.01000e+00  1.35210e+00  2.25458e-01
 1.02000e+00  1.53918e+00  4.34742e-01
 1.03000e+00  1.70493e+00  6.22070e-01
 1.04000e+00  1.84531e+00  7.83385e-01
 1.05000e+00  1.95847e+00  9.16843e-01
 1.06000e+00  2.04440e+00  1.02244e+00
 1.07000e+00  2.10447e+00  1.10155e+00
 1.08000e+00  2.14100e+00  1.15648e+00
 1.09000e+00  2.15679e+00  1.19004e+00
 1.10000e+00  2.15489e+00  1.20530e+00
 1.11000e+00  2.13834e+00  1.20526e+00
 1.12000e+00  2.10998e+00  1.19281e+00
 1.13000e+00  2.07240e+00  1.17052e+00
 1.14000e+00  2.02790e+00  1.14070e+00
 1.15000e+00  1.97844e+00  1.10532e+00
 1.16000e+00  1.92566e+00  1.06602e+00
 1.17000e+00  1.87092e+00  1.02418e+00
 1.18000e+00  1.81533e+00  9.80904e-01
 1.19000e+00  1.75977e+00  9.37080e-01
 1.20000e+00  1.70491e+00  8.93399e-01
 1.21000e+00  1.65128e+00  8.50389e-01
 1.22000e+00  1.59926e+00  8.08448e-01
 1.23000e+00  1.54913e+00  7.67861e-01
 1.24000e+00  1.50109e+00  7.28827e-01
 1.25000e+00  1.45524e+00  6.91473e-01
 1.26000e+00  1.41165e+00  6.55871e-01
 1.27000e+00  1.37034e+00  6.22051e-01
 1.28000e+00  1.33129e+00  5.90008e-01
 1.29000e+00  1.29447e+00  5.59715e-01
 1.30000e+00  1.25981e+00  5.31124e-01
 1.31000e+00  1.22726e+00  5.04177e-01
 1.32000e+00  1.19672e+00  4.78807e-01
 1.33000e+00  1.16812e+00  4.54940e-01
 1.34000e+00  1.14138e+00  4.32499e-01
 1.35000e+00  1.11639e+00  4.11409e-01
 1.36000e+00  1.09309e+00  3.91592e-01
 1.37000e+00  1.07137e+00  3.72973e-01
 1.38000e+00  1.05116e+00  3.55480e-01
 1.39000e+00  1.03239e+00  3.39042e-01
 1.40000e+00  1.01496e+00  3.23591e-01
 1.41000e+00  9.98819e-01  3.09065e-01
 1.42000e+00  9.83885e-01  2.95404e-01
 1.43000e+00  9.70096e-01  2.82549e-01
 1.44000e+00  9.57390e-01  2.70448e-01
 1.45000e+00  9.45707e-01  2.59051e-01
 1.46000e+00  9.34994e-01  2.48311e-01
 1.47000e+00  9.25198e-01  2.38185e-01
 1.48000e+00  9.16270e-01  2.28631e-01
 1.49000e+00  9.08166e-01  2.19611e-01
 1.50000e+00  9.00841e-01  2.11090e-01
 1.51000e+00  8.94256e-01  2.03035e-01
 1.52000e+00  8.88373e-01  1.95416e-01
 1.53000e+00  8.83157e-01  1.88202e-01
 1.54000e+00  8.78574e-01  1.81369e-01
 1.55000e+00  8.74594e-01  1.74892e-01
 1.56000e+00  8.71186e-01  1.68746e-01
 1.57000e+00  8.68325e-01  1.62912e-01
 1.58000e+00  8.65985e-01  1.57370e-01
 1.59000e+00  8.64141e-01  1.52100e-01
 1.60000e+00  8.62771e-01  1.47087e-01
 1.61000e+00  8.61855e-01  1.42314e-01
 1.62000e+00  8.61372e-01  1.37767e-01
 1.63000e+00  8.61304e-01  1.33432e-01
 1.64000e+00  8.61633e-01  1.29296e-01
 1.65000e+00  8.62344e-01  1.25347e-01
 1.66000e+00  8.63420e-01  1.21575e-01
 1.67000e+00  8.64848e-01  1.17969e-01
 1.68000e+00  8.66614e-01  1.14519e-01
 1.69000e+00  8.68705e-01  1.11218e-01
 1.70000e+00  8.71109e-01  1.08056e-01
 1.71000e+00  8.73815e-01  1.05025e-01
 1.72000e+00  8.76813e-01  1.02119e-01
 1.73000e+00  8.80091e-01  9.93311e-02
 1.74000e+00  8.83641e-01  9.66544e-02
 1.75000e+00  8.87454e-01  9.40832e-02
 1.76000e+00  8.91522e-01  9.16121e-02
 1.77000e+00  8.95836e-01  8.92357e-02
 1.78000e+00  9.00389e-01  8.69492e-02
 1.79000e+00  9.05174e-01  8.47481e-02
 1.80000e+00  9.10183e-01  8.26280e-02
 1.81000e+00  9.15412e-01  8.05850e-02
 1.82000e+00  9.20854e-01  7.86151e-02
 1.83000e+00  9.26503e-01  7.67149e-02
 1.84000e+00  9.32353e-01  7.48810e-02
 1.85000e+00  9.38400e-01  7.31102e-02
 1.86000e+00  9.44638e-01  7.13996e-02
 1.87000e+00  9.51060e-01  6.97463e-02
 1.88000e+00  9.57659e-01  6.81474e-02
 1.89000e+00  9.64426e-01  6.66002e-02
 1.90000e+00  9.71352e-01  6.51020e-02
 1.91000e+00  9.78421e-01  6.36500e-02
 1.92000e+00  9.85616e-01  6.22414e-02
 1.93000e+00  9.92914e-01  6.08732e-02
 1.94000e+00  1.00029e+00  5.95426e-02
 1.95000e+00  1.00770e+00  5.82463e-02
 1.96000e+00  1.01512e+00  5.69813e-02
 1.97000e+00  1.02250e+00  5.57444e-02
 1.98000e+00  1.02979e+00  5.45326e-02
 1.99000e+00  1.03693e+00  5.33429e-02
 2.00000e+00  1.04388e+00  5.21724e-02
 2.01000e+00  1.05058e+00  5.10187e-02
 2.02000e+00  1.05698e+00  4.98795e-02
 2.03000e+00  1.06301e+00  4.87529e-02
 2.04000e+00  1.06865e+00  4.76373e-02
 2.05000e+00  1.07383e+00  4.65317e-02
 2.06000e+00  1.07853e+00  4.54351e-02
 2.07000e+00  1.08271e+00  4.43474e-02
 2.08000e+00  1.08636e+00  4.32683e-02
 2.09000e+00  1.08946e+00  4.21982e-02
 2.10000e+00  1.09199e+00  4.11376e-02
 2.11000e+00  1.09397e+00  4.00873e-02
 2.12000e+00  1.09539e+00  3.90481e-02
 2.13000e+00  1.09627e+00  3.80211e-02
 2.14000e+00  1.09663e+00  3.70075e-02
 2.15000e+00  1.09648e+00  3.60083e-02
 2.16000e+00  1.09586e+00  3.50246e-02
 2.17000e+00  1.09480e+00  3.40576e-02
 2.18000e+00  1.09332e+00  3.31083e-02
 2.19000e+00  1.09146e+00  3.21777e-02
 2.20000e+00  1.08926e+00  3.12666e-02
 2.21000e+00  1.08675e+00  3.03757e-02
 2.22000e+00  1.08397e+00  2.95058e-02
 2.23000e+00  1.08095e+00  2.86572e-02
 2.24000e+00  1.07772e+00  2.78305e-02
 2.25000e+00  1.07432e+00  2.70258e-02
 2.26000e+00  1.07079e+00  2.62435e-02
 2.27000e+00  1.06713e+00  2.54835e-02
 2.28000e+00  1.06340e+00  2.47459e-02
 2.29000e+00  1.05961e+00  2.40305e-02
 2.30000e+00  1.05579e+00  2.33371e-02
 2.31000e+00  1.05195e+00  2.26656e-02
 2.32000e+00  1.04813e+00  2.20155e-02
 2.33000e+00  1.04434e+00  2.13864e-02
 2.34000e+00  1.04059e+00  2.07781e-02
 2.35000e+00  1.03690e+00  2.01899e-02
 2.36000e+00  1.03329e+00  1.96215e-02
 2.37000e+00  1.02977e+00  1.90723e-02
 2.38000e+00  1.02635e+00  1.85418e-02
 2.39000e+00  1.02303e+00  1.80294e-02
 2.40000e+00  1.01983e+00  1.75347e-02
 2.41000e+00  1.01675e+00  1.70569e-02
 2.42000e+00  1.01380e+00  1.65957e-02
 2.43000e+00  1.01098e+00  1.61504e-02
 2.44000e+00  1.00830e+00  1.57204e-02
 2.45000e+00  1.00575e+00  1.53053e-02
 2.46000e+00  1.00335e+00  1.49045e-02
 2.47000e+00  1.00109e+00  1.45174e-02
 2.48000e+00  9.98971e-01  1.41436e-02
 2.49000e+00  9.96996e-01  1.37826e-02
 2.50000e+00  9.95163e-01  1.34338e-02
 2.51000e+00  9.93471e-01  1.30968e-02
 2.52000e+00  9.91920e-01  1.27711e-02
 2.53000e+00  9.90506e-01  1.24564e-02
 2.54000e+00  9.89228e-01  1.21521e-02
 2.55000e+00  9.88083e-01  1.18578e-02
 2.56000e+00  9.87069e-01  1.15731e-02
 2.57000e+00  9.86182e-01  1.12977e-02
 2.58000e+00  9.85420e-01  1.10311e-02
 2.59000e+00  9.84778e-01  1.07730e-02
 2.60000e+00  9.84253e-01  1.05230e-02
 2.61000e+00  9.83842e-01  1.02809e-02
 2.62000e+00  9.83541e-01  1.00462e-02
 2.63000e+00  9.83345e-01  9.81867e-03
 2.64000e+00  9.83251e-01  9.59805e-03
 2.65000e+00  9.83254e-01  9.38404e-03
 2.66000e+00  9.83351e-01  9.17636e-03
 2.67000e+00  9.83537e-01  8.97478e-03
 2.68000e+00  9.83808e-01  8.77903e-03
 2.69000e+00  9.84159e-01  8.58889e-03
 2.70000e+00  9.84587e-01  8.40414e-03
 2.71000e+00  9.85086e-01  8.22457e-03
 2.72000e+00  9.85654e-01  8.04997e-03
 2.73000e+00  9.86285e-01  7.88015e-03
 2.74000e+00  9.86975e-01  7.71493e-03
 2.75000e+00  9.87719e-01  7.55414e-03
 2.76000e+00  9.88515e-01  7.39760e-03
 2.77000e+00  9.89356e-01  7.24516e-03
 2.78000e+00  9.90240e-01  7.09667e-03
 2.79000e+00  9.91162e-01  6.95198e-03
 2.80000e+00  9.92117e-01  6.81095e-03
 2.81000e+00  9.93101e-01  6.67343e-03
 2.82000e+00  9.94111e-01  6.53931e-03
 2.83000e+00  9.95142e-01  6.40845e-03
 2.84000e+00  9.96191e-01  6.28073e-03
 2.85000e+00  9.97252e-01  6.15604e-03
 2.86000e+00  9.98322e-01  6.03427e-03
 2.87000e+00  9.99398e-01  5.91531e-03
 2.88000e+00  1.00047e+00  5.79907e-03
 2.89000e+00  1.00155e+00  5.68545e-03
 2.90000e+00  1.00261e+00  5.57436e-03
 2.91000e+00  1.00367e+00  5.46572e-03
 2.92000e+00  1.00471e+00  5.35945e-03
 2.93000e+00  1.00574e+00  5.25546e-03
 2.94000e+00  1.00674e+00  5.15369e-03
 2.95000e+00  1.00772e+00  5.05406e-03
 2.96000e+00  1.00867e+00  4.95651e-03
 2.97000e+00  1.00958e+00  4.86097e-03
 2.98000e+00  1.01046e+00  4.76738e-03
 2.99000e+00  1.01131e+00  4.67570e-03
 3.00000e+00  1.01211e+00  4.58586e-03
 3.01000e+00  1.01287e+00  4.49781e-03
 3.02000e+00  1.01358e+00  4.41152e-03
 3.03000e+00  1.01425e+00  4.32693e-03
 3.04000e+00  1.01486e+00  4.24399e-03
 3.05000e+00  1.01542e+00  4.16268e-03
 3.06000e+00  1.01593e+00  4.08295e-03
 3.07000e+00  1.01638e+00  4.00476e-03
 3.08000e+00  1.01678e+00  3.92807e-03
 3.09000e+00  1.01712e+00  3.85286e-03
 3.10000e+00  1.01740e+00  3.77908e-03
 3.11000e+00  1.01763e+00  3.70671e-03
 3.12000e+00  1.01780e+00  3.63572e-03
 3.13000e+00  1.01792e+00  3.56608e-03
 3.14000e+00  1.01798e+00  3.49777e-03
 3.15000e+00  1.01798e+00  3.43076e-03
 3.16000e+00  1.01794e+00  3.36503e-03
 3.17000e+00  1.01784e+00  3.30056e-03
 3.18000e+00  1.01770e+00  3.23733e-03
 3.19000e+00  1.01751e+00  3.17532e-03
 3.20000e+00  1.01727e+00  3.11451e-03
 3.21000e+00  1.01700e+00  3.05489e-03
 3.22000e+00  1.01668e+00  2.99643e-03
 3.23000e+00  1.01633e+00  2.93912e-03
 3.24000e+00  1.01594e+00  2.88294e-03
 3.25000e+00  1.01553e+00  2.82788e-03
 3.26000e+00  1.01508e+00  2.77393e-03
 3.27000e+00  1.01462e+00  2.72106e-03
 3.28000e+00  1.01413e+00  2.66926e-03
 3.29000e+00  1.01362e+00  2.61852e-03
 3.30000e+00  1.01309e+00  2.56881e-03
 3.31000e+00  1.01256e+00  2.52013e-03
 3.32000e+00  1.01201e+00  2.47246e-03
 3.33000e+00  1.01146e+00  2.42577e-03
 3.34000e+00  1.01090e+00  2.38005e-03
 3.35000e+00  1.01034e+00  2.33528e-03
 3.36000e+00  1.00978e+00  2.29144e-03
 3.37000e+00  1.00922e+00  2.24852e-03
 3.38000e+00  1.00867e+00  2.20649e-03
 3.39000e+00  1.00812e+00  2.16534e-03
 3.40000e+00  1.00759e+00  2.12505e-03
 3.41000e+00  1.00706e+00  2.08560e-03
 3.42000e+00  1.00655e+00  2.04698e-03
 3.43000e+00  1.00605e+00  2.00916e-03
 3.44000e+00  1.00557e+00  1.97213e-03
 3.45000e+00  1.00510e+00  1.93587e-03
 3.46000e+00  1.00465e+00  1.90037e-03
 3.47000e+00  1.00423e+00  1.86561e-03
 3.48000e+00  1.00382e+00  1.83157e-03
 3.49000e+00  1.00343e+00  1.79824e-03
 3.50000e+00  1.00306e+00  1.76560e-03
 3.51000e+00  1.00271e+00  1.73363e-03
 3.52000e+00  1.00239e+00  1.70232e-03
 3.53000e+00  1.00209e+00  1.67166e-03
 3.54000e+00  1.00181e+00  1.64164e-03
 3.55000e+00  1.00156e+00  1.61222e-03
 3.56000e+00  1.00132e+00  1.58342e-03
 3.57000e+00  1.00111e+00  1.55520e-03
 3.58000e+00  1.00093e+00  1.52755e-03
 3.59000e+00  1.00076e+00  1.50047e-03
 3.60000e+00  1.00062e+00  1.47392e-03
 3.61000e+00  1.00049e+00  1.44791e-03
 3.62000e+00  1.00039e+00  1.42242e-03
 3.63000e+00  1.00031e+00  1.39742e-03
 3.64000e+00  1.00025e+00  1.37292e-03
 3.65000e+00  1.00021e+00  1.34889e-03
 3.66000e+00  1.00019e+00  1.32533e-03
 3.67000e+00  1.00018e+00  1.30222e-03
 3.68000e+00  1.00020e+00  1.27955e-03
 3.69000e+00  1.00022e+00  1.25731e-03
 3.70000e+00  1.00027e+00  1.23549e-03
 3.71000e+00  1.00033e+00  1.21407e-03
 3.72000e+00  1.00040e+00  1.19306e-03
 3.73000e+00  1.00049e+00  1.17243e-03
 3.74000e+00  1.00058e+00  1.15218e-03
 3.75000e+00  1.00069e+00  1.13230e-03
 3.76000e+00  1.00081e+00  1.11278e-03
 3.77000e+00  1.00094e+00  1.09362e-03
 3.78000e+00  1.00108e+00  1.07479e-03
 3.79000e+00  1.00122e+00  1.05631e-03
 3.80000e+00  1.00137e+00  1.03816e-03
 3.81000e+00  1.00153e+00  1.02033e-03
 3.82000e+00  1.00169e+00  1.00282e-03
 3.83000e+00  1.00186e+00  9.85613e-04
 3.84000e+00  1.00202e+00  9.68710e-04
 3.85000e+00  1.00219e+00  9.52101e-04
 3.86000e+00  1.00237e+00  9.35779e-04
 3.87000e+00  1.00254e+00  9.19738e-04
 3.88000e+00  1.00271e+00  9.03970e-04
 3.89000e+00  1.00288e+00  8.88469e-04
 3.90000e+00  1.00305e+00  8.73228e-04
 3.91000e+00  1.00322e+00  8.58242e-04
 3.92000e+00  1.00338e+00  8.43506e-04
 3.93000e+00  1.00354e+00  8.29013e-04
 3.94000e+00  1.00370e+00  8.14758e-04
 3.95000e+00  1.00385e+00  8.00737e-04
 3.96000e+00  1.00400e+00  7.86944e-04
 3.97000e+00  1.00414e+00  7.73375e-04
 3.98000e+00  1.00427e+00  7.60026e-04
 3.99000e+00  1.00440e+00  7.46891e-04
 4.00000e+00  1.00451e+00  7.33968e-04
 4.01000e+00  1.00463e+00  7.21252e-04
 4.02000e+00  1.00473e+00  7.08740e-04
 4.03000e+00  1.00483e+00  6.96428e-04
 4.04000e+00  1.00491e+00  6.84313e-04
 4.05000e+00  1.00499e+00  6.72393e-04
 4.06000e+00  1.00506e+00  6.60663e-04
 4.07000e+00  1.00512e+00  6.49121e-04
 4.08000e+00  1.00517e+00  6.37765e-04
 4.09000e+00  1.00522e+00  6.26591e-04
 4.10000e+00  1.00525e+00  6.15596e-04
 4.11000e+00  1.00528e+00  6.04776e-04
 4.12000e+00  1.00529e+00  5.94129e-04
 4.13000e+00  1.00530e+00  5.83652e-04
 4.14000e+00  1.00530e+00  5.73340e-04
 4.15000e+00  1.00529e+00  5.63193e-04
 4.16000e+00  1.00527e+00  5.53205e-04
 4.17000e+00  1.00525e+00  5.43376e-04
 4.18000e+00  1.00521e+00  5.33702e-04
 4.19000e+00  1.00517e+00  5.24181e-04
 4.20000e+00  1.00513e+00  5.14810e-04
 4.21000e+00  1.00507e+00  5.05587e-04
 4.22000e+00  1.00501e+00  4.96509e-04
 4.23000e+00  1.00495e+00  4.87575e-04
 4.24000e+00  1.00487e+00  4.78783e-04
 4.25000e+00  1.00480e+00  4.70129e-04
 4.26000e+00  1.00472e+00  4.61613e-04
 4.27000e+00  1.00463e+00  4.53232e-04
 4.28000e+00  1.00454e+00  4.44984e-04
 4.29000e+00  1.00445e+00  4.36869e-04
 4.30000e+00  1.00435e+00  4.28883e-04
 4.31000e+00  1.00425e+00  4.21027e-04
 4.32000e+00  1.00415e+00  4.13298e-04
 4.33000e+00  1.00405e+00  4.05694e-04
 4.34000e+00  1.00395e+00  3.98214e-04
 4.35000e+00  1.00384e+00  3.90857e-04
 4.36000e+00  1.00374e+00  3.83620e-04
 4.37000e+00  1.00363e+00  3.76502e-04
 4.38000e+00  1.00353e+00  3.69501e-04
 4.39000e+00  1.00342e+00  3.62614e-04
 4.40000e+00  1.00332e+00  3.55841e-04
 4.41000e+00  1.00322e+00  3.49179e-04
 4.42000e+00  1.00312e+00  3.42627e-04
 4.43000e+00  1.00302e+00  3.36183e-04
 4.44000e+00  1.00292e+00  3.29846e-04
 4.45000e+00  1.00283e+00  3.23613e-04
 4.46000e+00  1.00274e+00  3.17484e-04
 4.47000e+00  1.00265e+00  3.11456e-04
 4.48000e+00  1.00256e+00  3.05528e-04
 4.49000e+00  1.00248e+00  2.99699e-04
 4.50000e+00  1.00240e+00  2.93968e-04
 4.51000e+00  1.00233e+00  2.88332e-04
 4.52000e+00  1.00226e+00  2.82791e-04
 4.53000e+00  1.00219e+00  2.77343e-04
 4.54000e+00  1.00213e+00  2.71988e-04
 4.55000e+00  1.00207e+00  2.66723e-04
 4.56000e+00  1.00201e+00  2.61548e-04
 4.57000e+00  1.00196e+00  2.56462e-04
 4.58000e+00  1.00191e+00  2.51464e-04
 4.59000e+00  1.00187e+00  2.46552e-04
 4.60000e+00  1.00183e+00  2.41726e-04
 4.61000e+00  1.00180e+00  2.36984e-04
 4.62000e+00  1.00177e+00  2.32325e-04
 4.63000e+00  1.00174e+00  2.27748e-04
 4.64000e+00  1.00171e+00  2.23252e-04
 4.65000e+00  1.00169e+00  2.18836e-04
 4.66000e+00  1.00168e+00  2.14498e-04
 4.67000e+00  1.00166e+00  2.10238e-04
 4.68000e+00  1.00165e+00  2.06053e-04
 4.69000e+00  1.00165e+00  2.01944e-04
 4.70000e+00  1.00164e+00  1.97909e-04
 4.71000e+00  1.00164e+00  1.93947e-04
 4.72000e+00  1.00164e+00  1.90057e-04
 4.73000e+00  1.00165e+00  1.86238e-04
 4.74000e+00  1.00166e+00  1.82489e-04
 4.75000e+00  1.00166e+00  1.78808e-04
 4.76000e+00  1.00168e+00  1.75196e-04
 4.77000e+00  1.00169e+00  1.71650e-04
 4.78000e+00  1.00170e+00  1.68171e-04
 4.79000e+00  1.00172e+00  1.64757e-04
 4.80000e+00  1.00174e+00  1.61407e-04
 4.81000e+00  1.00176e+00  1.58121e-04
 4.82000e+00  1.00178e+00  1.54897e-04
 4.83000e+00  1.00180e+00  1.51736e-04
 4.84000e+00  1.00182e+00  1.48636e-04
 4.85000e+00  1.00184e+00  1.45597e-04
 4.86000e+00  1.00187e+00  1.42618e-04
 4.87000e+00  1.00189e+00  1.39697e-04
 4.88000e+00  1.00191e+00  1.36835e-04
 4.89000e+00  1.00194e+00  1.34030e-04
 4.90000e+00  1.00196e+00  1.31282e-04
 4.91000e+00  1.00198e+00  1.28590e-04
 4.92000e+00  1.00200e+00  1.25953e-04
 4.93000e+00  1.00203e+00  1.23371e-04
 4.94000e+00  1.00205e+00  1.20842e-04
 4.95000e+00  1.00207e+00  1.18366e-04
 4.96000e+00  1.00209e+00  1.15942e-04
 4.97000e+00  1.00210e+00  1.13570e-04
 4.98000e+00  1.00212e+00  1.11248e-04
 4.99000e+00  1.00214e+00  1.08977e-04
 5.00000e+00  1.00215e+00  1.06754e-04
 5.01000e+00  1.00217e+00  1.04580e-04
 5.02000e+00  1.00218e+00  1.02453e-04
 5.03000e+00  1.00219e+00  1.00374e-04
 5.04000e+00  1.00220e+00  9.83402e-05
 5.05000e+00  1.00221e+00  9.63523e-05
 5.06000e+00  1.00221e+00  9.44092e-05
 5.07000e+00  1.00222e+00  9.25103e-05
 5.08000e+00  1.00222e+00  9.06550e-05
 5.09000e+00  1.00222e+00  8.88426e-05
 5.10000e+00  1.00222e+00  8.70725e-05
 5.11000e+00  1.00222e+00  8.53440e-05
 5.12000e+00  1.00222e+00  8.36565e-05
 5.13000e+00  1.00221e+00  8.20093e-05
 5.14000e+00  1.00221e+00  8.04019e-05
 5.15000e+00  1.00220e+00  7.88337e-05
 5.16000e+00  1.00219e+00  7.73040e-05
 5.17000e+00  1.00218e+00  7.58123e-05
 5.18000e+00  1.00217e+00  7.43580e-05
 5.19000e+00  1.00215e+00  7.29405e-05
 5.20000e+00  1.00214e+00  7.15593e-05
 5.21000e+00  1.00212e+00  7.02136e-05
 5.22000e+00  1.00211e+00  6.89029e-05
 5.23000e+00  1.00209e+00  6.76266e-05
 5.24000e+00  1.00207e+00  6.63841e-05
 5.25000e+00  1.00205e+00  6.51746e-05
 5.26000e+00  1.00203e+00  6.39975e-05
 5.27000e+00  1.00201e+00  6.28523e-05
 5.28000e+00  1.00199e+00  6.17382e-05
 5.29000e+00  1.00196e+00  6.06546e-05
 5.30000e+00  1.00194e+00  5.96010e-05
 5.31000e+00  1.00192e+00  5.85767e-05
 5.32000e+00  1.00189e+00  5.75813e-05
 5.33000e+00  1.00187e+00  5.66140e-05
 5.34000e+00  1.00185e+00  5.56743e-05
 5.35000e+00  1.00182e+00  5.47618e-05
 5.36000e+00  1.00180e+00  5.38757e-05
 5.37000e+00  1.00177e+00  5.30155e-05
 5.38000e+00  1.00175e+00  5.21808e-05
 5.39000e+00  1.00172e+00  5.13711e-05
 5.40000e+00  1.00170e+00  5.05857e-05
 5.41000e+00  1.00167e+00  4.98244e-05
 5.42000e+00  1.00165e+00  4.90866e-05
 5.43000e+00  1.00162e+00  4.83720e-05
 5.44000e+00  1.00160e+00  4.76801e-05
 5.45000e+00  1.00158e+00  4.70104e-05
 5.46000e+00  1.00155e+00  4.63626e-05
 5.47000e+00  1.00153e+00  4.57361e-05
 5.48000e+00  1.00151e+00  4.51306e-05
 5.49000e+00  1.00149e+00  4.45455e-05
 5.50000e+00  1.00147e+00  4.39804e-05
 5.51000e+00  1.00145e+00  4.34348e-05
 5.52000e+00  1.00143e+00  4.29082e-05
 5.53000e+00  1.00141e+00  4.24001e-05
 5.54000e+00  1.00140e+00  4.19101e-05
