 r[σ]         g_ii         c_ii        
 2.04000e+00  1.07048e+00  4.77207e-02
 2.05000e+00  1.07552e+00  4.66067e-02
 2.06000e+00  1.08013e+00  4.55045e-02
 2.07000e+00  1.08428e+00  4.44136e-02
 2.08000e+00  1.08795e+00  4.33336e-02
 2.09000e+00  1.09112e+00  4.22646e-02
 2.10000e+00  1.09379e+00  4.12070e-02
 2.11000e+00  1.09594e+00  4.01613e-02
 2.12000e+00  1.09758e+00  3.91280e-02
 2.13000e+00  1.09872e+00  3.81081e-02
 2.14000e+00  1.09938e+00  3.71023e-02
 2.15000e+00  1.09958e+00  3.61117e-02
 2.16000e+00  1.09933e+00  3.51370e-02
 2.17000e+00  1.09866e+00  3.41794e-02
 2.18000e+00  1.09760e+00  3.32395e-02
 2.19000e+00  1.09618e+00  3.23182e-02
 2.20000e+00  1.09443e+00  3.14162e-02
 2.21000e+00  1.09238e+00  3.05341e-02
 2.22000e+00  1.09006e+00  2.96726e-02
 2.23000e+00  1.08750e+00  2.88319e-02
 2.24000e+00  1.08474e+00  2.80126e-02
 2.25000e+00  1.08180e+00  2.72147e-02
 2.26000e+00  1.07871e+00  2.64385e-02
 2.27000e+00  1.07550e+00  2.56840e-02
 2.28000e+00  1.07220e+00  2.49511e-02
 2.29000e+00  1.06882e+00  2.42399e-02
 2.30000e+00  1.06540e+00  2.35499e-02
 2.31000e+00  1.06195e+00  2.28811e-02
 2.32000e+00  1.05849e+00  2.22331e-02
 2.33000e+00  1.05504e+00  2.16056e-02
 2.34000e+00  1.05161e+00  2.09981e-02
 2.35000e+00  1.04823e+00  2.04103e-02
 2.36000e+00  1.04489e+00  1.98416e-02
 2.37000e+00  1.04163e+00  1.92917e-02
 2.38000e+00  1.03844e+00  1.87599e-02
 2.39000e+00  1.03533e+00  1.82459e-02
 2.40000e+00  1.03232e+00  1.77491e-02
 2.41000e+00  1.02941e+00  1.72689e-02
 2.42000e+00  1.02661e+00  1.68048e-02
 2.43000e+00  1.02391e+00  1.63564e-02
 2.44000e+00  1.02134e+00  1.59231e-02
 2.45000e+00  1.01888e+00  1.55043e-02
 2.46000e+00  1.01654e+00  1.50997e-02
 2.47000e+00  1.01432e+00  1.47086e-02
 2.48000e+00  1.01223e+00  1.43306e-02
 2.49000e+00  1.01026e+00  1.39652e-02
 2.50000e+00  1.00842e+00  1.36120e-02
 2.51000e+00  1.00670e+00  1.32704e-02
 2.52000e+00  1.00511e+00  1.29401e-02
 2.53000e+00  1.00363e+00  1.26207e-02
 2.54000e+00  1.00228e+00  1.23117e-02
 2.55000e+00  1.00105e+00  1.20127e-02
 2.56000e+00  9.99940e-01  1.17233e-02
 2.57000e+00  9.98942e-01  1.14431e-02
 2.58000e+00  9.98056e-01  1.11718e-02
 2.59000e+00  9.97281e-01  1.09090e-02
 2.60000e+00  9.96612e-01  1.06544e-02
 2.61000e+00  9.96048e-01  1.04077e-02
 2.62000e+00  9.95584e-01  1.01685e-02
 2.63000e+00  9.95218e-01  9.93653e-03
 2.64000e+00  9.94946e-01  9.71155e-03
 2.65000e+00  9.94765e-01  9.49326e-03
 2.66000e+00  9.94671e-01  9.28139e-03
 2.67000e+00  9.94661e-01  9.07571e-03
 2.68000e+00  9.94731e-01  8.87596e-03
 2.69000e+00  9.94877e-01  8.68192e-03
 2.70000e+00  9.95096e-01  8.49337e-03
 2.71000e+00  9.95385e-01  8.31010e-03
 2.72000e+00  9.95738e-01  8.13192e-03
 2.73000e+00  9.96154e-01  7.95862e-03
 2.74000e+00  9.96627e-01  7.79003e-03
 2.75000e+00  9.97154e-01  7.62598e-03
 2.76000e+00  9.97732e-01  7.46630e-03
 2.77000e+00  9.98356e-01  7.31082e-03
 2.78000e+00  9.99023e-01  7.15941e-03
 2.79000e+00  9.99730e-01  7.01190e-03
 2.80000e+00  1.00047e+00  6.86816e-03
 2.81000e+00  1.00125e+00  6.72804e-03
 2.82000e+00  1.00205e+00  6.59143e-03
 2.83000e+00  1.00287e+00  6.45818e-03
 2.84000e+00  1.00372e+00  6.32818e-03
 2.85000e+00  1.00458e+00  6.20132e-03
 2.86000e+00  1.00546e+00  6.07747e-03
 2.87000e+00  1.00635e+00  5.95654e-03
 2.88000e+00  1.00724e+00  5.83842e-03
 2.89000e+00  1.00814e+00  5.72302e-03
 2.90000e+00  1.00904e+00  5.61025e-03
 2.91000e+00  1.00993e+00  5.50001e-03
 2.92000e+00  1.01082e+00  5.39223e-03
 2.93000e+00  1.01169e+00  5.28682e-03
 2.94000e+00  1.01255e+00  5.18372e-03
 2.95000e+00  1.01340e+00  5.08283e-03
 2.96000e+00  1.01422e+00  4.98411e-03
 2.97000e+00  1.01502e+00  4.88748e-03
 2.98000e+00  1.01579e+00  4.79288e-03
 2.99000e+00  1.01654e+00  4.70025e-03
 3.00000e+00  1.01725e+00  4.60953e-03
 3.01000e+00  1.01792e+00  4.52068e-03
 3.02000e+00  1.01857e+00  4.43364e-03
 3.03000e+00  1.01917e+00  4.34836e-03
 3.04000e+00  1.01973e+00  4.26481e-03
 3.05000e+00  1.02025e+00  4.18292e-03
 3.06000e+00  1.02072e+00  4.10268e-03
 3.07000e+00  1.02115e+00  4.02402e-03
 3.08000e+00  1.02153e+00  3.94691e-03
 3.09000e+00  1.02186e+00  3.87132e-03
 3.10000e+00  1.02215e+00  3.79720e-03
 3.11000e+00  1.02239e+00  3.72453e-03
 3.12000e+00  1.02258e+00  3.65327e-03
 3.13000e+00  1.02272e+00  3.58340e-03
 3.14000e+00  1.02281e+00  3.51488e-03
 3.15000e+00  1.02286e+00  3.44769e-03
 3.16000e+00  1.02286e+00  3.38180e-03
 3.17000e+00  1.02282e+00  3.31719e-03
 3.18000e+00  1.02273e+00  3.25384e-03
 3.19000e+00  1.02261e+00  3.19172e-03
 3.20000e+00  1.02244e+00  3.13081e-03
 3.21000e+00  1.02223e+00  3.07110e-03
 3.22000e+00  1.02199e+00  3.01256e-03
 3.23000e+00  1.02172e+00  2.95518e-03
 3.24000e+00  1.02141e+00  2.89893e-03
 3.25000e+00  1.02108e+00  2.84380e-03
 3.26000e+00  1.02072e+00  2.78978e-03
 3.27000e+00  1.02034e+00  2.73683e-03
 3.28000e+00  1.01993e+00  2.68496e-03
 3.29000e+00  1.01950e+00  2.63414e-03
 3.30000e+00  1.01906e+00  2.58436e-03
 3.31000e+00  1.01860e+00  2.53559e-03
 3.32000e+00  1.01814e+00  2.48782e-03
 3.33000e+00  1.01766e+00  2.44103e-03
 3.34000e+00  1.01717e+00  2.39521e-03
 3.35000e+00  1.01668e+00  2.35032e-03
 3.36000e+00  1.01619e+00  2.30637e-03
 3.37000e+00  1.01570e+00  2.26331e-03
 3.38000e+00  1.01520e+00  2.22115e-03
 3.39000e+00  1.01472e+00  2.17985e-03
 3.40000e+00  1.01423e+00  2.13941e-03
 3.41000e+00  1.01375e+00  2.09980e-03
 3.42000e+00  1.01328e+00  2.06101e-03
 3.43000e+00  1.01282e+00  2.02302e-03
 3.44000e+00  1.01237e+00  1.98581e-03
 3.45000e+00  1.01193e+00  1.94937e-03
 3.46000e+00  1.01151e+00  1.91367e-03
 3.47000e+00  1.01110e+00  1.87871e-03
 3.48000e+00  1.01070e+00  1.84447e-03
 3.49000e+00  1.01032e+00  1.81093e-03
 3.50000e+00  1.00996e+00  1.77807e-03
 3.51000e+00  1.00961e+00  1.74589e-03
 3.52000e+00  1.00928e+00  1.71436e-03
 3.53000e+00  1.00897e+00  1.68348e-03
 3.54000e+00  1.00867e+00  1.65323e-03
 3.55000e+00  1.00840e+00  1.62359e-03
 3.56000e+00  1.00814e+00  1.59456e-03
 3.57000e+00  1.00791e+00  1.56611e-03
 3.58000e+00  1.00769e+00  1.53823e-03
 3.59000e+00  1.00749e+00  1.51092e-03
 3.60000e+00  1.00730e+00  1.48415e-03
 3.61000e+00  1.00714e+00  1.45791e-03
 3.62000e+00  1.00699e+00  1.43218e-03
 3.63000e+00  1.00687e+00  1.40697e-03
 3.64000e+00  1.00675e+00  1.38224e-03
 3.65000e+00  1.00666e+00  1.35799e-03
 3.66000e+00  1.00658e+00  1.33421e-03
 3.67000e+00  1.00652e+00  1.31088e-03
 3.68000e+00  1.00647e+00  1.28800e-03
 3.69000e+00  1.00644e+00  1.26555e-03
 3.70000e+00  1.00642e+00  1.24352e-03
 3.71000e+00  1.00641e+00  1.22191e-03
 3.72000e+00  1.00642e+00  1.20069e-03
 3.73000e+00  1.00644e+00  1.17987e-03
 3.74000e+00  1.00647e+00  1.15943e-03
 3.75000e+00  1.00651e+00  1.13937e-03
 3.76000e+00  1.00657e+00  1.11967e-03
 3.77000e+00  1.00663e+00  1.10032e-03
 3.78000e+00  1.00670e+00  1.08133e-03
 3.79000e+00  1.00677e+00  1.06268e-03
 3.80000e+00  1.00686e+00  1.04437e-03
 3.81000e+00  1.00695e+00  1.02638e-03
 3.82000e+00  1.00704e+00  1.00871e-03
 3.83000e+00  1.00714e+00  9.91359e-04
 3.84000e+00  1.00725e+00  9.74311e-04
 3.85000e+00  1.00735e+00  9.57563e-04
 3.86000e+00  1.00746e+00  9.41107e-04
 3.87000e+00  1.00758e+00  9.24935e-04
 3.88000e+00  1.00769e+00  9.09042e-04
 3.89000e+00  1.00781e+00  8.93420e-04
 3.90000e+00  1.00792e+00  8.78063e-04
 3.91000e+00  1.00803e+00  8.62965e-04
 3.92000e+00  1.00815e+00  8.48121e-04
 3.93000e+00  1.00826e+00  8.33525e-04
 3.94000e+00  1.00837e+00  8.19171e-04
 3.95000e+00  1.00847e+00  8.05055e-04
 3.96000e+00  1.00858e+00  7.91171e-04
 3.97000e+00  1.00868e+00  7.77514e-04
 3.98000e+00  1.00877e+00  7.64081e-04
 3.99000e+00  1.00886e+00  7.50866e-04
 4.00000e+00  1.00895e+00  7.37866e-04
 4.01000e+00  1.00903e+00  7.25076e-04
 4.02000e+00  1.00910e+00  7.12494e-04
 4.03000e+00  1.00917e+00  7.00114e-04
 4.04000e+00  1.00923e+00  6.87935e-04
 4.05000e+00  1.00929e+00  6.75953e-04
 4.06000e+00  1.00934e+00  6.64164e-04
 4.07000e+00  1.00938e+00  6.52566e-04
 4.08000e+00  1.00942e+00  6.41155e-04
 4.09000e+00  1.00945e+00  6.29929e-04
 4.10000e+00  1.00947e+00  6.18883e-04
 4.11000e+00  1.00949e+00  6.08016e-04
 4.12000e+00  1.00949e+00  5.97323e-04
 4.13000e+00  1.00950e+00  5.86801e-04
 4.14000e+00  1.00949e+00  5.76448e-04
 4.15000e+00  1.00948e+00  5.66259e-04
 4.16000e+00  1.00946e+00  5.56232e-04
 4.17000e+00  1.00944e+00  5.46365e-04
 4.18000e+00  1.00940e+00  5.36654e-04
 4.19000e+00  1.00937e+00  5.27097e-04
 4.20000e+00  1.00932e+00  5.17691e-04
 4.21000e+00  1.00927e+00  5.08435e-04
 4.22000e+00  1.00922e+00  4.99325e-04
 4.23000e+00  1.00916e+00  4.90359e-04
 4.24000e+00  1.00910e+00  4.81535e-04
 4.25000e+00  1.00903e+00  4.72851e-04
 4.26000e+00  1.00895e+00  4.64304e-04
 4.27000e+00  1.00888e+00  4.55894e-04
 4.28000e+00  1.00880e+00  4.47617e-04
 4.29000e+00  1.00871e+00  4.39473e-04
 4.30000e+00  1.00862e+00  4.31460e-04
 4.31000e+00  1.00853e+00  4.23575e-04
 4.32000e+00  1.00844e+00  4.15818e-04
 4.33000e+00  1.00835e+00  4.08187e-04
 4.34000e+00  1.00825e+00  4.00680e-04
 4.35000e+00  1.00815e+00  3.93295e-04
 4.36000e+00  1.00806e+00  3.86031e-04
 4.37000e+00  1.00796e+00  3.78886e-04
 4.38000e+00  1.00786e+00  3.71858e-04
 4.39000e+00  1.00776e+00  3.64945e-04
 4.40000e+00  1.00766e+00  3.58145e-04
 4.41000e+00  1.00756e+00  3.51457e-04
 4.42000e+00  1.00746e+00  3.44879e-04
 4.43000e+00  1.00737e+00  3.38409e-04
 4.44000e+00  1.00727e+00  3.32045e-04
 4.45000e+00  1.00718e+00  3.25786e-04
 4.46000e+00  1.00708e+00  3.19631e-04
 4.47000e+00  1.00699e+00  3.13578e-04
 4.48000e+00  1.00690e+00  3.07624e-04
 4.49000e+00  1.00682e+00  3.01770e-04
 4.50000e+00  1.00673e+00  2.96013e-04
 4.51000e+00  1.00665e+00  2.90352e-04
 4.52000e+00  1.00657e+00  2.84786e-04
 4.53000e+00  1.00650e+00  2.79313e-04
 4.54000e+00  1.00642e+00  2.73932e-04
 4.55000e+00  1.00635e+00  2.68643e-04
 4.56000e+00  1.00628e+00  2.63443e-04
 4.57000e+00  1.00622e+00  2.58333e-04
 4.58000e+00  1.00616e+00  2.53310e-04
 4.59000e+00  1.00610e+00  2.48374e-04
 4.60000e+00  1.00604e+00  2.43524e-04
 4.61000e+00  1.00599e+00  2.38759e-04
 4.62000e+00  1.00594e+00  2.34077e-04
 4.63000e+00  1.00590e+00  2.29477e-04
 4.64000e+00  1.00585e+00  2.24958e-04
 4.65000e+00  1.00581e+00  2.20519e-04
 4.66000e+00  1.00578e+00  2.16159e-04
 4.67000e+00  1.00574e+00  2.11876e-04
 4.68000e+00  1.00571e+00  2.07670e-04
 4.69000e+00  1.00568e+00  2.03540e-04
 4.70000e+00  1.00566e+00  1.99484e-04
 4.71000e+00  1.00563e+00  1.95501e-04
 4.72000e+00  1.00561e+00  1.91590e-04
 4.73000e+00  1.00560e+00  1.87751e-04
 4.74000e+00  1.00558e+00  1.83982e-04
 4.75000e+00  1.00556e+00  1.80282e-04
 4.76000e+00  1.00555e+00  1.76650e-04
 4.77000e+00  1.00554e+00  1.73085e-04
 4.78000e+00  1.00553e+00  1.69587e-04
 4.79000e+00  1.00553e+00  1.66155e-04
 4.80000e+00  1.00552e+00  1.62787e-04
 4.81000e+00  1.00552e+00  1.59483e-04
 4.82000e+00  1.00551e+00  1.56242e-04
 4.83000e+00  1.00551e+00  1.53063e-04
 4.84000e+00  1.00551e+00  1.49946e-04
 4.85000e+00  1.00551e+00  1.46890e-04
 4.86000e+00  1.00551e+00  1.43894e-04
 4.87000e+00  1.00551e+00  1.40957e-04
 4.88000e+00  1.00551e+00  1.38079e-04
 4.89000e+00  1.00551e+00  1.35259e-04
 4.90000e+00  1.00552e+00  1.32495e-04
 4.91000e+00  1.00552e+00  1.29788e-04
 4.92000e+00  1.00552e+00  1.27136e-04
 4.93000e+00  1.00552e+00  1.24539e-04
 4.94000e+00  1.00552e+00  1.21995e-04
 4.95000e+00  1.00553e+00  1.19505e-04
 4.96000e+00  1.00553e+00  1.17067e-04
 4.97000e+00  1.00553e+00  1.14681e-04
 4.98000e+00  1.00553e+00  1.12346e-04
 4.99000e+00  1.00553e+00  1.10060e-04
 5.00000e+00  1.00553e+00  1.07824e-04
 5.01000e+00  1.00553e+00  1.05637e-04
 5.02000e+00  1.00552e+00  1.03497e-04
 5.03000e+00  1.00552e+00  1.01405e-04
 5.04000e+00  1.00552e+00  9.93587e-05
 5.05000e+00  1.00551e+00  9.73582e-05
 5.06000e+00  1.00551e+00  9.54027e-05
 5.07000e+00  1.00550e+00  9.34916e-05
 5.08000e+00  1.00549e+00  9.16241e-05
 5.09000e+00  1.00548e+00  8.97997e-05
 5.10000e+00  1.00547e+00  8.80176e-05
 5.11000e+00  1.00546e+00  8.62773e-05
 5.12000e+00  1.00545e+00  8.45782e-05
 5.13000e+00  1.00543e+00  8.29195e-05
 5.14000e+00  1.00542e+00  8.13008e-05
 5.15000e+00  1.00540e+00  7.97213e-05
 5.16000e+00  1.00539e+00  7.81805e-05
 5.17000e+00  1.00537e+00  7.66779e-05
 5.18000e+00  1.00535e+00  7.52128e-05
 5.19000e+00  1.00533e+00  7.37847e-05
 5.20000e+00  1.00531e+00  7.23929e-05
 5.21000e+00  1.00529e+00  7.10368e-05
 5.22000e+00  1.00527e+00  6.97159e-05
 5.23000e+00  1.00524e+00  6.84295e-05
 5.24000e+00  1.00522e+00  6.71769e-05
 5.25000e+00  1.00519e+00  6.59575e-05
 5.26000e+00  1.00517e+00  6.47707e-05
 5.27000e+00  1.00514e+00  6.36159e-05
 5.28000e+00  1.00512e+00  6.24923e-05
 5.29000e+00  1.00509e+00  6.13994e-05
 5.30000e+00  1.00506e+00  6.03366e-05
 5.31000e+00  1.00503e+00  5.93033e-05
 5.32000e+00  1.00500e+00  5.82989e-05
 5.33000e+00  1.00497e+00  5.73229e-05
 5.34000e+00  1.00494e+00  5.63746e-05
 5.35000e+00  1.00492e+00  5.54535e-05
 5.36000e+00  1.00489e+00  5.45591e-05
 5.37000e+00  1.00486e+00  5.36908e-05
 5.38000e+00  1.00483e+00  5.28481e-05
 5.39000e+00  1.00480e+00  5.20304e-05
 5.40000e+00  1.00477e+00  5.12374e-05
 5.41000e+00  1.00474e+00  5.04685e-05
 5.42000e+00  1.00471e+00  4.97234e-05
 5.43000e+00  1.00468e+00  4.90016e-05
 5.44000e+00  1.00465e+00  4.83026e-05
 5.45000e+00  1.00462e+00  4.76261e-05
 5.46000e+00  1.00459e+00  4.69715e-05
 5.47000e+00  1.00456e+00  4.63385e-05
 5.48000e+00  1.00453e+00  4.57266e-05
 5.49000e+00  1.00450e+00  4.51352e-05
 5.50000e+00  1.00448e+00  4.45640e-05
 5.51000e+00  1.00445e+00  4.40124e-05
 5.52000e+00  1.00442e+00  4.34799e-05
 5.53000e+00  1.00440e+00  4.29661e-05
 5.54000e+00  1.00437e+00  4.24705e-05
