 r[σ]         g_ii         c_ii        
 6.30000e+00  1.01194e+00  5.37677e-05
 6.32500e+00  1.01085e+00  5.24452e-05
 6.35000e+00  1.00945e+00  5.11441e-05
 6.37500e+00  1.00778e+00  4.98669e-05
 6.40000e+00  1.00590e+00  4.86165e-05
 6.42500e+00  1.00389e+00  4.73955e-05
 6.45000e+00  1.00182e+00  4.62062e-05
 6.47500e+00  9.99752e-01  4.50510e-05
 6.50000e+00  9.97759e-01  4.39316e-05
 6.52500e+00  9.95905e-01  4.28494e-05
 6.55000e+00  9.94245e-01  4.18054e-05
 6.57500e+00  9.92830e-01  4.07999e-05
 6.60000e+00  9.91696e-01  3.98329e-05
 6.62500e+00  9.90872e-01  3.89038e-05
 6.65000e+00  9.90374e-01  3.80117e-05
 6.67500e+00  9.90208e-01  3.71551e-05
 6.70000e+00  9.90368e-01  3.63324e-05
 6.72500e+00  9.90836e-01  3.55413e-05
 6.75000e+00  9.91587e-01  3.47798e-05
 6.77500e+00  9.92586e-01  3.40455e-05
 6.80000e+00  9.93792e-01  3.33359e-05
 6.82500e+00  9.95159e-01  3.26486e-05
 6.85000e+00  9.96636e-01  3.19812e-05
 6.87500e+00  9.98173e-01  3.13315e-05
 6.90000e+00  9.99718e-01  3.06974e-05
 6.92500e+00  1.00122e+00  3.00770e-05
 6.95000e+00  1.00263e+00  2.94686e-05
 6.97500e+00  1.00391e+00  2.88710e-05
 7.00000e+00  1.00503e+00  2.82828e-05
 7.02500e+00  1.00594e+00  2.77033e-05
 7.05000e+00  1.00664e+00  2.71318e-05
 7.07500e+00  1.00709e+00  2.65680e-05
 7.10000e+00  1.00731e+00  2.60116e-05
 7.12500e+00  1.00728e+00  2.54627e-05
 7.15000e+00  1.00702e+00  2.49216e-05
 7.17500e+00  1.00654e+00  2.43886e-05
 7.20000e+00  1.00586e+00  2.38642e-05
 7.22500e+00  1.00502e+00  2.33489e-05
 7.25000e+00  1.00403e+00  2.28433e-05
 7.27500e+00  1.00295e+00  2.23480e-05
 7.30000e+00  1.00181e+00  2.18636e-05
 7.32500e+00  1.00064e+00  2.13906e-05
 7.35000e+00  9.99489e-01  2.09295e-05
 7.37500e+00  9.98389e-01  2.04807e-05
 7.40000e+00  9.97375e-01  2.00445e-05
 7.42500e+00  9.96478e-01  1.96210e-05
 7.45000e+00  9.95723e-01  1.92103e-05
 7.47500e+00  9.95130e-01  1.88123e-05
 7.50000e+00  9.94715e-01  1.84268e-05
 7.52500e+00  9.94485e-01  1.80535e-05
 7.55000e+00  9.94442e-01  1.76920e-05
 7.57500e+00  9.94581e-01  1.73418e-05
 7.60000e+00  9.94893e-01  1.70024e-05
 7.62500e+00  9.95362e-01  1.66730e-05
 7.65000e+00  9.95967e-01  1.63530e-05
 7.67500e+00  9.96684e-01  1.60418e-05
 7.70000e+00  9.97486e-01  1.57386e-05
 7.72500e+00  9.98345e-01  1.54428e-05
 7.75000e+00  9.99231e-01  1.51537e-05
 7.77500e+00  1.00011e+00  1.48708e-05
 7.80000e+00  1.00096e+00  1.45935e-05
 7.82500e+00  1.00176e+00  1.43212e-05
 7.85000e+00  1.00247e+00  1.40537e-05
 7.87500e+00  1.00307e+00  1.37905e-05
 7.90000e+00  1.00356e+00  1.35314e-05
 7.92500e+00  1.00392e+00  1.32762e-05
 7.95000e+00  1.00414e+00  1.30248e-05
 7.97500e+00  1.00421e+00  1.27770e-05
 8.00000e+00  1.00415e+00  1.25330e-05
 8.02500e+00  1.00396e+00  1.22927e-05
 8.05000e+00  1.00364e+00  1.20562e-05
 8.07500e+00  1.00322e+00  1.18237e-05
 8.10000e+00  1.00270e+00  1.15952e-05
 8.12500e+00  1.00211e+00  1.13709e-05
 8.15000e+00  1.00148e+00  1.11510e-05
 8.17500e+00  1.00081e+00  1.09355e-05
 8.20000e+00  1.00014e+00  1.07247e-05
 8.22500e+00  9.99488e-01  1.05186e-05
 8.25000e+00  9.98870e-01  1.03173e-05
 8.27500e+00  9.98308e-01  1.01208e-05
 8.30000e+00  9.97819e-01  9.92916e-06
 8.32500e+00  9.97415e-01  9.74239e-06
 8.35000e+00  9.97107e-01  9.56040e-06
 8.37500e+00  9.96902e-01  9.38312e-06
 8.40000e+00  9.96804e-01  9.21044e-06
 8.42500e+00  9.96813e-01  9.04221e-06
 8.45000e+00  9.96925e-01  8.87828e-06
 8.47500e+00  9.97134e-01  8.71844e-06
 8.50000e+00  9.97429e-01  8.56250e-06
 8.52500e+00  9.97799e-01  8.41026e-06
 8.55000e+00  9.98229e-01  8.26149e-06
 8.57500e+00  9.98704e-01  8.11599e-06
 8.60000e+00  9.99206e-01  7.97353e-06
 8.62500e+00  9.99718e-01  7.83393e-06
 8.65000e+00  1.00022e+00  7.69699e-06
 8.67500e+00  1.00071e+00  7.56254e-06
 8.70000e+00  1.00115e+00  7.43042e-06
 8.72500e+00  1.00155e+00  7.30052e-06
 8.75000e+00  1.00188e+00  7.17271e-06
 8.77500e+00  1.00214e+00  7.04690e-06
 8.80000e+00  1.00232e+00  6.92304e-06
 8.82500e+00  1.00242e+00  6.80106e-06
 8.85000e+00  1.00244e+00  6.68095e-06
 8.87500e+00  1.00238e+00  6.56268e-06
 8.90000e+00  1.00225e+00  6.44627e-06
 8.92500e+00  1.00204e+00  6.33173e-06
 8.95000e+00  1.00178e+00  6.21908e-06
 8.97500e+00  1.00146e+00  6.10834e-06
 9.00000e+00  1.00111e+00  5.99956e-06
 9.02500e+00  1.00073e+00  5.89276e-06
 9.05000e+00  1.00034e+00  5.78797e-06
 9.07500e+00  9.99956e-01  5.68523e-06
 9.10000e+00  9.99580e-01  5.58454e-06
 9.12500e+00  9.99229e-01  5.48592e-06
 9.15000e+00  9.98915e-01  5.38937e-06
 9.17500e+00  9.98645e-01  5.29489e-06
 9.20000e+00  9.98427e-01  5.20246e-06
 9.22500e+00  9.98267e-01  5.11205e-06
 9.25000e+00  9.98168e-01  5.02362e-06
 9.27500e+00  9.98131e-01  4.93712e-06
 9.30000e+00  9.98156e-01  4.85251e-06
 9.32500e+00  9.98241e-01  4.76972e-06
 9.35000e+00  9.98379e-01  4.68869e-06
 9.37500e+00  9.98566e-01  4.60934e-06
 9.40000e+00  9.98794e-01  4.53160e-06
 9.42500e+00  9.99055e-01  4.45540e-06
 9.45000e+00  9.99338e-01  4.38067e-06
 9.47500e+00  9.99634e-01  4.30733e-06
 9.50000e+00  9.99933e-01  4.23531e-06
 9.52500e+00  1.00023e+00  4.16455e-06
 9.55000e+00  1.00050e+00  4.09500e-06
 9.57500e+00  1.00075e+00  4.02659e-06
 9.60000e+00  1.00097e+00  3.95930e-06
 9.62500e+00  1.00115e+00  3.89306e-06
 9.65000e+00  1.00129e+00  3.82786e-06
 9.67500e+00  1.00138e+00  3.76367e-06
 9.70000e+00  1.00143e+00  3.70047e-06
 9.72500e+00  1.00143e+00  3.63824e-06
 9.75000e+00  1.00138e+00  3.57698e-06
 9.77500e+00  1.00128e+00  3.51669e-06
 9.80000e+00  1.00115e+00  3.45735e-06
 9.82500e+00  1.00099e+00  3.39898e-06
 9.85000e+00  1.00079e+00  3.34158e-06
 9.87500e+00  1.00058e+00  3.28516e-06
 9.90000e+00  1.00036e+00  3.22971e-06
 9.92500e+00  1.00013e+00  3.17524e-06
 9.95000e+00  9.99901e-01  3.12176e-06
 9.97500e+00  9.99684e-01  3.06926e-06
 1.00000e+01  9.99484e-01  3.01774e-06
 1.00250e+01  9.99307e-01  2.96720e-06
 1.00500e+01  9.99158e-01  2.91764e-06
 1.00750e+01  9.99040e-01  2.86903e-06
 1.01000e+01  9.98957e-01  2.82136e-06
 1.01250e+01  9.98911e-01  2.77462e-06
 1.01500e+01  9.98901e-01  2.72879e-06
 1.01750e+01  9.98927e-01  2.68384e-06
 1.02000e+01  9.98987e-01  2.63976e-06
 1.02250e+01  9.99079e-01  2.59651e-06
 1.02500e+01  9.99197e-01  2.55407e-06
 1.02750e+01  9.99338e-01  2.51241e-06
 1.03000e+01  9.99497e-01  2.47150e-06
 1.03250e+01  9.99666e-01  2.43132e-06
 1.03500e+01  9.99842e-01  2.39184e-06
 1.03750e+01  1.00002e+00  2.35304e-06
 1.04000e+01  1.00019e+00  2.31489e-06
 1.04250e+01  1.00035e+00  2.27737e-06
 1.04500e+01  1.00049e+00  2.24046e-06
 1.04750e+01  1.00061e+00  2.20415e-06
 1.05000e+01  1.00071e+00  2.16842e-06
 1.05250e+01  1.00078e+00  2.13326e-06
 1.05500e+01  1.00083e+00  2.09865e-06
 1.05750e+01  1.00085e+00  2.06459e-06
 1.06000e+01  1.00084e+00  2.03108e-06
 1.06250e+01  1.00080e+00  1.99810e-06
 1.06500e+01  1.00074e+00  1.96566e-06
 1.06750e+01  1.00065e+00  1.93375e-06
 1.07000e+01  1.00055e+00  1.90236e-06
 1.07250e+01  1.00043e+00  1.87151e-06
 1.07500e+01  1.00030e+00  1.84118e-06
 1.07750e+01  1.00017e+00  1.81137e-06
 1.08000e+01  1.00003e+00  1.78209e-06
 1.08250e+01  9.99899e-01  1.75332e-06
 1.08500e+01  9.99773e-01  1.72508e-06
 1.08750e+01  9.99659e-01  1.69735e-06
 1.09000e+01  9.99559e-01  1.67013e-06
 1.09250e+01  9.99476e-01  1.64341e-06
 1.09500e+01  9.99413e-01  1.61719e-06
 1.09750e+01  9.99371e-01  1.59146e-06
 1.10000e+01  9.99350e-01  1.56621e-06
 1.10250e+01  9.99351e-01  1.54143e-06
 1.10500e+01  9.99373e-01  1.51712e-06
 1.10750e+01  9.99415e-01  1.49325e-06
 1.11000e+01  9.99475e-01  1.46982e-06
 1.11250e+01  9.99550e-01  1.44683e-06
 1.11500e+01  9.99637e-01  1.42425e-06
 1.11750e+01  9.99733e-01  1.40208e-06
 1.12000e+01  9.99836e-01  1.38030e-06
 1.12250e+01  9.99941e-01  1.35891e-06
 1.12500e+01  1.00004e+00  1.33790e-06
 1.12750e+01  1.00014e+00  1.31725e-06
 1.13000e+01  1.00023e+00  1.29696e-06
 1.13250e+01  1.00032e+00  1.27702e-06
 1.13500e+01  1.00038e+00  1.25743e-06
 1.13750e+01  1.00044e+00  1.23817e-06
 1.14000e+01  1.00048e+00  1.21924e-06
 1.14250e+01  1.00050e+00  1.20064e-06
 1.14500e+01  1.00050e+00  1.18237e-06
 1.14750e+01  1.00049e+00  1.16441e-06
 1.15000e+01  1.00046e+00  1.14677e-06
 1.15250e+01  1.00042e+00  1.12944e-06
 1.15500e+01  1.00037e+00  1.11242e-06
 1.15750e+01  1.00030e+00  1.09571e-06
 1.16000e+01  1.00023e+00  1.07930e-06
 1.16250e+01  1.00015e+00  1.06320e-06
 1.16500e+01  1.00007e+00  1.04739e-06
 1.16750e+01  9.99993e-01  1.03189e-06
 1.17000e+01  9.99915e-01  1.01668e-06
 1.17250e+01  9.99842e-01  1.00177e-06
 1.17500e+01  9.99776e-01  9.87138e-07
 1.17750e+01  9.99720e-01  9.72795e-07
 1.18000e+01  9.99674e-01  9.58733e-07
 1.18250e+01  9.99640e-01  9.44947e-07
 1.18500e+01  9.99619e-01  9.31433e-07
 1.18750e+01  9.99611e-01  9.18185e-07
 1.19000e+01  9.99616e-01  9.05199e-07
 1.19250e+01  9.99633e-01  8.92468e-07
 1.19500e+01  9.99661e-01  8.79988e-07
 1.19750e+01  9.99700e-01  8.67753e-07
 1.20000e+01  9.99747e-01  8.55757e-07
 1.20250e+01  9.99802e-01  8.43995e-07
 1.20500e+01  9.99861e-01  8.32461e-07
 1.20750e+01  9.99922e-01  8.21152e-07
 1.21000e+01  9.99985e-01  8.10061e-07
 1.21250e+01  1.00005e+00  7.99184e-07
 1.21500e+01  1.00010e+00  7.88517e-07
 1.21750e+01  1.00016e+00  7.78056e-07
 1.22000e+01  1.00020e+00  7.67797e-07
 1.22250e+01  1.00024e+00  7.57737e-07
 1.22500e+01  1.00027e+00  7.47872e-07
 1.22750e+01  1.00029e+00  7.38201e-07
 1.23000e+01  1.00030e+00  7.28719e-07
 1.23250e+01  1.00030e+00  7.19426e-07
 1.23500e+01  1.00029e+00  7.10318e-07
 1.23750e+01  1.00027e+00  7.01393e-07
 1.24000e+01  1.00024e+00  6.92650e-07
 1.24250e+01  1.00021e+00  6.84086e-07
 1.24500e+01  1.00017e+00  6.75699e-07
 1.24750e+01  1.00012e+00  6.67486e-07
 1.25000e+01  1.00008e+00  6.59446e-07
 1.25250e+01  1.00003e+00  6.51577e-07
 1.25500e+01  9.99980e-01  6.43874e-07
 1.25750e+01  9.99934e-01  6.36336e-07
 1.26000e+01  9.99892e-01  6.28960e-07
 1.26250e+01  9.99854e-01  6.21743e-07
 1.26500e+01  9.99822e-01  6.14680e-07
 1.26750e+01  9.99797e-01  6.07770e-07
 1.27000e+01  9.99779e-01  6.01008e-07
 1.27250e+01  9.99769e-01  5.94391e-07
 1.27500e+01  9.99767e-01  5.87915e-07
 1.27750e+01  9.99772e-01  5.81576e-07
 1.28000e+01  9.99785e-01  5.75371e-07
 1.28250e+01  9.99804e-01  5.69297e-07
 1.28500e+01  9.99829e-01  5.63348e-07
 1.28750e+01  9.99859e-01  5.57524e-07
 1.29000e+01  9.99892e-01  5.51819e-07
 1.29250e+01  9.99928e-01  5.46231e-07
 1.29500e+01  9.99966e-01  5.40758e-07
 1.29750e+01  1.00000e+00  5.35397e-07
 1.30000e+01  1.00004e+00  5.30144e-07
 1.30250e+01  1.00007e+00  5.25000e-07
 1.30500e+01  1.00010e+00  5.19960e-07
 1.30750e+01  1.00013e+00  5.15024e-07
 1.31000e+01  1.00015e+00  5.10190e-07
 1.31250e+01  1.00017e+00  5.05458e-07
 1.31500e+01  1.00018e+00  5.00824e-07
 1.31750e+01  1.00018e+00  4.96289e-07
 1.32000e+01  1.00018e+00  4.91851e-07
 1.32250e+01  1.00017e+00  4.87510e-07
 1.32500e+01  1.00016e+00  4.83263e-07
 1.32750e+01  1.00014e+00  4.79111e-07
 1.33000e+01  1.00012e+00  4.75050e-07
 1.33250e+01  1.00009e+00  4.71081e-07
 1.33500e+01  1.00007e+00  4.67200e-07
 1.33750e+01  1.00004e+00  4.63408e-07
 1.34000e+01  1.00001e+00  4.59700e-07
 1.34250e+01  9.99979e-01  4.56076e-07
 1.34500e+01  9.99952e-01  4.52533e-07
 1.34750e+01  9.99927e-01  4.49068e-07
 1.35000e+01  9.99906e-01  4.45678e-07
 1.35250e+01  9.99888e-01  4.42361e-07
 1.35500e+01  9.99874e-01  4.39114e-07
 1.35750e+01  9.99865e-01  4.35934e-07
 1.36000e+01  9.99860e-01  4.32817e-07
 1.36250e+01  9.99860e-01  4.29762e-07
 1.36500e+01  9.99865e-01  4.26764e-07
 1.36750e+01  9.99874e-01  4.23822e-07
 1.37000e+01  9.99886e-01  4.20933e-07
 1.37250e+01  9.99902e-01  4.18093e-07
 1.37500e+01  9.99921e-01  4.15302e-07
 1.37750e+01  9.99942e-01  4.12558e-07
 1.38000e+01  9.99964e-01  4.09858e-07
 1.38250e+01  9.99987e-01  4.07201e-07
 1.38500e+01  1.00001e+00  4.04587e-07
 1.38750e+01  1.00003e+00  4.02015e-07
 1.39000e+01  1.00005e+00  3.99484e-07
