 r[σ]         g_ii         c_ii        
 1.11200e+01  9.99726e-01  1.48328e-06
 1.11400e+01  9.99716e-01  1.47591e-06
 1.11600e+01  9.99712e-01  1.46866e-06
 1.11800e+01  9.99714e-01  1.46153e-06
 1.12000e+01  9.99722e-01  1.45450e-06
 1.12200e+01  9.99735e-01  1.44758e-06
 1.12400e+01  9.99753e-01  1.44074e-06
 1.12600e+01  9.99776e-01  1.43399e-06
 1.12800e+01  9.99803e-01  1.42732e-06
 1.13000e+01  9.99833e-01  1.42073e-06
 1.13200e+01  9.99865e-01  1.41421e-06
 1.13400e+01  9.99900e-01  1.40776e-06
 1.13600e+01  9.99936e-01  1.40138e-06
 1.13800e+01  9.99972e-01  1.39508e-06
 1.14000e+01  1.00001e+00  1.38885e-06
 1.14200e+01  1.00004e+00  1.38270e-06
 1.14400e+01  1.00007e+00  1.37662e-06
 1.14600e+01  1.00011e+00  1.37063e-06
 1.14800e+01  1.00013e+00  1.36472e-06
 1.15000e+01  1.00016e+00  1.35890e-06
 1.15200e+01  1.00018e+00  1.35318e-06
 1.15400e+01  1.00019e+00  1.34756e-06
 1.15600e+01  1.00020e+00  1.34203e-06
 1.15800e+01  1.00021e+00  1.33662e-06
 1.16000e+01  1.00022e+00  1.33131e-06
 1.16200e+01  1.00021e+00  1.32612e-06
 1.16400e+01  1.00021e+00  1.32103e-06
 1.16600e+01  1.00020e+00  1.31606e-06
 1.16800e+01  1.00018e+00  1.31121e-06
 1.17000e+01  1.00017e+00  1.30646e-06
 1.17200e+01  1.00015e+00  1.30183e-06
 1.17400e+01  1.00012e+00  1.29730e-06
 1.17600e+01  1.00010e+00  1.29287e-06
 1.17800e+01  1.00007e+00  1.28853e-06
 1.18000e+01  1.00005e+00  1.28428e-06
 1.18200e+01  1.00002e+00  1.28011e-06
 1.18400e+01  9.99994e-01  1.27601e-06
 1.18600e+01  9.99968e-01  1.27196e-06
 1.18800e+01  9.99944e-01  1.26797e-06
 1.19000e+01  9.99921e-01  1.26401e-06
 1.19200e+01  9.99901e-01  1.26008e-06
 1.19400e+01  9.99883e-01  1.25617e-06
 1.19600e+01  9.99867e-01  1.25225e-06
 1.19800e+01  9.99855e-01  1.24834e-06
 1.20000e+01  9.99847e-01  1.24440e-06
 1.20200e+01  9.99841e-01  1.24043e-06
 1.20400e+01  9.99839e-01  1.23643e-06
 1.20600e+01  9.99840e-01  1.23238e-06
 1.20800e+01  9.99845e-01  1.22828e-06
 1.21000e+01  9.99852e-01  1.22413e-06
 1.21200e+01  9.99863e-01  1.21991e-06
 1.21400e+01  9.99876e-01  1.21563e-06
 1.21600e+01  9.99891e-01  1.21129e-06
 1.21800e+01  9.99907e-01  1.20688e-06
 1.22000e+01  9.99926e-01  1.20242e-06
 1.22200e+01  9.99945e-01  1.19789e-06
 1.22400e+01  9.99965e-01  1.19332e-06
 1.22600e+01  9.99985e-01  1.18871e-06
 1.22800e+01  1.00000e+00  1.18406e-06
 1.23000e+01  1.00002e+00  1.17939e-06
 1.23200e+01  1.00004e+00  1.17471e-06
 1.23400e+01  1.00006e+00  1.17002e-06
 1.23600e+01  1.00007e+00  1.16534e-06
 1.23800e+01  1.00009e+00  1.16069e-06
 1.24000e+01  1.00010e+00  1.15607e-06
 1.24200e+01  1.00011e+00  1.15150e-06
 1.24400e+01  1.00011e+00  1.14698e-06
 1.24600e+01  1.00012e+00  1.14253e-06
 1.24800e+01  1.00012e+00  1.13816e-06
 1.25000e+01  1.00012e+00  1.13387e-06
 1.25200e+01  1.00012e+00  1.12967e-06
 1.25400e+01  1.00011e+00  1.12557e-06
 1.25600e+01  1.00010e+00  1.12157e-06
 1.25800e+01  1.00009e+00  1.11767e-06
 1.26000e+01  1.00008e+00  1.11386e-06
 1.26200e+01  1.00007e+00  1.11015e-06
 1.26400e+01  1.00006e+00  1.10653e-06
 1.26600e+01  1.00004e+00  1.10300e-06
 1.26800e+01  1.00003e+00  1.09954e-06
 1.27000e+01  1.00001e+00  1.09614e-06
 1.27200e+01  9.99996e-01  1.09279e-06
 1.27400e+01  9.99982e-01  1.08948e-06
 1.27600e+01  9.99968e-01  1.08619e-06
 1.27800e+01  9.99955e-01  1.08292e-06
 1.28000e+01  9.99944e-01  1.07963e-06
 1.28200e+01  9.99934e-01  1.07632e-06
 1.28400e+01  9.99925e-01  1.07296e-06
 1.28600e+01  9.99919e-01  1.06956e-06
 1.28800e+01  9.99914e-01  1.06608e-06
 1.29000e+01  9.99911e-01  1.06252e-06
 1.29200e+01  9.99910e-01  1.05887e-06
 1.29400e+01  9.99911e-01  1.05510e-06
 1.29600e+01  9.99913e-01  1.05123e-06
 1.29800e+01  9.99918e-01  1.04724e-06
 1.30000e+01  9.99923e-01  1.04312e-06
 1.30200e+01  9.99931e-01  1.03888e-06
 1.30400e+01  9.99939e-01  1.03451e-06
 1.30600e+01  9.99949e-01  1.03002e-06
 1.30800e+01  9.99959e-01  1.02542e-06
 1.31000e+01  9.99970e-01  1.02071e-06
 1.31200e+01  9.99981e-01  1.01591e-06
 1.31400e+01  9.99992e-01  1.01103e-06
 1.31600e+01  1.00000e+00  1.00608e-06
 1.31800e+01  1.00001e+00  1.00109e-06
 1.32000e+01  1.00002e+00  9.96068e-07
 1.32200e+01  1.00003e+00  9.91036e-07
 1.32400e+01  1.00004e+00  9.86017e-07
 1.32600e+01  1.00005e+00  9.81030e-07
 1.32800e+01  1.00006e+00  9.76097e-07
 1.33000e+01  1.00006e+00  9.71239e-07
 1.33200e+01  1.00006e+00  9.66475e-07
 1.33400e+01  1.00007e+00  9.61824e-07
 1.33600e+01  1.00007e+00  9.57301e-07
 1.33800e+01  1.00007e+00  9.52921e-07
 1.34000e+01  1.00006e+00  9.48695e-07
 1.34200e+01  1.00006e+00  9.44632e-07
 1.34400e+01  1.00006e+00  9.40739e-07
 1.34600e+01  1.00005e+00  9.37016e-07
 1.34800e+01  1.00005e+00  9.33463e-07
 1.35000e+01  1.00004e+00  9.30076e-07
 1.35200e+01  1.00003e+00  9.26844e-07
 1.35400e+01  1.00002e+00  9.23759e-07
 1.35600e+01  1.00001e+00  9.20803e-07
 1.35800e+01  1.00001e+00  9.17960e-07
 1.36000e+01  9.99997e-01  9.15208e-07
 1.36200e+01  9.99989e-01  9.12526e-07
 1.36400e+01  9.99982e-01  9.09888e-07
 1.36600e+01  9.99975e-01  9.07268e-07
 1.36800e+01  9.99968e-01  9.04640e-07
 1.37000e+01  9.99963e-01  9.01977e-07
 1.37200e+01  9.99958e-01  8.99252e-07
 1.37400e+01  9.99954e-01  8.96441e-07
 1.37600e+01  9.99952e-01  8.93517e-07
 1.37800e+01  9.99950e-01  8.90461e-07
 1.38000e+01  9.99950e-01  8.87252e-07
 1.38200e+01  9.99950e-01  8.83874e-07
 1.38400e+01  9.99951e-01  8.80312e-07
 1.38600e+01  9.99954e-01  8.76559e-07
 1.38800e+01  9.99957e-01  8.72608e-07
 1.39000e+01  9.99961e-01  8.68457e-07
 1.39200e+01  9.99966e-01  8.64110e-07
 1.39400e+01  9.99971e-01  8.59572e-07
 1.39600e+01  9.99977e-01  8.54855e-07
 1.39800e+01  9.99983e-01  8.49974e-07
 1.40000e+01  9.99990e-01  8.44948e-07
 1.40200e+01  9.99996e-01  8.39798e-07
 1.40400e+01  1.00000e+00  8.34551e-07
 1.40600e+01  1.00001e+00  8.29234e-07
 1.40800e+01  1.00001e+00  8.23878e-07
 1.41000e+01  1.00002e+00  8.18516e-07
 1.41200e+01  1.00002e+00  8.13182e-07
 1.41400e+01  1.00003e+00  8.07909e-07
 1.41600e+01  1.00003e+00  8.02732e-07
 1.41800e+01  1.00003e+00  7.97685e-07
 1.42000e+01  1.00004e+00  7.92801e-07
 1.42200e+01  1.00004e+00  7.88109e-07
 1.42400e+01  1.00004e+00  7.83638e-07
 1.42600e+01  1.00004e+00  7.79412e-07
 1.42800e+01  1.00004e+00  7.75452e-07
 1.43000e+01  1.00003e+00  7.71774e-07
 1.43200e+01  1.00003e+00  7.68389e-07
 1.43400e+01  1.00003e+00  7.65302e-07
 1.43600e+01  1.00003e+00  7.62514e-07
 1.43800e+01  1.00002e+00  7.60019e-07
 1.44000e+01  1.00002e+00  7.57804e-07
 1.44200e+01  1.00001e+00  7.55851e-07
 1.44400e+01  1.00001e+00  7.54135e-07
 1.44600e+01  1.00000e+00  7.52628e-07
 1.44800e+01  9.99998e-01  7.51292e-07
 1.45000e+01  9.99994e-01  7.50090e-07
 1.45200e+01  9.99990e-01  7.48976e-07
 1.45400e+01  9.99986e-01  7.47905e-07
 1.45600e+01  9.99982e-01  7.46827e-07
 1.45800e+01  9.99979e-01  7.45693e-07
 1.46000e+01  9.99976e-01  7.44454e-07
 1.46200e+01  9.99974e-01  7.43060e-07
 1.46400e+01  9.99973e-01  7.41468e-07
 1.46600e+01  9.99972e-01  7.39634e-07
 1.46800e+01  9.99972e-01  7.37521e-07
 1.47000e+01  9.99972e-01  7.35099e-07
 1.47200e+01  9.99973e-01  7.32341e-07
 1.47400e+01  9.99974e-01  7.29232e-07
 1.47600e+01  9.99976e-01  7.25760e-07
 1.47800e+01  9.99979e-01  7.21925e-07
 1.48000e+01  9.99981e-01  7.17732e-07
 1.48200e+01  9.99984e-01  7.13197e-07
 1.48400e+01  9.99987e-01  7.08341e-07
 1.48600e+01  9.99991e-01  7.03195e-07
 1.48800e+01  9.99994e-01  6.97796e-07
 1.49000e+01  9.99998e-01  6.92185e-07
 1.49200e+01  1.00000e+00  6.86410e-07
 1.49400e+01  1.00000e+00  6.80523e-07
 1.49600e+01  1.00001e+00  6.74578e-07
 1.49800e+01  1.00001e+00  6.68634e-07
 1.50000e+01  1.00001e+00  6.62747e-07
 1.50200e+01  1.00002e+00  6.56976e-07
 1.50400e+01  1.00002e+00  6.51379e-07
 1.50600e+01  1.00002e+00  6.46012e-07
 1.50800e+01  1.00002e+00  6.40927e-07
 1.51000e+01  1.00002e+00  6.36174e-07
 1.51200e+01  1.00002e+00  6.31798e-07
 1.51400e+01  1.00002e+00  6.27839e-07
 1.51600e+01  1.00002e+00  6.24331e-07
 1.51800e+01  1.00002e+00  6.21301e-07
 1.52000e+01  1.00002e+00  6.18768e-07
 1.52200e+01  1.00002e+00  6.16745e-07
 1.52400e+01  1.00001e+00  6.15235e-07
 1.52600e+01  1.00001e+00  6.14231e-07
 1.52800e+01  1.00001e+00  6.13718e-07
 1.53000e+01  1.00001e+00  6.13671e-07
 1.53200e+01  1.00000e+00  6.14054e-07
 1.53400e+01  1.00000e+00  6.14823e-07
 1.53600e+01  9.99999e-01  6.15923e-07
 1.53800e+01  9.99996e-01  6.17290e-07
 1.54000e+01  9.99994e-01  6.18852e-07
 1.54200e+01  9.99992e-01  6.20529e-07
 1.54400e+01  9.99990e-01  6.22235e-07
 1.54600e+01  9.99988e-01  6.23879e-07
 1.54800e+01  9.99987e-01  6.25366e-07
 1.55000e+01  9.99986e-01  6.26602e-07
 1.55200e+01  9.99985e-01  6.27491e-07
 1.55400e+01  9.99985e-01  6.27943e-07
 1.55600e+01  9.99984e-01  6.27873e-07
 1.55800e+01  9.99985e-01  6.27204e-07
 1.56000e+01  9.99985e-01  6.25870e-07
 1.56200e+01  9.99986e-01  6.23822e-07
 1.56400e+01  9.99987e-01  6.21022e-07
 1.56600e+01  9.99988e-01  6.17453e-07
 1.56800e+01  9.99990e-01  6.13116e-07
 1.57000e+01  9.99991e-01  6.08033e-07
 1.57200e+01  9.99993e-01  6.02246e-07
 1.57400e+01  9.99995e-01  5.95816e-07
 1.57600e+01  9.99997e-01  5.88825e-07
 1.57800e+01  9.99999e-01  5.81370e-07
 1.58000e+01  1.00000e+00  5.73562e-07
 1.58200e+01  1.00000e+00  5.65524e-07
 1.58400e+01  1.00000e+00  5.57386e-07
 1.58600e+01  1.00001e+00  5.49283e-07
 1.58800e+01  1.00001e+00  5.41347e-07
 1.59000e+01  1.00001e+00  5.33709e-07
 1.59200e+01  1.00001e+00  5.26490e-07
 1.59400e+01  1.00001e+00  5.19803e-07
 1.59600e+01  1.00001e+00  5.13747e-07
 1.59800e+01  1.00001e+00  5.08408e-07
 1.60000e+01  1.00001e+00  5.03857e-07
 1.60200e+01  1.00001e+00  5.00149e-07
 1.60400e+01  1.00001e+00  4.97324e-07
 1.60600e+01  1.00001e+00  4.95408e-07
 1.60800e+01  1.00001e+00  4.94413e-07
 1.61000e+01  1.00001e+00  4.94335e-07
 1.61200e+01  1.00001e+00  4.95161e-07
 1.61400e+01  1.00001e+00  4.96862e-07
 1.61600e+01  1.00001e+00  4.99400e-07
 1.61800e+01  1.00000e+00  5.02722e-07
 1.62000e+01  1.00000e+00  5.06767e-07
 1.62200e+01  1.00000e+00  5.11462e-07
 1.62400e+01  9.99999e-01  5.16719e-07
 1.62600e+01  9.99998e-01  5.22442e-07
 1.62800e+01  9.99997e-01  5.28524e-07
 1.63000e+01  9.99996e-01  5.34844e-07
 1.63200e+01  9.99995e-01  5.41273e-07
 1.63400e+01  9.99994e-01  5.47670e-07
 1.63600e+01  9.99993e-01  5.53885e-07
 1.63800e+01  9.99992e-01  5.59762e-07
 1.64000e+01  9.99992e-01  5.65135e-07
 1.64200e+01  9.99992e-01  5.69838e-07
 1.64400e+01  9.99992e-01  5.73698e-07
 1.64600e+01  9.99992e-01  5.76550e-07
 1.64800e+01  9.99992e-01  5.78229e-07
 1.65000e+01  9.99992e-01  5.78583e-07
 1.65200e+01  9.99993e-01  5.77474e-07
 1.65400e+01  9.99994e-01  5.74787e-07
 1.65600e+01  9.99995e-01  5.70432e-07
 1.65800e+01  9.99995e-01  5.64353e-07
 1.66000e+01  9.99996e-01  5.56536e-07
 1.66200e+01  9.99997e-01  5.47010e-07
 1.66400e+01  9.99998e-01  5.35860e-07
 1.66600e+01  9.99999e-01  5.23225e-07
 1.66800e+01  1.00000e+00  5.09305e-07
 1.67000e+01  1.00000e+00  4.94358e-07
 1.67200e+01  1.00000e+00  4.78701e-07
 1.67400e+01  1.00000e+00  4.62700e-07
 1.67600e+01  1.00000e+00  4.46766e-07
 1.67800e+01  1.00000e+00  4.31333e-07
 1.68000e+01  1.00000e+00  4.16851e-07
 1.68200e+01  1.00001e+00  4.03758e-07
 1.68400e+01  1.00001e+00  3.92461e-07
 1.68600e+01  1.00001e+00  3.83317e-07
 1.68800e+01  1.00001e+00  3.76609e-07
 1.69000e+01  1.00001e+00  3.72533e-07
 1.69200e+01  1.00001e+00  3.71188e-07
 1.69400e+01  1.00001e+00  3.72571e-07
 1.69600e+01  1.00001e+00  3.76586e-07
 1.69800e+01  1.00000e+00  3.83051e-07
 1.70000e+01  1.00000e+00  3.91724e-07
 1.70200e+01  1.00000e+00  4.02317e-07
 1.70400e+01  1.00000e+00  4.14520e-07
 1.70600e+01  1.00000e+00  4.28022e-07
 1.70800e+01  1.00000e+00  4.42523e-07
 1.71000e+01  1.00000e+00  4.57746e-07
 1.71200e+01  1.00000e+00  4.73438e-07
 1.71400e+01  9.99999e-01  4.89370e-07
 1.71600e+01  9.99998e-01  5.05333e-07
 1.71800e+01  9.99998e-01  5.21135e-07
 1.72000e+01  9.99997e-01  5.36596e-07
 1.72200e+01  9.99997e-01  5.51537e-07
 1.72400e+01  9.99996e-01  5.65787e-07
 1.72600e+01  9.99996e-01  5.79168e-07
 1.72800e+01  9.99996e-01  5.91503e-07
 1.73000e+01  9.99996e-01  6.02608e-07
 1.73200e+01  9.99996e-01  6.12290e-07
 1.73400e+01  9.99996e-01  6.20351e-07
 1.73600e+01  9.99996e-01  6.26585e-07
 1.73800e+01  9.99996e-01  6.30779e-07
 1.74000e+01  9.99996e-01  6.32711e-07
 1.74200e+01  9.99997e-01  6.32158e-07
 1.74400e+01  9.99997e-01  6.28894e-07
 1.74600e+01  9.99998e-01  6.22700e-07
 1.74800e+01  9.99998e-01  6.13363e-07
 1.75000e+01  9.99999e-01  6.00691e-07
 1.75200e+01  9.99999e-01  5.84520e-07
 1.75400e+01  1.00000e+00  5.64732e-07
 1.75600e+01  1.00000e+00  5.41266e-07
 1.75800e+01  1.00000e+00  5.14141e-07
 1.76000e+01  1.00000e+00  4.83482e-07
 1.76200e+01  1.00000e+00  4.49545e-07
 1.76400e+01  1.00000e+00  4.12749e-07
 1.76600e+01  1.00000e+00  3.73704e-07
 1.76800e+01  1.00000e+00  3.33249e-07
 1.77000e+01  1.00000e+00  2.92472e-07
 1.77200e+01  1.00000e+00  2.52730e-07
 1.77400e+01  1.00000e+00  2.15654e-07
 1.77600e+01  1.00000e+00  1.83120e-07
 1.77800e+01  1.00000e+00  1.57195e-07
 1.78000e+01  1.00000e+00  1.40040e-07
 1.78200e+01  1.00000e+00  1.33757e-07
 1.78400e+01  1.00000e+00  1.40192e-07
 1.78600e+01  1.00000e+00  1.60695e-07
 1.78800e+01  1.00000e+00  1.95862e-07
 1.79000e+01  1.00000e+00  2.45303e-07
 1.79200e+01  1.00000e+00  3.07485e-07
 1.79400e+01  1.00000e+00  3.79719e-07
 1.79600e+01  1.00000e+00  4.58336e-07
 1.79800e+01  1.00000e+00  5.39069e-07
 1.80000e+01  1.00000e+00  6.17592e-07
 1.80200e+01  1.00000e+00  6.90123e-07
 1.80400e+01  1.00000e+00  7.53919e-07
 1.80600e+01  1.00000e+00  8.07526e-07
 1.80800e+01  9.99999e-01  8.50739e-07
 1.81000e+01  9.99999e-01  8.84284e-07
 1.81200e+01  9.99999e-01  9.09389e-07
 1.81400e+01  9.99998e-01  9.27389e-07
 1.81600e+01  9.99998e-01  9.39470e-07
 1.81800e+01  9.99998e-01  9.46572e-07
 1.82000e+01  9.99998e-01  9.49385e-07
 1.82200e+01  9.99998e-01  9.48408e-07
 1.82400e+01  9.99998e-01  9.43996e-07
 1.82600e+01  9.99998e-01  9.36404e-07
 1.82800e+01  9.99998e-01  9.25813e-07
 1.83000e+01  9.99998e-01  9.12344e-07
 1.83200e+01  9.99998e-01  8.96071e-07
 1.83400e+01  9.99998e-01  8.77031e-07
 1.83600e+01  9.99999e-01  8.55227e-07
 1.83800e+01  9.99999e-01  8.30632e-07
 1.84000e+01  9.99999e-01  8.03202e-07
 1.84200e+01  1.00000e+00  7.72873e-07
 1.84400e+01  1.00000e+00  7.39571e-07
 1.84600e+01  1.00000e+00  7.03219e-07
 1.84800e+01  1.00000e+00  6.63747e-07
 1.85000e+01  1.00000e+00  6.21102e-07
 1.85200e+01  1.00000e+00  5.75263e-07
 1.85400e+01  1.00000e+00  5.26261e-07
 1.85600e+01  1.00000e+00  4.74209e-07
 1.85800e+01  1.00000e+00  4.19330e-07
 1.86000e+01  1.00000e+00  3.62005e-07
 1.86200e+01  1.00000e+00  3.02834e-07
 1.86400e+01  1.00000e+00  2.42711e-07
 1.86600e+01  1.00000e+00  1.82918e-07
 1.86800e+01  1.00000e+00  1.25255e-07
 1.87000e+01  1.00000e+00  7.21838e-08
 1.87200e+01  1.00000e+00  2.70072e-08
 1.87400e+01  1.00000e+00 -5.93861e-09
 1.87600e+01  1.00000e+00 -2.10980e-08
 1.87800e+01  1.00000e+00 -1.15683e-08
 1.88000e+01  1.00000e+00  3.08731e-08
 1.88200e+01  1.00000e+00  1.15425e-07
 1.88400e+01  1.00000e+00  2.51340e-07
 1.88600e+01  1.00000e+00  4.46078e-07
 1.88800e+01  1.00000e+00  7.02120e-07
 1.89000e+01  1.00000e+00  1.01225e-06
 1.89200e+01  1.00000e+00  1.35369e-06
 1.89400e+01  1.00000e+00  1.68313e-06
 1.89600e+01  1.00000e+00  1.93675e-06
 1.89800e+01  1.00000e+00  2.04136e-06
 1.90000e+01  1.00000e+00  1.94021e-06
 1.90200e+01  1.00000e+00  1.62554e-06
 1.90400e+01  1.00000e+00  1.15449e-06
 1.90600e+01  9.99999e-01  6.26083e-07
 1.90800e+01  9.99999e-01  1.32130e-07
 1.91000e+01  9.99999e-01 -2.75809e-07
 1.91200e+01  9.99998e-01 -5.87982e-07
 1.91400e+01  9.99998e-01 -8.20642e-07
 1.91600e+01  9.99998e-01 -9.94456e-07
 1.91800e+01  9.99998e-01 -1.12301e-06
 1.92000e+01  9.99998e-01 -1.21424e-06
 1.92200e+01  9.99998e-01 -1.27344e-06
 1.92400e+01  9.99999e-01 -1.30473e-06
 1.92600e+01  9.99999e-01 -1.31156e-06
 1.92800e+01  9.99999e-01 -1.29704e-06
 1.93000e+01  9.99999e-01 -1.26401e-06
 1.93200e+01  9.99999e-01 -1.21516e-06
 1.93400e+01  1.00000e+00 -1.15306e-06
 1.93600e+01  1.00000e+00 -1.08016e-06
 1.93800e+01  1.00000e+00 -9.98779e-07
 1.94000e+01  1.00000e+00 -9.11131e-07
 1.94200e+01  1.00000e+00 -8.19287e-07
 1.94400e+01  1.00000e+00 -7.25184e-07
 1.94600e+01  1.00000e+00 -6.30597e-07
 1.94800e+01  1.00000e+00 -5.37145e-07
 1.95000e+01  1.00000e+00 -4.46268e-07
 1.95200e+01  1.00000e+00 -3.59232e-07
 1.95400e+01  1.00000e+00 -2.77112e-07
 1.95600e+01  1.00000e+00 -2.00805e-07
 1.95800e+01  1.00000e+00 -1.31013e-07
 1.96000e+01  1.00000e+00 -6.82597e-08
 1.96200e+01  1.00000e+00 -1.28823e-08
 1.96400e+01  1.00000e+00  3.49511e-08
 1.96600e+01  1.00000e+00  7.52414e-08
 1.96800e+01  1.00000e+00  1.08141e-07
 1.97000e+01  1.00000e+00  1.33947e-07
 1.97200e+01  1.00000e+00  1.53083e-07
 1.97400e+01  1.00000e+00  1.66085e-07
 1.97600e+01  1.00000e+00  1.73582e-07
 1.97800e+01  1.00000e+00  1.76286e-07
 1.98000e+01  9.99999e-01  1.74959e-07
 1.98200e+01  9.99999e-01  1.70407e-07
 1.98400e+01  9.99999e-01  1.63451e-07
 1.98600e+01  9.99999e-01  1.54912e-07
 1.98800e+01  9.99999e-01  1.45585e-07
 1.99000e+01  9.99999e-01  1.36222e-07
 1.99200e+01  9.99999e-01  1.27508e-07
 1.99400e+01  9.99999e-01  1.20041e-07
 1.99600e+01  9.99999e-01  1.14312e-07
 1.99800e+01  1.00000e+00  1.10683e-07
 2.00000e+01  1.00000e+00  1.09376e-07
