 r[σ]         g_ii         c_ii        
 2.24000e+00  1.01264e+00  6.34220e-03
 2.25000e+00  1.00808e+00  6.14898e-03
 2.26000e+00  1.00369e+00  5.96311e-03
 2.27000e+00  9.99457e-01  5.78433e-03
 2.28000e+00  9.95406e-01  5.61243e-03
 2.29000e+00  9.91543e-01  5.44717e-03
 2.30000e+00  9.87878e-01  5.28832e-03
 2.31000e+00  9.84417e-01  5.13563e-03
 2.32000e+00  9.81166e-01  4.98889e-03
 2.33000e+00  9.78129e-01  4.84785e-03
 2.34000e+00  9.75310e-01  4.71230e-03
 2.35000e+00  9.72712e-01  4.58201e-03
 2.36000e+00  9.70336e-01  4.45677e-03
 2.37000e+00  9.68182e-01  4.33636e-03
 2.38000e+00  9.66250e-01  4.22057e-03
 2.39000e+00  9.64538e-01  4.10921e-03
 2.40000e+00  9.63045e-01  4.00209e-03
 2.41000e+00  9.61768e-01  3.89901e-03
 2.42000e+00  9.60702e-01  3.79978e-03
 2.43000e+00  9.59845e-01  3.70425e-03
 2.44000e+00  9.59192e-01  3.61222e-03
 2.45000e+00  9.58737e-01  3.52356e-03
 2.46000e+00  9.58476e-01  3.43808e-03
 2.47000e+00  9.58401e-01  3.35566e-03
 2.48000e+00  9.58507e-01  3.27613e-03
 2.49000e+00  9.58786e-01  3.19937e-03
 2.50000e+00  9.59233e-01  3.12524e-03
 2.51000e+00  9.59838e-01  3.05361e-03
 2.52000e+00  9.60595e-01  2.98437e-03
 2.53000e+00  9.61496e-01  2.91740e-03
 2.54000e+00  9.62532e-01  2.85258e-03
 2.55000e+00  9.63696e-01  2.78983e-03
 2.56000e+00  9.64979e-01  2.72903e-03
 2.57000e+00  9.66372e-01  2.67009e-03
 2.58000e+00  9.67867e-01  2.61292e-03
 2.59000e+00  9.69455e-01  2.55743e-03
 2.60000e+00  9.71126e-01  2.50355e-03
 2.61000e+00  9.72873e-01  2.45120e-03
 2.62000e+00  9.74685e-01  2.40031e-03
 2.63000e+00  9.76555e-01  2.35079e-03
 2.64000e+00  9.78473e-01  2.30260e-03
 2.65000e+00  9.80430e-01  2.25567e-03
 2.66000e+00  9.82416e-01  2.20993e-03
 2.67000e+00  9.84424e-01  2.16534e-03
 2.68000e+00  9.86444e-01  2.12184e-03
 2.69000e+00  9.88468e-01  2.07938e-03
 2.70000e+00  9.90486e-01  2.03792e-03
 2.71000e+00  9.92491e-01  1.99740e-03
 2.72000e+00  9.94473e-01  1.95780e-03
 2.73000e+00  9.96425e-01  1.91907e-03
 2.74000e+00  9.98339e-01  1.88117e-03
 2.75000e+00  1.00021e+00  1.84407e-03
 2.76000e+00  1.00202e+00  1.80775e-03
 2.77000e+00  1.00378e+00  1.77216e-03
 2.78000e+00  1.00547e+00  1.73728e-03
 2.79000e+00  1.00708e+00  1.70310e-03
 2.80000e+00  1.00862e+00  1.66957e-03
 2.81000e+00  1.01007e+00  1.63669e-03
 2.82000e+00  1.01143e+00  1.60444e-03
 2.83000e+00  1.01270e+00  1.57278e-03
 2.84000e+00  1.01387e+00  1.54172e-03
 2.85000e+00  1.01494e+00  1.51122e-03
 2.86000e+00  1.01591e+00  1.48129e-03
 2.87000e+00  1.01678e+00  1.45190e-03
 2.88000e+00  1.01754e+00  1.42305e-03
 2.89000e+00  1.01819e+00  1.39472e-03
 2.90000e+00  1.01873e+00  1.36691e-03
 2.91000e+00  1.01917e+00  1.33960e-03
 2.92000e+00  1.01950e+00  1.31280e-03
 2.93000e+00  1.01973e+00  1.28649e-03
 2.94000e+00  1.01985e+00  1.26067e-03
 2.95000e+00  1.01987e+00  1.23533e-03
 2.96000e+00  1.01980e+00  1.21046e-03
 2.97000e+00  1.01964e+00  1.18607e-03
 2.98000e+00  1.01938e+00  1.16214e-03
 2.99000e+00  1.01904e+00  1.13868e-03
 3.00000e+00  1.01861e+00  1.11568e-03
 3.01000e+00  1.01811e+00  1.09313e-03
 3.02000e+00  1.01754e+00  1.07103e-03
 3.03000e+00  1.01691e+00  1.04937e-03
 3.04000e+00  1.01621e+00  1.02816e-03
 3.05000e+00  1.01545e+00  1.00739e-03
 3.06000e+00  1.01465e+00  9.87047e-04
 3.07000e+00  1.01380e+00  9.67136e-04
 3.08000e+00  1.01292e+00  9.47650e-04
 3.09000e+00  1.01200e+00  9.28585e-04
 3.10000e+00  1.01106e+00  9.09934e-04
 3.11000e+00  1.01009e+00  8.91693e-04
 3.12000e+00  1.00911e+00  8.73857e-04
 3.13000e+00  1.00811e+00  8.56420e-04
 3.14000e+00  1.00712e+00  8.39376e-04
 3.15000e+00  1.00612e+00  8.22720e-04
 3.16000e+00  1.00512e+00  8.06446e-04
 3.17000e+00  1.00414e+00  7.90547e-04
 3.18000e+00  1.00316e+00  7.75016e-04
 3.19000e+00  1.00221e+00  7.59848e-04
 3.20000e+00  1.00127e+00  7.45036e-04
 3.21000e+00  1.00037e+00  7.30572e-04
 3.22000e+00  9.99487e-01  7.16451e-04
 3.23000e+00  9.98639e-01  7.02664e-04
 3.24000e+00  9.97826e-01  6.89206e-04
 3.25000e+00  9.97049e-01  6.76068e-04
 3.26000e+00  9.96312e-01  6.63244e-04
 3.27000e+00  9.95617e-01  6.50726e-04
 3.28000e+00  9.94965e-01  6.38508e-04
 3.29000e+00  9.94358e-01  6.26582e-04
 3.30000e+00  9.93797e-01  6.14941e-04
 3.31000e+00  9.93283e-01  6.03577e-04
 3.32000e+00  9.92817e-01  5.92484e-04
 3.33000e+00  9.92399e-01  5.81654e-04
 3.34000e+00  9.92030e-01  5.71081e-04
 3.35000e+00  9.91709e-01  5.60758e-04
 3.36000e+00  9.91437e-01  5.50677e-04
 3.37000e+00  9.91213e-01  5.40832e-04
 3.38000e+00  9.91036e-01  5.31217e-04
 3.39000e+00  9.90907e-01  5.21824e-04
 3.40000e+00  9.90823e-01  5.12647e-04
 3.41000e+00  9.90783e-01  5.03681e-04
 3.42000e+00  9.90787e-01  4.94919e-04
 3.43000e+00  9.90833e-01  4.86354e-04
 3.44000e+00  9.90920e-01  4.77981e-04
 3.45000e+00  9.91045e-01  4.69795e-04
 3.46000e+00  9.91207e-01  4.61789e-04
 3.47000e+00  9.91403e-01  4.53958e-04
 3.48000e+00  9.91633e-01  4.46296e-04
 3.49000e+00  9.91894e-01  4.38800e-04
 3.50000e+00  9.92184e-01  4.31463e-04
 3.51000e+00  9.92501e-01  4.24280e-04
 3.52000e+00  9.92841e-01  4.17248e-04
 3.53000e+00  9.93204e-01  4.10361e-04
 3.54000e+00  9.93587e-01  4.03615e-04
 3.55000e+00  9.93988e-01  3.97006e-04
 3.56000e+00  9.94403e-01  3.90529e-04
 3.57000e+00  9.94831e-01  3.84182e-04
 3.58000e+00  9.95270e-01  3.77958e-04
 3.59000e+00  9.95718e-01  3.71857e-04
 3.60000e+00  9.96171e-01  3.65872e-04
 3.61000e+00  9.96628e-01  3.60002e-04
 3.62000e+00  9.97087e-01  3.54243e-04
 3.63000e+00  9.97545e-01  3.48592e-04
 3.64000e+00  9.98001e-01  3.43045e-04
 3.65000e+00  9.98452e-01  3.37600e-04
 3.66000e+00  9.98897e-01  3.32255e-04
 3.67000e+00  9.99333e-01  3.27006e-04
 3.68000e+00  9.99760e-01  3.21850e-04
 3.69000e+00  1.00017e+00  3.16787e-04
 3.70000e+00  1.00058e+00  3.11812e-04
 3.71000e+00  1.00096e+00  3.06925e-04
 3.72000e+00  1.00134e+00  3.02122e-04
 3.73000e+00  1.00169e+00  2.97402e-04
 3.74000e+00  1.00202e+00  2.92763e-04
 3.75000e+00  1.00234e+00  2.88204e-04
 3.76000e+00  1.00264e+00  2.83721e-04
 3.77000e+00  1.00291e+00  2.79314e-04
 3.78000e+00  1.00317e+00  2.74982e-04
 3.79000e+00  1.00340e+00  2.70721e-04
 3.80000e+00  1.00361e+00  2.66532e-04
 3.81000e+00  1.00379e+00  2.62413e-04
 3.82000e+00  1.00395e+00  2.58362e-04
 3.83000e+00  1.00409e+00  2.54378e-04
 3.84000e+00  1.00421e+00  2.50460e-04
 3.85000e+00  1.00430e+00  2.46606e-04
 3.86000e+00  1.00437e+00  2.42816e-04
 3.87000e+00  1.00442e+00  2.39089e-04
 3.88000e+00  1.00445e+00  2.35423e-04
 3.89000e+00  1.00445e+00  2.31818e-04
 3.90000e+00  1.00444e+00  2.28272e-04
 3.91000e+00  1.00440e+00  2.24784e-04
 3.92000e+00  1.00434e+00  2.21354e-04
 3.93000e+00  1.00427e+00  2.17982e-04
 3.94000e+00  1.00418e+00  2.14665e-04
 3.95000e+00  1.00407e+00  2.11403e-04
 3.96000e+00  1.00394e+00  2.08195e-04
 3.97000e+00  1.00380e+00  2.05041e-04
 3.98000e+00  1.00365e+00  2.01940e-04
 3.99000e+00  1.00349e+00  1.98890e-04
 4.00000e+00  1.00331e+00  1.95892e-04
 4.01000e+00  1.00312e+00  1.92944e-04
 4.02000e+00  1.00293e+00  1.90046e-04
 4.03000e+00  1.00273e+00  1.87197e-04
 4.04000e+00  1.00252e+00  1.84397e-04
 4.05000e+00  1.00230e+00  1.81644e-04
 4.06000e+00  1.00208e+00  1.78937e-04
 4.07000e+00  1.00186e+00  1.76277e-04
 4.08000e+00  1.00164e+00  1.73663e-04
 4.09000e+00  1.00141e+00  1.71093e-04
 4.10000e+00  1.00119e+00  1.68567e-04
 4.11000e+00  1.00096e+00  1.66085e-04
 4.12000e+00  1.00074e+00  1.63646e-04
 4.13000e+00  1.00052e+00  1.61248e-04
 4.14000e+00  1.00031e+00  1.58892e-04
 4.15000e+00  1.00010e+00  1.56576e-04
 4.16000e+00  9.99899e-01  1.54301e-04
 4.17000e+00  9.99703e-01  1.52065e-04
 4.18000e+00  9.99514e-01  1.49867e-04
 4.19000e+00  9.99333e-01  1.47708e-04
 4.20000e+00  9.99161e-01  1.45586e-04
 4.21000e+00  9.98998e-01  1.43500e-04
 4.22000e+00  9.98845e-01  1.41451e-04
 4.23000e+00  9.98702e-01  1.39437e-04
 4.24000e+00  9.98569e-01  1.37457e-04
 4.25000e+00  9.98447e-01  1.35512e-04
 4.26000e+00  9.98335e-01  1.33600e-04
 4.27000e+00  9.98235e-01  1.31721e-04
 4.28000e+00  9.98146e-01  1.29874e-04
 4.29000e+00  9.98068e-01  1.28059e-04
 4.30000e+00  9.98001e-01  1.26274e-04
 4.31000e+00  9.97946e-01  1.24520e-04
 4.32000e+00  9.97902e-01  1.22795e-04
 4.33000e+00  9.97869e-01  1.21100e-04
 4.34000e+00  9.97847e-01  1.19433e-04
 4.35000e+00  9.97835e-01  1.17794e-04
 4.36000e+00  9.97834e-01  1.16183e-04
 4.37000e+00  9.97843e-01  1.14598e-04
 4.38000e+00  9.97861e-01  1.13039e-04
 4.39000e+00  9.97889e-01  1.11506e-04
 4.40000e+00  9.97925e-01  1.09999e-04
 4.41000e+00  9.97971e-01  1.08516e-04
 4.42000e+00  9.98024e-01  1.07057e-04
 4.43000e+00  9.98084e-01  1.05622e-04
 4.44000e+00  9.98152e-01  1.04210e-04
 4.45000e+00  9.98226e-01  1.02821e-04
 4.46000e+00  9.98306e-01  1.01454e-04
 4.47000e+00  9.98392e-01  1.00108e-04
 4.48000e+00  9.98482e-01  9.87841e-05
 4.49000e+00  9.98577e-01  9.74809e-05
 4.50000e+00  9.98676e-01  9.61980e-05
 4.51000e+00  9.98777e-01  9.49352e-05
 4.52000e+00  9.98881e-01  9.36919e-05
 4.53000e+00  9.98988e-01  9.24678e-05
 4.54000e+00  9.99096e-01  9.12625e-05
 4.55000e+00  9.99204e-01  9.00757e-05
 4.56000e+00  9.99314e-01  8.89068e-05
 4.57000e+00  9.99423e-01  8.77557e-05
 4.58000e+00  9.99531e-01  8.66219e-05
 4.59000e+00  9.99639e-01  8.55051e-05
 4.60000e+00  9.99745e-01  8.44050e-05
 4.61000e+00  9.99849e-01  8.33212e-05
 4.62000e+00  9.99951e-01  8.22535e-05
 4.63000e+00  1.00005e+00  8.12015e-05
 4.64000e+00  1.00015e+00  8.01649e-05
 4.65000e+00  1.00024e+00  7.91435e-05
 4.66000e+00  1.00033e+00  7.81370e-05
 4.67000e+00  1.00041e+00  7.71451e-05
 4.68000e+00  1.00049e+00  7.61676e-05
 4.69000e+00  1.00057e+00  7.52041e-05
 4.70000e+00  1.00064e+00  7.42545e-05
 4.71000e+00  1.00070e+00  7.33185e-05
 4.72000e+00  1.00076e+00  7.23959e-05
 4.73000e+00  1.00082e+00  7.14865e-05
 4.74000e+00  1.00087e+00  7.05900e-05
 4.75000e+00  1.00091e+00  6.97062e-05
 4.76000e+00  1.00095e+00  6.88349e-05
 4.77000e+00  1.00098e+00  6.79759e-05
 4.78000e+00  1.00101e+00  6.71291e-05
 4.79000e+00  1.00103e+00  6.62942e-05
 4.80000e+00  1.00105e+00  6.54710e-05
 4.81000e+00  1.00106e+00  6.46594e-05
 4.82000e+00  1.00107e+00  6.38591e-05
 4.83000e+00  1.00107e+00  6.30701e-05
 4.84000e+00  1.00107e+00  6.22921e-05
 4.85000e+00  1.00106e+00  6.15250e-05
 4.86000e+00  1.00104e+00  6.07686e-05
 4.87000e+00  1.00103e+00  6.00228e-05
 4.88000e+00  1.00100e+00  5.92873e-05
 4.89000e+00  1.00098e+00  5.85621e-05
 4.90000e+00  1.00095e+00  5.78471e-05
 4.91000e+00  1.00092e+00  5.71419e-05
 4.92000e+00  1.00088e+00  5.64466e-05
 4.93000e+00  1.00084e+00  5.57610e-05
 4.94000e+00  1.00080e+00  5.50849e-05
 4.95000e+00  1.00075e+00  5.44182e-05
 4.96000e+00  1.00071e+00  5.37608e-05
 4.97000e+00  1.00066e+00  5.31125e-05
 4.98000e+00  1.00061e+00  5.24732e-05
 4.99000e+00  1.00055e+00  5.18428e-05
 5.00000e+00  1.00050e+00  5.12211e-05
 5.01000e+00  1.00045e+00  5.06081e-05
 5.02000e+00  1.00039e+00  5.00036e-05
 5.03000e+00  1.00034e+00  4.94074e-05
 5.04000e+00  1.00029e+00  4.88196e-05
 5.05000e+00  1.00023e+00  4.82399e-05
 5.06000e+00  1.00018e+00  4.76682e-05
 5.07000e+00  1.00013e+00  4.71044e-05
 5.08000e+00  1.00007e+00  4.65484e-05
 5.09000e+00  1.00002e+00  4.60001e-05
 5.10000e+00  9.99975e-01  4.54594e-05
 5.11000e+00  9.99927e-01  4.49261e-05
 5.12000e+00  9.99881e-01  4.44002e-05
 5.13000e+00  9.99837e-01  4.38815e-05
 5.14000e+00  9.99795e-01  4.33700e-05
 5.15000e+00  9.99755e-01  4.28655e-05
 5.16000e+00  9.99718e-01  4.23679e-05
 5.17000e+00  9.99683e-01  4.18771e-05
 5.18000e+00  9.99650e-01  4.13931e-05
 5.19000e+00  9.99620e-01  4.09157e-05
 5.20000e+00  9.99593e-01  4.04448e-05
 5.21000e+00  9.99568e-01  3.99803e-05
 5.22000e+00  9.99546e-01  3.95221e-05
 5.23000e+00  9.99527e-01  3.90701e-05
 5.24000e+00  9.99510e-01  3.86243e-05
 5.25000e+00  9.99496e-01  3.81844e-05
 5.26000e+00  9.99485e-01  3.77505e-05
 5.27000e+00  9.99477e-01  3.73225e-05
 5.28000e+00  9.99471e-01  3.69002e-05
 5.29000e+00  9.99468e-01  3.64836e-05
 5.30000e+00  9.99468e-01  3.60725e-05
 5.31000e+00  9.99470e-01  3.56669e-05
 5.32000e+00  9.99474e-01  3.52667e-05
 5.33000e+00  9.99481e-01  3.48718e-05
 5.34000e+00  9.99489e-01  3.44822e-05
 5.35000e+00  9.99500e-01  3.40976e-05
 5.36000e+00  9.99513e-01  3.37182e-05
 5.37000e+00  9.99528e-01  3.33437e-05
 5.38000e+00  9.99545e-01  3.29741e-05
 5.39000e+00  9.99563e-01  3.26094e-05
 5.40000e+00  9.99582e-01  3.22494e-05
 5.41000e+00  9.99603e-01  3.18941e-05
 5.42000e+00  9.99626e-01  3.15433e-05
 5.43000e+00  9.99649e-01  3.11971e-05
 5.44000e+00  9.99673e-01  3.08554e-05
 5.45000e+00  9.99698e-01  3.05180e-05
 5.46000e+00  9.99724e-01  3.01850e-05
 5.47000e+00  9.99750e-01  2.98562e-05
 5.48000e+00  9.99777e-01  2.95316e-05
 5.49000e+00  9.99804e-01  2.92111e-05
 5.50000e+00  9.99831e-01  2.88947e-05
 5.51000e+00  9.99858e-01  2.85823e-05
 5.52000e+00  9.99885e-01  2.82738e-05
 5.53000e+00  9.99911e-01  2.79692e-05
 5.54000e+00  9.99938e-01  2.76684e-05
