 r[σ]         g_ii         c_ii        
 4.00000e-03  0.00000e+00 -1.97868e+05
 8.00000e-03  0.00000e+00 -1.97868e+05
 1.20000e-02  0.00000e+00 -1.97868e+05
 1.60000e-02  0.00000e+00 -1.97868e+05
 2.00000e-02  0.00000e+00 -1.97868e+05
 2.40000e-02  0.00000e+00 -1.97868e+05
 2.80000e-02  0.00000e+00 -1.97868e+05
 3.20000e-02  0.00000e+00 -1.97868e+05
 3.60000e-02  0.00000e+00 -1.97868e+05
 4.00000e-02  0.00000e+00 -1.97868e+05
 4.40000e-02  0.00000e+00 -1.97868e+05
 4.80000e-02  0.00000e+00 -1.97868e+05
 5.20000e-02  0.00000e+00 -1.97868e+05
 5.60000e-02  0.00000e+00 -1.97868e+05
 6.00000e-02  0.00000e+00 -1.97868e+05
 6.40000e-02  0.00000e+00 -1.97868e+05
 6.80000e-02  0.00000e+00 -1.97868e+05
 7.20000e-02  0.00000e+00 -1.97868e+05
 7.60000e-02  0.00000e+00 -1.97868e+05
 8.00000e-02  0.00000e+00 -1.97868e+05
 8.40000e-02  0.00000e+00 -1.97868e+05
 8.80000e-02  0.00000e+00 -1.97868e+05
 9.20000e-02  0.00000e+00 -1.97868e+05
 9.60000e-02  0.00000e+00 -1.97868e+05
 1.00000e-01  0.00000e+00 -1.97868e+05
 1.04000e-01  0.00000e+00 -1.97868e+05
 1.08000e-01  0.00000e+00 -1.97868e+05
 1.12000e-01  0.00000e+00 -1.97868e+05
 1.16000e-01  0.00000e+00 -1.97868e+05
 1.20000e-01  0.00000e+00 -1.97868e+05
 1.24000e-01  0.00000e+00 -1.97868e+05
 1.28000e-01  0.00000e+00 -1.97868e+05
 1.32000e-01  0.00000e+00 -1.97868e+05
 1.36000e-01  0.00000e+00 -1.97868e+05
 1.40000e-01  0.00000e+00 -1.97868e+05
 1.44000e-01  0.00000e+00 -1.97868e+05
 1.48000e-01  0.00000e+00 -1.97868e+05
 1.52000e-01  0.00000e+00 -1.97868e+05
 1.56000e-01  0.00000e+00 -1.97868e+05
 1.60000e-01  0.00000e+00 -1.97868e+05
 1.64000e-01  0.00000e+00 -1.97868e+05
 1.68000e-01  0.00000e+00 -1.97868e+05
 1.72000e-01  0.00000e+00 -1.97868e+05
 1.76000e-01  0.00000e+00 -1.97868e+05
 1.80000e-01  0.00000e+00 -1.97868e+05
 1.84000e-01  0.00000e+00 -1.97868e+05
 1.88000e-01  0.00000e+00 -1.97868e+05
 1.92000e-01  0.00000e+00 -1.97868e+05
 1.96000e-01  0.00000e+00 -1.97868e+05
 2.00000e-01  0.00000e+00 -1.97868e+05
 2.04000e-01  0.00000e+00 -1.97868e+05
 2.08000e-01  0.00000e+00 -1.97868e+05
 2.12000e-01  0.00000e+00 -1.97868e+05
 2.16000e-01  0.00000e+00 -1.97868e+05
 2.20000e-01  0.00000e+00 -1.97868e+05
 2.24000e-01  0.00000e+00 -1.97868e+05
 2.28000e-01  0.00000e+00 -1.97868e+05
 2.32000e-01  0.00000e+00 -1.97868e+05
 2.36000e-01  0.00000e+00 -1.97868e+05
 2.40000e-01  0.00000e+00 -1.97868e+05
 2.44000e-01  0.00000e+00 -1.97868e+05
 2.48000e-01  0.00000e+00 -1.97868e+05
 2.52000e-01  0.00000e+00 -1.97868e+05
 2.56000e-01  0.00000e+00 -1.97868e+05
 2.60000e-01  0.00000e+00 -1.97868e+05
 2.64000e-01  0.00000e+00 -1.97868e+05
 2.68000e-01  0.00000e+00 -1.97868e+05
 2.72000e-01  0.00000e+00 -1.97868e+05
 2.76000e-01  0.00000e+00 -1.97868e+05
 2.80000e-01  0.00000e+00 -1.97868e+05
 2.84000e-01  0.00000e+00 -1.97868e+05
 2.88000e-01  0.00000e+00 -1.97868e+05
 2.92000e-01  0.00000e+00 -1.97868e+05
 2.96000e-01  0.00000e+00 -1.97868e+05
 3.00000e-01  0.00000e+00 -1.97868e+05
 3.04000e-01  0.00000e+00 -1.97868e+05
 3.08000e-01  0.00000e+00 -1.97868e+05
 3.12000e-01  0.00000e+00 -1.97868e+05
 3.16000e-01  0.00000e+00 -1.97868e+05
 3.20000e-01  0.00000e+00 -1.97868e+05
 3.24000e-01  0.00000e+00 -1.97868e+05
 3.28000e-01  0.00000e+00 -1.97868e+05
 3.32000e-01  0.00000e+00 -1.97868e+05
 3.36000e-01  0.00000e+00 -1.97868e+05
 3.40000e-01  0.00000e+00 -1.97868e+05
 3.44000e-01  0.00000e+00 -1.97868e+05
 3.48000e-01  0.00000e+00 -1.97868e+05
 3.52000e-01  0.00000e+00 -1.97868e+05
 3.56000e-01  0.00000e+00 -1.97868e+05
 3.60000e-01  0.00000e+00 -1.97868e+05
 3.64000e-01  0.00000e+00 -1.97868e+05
 3.68000e-01  0.00000e+00 -1.97868e+05
 3.72000e-01  0.00000e+00 -1.97868e+05
 3.76000e-01  0.00000e+00 -1.97868e+05
