# r/r_i 				 gii(r/r_i) 				 gie(r/r_i) 				 gee(r/r_i)
1.439999999999999947e+00 1.231241498275006840e+00 9.686905900577523765e-01 9.806981985058425000e-01
1.449999999999999956e+00 1.270122439022997707e+00 9.716545019630962177e-01 9.814152269885564328e-01
1.459999999999999964e+00 1.306842260583274795e+00 9.745854176749071396e-01 9.821182302818082244e-01
1.469999999999999973e+00 1.341297325373469240e+00 9.774795497816594070e-01 9.828074229959995467e-01
1.479999999999999982e+00 1.373405290374217547e+00 9.803332361129302175e-01 9.834829991428418738e-01
1.489999999999999991e+00 1.403104607790653713e+00 9.831429418080159799e-01 9.841451336571792607e-01
1.500000000000000000e+00 1.430353783537068990e+00 9.859052598380723120e-01 9.847939838701306181e-01
1.510000000000000009e+00 1.455130430283841481e+00 9.886169131575044400e-01 9.854296909333014609e-01
1.520000000000000018e+00 1.477430151730503516e+00 9.912747553922884869e-01 9.860523811939468919e-01
1.530000000000000027e+00 1.497265293820877918e+00 9.938757730699648851e-01 9.866621675210739406e-01
1.540000000000000036e+00 1.514663596950947877e+00 9.964170864621041401e-01 9.872591505825802916e-01
1.550000000000000044e+00 1.529666780998513609e+00 9.988959518835180962e-01 9.878434200736004867e-01
1.560000000000000053e+00 1.542329092357697107e+00 1.001309762670418380e+00 9.884150558963324951e-01
1.570000000000000062e+00 1.552715839239623641e+00 1.003656051530699367e+00 9.889741292916759408e-01
1.580000000000000071e+00 1.560901938410545586e+00 1.005932491629163428e+00 9.895207039230845547e-01
1.590000000000000080e+00 1.566970493375240636e+00 1.008136898958331029e+00 9.900548369130937054e-01
1.600000000000000089e+00 1.571011420887111321e+00 1.010267233488387317e+00 9.905765798330378180e-01
1.610000000000000098e+00 1.573120139645106441e+00 1.012321601512309099e+00 9.910859796465163463e-01
1.620000000000000107e+00 1.573396332151851151e+00 1.014298256801545506e+00 9.915830796072150344e-01
1.630000000000000115e+00 1.571942788036664984e+00 1.016195602861287961e+00 9.920679201117195145e-01
1.640000000000000124e+00 1.568864334691844498e+00 1.018012194014631167e+00 9.925405395080011406e-01
1.650000000000000133e+00 1.564266858874271415e+00 1.019746737485059507e+00 9.930009748602772746e-01
1.660000000000000142e+00 1.558256420988312962e+00 1.021398094313762384e+00 9.934492626709838792e-01
1.669999999999999929e+00 1.550938462066768331e+00 1.022965281168950691e+00 9.938854395606133707e-01
1.679999999999999938e+00 1.542417102040973820e+00 1.024447470985337949e+00 9.943095429061982182e-01
1.689999999999999947e+00 1.532794526704143401e+00 1.025843994386103519e+00 9.947216114392458675e-01
1.699999999999999956e+00 1.522170459801418518e+00 1.027154339922633275e+00 9.951216858039338975e-01
1.709999999999999964e+00 1.510641715928049855e+00 1.028378154987106941e+00 9.955098090764031848e-01
1.719999999999999973e+00 1.498301829350128456e+00 1.029515245526663625e+00 9.958860272459955087e-01
1.729999999999999982e+00 1.485240753471570141e+00 1.030565576324573129e+00 9.962503896592956876e-01
1.739999999999999991e+00 1.471544625424547892e+00 1.031529270067646165e+00 9.966029494278494383e-01
1.750000000000000000e+00 1.457295590145041508e+00 1.032406606883013334e+00 9.969437638004392532e-01
1.760000000000000009e+00 1.442571678281417302e+00 1.033198022651564241e+00 9.972728945008069168e-01
1.770000000000000018e+00 1.427446732375570182e+00 1.033904107705817532e+00 9.975904080317272715e-01
1.780000000000000027e+00 1.411990375913646290e+00 1.034525604305175595e+00 9.978963759463340688e-01
1.790000000000000036e+00 1.396268020062185311e+00 1.035063404427395639e+00 9.981908750876132830e-01
1.800000000000000044e+00 1.380340903162078359e+00 1.035518546352347968e+00 9.984739877969829314e-01
1.810000000000000053e+00 1.364266158355133207e+00 1.035892211513454786e+00 9.987458020928821067e-01
1.820000000000000062e+00 1.348096905036652915e+00 1.036185720173170566e+00 9.990064118202973686e-01
1.830000000000000071e+00 1.331882360149830191e+00 1.036400527339057742e+00 9.992559167721586366e-01
1.840000000000000080e+00 1.315667965680899609e+00 1.036538217553680807e+00 9.994944227835362849e-01
1.850000000000000089e+00 1.299495529048278586e+00 1.036600499919674956e+00 9.997220417995800190e-01
1.860000000000000098e+00 1.283403373402289382e+00 1.036589202066182214e+00 9.999388919181368962e-01
1.870000000000000107e+00 1.267426495172951029e+00 1.036506264365393060e+00 1.000145097407984185e+00
1.880000000000000115e+00 1.251596726507302915e+00 1.036353733174005809e+00 1.000340788703625305e+00
1.890000000000000124e+00 1.235942900519704235e+00 1.036133754357515757e+00 1.000526102377577775e+00
1.900000000000000133e+00 1.220491017549580226e+00 1.035848565935975518e+00 1.000701181091108394e+00
1.910000000000000142e+00 1.205264410874831382e+00 1.035500491059452299e+00 1.000866173524335601e+00
1.919999999999999929e+00 1.190283910553074254e+00 1.035091930210654709e+00 1.001021234286654238e+00
1.929999999999999938e+00 1.175568004276079437e+00 1.034625353793975355e+00 1.001166523808400877e+00
1.939999999999999947e+00 1.161132994314800992e+00 1.034103294062200140e+00 1.001302208214704059e+00
1.949999999999999956e+00 1.146993149803009038e+00 1.033528337491583793e+00 1.001428459182441166e+00
1.959999999999999964e+00 1.133160853761188580e+00 1.032903116605497162e+00 1.001545453781226280e+00
1.969999999999999973e+00 1.119646744399509064e+00 1.032230302309138148e+00 1.001653374299349641e+00
1.979999999999999982e+00 1.106459850363099351e+00 1.031512595779945363e+00 1.001752408055583299e+00
1.989999999999999991e+00 1.093607719686527924e+00 1.030752720928484800e+00 1.001842747197762229e+00
2.000000000000000000e+00 1.081096542311546393e+00 1.029953416514784337e+00 1.001924588489034429e+00
2.010000000000000231e+00 1.068931266106070366e+00 1.029117428887887264e+00 1.001998133082689701e+00
2.020000000000000018e+00 1.057115706390042043e+00 1.028247504470330753e+00 1.002063586286439101e+00
