      r[a_0]     n(bound)   n(unbound)
1.159763e-02 4.763295e+03 5.224632e-03
1.174998e-02 4.730289e+03 5.187955e-03
1.190432e-02 4.697083e+03 5.151125e-03
1.206070e-02 4.663681e+03 5.114148e-03
1.221912e-02 4.630082e+03 5.077031e-03
1.237963e-02 4.596291e+03 5.039783e-03
1.254225e-02 4.562309e+03 5.002412e-03
1.270700e-02 4.528139e+03 4.964925e-03
1.287391e-02 4.493782e+03 4.927332e-03
1.304302e-02 4.459242e+03 4.889643e-03
1.321435e-02 4.424521e+03 4.851867e-03
1.338793e-02 4.389621e+03 4.814014e-03
1.356380e-02 4.354547e+03 4.776096e-03
1.374197e-02 4.319300e+03 4.738123e-03
1.392248e-02 4.283883e+03 4.700107e-03
1.410536e-02 4.248300e+03 4.662061e-03
1.429064e-02 4.212555e+03 4.623998e-03
1.447836e-02 4.176650e+03 4.585930e-03
1.466855e-02 4.140588e+03 4.547873e-03
1.486123e-02 4.104374e+03 4.509840e-03
1.505644e-02 4.068011e+03 4.471848e-03
1.525422e-02 4.031502e+03 4.433912e-03
1.545460e-02 3.994853e+03 4.396048e-03
1.565761e-02 3.958066e+03 4.358276e-03
1.586328e-02 3.921145e+03 4.320612e-03
1.607166e-02 3.884096e+03 4.283075e-03
1.628277e-02 3.846921e+03 4.245687e-03
1.649666e-02 3.809627e+03 4.208466e-03
1.671336e-02 3.772216e+03 4.171436e-03
1.693290e-02 3.734694e+03 4.134618e-03
1.715533e-02 3.697066e+03 4.098036e-03
1.738067e-02 3.659336e+03 4.061714e-03
1.760898e-02 3.621510e+03 4.025678e-03
1.784029e-02 3.583591e+03 3.989955e-03
1.807464e-02 3.545586e+03 3.954572e-03
1.831206e-02 3.507500e+03 3.919557e-03
1.855260e-02 3.469339e+03 3.884942e-03
1.879631e-02 3.431106e+03 3.850757e-03
1.904321e-02 3.392810e+03 3.817034e-03
1.929336e-02 3.354454e+03 3.783808e-03
1.954679e-02 3.316044e+03 3.751114e-03
1.980355e-02 3.277588e+03 3.718988e-03
2.006369e-02 3.239090e+03 3.687470e-03
2.032724e-02 3.200557e+03 3.656598e-03
2.059426e-02 3.161994e+03 3.626414e-03
2.086478e-02 3.123409e+03 3.596961e-03
2.113885e-02 3.084808e+03 3.568284e-03
2.141653e-02 3.046196e+03 3.540429e-03
2.169785e-02 3.007582e+03 3.513446e-03
2.198287e-02 2.968970e+03 3.487384e-03
2.227163e-02 2.930369e+03 3.462296e-03
2.256419e-02 2.891785e+03 3.438236e-03
2.286058e-02 2.853224e+03 3.415262e-03
2.316088e-02 2.814694e+03 3.393432e-03
2.346511e-02 2.776202e+03 3.372807e-03
2.377334e-02 2.737756e+03 3.353452e-03
2.408563e-02 2.699361e+03 3.335433e-03
2.440201e-02 2.661026e+03 3.318819e-03
2.472255e-02 2.622757e+03 3.303681e-03
2.504730e-02 2.584563e+03 3.290094e-03
2.537631e-02 2.546450e+03 3.278135e-03
2.570965e-02 2.508427e+03 3.267884e-03
2.604737e-02 2.470501e+03 3.259426e-03
2.638952e-02 2.432678e+03 3.252848e-03
2.673617e-02 2.394968e+03 3.248238e-03
2.708737e-02 2.357377e+03 3.245692e-03
2.744318e-02 2.319914e+03 3.245306e-03
2.780367e-02 2.282586e+03 3.247182e-03
2.816889e-02 2.245400e+03 3.251425e-03
2.853891e-02 2.208366e+03 3.258143e-03
2.891379e-02 2.171489e+03 3.267450e-03
2.929360e-02 2.134779e+03 3.279464e-03
2.967839e-02 2.098243e+03 3.294307e-03
3.006824e-02 2.061888e+03 3.312106e-03
3.046321e-02 2.025724e+03 3.332991e-03
3.086337e-02 1.989756e+03 3.357101e-03
3.126878e-02 1.953994e+03 3.384576e-03
3.167952e-02 1.918444e+03 3.415564e-03
3.209566e-02 1.883115e+03 3.450217e-03
3.251726e-02 1.848014e+03 3.488693e-03
3.294440e-02 1.813148e+03 3.531158e-03
3.337715e-02 1.778526e+03 3.577780e-03
3.381558e-02 1.744154e+03 3.628738e-03
3.425978e-02 1.710041e+03 3.684214e-03
3.470981e-02 1.676193e+03 3.744399e-03
3.516575e-02 1.642619e+03 3.809488e-03
3.562768e-02 1.609324e+03 3.879688e-03
3.609567e-02 1.576316e+03 3.955208e-03
3.656982e-02 1.543602e+03 4.036269e-03
3.705019e-02 1.511189e+03 4.123098e-03
3.753688e-02 1.479084e+03 4.215931e-03
3.802995e-02 1.447294e+03 4.315011e-03
3.852950e-02 1.415824e+03 4.420591e-03
3.903562e-02 1.384682e+03 4.532933e-03
3.954838e-02 1.353874e+03 4.652307e-03
4.006788e-02 1.323406e+03 4.778995e-03
4.059420e-02 1.293283e+03 4.913287e-03
4.112744e-02 1.263512e+03 5.055482e-03
4.166768e-02 1.234098e+03 5.205893e-03
4.221502e-02 1.205047e+03 5.364840e-03
4.276955e-02 1.176365e+03 5.532657e-03
4.333136e-02 1.148055e+03 5.709688e-03
4.390055e-02 1.120124e+03 5.896288e-03
4.447722e-02 1.092575e+03 6.092825e-03
4.506146e-02 1.065414e+03 6.299680e-03
4.565338e-02 1.038645e+03 6.517245e-03
4.625307e-02 1.012271e+03 6.745926e-03
4.686064e-02 9.862973e+02 6.986142e-03
4.747619e-02 9.607269e+02 7.238328e-03
4.809983e-02 9.355634e+02 7.502928e-03
4.873166e-02 9.108099e+02 7.780406e-03
4.937178e-02 8.864695e+02 8.071236e-03
5.002032e-02 8.625447e+02 8.375911e-03
5.067738e-02 8.390381e+02 8.694937e-03
5.134306e-02 8.159520e+02 9.028836e-03
5.201749e-02 7.932881e+02 9.378149e-03
5.270078e-02 7.710484e+02 9.743429e-03
5.339305e-02 7.492341e+02 1.012525e-02
5.409441e-02 7.278464e+02 1.052420e-02
5.480498e-02 7.068864e+02 1.094088e-02
5.552489e-02 6.863544e+02 1.137593e-02
5.625425e-02 6.662511e+02 1.182998e-02
5.699319e-02 6.465763e+02 1.230370e-02
5.774184e-02 6.273300e+02 1.279777e-02
5.850033e-02 6.085116e+02 1.331288e-02
5.926878e-02 5.901204e+02 1.384976e-02
6.004732e-02 5.721554e+02 1.440915e-02
6.083609e-02 5.546153e+02 1.499180e-02
6.163521e-02 5.374985e+02 1.559850e-02
6.244484e-02 5.208032e+02 1.623004e-02
6.326510e-02 5.045272e+02 1.688725e-02
6.409614e-02 4.886682e+02 1.757098e-02
6.493809e-02 4.732235e+02 1.828208e-02
6.579110e-02 4.581902e+02 1.902144e-02
6.665532e-02 4.435651e+02 1.978997e-02
6.753089e-02 4.293448e+02 2.058859e-02
6.841796e-02 4.155256e+02 2.141827e-02
6.931669e-02 4.021034e+02 2.227997e-02
7.022721e-02 3.890742e+02 2.317469e-02
7.114970e-02 3.764335e+02 2.410344e-02
7.208431e-02 3.641766e+02 2.506728e-02
7.303119e-02 3.522987e+02 2.606725e-02
7.399052e-02 3.407945e+02 2.710445e-02
7.496244e-02 3.296589e+02 2.817999e-02
7.594713e-02 3.188863e+02 2.929498e-02
7.694475e-02 3.084709e+02 3.045059e-02
7.795548e-02 2.984067e+02 3.164798e-02
7.897949e-02 2.886878e+02 3.288834e-02
8.001694e-02 2.793078e+02 3.417290e-02
8.106803e-02 2.702602e+02 3.550289e-02
8.213292e-02 2.615385e+02 3.687956e-02
8.321180e-02 2.531358e+02 3.830418e-02
8.430485e-02 2.450454e+02 3.977806e-02
8.541226e-02 2.372601e+02 4.130250e-02
8.653422e-02 2.297728e+02 4.287883e-02
8.767091e-02 2.225763e+02 4.450840e-02
8.882254e-02 2.156632e+02 4.619258e-02
8.998929e-02 2.090261e+02 4.793274e-02
9.117137e-02 2.026575e+02 4.973027e-02
9.236898e-02 1.965498e+02 5.158658e-02
9.358232e-02 1.906954e+02 5.350309e-02
9.481159e-02 1.850866e+02 5.548124e-02
9.605702e-02 1.797158e+02 5.752245e-02
9.731880e-02 1.745751e+02 5.962817e-02
9.859716e-02 1.696568e+02 6.179986e-02
9.989231e-02 1.649533e+02 6.403898e-02
1.012045e-01 1.604569e+02 6.634699e-02
1.025339e-01 1.561597e+02 6.872536e-02
1.038807e-01 1.520542e+02 7.117555e-02
1.052453e-01 1.481327e+02 7.369901e-02
1.066278e-01 1.443878e+02 7.629721e-02
1.080284e-01 1.408118e+02 7.897160e-02
1.094474e-01 1.373974e+02 8.172363e-02
1.108851e-01 1.341373e+02 8.455471e-02
1.123417e-01 1.310242e+02 8.746628e-02
1.138174e-01 1.280510e+02 9.045973e-02
1.153125e-01 1.252106e+02 9.353644e-02
1.168272e-01 1.224963e+02 9.669777e-02
1.183618e-01 1.199011e+02 9.994507e-02
1.199166e-01 1.174186e+02 1.032796e-01
1.214918e-01 1.150422e+02 1.067027e-01
1.230877e-01 1.127655e+02 1.102156e-01
1.247045e-01 1.105825e+02 1.138195e-01
1.263426e-01 1.084872e+02 1.175155e-01
1.280022e-01 1.064736e+02 1.213049e-01
1.296836e-01 1.045363e+02 1.251885e-01
1.313871e-01 1.026696e+02 1.291675e-01
1.331130e-01 1.008683e+02 1.332429e-01
1.348615e-01 9.912746e+01 1.374154e-01
1.366330e-01 9.744204e+01 1.416860e-01
1.384278e-01 9.580740e+01 1.460555e-01
1.402462e-01 9.421905e+01 1.505245e-01
1.420884e-01 9.267271e+01 1.550936e-01
1.439549e-01 9.116430e+01 1.597634e-01
1.458458e-01 8.968996e+01 1.645344e-01
1.477616e-01 8.824600e+01 1.694068e-01
1.497026e-01 8.682898e+01 1.743811e-01
1.516690e-01 8.543565e+01 1.794573e-01
1.536613e-01 8.406295e+01 1.846355e-01
1.556798e-01 8.270805e+01 1.899157e-01
1.577248e-01 8.136830e+01 1.952978e-01
1.597966e-01 8.004127e+01 2.007814e-01
1.618957e-01 7.872471e+01 2.063662e-01
1.640223e-01 7.741658e+01 2.120517e-01
1.661768e-01 7.611502e+01 2.178371e-01
1.683597e-01 7.481836e+01 2.237219e-01
1.705712e-01 7.352513e+01 2.297049e-01
1.728118e-01 7.223400e+01 2.357853e-01
1.750818e-01 7.094386e+01 2.419617e-01
1.773817e-01 6.965374e+01 2.482328e-01
1.797117e-01 6.836283e+01 2.545972e-01
1.820724e-01 6.707049e+01 2.610531e-01
1.844640e-01 6.577623e+01 2.675987e-01
1.868871e-01 6.447970e+01 2.742320e-01
1.893420e-01 6.318070e+01 2.809508e-01
1.918292e-01 6.187914e+01 2.877529e-01
1.943490e-01 6.057507e+01 2.946356e-01
1.969019e-01 5.926866e+01 3.015964e-01
1.994884e-01 5.796019e+01 3.086324e-01
2.021088e-01 5.665003e+01 3.157404e-01
2.047637e-01 5.533867e+01 3.229173e-01
2.074534e-01 5.402666e+01 3.301596e-01
2.101785e-01 5.271466e+01 3.374638e-01
2.129393e-01 5.140339e+01 3.448261e-01
2.157365e-01 5.009363e+01 3.522424e-01
2.185703e-01 4.878625e+01 3.597086e-01
2.214414e-01 4.748213e+01 3.672204e-01
2.243502e-01 4.618223e+01 3.747732e-01
2.272972e-01 4.488754e+01 3.823622e-01
2.302830e-01 4.359908e+01 3.899826e-01
2.333079e-01 4.231789e+01 3.976293e-01
2.363726e-01 4.104504e+01 4.052969e-01
2.394775e-01 3.978160e+01 4.129801e-01
2.426233e-01 3.852865e+01 4.206732e-01
2.458103e-01 3.728728e+01 4.283704e-01
2.490392e-01 3.605856e+01 4.360657e-01
2.523105e-01 3.484357e+01 4.437529e-01
2.556248e-01 3.364335e+01 4.514259e-01
2.589827e-01 3.245893e+01 4.590782e-01
2.623846e-01 3.129132e+01 4.667031e-01
2.658312e-01 3.014149e+01 4.742939e-01
2.693231e-01 2.901037e+01 4.818439e-01
2.728609e-01 2.789888e+01 4.893460e-01
2.764451e-01 2.680786e+01 4.967932e-01
2.800765e-01 2.573813e+01 5.041782e-01
2.837555e-01 2.469047e+01 5.114937e-01
2.874828e-01 2.366558e+01 5.187325e-01
2.912591e-01 2.266413e+01 5.258871e-01
2.950851e-01 2.168673e+01 5.329499e-01
2.989612e-01 2.073392e+01 5.399134e-01
3.028883e-01 1.980621e+01 5.467701e-01
3.068670e-01 1.890403e+01 5.535122e-01
3.108979e-01 1.802774e+01 5.601323e-01
3.149818e-01 1.717767e+01 5.666227e-01
3.191193e-01 1.635407e+01 5.729757e-01
3.233112e-01 1.555713e+01 5.791838e-01
3.275582e-01 1.478699e+01 5.852395e-01
3.318609e-01 1.404371e+01 5.911354e-01
3.362202e-01 1.332732e+01 5.968640e-01
3.406367e-01 1.263776e+01 6.024181e-01
3.451112e-01 1.197495e+01 6.077904e-01
3.496445e-01 1.133871e+01 6.129740e-01
3.542374e-01 1.072884e+01 6.179620e-01
3.588905e-01 1.014509e+01 6.227474e-01
3.636048e-01 9.587135e+00 6.273239e-01
3.683811e-01 9.054626e+00 6.316849e-01
3.732200e-01 8.547157e+00 6.358243e-01
3.781226e-01 8.064284e+00 6.397362e-01
3.830895e-01 7.605522e+00 6.434146e-01
3.881217e-01 7.170347e+00 6.468543e-01
3.932200e-01 6.758204e+00 6.500498e-01
3.983852e-01 6.368503e+00 6.529963e-01
4.036183e-01 6.000627e+00 6.556890e-01
4.089202e-01 5.653933e+00 6.581236e-01
4.142917e-01 5.327755e+00 6.602960e-01
4.197337e-01 5.021407e+00 6.622023e-01
4.252472e-01 4.734186e+00 6.638392e-01
4.308332e-01 4.465374e+00 6.652036e-01
4.364925e-01 4.214244e+00 6.662925e-01
4.422262e-01 3.980059e+00 6.671038e-01
4.480352e-01 3.762076e+00 6.676351e-01
4.539205e-01 3.559551e+00 6.678849e-01
4.598831e-01 3.371737e+00 6.678517e-01
4.659240e-01 3.197892e+00 6.675346e-01
4.720443e-01 3.037278e+00 6.669330e-01
4.782449e-01 2.889163e+00 6.660464e-01
4.845270e-01 2.752824e+00 6.648751e-01
4.908917e-01 2.627551e+00 6.634196e-01
4.973399e-01 2.512646e+00 6.616805e-01
5.038729e-01 2.407427e+00 6.596592e-01
5.104916e-01 2.311226e+00 6.573573e-01
5.171973e-01 2.223397e+00 6.547766e-01
5.239911e-01 2.143310e+00 6.519194e-01
5.308742e-01 2.070358e+00 6.487884e-01
5.378476e-01 2.003955e+00 6.453866e-01
5.449126e-01 1.943538e+00 6.417175e-01
5.520705e-01 1.888567e+00 6.377846e-01
5.593224e-01 1.838528e+00 6.335921e-01
5.666695e-01 1.792928e+00 6.291445e-01
5.741132e-01 1.751303e+00 6.244464e-01
5.816546e-01 1.713213e+00 6.195031e-01
5.892951e-01 1.678242e+00 6.143198e-01
5.970359e-01 1.646001e+00 6.089024e-01
6.048784e-01 1.616127e+00 6.032569e-01
6.128240e-01 1.588280e+00 5.973897e-01
6.208739e-01 1.562146e+00 5.913075e-01
6.290296e-01 1.537437e+00 5.850172e-01
6.372924e-01 1.513885e+00 5.785260e-01
6.456637e-01 1.491249e+00 5.718415e-01
6.541450e-01 1.469308e+00 5.649713e-01
6.627377e-01 1.447866e+00 5.579235e-01
6.714433e-01 1.426745e+00 5.507062e-01
6.802632e-01 1.405788e+00 5.433279e-01
6.891990e-01 1.384860e+00 5.357970e-01
6.982522e-01 1.363841e+00 5.281223e-01
7.074242e-01 1.342631e+00 5.203127e-01
7.167168e-01 1.321145e+00 5.123771e-01
7.261314e-01 1.299314e+00 5.043248e-01
7.356697e-01 1.277086e+00 4.961648e-01
7.453333e-01 1.254418e+00 4.879064e-01
7.551239e-01 1.231284e+00 4.795588e-01
7.650430e-01 1.207666e+00 4.711315e-01
7.750925e-01 1.183560e+00 4.626335e-01
7.852739e-01 1.158968e+00 4.540744e-01
7.955891e-01 1.133903e+00 4.454631e-01
8.060398e-01 1.108386e+00 4.368089e-01
8.166277e-01 1.082444e+00 4.281208e-01
8.273548e-01 1.056108e+00 4.194077e-01
8.382227e-01 1.029418e+00 4.106785e-01
8.492334e-01 1.002415e+00 4.019418e-01
8.603888e-01 9.751446e-01 3.932060e-01
8.716906e-01 9.476563e-01 3.844795e-01
8.831410e-01 9.200003e-01 3.757702e-01
8.947417e-01 8.922288e-01 3.670862e-01
9.064948e-01 8.643947e-01 3.584349e-01
9.184024e-01 8.365515e-01 3.498237e-01
9.304663e-01 8.087524e-01 3.412599e-01
9.426887e-01 7.810500e-01 3.327501e-01
9.550716e-01 7.534959e-01 3.243009e-01
9.676172e-01 7.261403e-01 3.159186e-01
9.803277e-01 6.990317e-01 3.076092e-01
9.932050e-01 6.722167e-01 2.993783e-01
1.006252e+00 6.457394e-01 2.912313e-01
1.019469e+00 6.196417e-01 2.831732e-01
1.032861e+00 5.939628e-01 2.752087e-01
1.046428e+00 5.687392e-01 2.673422e-01
1.060174e+00 5.440044e-01 2.595778e-01
1.074100e+00 5.197892e-01 2.519194e-01
1.088209e+00 4.961213e-01 2.443703e-01
1.102504e+00 4.730253e-01 2.369337e-01
1.116986e+00 4.505230e-01 2.296126e-01
1.131659e+00 4.286334e-01 2.224094e-01
1.146524e+00 4.073722e-01 2.153266e-01
1.161584e+00 3.867527e-01 2.083659e-01
1.176843e+00 3.667851e-01 2.015293e-01
1.192301e+00 3.474771e-01 1.948181e-01
1.207963e+00 3.288340e-01 1.882337e-01
1.223831e+00 3.108585e-01 1.817768e-01
1.239907e+00 2.935510e-01 1.754484e-01
1.256194e+00 2.769099e-01 1.692488e-01
1.272695e+00 2.609314e-01 1.631785e-01
1.289413e+00 2.456098e-01 1.572374e-01
1.306350e+00 2.309380e-01 1.514257e-01
1.323510e+00 2.169068e-01 1.457428e-01
1.340895e+00 2.035059e-01 1.401886e-01
1.358509e+00 1.907235e-01 1.347624e-01
1.376354e+00 1.785468e-01 1.294634e-01
1.394434e+00 1.669619e-01 1.242910e-01
1.412751e+00 1.559538e-01 1.192441e-01
1.431308e+00 1.455069e-01 1.143217e-01
1.450110e+00 1.356050e-01 1.095227e-01
1.469158e+00 1.262313e-01 1.048458e-01
1.488456e+00 1.173683e-01 1.002898e-01
1.508008e+00 1.089986e-01 9.585347e-02
1.527817e+00 1.011044e-01 9.153530e-02
1.547886e+00 9.366750e-02 8.733394e-02
1.568219e+00 8.667005e-02 8.324796e-02
1.588819e+00 8.009400e-02 7.927591e-02
1.609689e+00 7.392143e-02 7.541635e-02
1.630834e+00 6.813458e-02 7.166783e-02
1.652256e+00 6.271592e-02 6.802892e-02
1.673960e+00 5.764818e-02 6.449820e-02
1.695949e+00 5.291441e-02 6.107426e-02
1.718226e+00 4.849803e-02 5.775576e-02
1.740796e+00 4.438285e-02 5.454135e-02
1.763663e+00 4.055311e-02 5.142975e-02
1.786830e+00 3.699350e-02 4.841970e-02
1.810302e+00 3.368919e-02 4.551001e-02
1.834081e+00 3.062583e-02 4.269953e-02
1.858173e+00 2.778960e-02 3.998715e-02
1.882582e+00 2.516719e-02 3.737183e-02
1.907311e+00 2.274579e-02 3.485256e-02
1.932365e+00 2.051315e-02 3.242841e-02
1.957748e+00 1.845753e-02 3.009848e-02
1.983465e+00 1.656771e-02 2.786192e-02
2.009519e+00 1.483300e-02 2.571794e-02
2.035916e+00 1.324322e-02 2.366576e-02
2.062659e+00 1.178870e-02 2.170468e-02
2.089754e+00 1.046027e-02 1.983399e-02
2.117204e+00 9.249238e-03 1.805303e-02
2.145015e+00 8.147395e-03 1.636116e-02
2.173192e+00 7.146988e-03 1.475773e-02
2.201738e+00 6.240715e-03 1.324212e-02
2.230660e+00 5.421709e-03 1.181370e-02
2.259961e+00 4.683521e-03 1.047180e-02
2.289648e+00 4.020110e-03 9.215765e-03
2.319724e+00 3.425823e-03 8.044876e-03
2.350195e+00 2.895385e-03 6.958383e-03
2.381067e+00 2.423883e-03 5.955483e-03
2.412344e+00 2.006751e-03 5.035306e-03
2.444032e+00 1.639755e-03 4.196907e-03
2.476137e+00 1.318986e-03 3.439259e-03
2.508662e+00 1.040839e-03 2.761237e-03
2.541616e+00 8.020077e-04 2.161615e-03
2.575002e+00 5.994696e-04 1.639055e-03
2.608826e+00 4.304785e-04 1.192099e-03
2.643095e+00 2.925545e-04 8.191616e-04
2.677815e+00 1.834767e-04 5.185280e-04
2.712990e+00 1.012776e-04 2.883479e-04
2.748627e+00 4.423827e-05 1.266351e-04
2.784732e+00 1.088702e-05 3.126892e-05
2.821312e+00 1.457865e-15 4.227934e-16
