      r[a_0]     n[bound]   n[unbound]
2.517302e-04 1.127079e+02 8.599336e+00
2.533581e-04 1.127418e+02 8.601922e+00
2.549965e-04 1.127755e+02 8.604490e+00
2.566455e-04 1.128089e+02 8.607040e+00
2.583052e-04 1.128421e+02 8.609571e+00
2.599755e-04 1.128750e+02 8.612084e+00
2.616567e-04 1.129077e+02 8.614580e+00
2.633488e-04 1.129402e+02 8.617057e+00
2.650518e-04 1.129724e+02 8.619517e+00
2.667658e-04 1.130044e+02 8.621958e+00
2.684909e-04 1.130362e+02 8.624383e+00
2.702272e-04 1.130677e+02 8.626789e+00
2.719747e-04 1.130991e+02 8.629179e+00
2.737335e-04 1.131301e+02 8.631551e+00
2.755036e-04 1.131610e+02 8.633905e+00
2.772852e-04 1.131916e+02 8.636243e+00
2.790784e-04 1.132221e+02 8.638563e+00
2.808831e-04 1.132522e+02 8.640866e+00
2.826995e-04 1.132822e+02 8.643153e+00
2.845276e-04 1.133120e+02 8.645422e+00
2.863676e-04 1.133415e+02 8.647675e+00
2.882195e-04 1.133708e+02 8.649912e+00
2.900833e-04 1.133999e+02 8.652131e+00
2.919592e-04 1.134288e+02 8.654335e+00
2.938472e-04 1.134574e+02 8.656522e+00
2.957475e-04 1.134859e+02 8.658692e+00
2.976600e-04 1.135141e+02 8.660846e+00
2.995849e-04 1.135421e+02 8.662985e+00
3.015222e-04 1.135700e+02 8.665107e+00
3.034721e-04 1.135976e+02 8.667213e+00
3.054345e-04 1.136250e+02 8.669303e+00
3.074097e-04 1.136522e+02 8.671378e+00
3.093976e-04 1.136791e+02 8.673436e+00
3.113984e-04 1.137059e+02 8.675480e+00
3.134122e-04 1.137325e+02 8.677507e+00
3.154389e-04 1.137589e+02 8.679519e+00
3.174788e-04 1.137850e+02 8.681516e+00
3.195318e-04 1.138110e+02 8.683497e+00
3.215982e-04 1.138368e+02 8.685463e+00
3.236778e-04 1.138623e+02 8.687414e+00
3.257710e-04 1.138877e+02 8.689350e+00
3.278777e-04 1.139129e+02 8.691270e+00
3.299980e-04 1.139379e+02 8.693176e+00
3.321320e-04 1.139626e+02 8.695067e+00
3.342798e-04 1.139872e+02 8.696943e+00
3.364415e-04 1.140116e+02 8.698804e+00
3.386172e-04 1.140358e+02 8.700651e+00
3.408069e-04 1.140598e+02 8.702483e+00
3.430108e-04 1.140837e+02 8.704300e+00
3.452290e-04 1.141073e+02 8.706103e+00
3.474615e-04 1.141307e+02 8.707892e+00
3.497084e-04 1.141540e+02 8.709666e+00
3.519699e-04 1.141771e+02 8.711426e+00
3.542460e-04 1.142000e+02 8.713172e+00
3.565368e-04 1.142227e+02 8.714904e+00
3.588424e-04 1.142452e+02 8.716622e+00
3.611630e-04 1.142675e+02 8.718326e+00
3.634985e-04 1.142897e+02 8.720016e+00
3.658492e-04 1.143116e+02 8.721692e+00
3.682150e-04 1.143334e+02 8.723354e+00
3.705962e-04 1.143550e+02 8.725002e+00
3.729927e-04 1.143764e+02 8.726637e+00
3.754047e-04 1.143977e+02 8.728259e+00
3.778324e-04 1.144188e+02 8.729866e+00
3.802757e-04 1.144397e+02 8.731461e+00
3.827349e-04 1.144604e+02 8.733042e+00
3.852099e-04 1.144809e+02 8.734609e+00
3.877010e-04 1.145013e+02 8.736164e+00
3.902081e-04 1.145215e+02 8.737705e+00
3.927315e-04 1.145415e+02 8.739233e+00
3.952712e-04 1.145614e+02 8.740748e+00
3.978273e-04 1.145811e+02 8.742249e+00
4.004000e-04 1.146006e+02 8.743738e+00
4.029892e-04 1.146199e+02 8.745214e+00
4.055953e-04 1.146391e+02 8.746677e+00
4.082181e-04 1.146581e+02 8.748128e+00
4.108580e-04 1.146770e+02 8.749565e+00
4.135149e-04 1.146956e+02 8.750990e+00
4.161890e-04 1.147142e+02 8.752402e+00
4.188804e-04 1.147325e+02 8.753802e+00
4.215891e-04 1.147507e+02 8.755189e+00
4.243155e-04 1.147687e+02 8.756564e+00
4.270594e-04 1.147866e+02 8.757926e+00
4.298211e-04 1.148042e+02 8.759276e+00
4.326006e-04 1.148218e+02 8.760613e+00
4.353981e-04 1.148392e+02 8.761939e+00
4.382137e-04 1.148564e+02 8.763252e+00
4.410475e-04 1.148734e+02 8.764553e+00
4.438997e-04 1.148903e+02 8.765841e+00
4.467703e-04 1.149070e+02 8.767118e+00
4.496594e-04 1.149236e+02 8.768383e+00
4.525672e-04 1.149400e+02 8.769636e+00
4.554939e-04 1.149563e+02 8.770877e+00
4.584394e-04 1.149724e+02 8.772106e+00
4.614040e-04 1.149884e+02 8.773323e+00
4.643878e-04 1.150042e+02 8.774529e+00
4.673909e-04 1.150198e+02 8.775723e+00
4.704134e-04 1.150353e+02 8.776905e+00
4.734554e-04 1.150507e+02 8.778075e+00
4.765171e-04 1.150659e+02 8.779234e+00
4.795986e-04 1.150809e+02 8.780382e+00
4.827001e-04 1.150958e+02 8.781518e+00
4.858216e-04 1.151105e+02 8.782642e+00
4.889632e-04 1.151251e+02 8.783755e+00
4.921252e-04 1.151396e+02 8.784857e+00
4.953077e-04 1.151539e+02 8.785948e+00
4.985107e-04 1.151680e+02 8.787027e+00
5.017344e-04 1.151820e+02 8.788095e+00
5.049790e-04 1.151959e+02 8.789152e+00
5.082446e-04 1.152096e+02 8.790197e+00
5.115313e-04 1.152231e+02 8.791232e+00
5.148392e-04 1.152365e+02 8.792256e+00
5.181685e-04 1.152498e+02 8.793268e+00
5.215194e-04 1.152629e+02 8.794270e+00
5.248919e-04 1.152759e+02 8.795260e+00
5.282863e-04 1.152888e+02 8.796240e+00
5.317026e-04 1.153015e+02 8.797209e+00
5.351409e-04 1.153140e+02 8.798167e+00
5.386015e-04 1.153265e+02 8.799115e+00
5.420845e-04 1.153387e+02 8.800051e+00
5.455901e-04 1.153509e+02 8.800977e+00
5.491182e-04 1.153629e+02 8.801892e+00
5.526692e-04 1.153747e+02 8.802797e+00
5.562432e-04 1.153864e+02 8.803691e+00
5.598403e-04 1.153980e+02 8.804574e+00
5.634606e-04 1.154095e+02 8.805447e+00
5.671044e-04 1.154208e+02 8.806309e+00
5.707717e-04 1.154319e+02 8.807161e+00
5.744627e-04 1.154430e+02 8.808003e+00
5.781776e-04 1.154539e+02 8.808834e+00
5.819165e-04 1.154646e+02 8.809655e+00
5.856796e-04 1.154753e+02 8.810465e+00
5.894671e-04 1.154857e+02 8.811265e+00
5.932790e-04 1.154961e+02 8.812055e+00
5.971156e-04 1.155063e+02 8.812835e+00
6.009770e-04 1.155164e+02 8.813604e+00
6.048633e-04 1.155264e+02 8.814364e+00
6.087748e-04 1.155362e+02 8.815113e+00
6.127116e-04 1.155459e+02 8.815852e+00
6.166739e-04 1.155554e+02 8.816581e+00
6.206617e-04 1.155649e+02 8.817300e+00
6.246754e-04 1.155742e+02 8.818009e+00
6.287150e-04 1.155833e+02 8.818708e+00
6.327807e-04 1.155923e+02 8.819397e+00
6.368727e-04 1.156013e+02 8.820076e+00
6.409912e-04 1.156100e+02 8.820745e+00
6.451364e-04 1.156187e+02 8.821404e+00
6.493083e-04 1.156272e+02 8.822053e+00
6.535072e-04 1.156356e+02 8.822693e+00
6.577332e-04 1.156438e+02 8.823322e+00
6.619866e-04 1.156519e+02 8.823942e+00
6.662675e-04 1.156599e+02 8.824553e+00
6.705761e-04 1.156678e+02 8.825153e+00
6.749125e-04 1.156756e+02 8.825744e+00
6.792770e-04 1.156832e+02 8.826325e+00
6.836697e-04 1.156907e+02 8.826896e+00
6.880908e-04 1.156980e+02 8.827458e+00
6.925405e-04 1.157053e+02 8.828010e+00
6.970190e-04 1.157124e+02 8.828552e+00
7.015264e-04 1.157194e+02 8.829085e+00
7.060630e-04 1.157262e+02 8.829609e+00
7.106290e-04 1.157330e+02 8.830123e+00
7.152244e-04 1.157396e+02 8.830627e+00
7.198496e-04 1.157461e+02 8.831122e+00
7.245046e-04 1.157525e+02 8.831607e+00
7.291898e-04 1.157587e+02 8.832083e+00
7.339053e-04 1.157648e+02 8.832549e+00
7.386513e-04 1.157708e+02 8.833007e+00
7.434279e-04 1.157767e+02 8.833454e+00
7.482355e-04 1.157824e+02 8.833892e+00
7.530741e-04 1.157881e+02 8.834321e+00
7.579441e-04 1.157936e+02 8.834741e+00
7.628455e-04 1.157989e+02 8.835151e+00
7.677786e-04 1.158042e+02 8.835552e+00
7.727436e-04 1.158093e+02 8.835944e+00
7.777408e-04 1.158143e+02 8.836326e+00
7.827702e-04 1.158192e+02 8.836699e+00
7.878322e-04 1.158240e+02 8.837063e+00
7.929269e-04 1.158287e+02 8.837417e+00
7.980545e-04 1.158332e+02 8.837763e+00
8.032153e-04 1.158376e+02 8.838099e+00
8.084095e-04 1.158419e+02 8.838426e+00
8.136373e-04 1.158461e+02 8.838744e+00
8.188989e-04 1.158501e+02 8.839052e+00
8.241945e-04 1.158540e+02 8.839352e+00
8.295243e-04 1.158579e+02 8.839642e+00
8.348886e-04 1.158615e+02 8.839923e+00
8.402876e-04 1.158651e+02 8.840195e+00
8.457215e-04 1.158686e+02 8.840458e+00
8.511906e-04 1.158719e+02 8.840712e+00
8.566950e-04 1.158751e+02 8.840956e+00
8.622350e-04 1.158782e+02 8.841192e+00
8.678109e-04 1.158812e+02 8.841419e+00
8.734228e-04 1.158840e+02 8.841636e+00
8.790710e-04 1.158868e+02 8.841845e+00
8.847557e-04 1.158894e+02 8.842044e+00
8.904772e-04 1.158919e+02 8.842234e+00
8.962357e-04 1.158943e+02 8.842416e+00
9.020314e-04 1.158965e+02 8.842588e+00
9.078646e-04 1.158987e+02 8.842751e+00
9.137355e-04 1.159007e+02 8.842905e+00
9.196444e-04 1.159026e+02 8.843051e+00
9.255915e-04 1.159044e+02 8.843187e+00
9.315770e-04 1.159061e+02 8.843314e+00
9.376013e-04 1.159076e+02 8.843433e+00
9.436645e-04 1.159091e+02 8.843542e+00
9.497669e-04 1.159104e+02 8.843642e+00
9.559088e-04 1.159116e+02 8.843733e+00
9.620904e-04 1.159127e+02 8.843816e+00
9.683120e-04 1.159137e+02 8.843889e+00
9.745739e-04 1.159145e+02 8.843954e+00
9.808762e-04 1.159153e+02 8.844009e+00
9.872192e-04 1.159159e+02 8.844056e+00
9.936033e-04 1.159164e+02 8.844093e+00
1.000029e-03 1.159167e+02 8.844122e+00
1.006496e-03 1.159170e+02 8.844141e+00
1.013004e-03 1.159172e+02 8.844152e+00
1.019555e-03 1.159172e+02 8.844154e+00
1.026148e-03 1.159171e+02 8.844147e+00
1.032784e-03 1.159169e+02 8.844130e+00
1.039463e-03 1.159166e+02 8.844105e+00
1.046185e-03 1.159161e+02 8.844071e+00
1.052950e-03 1.159156e+02 8.844028e+00
1.059759e-03 1.159149e+02 8.843976e+00
1.066613e-03 1.159141e+02 8.843915e+00
1.073510e-03 1.159132e+02 8.843845e+00
1.080452e-03 1.159122e+02 8.843766e+00
1.087439e-03 1.159110e+02 8.843678e+00
1.094471e-03 1.159098e+02 8.843582e+00
1.101549e-03 1.159084e+02 8.843476e+00
1.108672e-03 1.159069e+02 8.843361e+00
1.115842e-03 1.159053e+02 8.843237e+00
1.123058e-03 1.159036e+02 8.843104e+00
1.130320e-03 1.159017e+02 8.842963e+00
1.137630e-03 1.158997e+02 8.842812e+00
1.144987e-03 1.158977e+02 8.842652e+00
1.152391e-03 1.158955e+02 8.842483e+00
1.159843e-03 1.158931e+02 8.842306e+00
1.167344e-03 1.158907e+02 8.842119e+00
1.174892e-03 1.158881e+02 8.841923e+00
1.182490e-03 1.158855e+02 8.841718e+00
1.190137e-03 1.158827e+02 8.841504e+00
1.197833e-03 1.158798e+02 8.841281e+00
1.205579e-03 1.158767e+02 8.841049e+00
1.213376e-03 1.158736e+02 8.840808e+00
1.221222e-03 1.158703e+02 8.840558e+00
1.229119e-03 1.158669e+02 8.840298e+00
1.237068e-03 1.158634e+02 8.840030e+00
1.245068e-03 1.158598e+02 8.839752e+00
1.253119e-03 1.158561e+02 8.839466e+00
1.261223e-03 1.158522e+02 8.839170e+00
1.269379e-03 1.158482e+02 8.838865e+00
1.277587e-03 1.158441e+02 8.838551e+00
1.285849e-03 1.158399e+02 8.838228e+00
1.294164e-03 1.158355e+02 8.837895e+00
1.302534e-03 1.158311e+02 8.837554e+00
1.310957e-03 1.158265e+02 8.837203e+00
1.319434e-03 1.158218e+02 8.836843e+00
1.327967e-03 1.158169e+02 8.836474e+00
1.336554e-03 1.158120e+02 8.836095e+00
1.345197e-03 1.158069e+02 8.835707e+00
1.353896e-03 1.158017e+02 8.835310e+00
1.362652e-03 1.157964e+02 8.834904e+00
1.371464e-03 1.157910e+02 8.834488e+00
1.380333e-03 1.157854e+02 8.834063e+00
1.389259e-03 1.157797e+02 8.833629e+00
1.398243e-03 1.157739e+02 8.833185e+00
1.407285e-03 1.157680e+02 8.832732e+00
1.416385e-03 1.157620e+02 8.832269e+00
1.425545e-03 1.157558e+02 8.831797e+00
1.434763e-03 1.157495e+02 8.831316e+00
1.444042e-03 1.157431e+02 8.830825e+00
1.453380e-03 1.157366e+02 8.830325e+00
1.462778e-03 1.157299e+02 8.829815e+00
1.472238e-03 1.157231e+02 8.829296e+00
1.481758e-03 1.157162e+02 8.828767e+00
1.491341e-03 1.157091e+02 8.828229e+00
1.500985e-03 1.157020e+02 8.827681e+00
1.510691e-03 1.156947e+02 8.827123e+00
1.520460e-03 1.156873e+02 8.826556e+00
1.530293e-03 1.156797e+02 8.825980e+00
1.540189e-03 1.156721e+02 8.825393e+00
1.550149e-03 1.156643e+02 8.824797e+00
1.560173e-03 1.156563e+02 8.824191e+00
1.570262e-03 1.156483e+02 8.823576e+00
1.580417e-03 1.156401e+02 8.822950e+00
1.590637e-03 1.156318e+02 8.822315e+00
1.600923e-03 1.156234e+02 8.821671e+00
1.611276e-03 1.156148e+02 8.821016e+00
1.621696e-03 1.156061e+02 8.820351e+00
1.632183e-03 1.155973e+02 8.819677e+00
1.642738e-03 1.155884e+02 8.818993e+00
1.653361e-03 1.155793e+02 8.818298e+00
1.664053e-03 1.155701e+02 8.817594e+00
1.674814e-03 1.155607e+02 8.816880e+00
1.685644e-03 1.155513e+02 8.816156e+00
1.696545e-03 1.155417e+02 8.815422e+00
1.707516e-03 1.155319e+02 8.814677e+00
1.718558e-03 1.155221e+02 8.813923e+00
1.729672e-03 1.155121e+02 8.813159e+00
1.740857e-03 1.155019e+02 8.812384e+00
1.752115e-03 1.154917e+02 8.811599e+00
1.763445e-03 1.154813e+02 8.810804e+00
1.774849e-03 1.154707e+02 8.809999e+00
1.786326e-03 1.154601e+02 8.809183e+00
1.797878e-03 1.154493e+02 8.808358e+00
1.809504e-03 1.154383e+02 8.807521e+00
1.821206e-03 1.154273e+02 8.806675e+00
1.832983e-03 1.154161e+02 8.805818e+00
1.844837e-03 1.154047e+02 8.804950e+00
1.856767e-03 1.153932e+02 8.804073e+00
1.868774e-03 1.153816e+02 8.803184e+00
1.880859e-03 1.153699e+02 8.802285e+00
1.893022e-03 1.153580e+02 8.801376e+00
1.905263e-03 1.153459e+02 8.800456e+00
1.917584e-03 1.153338e+02 8.799525e+00
1.929985e-03 1.153214e+02 8.798584e+00
1.942465e-03 1.153090e+02 8.797632e+00
1.955027e-03 1.152964e+02 8.796669e+00
1.967669e-03 1.152837e+02 8.795695e+00
1.980394e-03 1.152708e+02 8.794711e+00
1.993201e-03 1.152578e+02 8.793715e+00
2.006090e-03 1.152446e+02 8.792709e+00
2.019063e-03 1.152313e+02 8.791692e+00
2.032120e-03 1.152179e+02 8.790664e+00
2.045261e-03 1.152043e+02 8.789625e+00
2.058487e-03 1.151905e+02 8.788575e+00
2.071799e-03 1.151767e+02 8.787513e+00
2.085196e-03 1.151626e+02 8.786441e+00
2.098681e-03 1.151485e+02 8.785357e+00
2.112252e-03 1.151342e+02 8.784262e+00
2.125912e-03 1.151197e+02 8.783156e+00
2.139660e-03 1.151051e+02 8.782039e+00
2.153496e-03 1.150903e+02 8.780910e+00
2.167422e-03 1.150754e+02 8.779770e+00
2.181438e-03 1.150603e+02 8.778619e+00
2.195545e-03 1.150451e+02 8.777456e+00
2.209743e-03 1.150298e+02 8.776281e+00
2.224033e-03 1.150143e+02 8.775095e+00
2.238415e-03 1.149986e+02 8.773897e+00
2.252891e-03 1.149828e+02 8.772688e+00
2.267459e-03 1.149668e+02 8.771467e+00
2.282122e-03 1.149507e+02 8.770234e+00
2.296880e-03 1.149344e+02 8.768989e+00
2.311734e-03 1.149180e+02 8.767733e+00
2.326683e-03 1.149014e+02 8.766465e+00
2.341729e-03 1.148847e+02 8.765184e+00
2.356872e-03 1.148678e+02 8.763892e+00
2.372114e-03 1.148507e+02 8.762588e+00
2.387453e-03 1.148335e+02 8.761271e+00
2.402892e-03 1.148161e+02 8.759943e+00
2.418431e-03 1.147986e+02 8.758602e+00
2.434071e-03 1.147809e+02 8.757249e+00
2.449811e-03 1.147631e+02 8.755884e+00
2.465653e-03 1.147451e+02 8.754507e+00
2.481598e-03 1.147269e+02 8.753117e+00
2.497646e-03 1.147086e+02 8.751714e+00
2.513798e-03 1.146901e+02 8.750300e+00
2.530054e-03 1.146714e+02 8.748872e+00
2.546415e-03 1.146526e+02 8.747432e+00
2.562882e-03 1.146336e+02 8.745980e+00
2.579455e-03 1.146144e+02 8.744514e+00
2.596136e-03 1.145951e+02 8.743036e+00
2.612925e-03 1.145756e+02 8.741545e+00
2.629822e-03 1.145559e+02 8.740041e+00
2.646828e-03 1.145361e+02 8.738525e+00
2.663944e-03 1.145161e+02 8.736995e+00
2.681171e-03 1.144959e+02 8.735452e+00
2.698510e-03 1.144756e+02 8.733896e+00
2.715960e-03 1.144551e+02 8.732327e+00
2.733524e-03 1.144344e+02 8.730745e+00
2.751201e-03 1.144136e+02 8.729150e+00
2.768992e-03 1.143925e+02 8.727541e+00
2.786898e-03 1.143713e+02 8.725918e+00
2.804920e-03 1.143499e+02 8.724283e+00
2.823059e-03 1.143284e+02 8.722634e+00
2.841315e-03 1.143066e+02 8.720971e+00
2.859689e-03 1.142847e+02 8.719294e+00
2.878182e-03 1.142626e+02 8.717604e+00
2.896794e-03 1.142404e+02 8.715900e+00
2.915527e-03 1.142179e+02 8.714182e+00
2.934381e-03 1.141953e+02 8.712451e+00
2.953357e-03 1.141725e+02 8.710705e+00
2.972456e-03 1.141495e+02 8.708946e+00
2.991678e-03 1.141263e+02 8.707172e+00
3.011024e-03 1.141029e+02 8.705384e+00
3.030496e-03 1.140793e+02 8.703582e+00
3.050093e-03 1.140556e+02 8.701765e+00
3.069817e-03 1.140317e+02 8.699935e+00
3.089669e-03 1.140076e+02 8.698089e+00
3.109649e-03 1.139833e+02 8.696230e+00
3.129758e-03 1.139588e+02 8.694356e+00
3.149998e-03 1.139341e+02 8.692467e+00
3.170368e-03 1.139092e+02 8.690563e+00
3.190870e-03 1.138841e+02 8.688645e+00
3.211504e-03 1.138589e+02 8.686712e+00
3.232272e-03 1.138334e+02 8.684764e+00
3.253174e-03 1.138077e+02 8.682801e+00
3.274212e-03 1.137819e+02 8.680823e+00
3.295385e-03 1.137559e+02 8.678829e+00
3.316696e-03 1.137296e+02 8.676821e+00
3.338144e-03 1.137032e+02 8.674797e+00
3.359731e-03 1.136765e+02 8.672758e+00
3.381457e-03 1.136497e+02 8.670704e+00
3.403324e-03 1.136226e+02 8.668634e+00
3.425333e-03 1.135954e+02 8.666548e+00
3.447483e-03 1.135679e+02 8.664447e+00
3.469777e-03 1.135403e+02 8.662330e+00
3.492215e-03 1.135124e+02 8.660197e+00
3.514799e-03 1.134843e+02 8.658049e+00
3.537528e-03 1.134560e+02 8.655884e+00
3.560404e-03 1.134275e+02 8.653704e+00
3.583428e-03 1.133988e+02 8.651507e+00
3.606601e-03 1.133699e+02 8.649294e+00
3.629924e-03 1.133408e+02 8.647065e+00
3.653398e-03 1.133115e+02 8.644820e+00
3.677024e-03 1.132819e+02 8.642558e+00
3.700802e-03 1.132522e+02 8.640279e+00
3.724734e-03 1.132222e+02 8.637984e+00
3.748821e-03 1.131920e+02 8.635672e+00
3.773064e-03 1.131616e+02 8.633344e+00
3.797463e-03 1.131309e+02 8.630998e+00
3.822020e-03 1.131001e+02 8.628636e+00
3.846736e-03 1.130690e+02 8.626257e+00
3.871612e-03 1.130377e+02 8.623860e+00
3.896649e-03 1.130061e+02 8.621447e+00
3.921847e-03 1.129744e+02 8.619016e+00
3.947209e-03 1.129424e+02 8.616568e+00
3.972734e-03 1.129102e+02 8.614102e+00
3.998425e-03 1.128778e+02 8.611619e+00
4.024282e-03 1.128451e+02 8.609118e+00
4.050306e-03 1.128122e+02 8.606599e+00
4.076498e-03 1.127791e+02 8.604063e+00
4.102860e-03 1.127457e+02 8.601508e+00
4.129392e-03 1.127121e+02 8.598936e+00
4.156096e-03 1.126783e+02 8.596346e+00
4.182972e-03 1.126442e+02 8.593737e+00
4.210022e-03 1.126099e+02 8.591110e+00
4.237247e-03 1.125754e+02 8.588465e+00
4.264648e-03 1.125406e+02 8.585802e+00
4.292227e-03 1.125056e+02 8.583119e+00
4.319983e-03 1.124703e+02 8.580419e+00
4.347920e-03 1.124348e+02 8.577699e+00
4.376036e-03 1.123990e+02 8.574961e+00
4.404335e-03 1.123630e+02 8.572203e+00
4.432817e-03 1.123268e+02 8.569427e+00
4.461483e-03 1.122903e+02 8.566631e+00
4.490334e-03 1.122535e+02 8.563817e+00
4.519372e-03 1.122165e+02 8.560983e+00
4.548597e-03 1.121793e+02 8.558129e+00
4.578012e-03 1.121418e+02 8.555256e+00
4.607617e-03 1.121040e+02 8.552364e+00
4.637413e-03 1.120660e+02 8.549451e+00
4.667402e-03 1.120277e+02 8.546519e+00
4.697585e-03 1.119892e+02 8.543567e+00
4.727963e-03 1.119504e+02 8.540595e+00
4.758537e-03 1.119113e+02 8.537603e+00
4.789309e-03 1.118720e+02 8.534591e+00
4.820280e-03 1.118324e+02 8.531558e+00
4.851452e-03 1.117925e+02 8.528505e+00
4.882825e-03 1.117524e+02 8.525431e+00
4.914401e-03 1.117120e+02 8.522336e+00
4.946181e-03 1.116713e+02 8.519221e+00
4.978167e-03 1.116304e+02 8.516085e+00
5.010359e-03 1.115892e+02 8.512928e+00
5.042760e-03 1.115477e+02 8.509750e+00
5.075370e-03 1.115060e+02 8.506551e+00
5.108191e-03 1.114639e+02 8.503330e+00
5.141224e-03 1.114216e+02 8.500088e+00
5.174471e-03 1.113790e+02 8.496824e+00
5.207933e-03 1.113362e+02 8.493539e+00
5.241612e-03 1.112930e+02 8.490232e+00
5.275508e-03 1.112496e+02 8.486903e+00
5.309623e-03 1.112059e+02 8.483553e+00
5.343959e-03 1.111618e+02 8.480180e+00
5.378517e-03 1.111175e+02 8.476785e+00
5.413298e-03 1.110730e+02 8.473367e+00
5.448305e-03 1.110281e+02 8.469927e+00
5.483538e-03 1.109829e+02 8.466465e+00
5.518998e-03 1.109374e+02 8.462980e+00
5.554688e-03 1.108917e+02 8.459472e+00
5.590609e-03 1.108456e+02 8.455941e+00
5.626762e-03 1.107992e+02 8.452387e+00
5.663148e-03 1.107526e+02 8.448810e+00
5.699771e-03 1.107056e+02 8.445210e+00
5.736629e-03 1.106583e+02 8.441587e+00
5.773727e-03 1.106108e+02 8.437940e+00
5.811064e-03 1.105629e+02 8.434269e+00
5.848643e-03 1.105147e+02 8.430574e+00
5.886464e-03 1.104662e+02 8.426856e+00
5.924530e-03 1.104174e+02 8.423114e+00
5.962843e-03 1.103683e+02 8.419347e+00
6.001403e-03 1.103188e+02 8.415557e+00
6.040212e-03 1.102691e+02 8.411742e+00
6.079273e-03 1.102190e+02 8.407902e+00
6.118586e-03 1.101686e+02 8.404038e+00
6.158153e-03 1.101179e+02 8.400149e+00
6.197976e-03 1.100669e+02 8.396235e+00
6.238057e-03 1.100155e+02 8.392296e+00
6.278397e-03 1.099638e+02 8.388332e+00
6.318998e-03 1.099118e+02 8.384343e+00
6.359861e-03 1.098594e+02 8.380329e+00
6.400988e-03 1.098068e+02 8.376289e+00
6.442382e-03 1.097538e+02 8.372223e+00
6.484043e-03 1.097004e+02 8.368131e+00
6.525974e-03 1.096467e+02 8.364014e+00
6.568175e-03 1.095927e+02 8.359870e+00
6.610650e-03 1.095384e+02 8.355701e+00
6.653399e-03 1.094837e+02 8.351505e+00
6.696425e-03 1.094286e+02 8.347282e+00
6.739729e-03 1.093732e+02 8.343033e+00
6.783313e-03 1.093175e+02 8.338757e+00
6.827179e-03 1.092614e+02 8.334455e+00
6.871329e-03 1.092050e+02 8.330125e+00
6.915764e-03 1.091482e+02 8.325768e+00
6.960486e-03 1.090911e+02 8.321384e+00
7.005498e-03 1.090336e+02 8.316973e+00
7.050800e-03 1.089757e+02 8.312534e+00
7.096396e-03 1.089175e+02 8.308067e+00
7.142287e-03 1.088590e+02 8.303572e+00
7.188474e-03 1.088000e+02 8.299050e+00
7.234960e-03 1.087407e+02 8.294499e+00
7.281746e-03 1.086811e+02 8.289920e+00
7.328835e-03 1.086210e+02 8.285313e+00
7.376229e-03 1.085606e+02 8.280677e+00
7.423929e-03 1.084999e+02 8.276012e+00
7.471938e-03 1.084387e+02 8.271319e+00
7.520257e-03 1.083772e+02 8.266596e+00
7.568888e-03 1.083153e+02 8.261845e+00
7.617834e-03 1.082530e+02 8.257064e+00
7.667097e-03 1.081904e+02 8.252253e+00
7.716678e-03 1.081273e+02 8.247414e+00
7.766580e-03 1.080639e+02 8.242544e+00
7.816804e-03 1.080001e+02 8.237644e+00
7.867353e-03 1.079359e+02 8.232715e+00
7.918229e-03 1.078713e+02 8.227755e+00
7.969435e-03 1.078063e+02 8.222765e+00
8.020971e-03 1.077409e+02 8.217745e+00
8.072840e-03 1.076751e+02 8.212694e+00
8.125045e-03 1.076090e+02 8.207612e+00
8.177588e-03 1.075424e+02 8.202499e+00
8.230470e-03 1.074754e+02 8.197355e+00
8.283694e-03 1.074080e+02 8.192180e+00
8.337263e-03 1.073402e+02 8.186973e+00
8.391178e-03 1.072721e+02 8.181735e+00
8.445441e-03 1.072034e+02 8.176465e+00
8.500056e-03 1.071344e+02 8.171163e+00
8.555023e-03 1.070650e+02 8.165829e+00
8.610346e-03 1.069951e+02 8.160463e+00
8.666027e-03 1.069249e+02 8.155065e+00
8.722068e-03 1.068542e+02 8.149634e+00
8.778471e-03 1.067831e+02 8.144171e+00
8.835239e-03 1.067116e+02 8.138674e+00
8.892374e-03 1.066396e+02 8.133145e+00
8.949879e-03 1.065672e+02 8.127582e+00
9.007756e-03 1.064944e+02 8.121987e+00
9.066006e-03 1.064211e+02 8.116357e+00
9.124634e-03 1.063475e+02 8.110694e+00
9.183640e-03 1.062733e+02 8.104998e+00
9.243029e-03 1.061988e+02 8.099267e+00
9.302801e-03 1.061238e+02 8.093502e+00
9.362960e-03 1.060483e+02 8.087703e+00
9.423507e-03 1.059724e+02 8.081870e+00
9.484447e-03 1.058961e+02 8.076001e+00
9.545780e-03 1.058193e+02 8.070098e+00
9.607510e-03 1.057421e+02 8.064160e+00
9.669639e-03 1.056644e+02 8.058187e+00
9.732170e-03 1.055862e+02 8.052179e+00
9.795106e-03 1.055076e+02 8.046135e+00
9.858448e-03 1.054286e+02 8.040056e+00
9.922200e-03 1.053491e+02 8.033940e+00
9.986364e-03 1.052691e+02 8.027789e+00
1.005094e-02 1.051886e+02 8.021602e+00
1.011594e-02 1.051077e+02 8.015378e+00
1.018136e-02 1.050263e+02 8.009118e+00
1.024720e-02 1.049444e+02 8.002821e+00
1.031346e-02 1.048621e+02 7.996487e+00
1.038016e-02 1.047793e+02 7.990117e+00
1.044728e-02 1.046960e+02 7.983709e+00
1.051484e-02 1.046122e+02 7.977264e+00
1.058284e-02 1.045279e+02 7.970781e+00
1.065128e-02 1.044432e+02 7.964260e+00
