      r[a_0]     n[bound]   n[unbound]
1.861947e-05 5.360774e+01 4.158906e+00
1.873988e-05 5.394426e+01 4.185014e+00
1.886107e-05 5.427966e+01 4.211034e+00
1.898304e-05 5.461393e+01 4.236967e+00
1.910580e-05 5.494708e+01 4.262812e+00
1.922935e-05 5.527908e+01 4.288569e+00
1.935370e-05 5.560994e+01 4.314238e+00
1.947885e-05 5.593965e+01 4.339817e+00
1.960482e-05 5.626820e+01 4.365306e+00
1.973160e-05 5.659560e+01 4.390705e+00
1.985920e-05 5.692183e+01 4.416015e+00
1.998762e-05 5.724689e+01 4.441233e+00
2.011688e-05 5.757078e+01 4.466361e+00
2.024697e-05 5.789350e+01 4.491397e+00
2.037790e-05 5.821503e+01 4.516341e+00
2.050968e-05 5.853538e+01 4.541194e+00
2.064231e-05 5.885453e+01 4.565954e+00
2.077580e-05 5.917250e+01 4.590622e+00
2.091015e-05 5.948927e+01 4.615197e+00
2.104537e-05 5.980484e+01 4.639679e+00
2.118146e-05 6.011920e+01 4.664068e+00
2.131844e-05 6.043237e+01 4.688363e+00
2.145630e-05 6.074432e+01 4.712565e+00
2.159505e-05 6.105507e+01 4.736672e+00
2.173470e-05 6.136460e+01 4.760686e+00
2.187525e-05 6.167292e+01 4.784605e+00
2.201671e-05 6.198002e+01 4.808430e+00
2.215909e-05 6.228590e+01 4.832161e+00
2.230239e-05 6.259056e+01 4.855796e+00
2.244661e-05 6.289399e+01 4.879337e+00
2.259177e-05 6.319621e+01 4.902783e+00
2.273786e-05 6.349719e+01 4.926133e+00
2.288490e-05 6.379695e+01 4.949389e+00
2.303289e-05 6.409548e+01 4.972549e+00
2.318184e-05 6.439279e+01 4.995614e+00
2.333175e-05 6.468886e+01 5.018583e+00
2.348263e-05 6.498370e+01 5.041457e+00
2.363449e-05 6.527731e+01 5.064235e+00
2.378732e-05 6.556968e+01 5.086918e+00
2.394115e-05 6.586082e+01 5.109505e+00
2.409597e-05 6.615073e+01 5.131996e+00
2.425179e-05 6.643941e+01 5.154391e+00
2.440862e-05 6.672685e+01 5.176691e+00
2.456647e-05 6.701306e+01 5.198895e+00
2.472533e-05 6.729803e+01 5.221004e+00
2.488523e-05 6.758177e+01 5.243016e+00
2.504615e-05 6.786428e+01 5.264933e+00
2.520812e-05 6.814555e+01 5.286754e+00
2.537113e-05 6.842559e+01 5.308480e+00
2.553520e-05 6.870440e+01 5.330110e+00
2.570033e-05 6.898197e+01 5.351644e+00
2.586653e-05 6.925832e+01 5.373083e+00
2.603380e-05 6.953343e+01 5.394427e+00
2.620215e-05 6.980732e+01 5.415675e+00
2.637160e-05 7.007997e+01 5.436828e+00
2.654213e-05 7.035140e+01 5.457885e+00
2.671377e-05 7.062161e+01 5.478848e+00
2.688653e-05 7.089058e+01 5.499715e+00
2.706039e-05 7.115834e+01 5.520488e+00
2.723539e-05 7.142487e+01 5.541165e+00
2.741151e-05 7.169018e+01 5.561748e+00
2.758877e-05 7.195427e+01 5.582236e+00
2.776718e-05 7.221715e+01 5.602630e+00
2.794675e-05 7.247880e+01 5.622930e+00
2.812747e-05 7.273924e+01 5.643135e+00
2.830936e-05 7.299847e+01 5.663246e+00
2.849243e-05 7.325649e+01 5.683263e+00
2.867668e-05 7.351330e+01 5.703187e+00
2.886213e-05 7.376891e+01 5.723016e+00
2.904877e-05 7.402330e+01 5.742752e+00
2.923662e-05 7.427650e+01 5.762395e+00
2.942569e-05 7.452849e+01 5.781945e+00
2.961598e-05 7.477929e+01 5.801402e+00
2.980750e-05 7.502888e+01 5.820766e+00
3.000025e-05 7.527729e+01 5.840037e+00
3.019426e-05 7.552450e+01 5.859216e+00
3.038952e-05 7.577052e+01 5.878303e+00
3.058604e-05 7.601536e+01 5.897297e+00
3.078383e-05 7.625901e+01 5.916200e+00
3.098290e-05 7.650148e+01 5.935011e+00
3.118326e-05 7.674277e+01 5.953730e+00
3.138491e-05 7.698289e+01 5.972358e+00
3.158787e-05 7.722183e+01 5.990895e+00
3.179214e-05 7.745960e+01 6.009342e+00
3.199773e-05 7.769620e+01 6.027697e+00
3.220465e-05 7.793164e+01 6.045963e+00
3.241291e-05 7.816591e+01 6.064138e+00
3.262252e-05 7.839903e+01 6.082223e+00
3.283348e-05 7.863099e+01 6.100218e+00
3.304580e-05 7.886179e+01 6.118124e+00
3.325950e-05 7.909145e+01 6.135941e+00
3.347458e-05 7.931995e+01 6.153668e+00
3.369105e-05 7.954731e+01 6.171307e+00
3.390892e-05 7.977354e+01 6.188857e+00
3.412820e-05 7.999862e+01 6.206319e+00
3.434890e-05 8.022257e+01 6.223693e+00
3.457103e-05 8.044538e+01 6.240980e+00
3.479459e-05 8.066707e+01 6.258178e+00
3.501960e-05 8.088763e+01 6.275290e+00
3.524606e-05 8.110707e+01 6.292314e+00
3.547399e-05 8.132540e+01 6.309251e+00
3.570339e-05 8.154260e+01 6.326102e+00
3.593427e-05 8.175870e+01 6.342867e+00
3.616665e-05 8.197369e+01 6.359546e+00
3.640053e-05 8.218757e+01 6.376139e+00
3.663592e-05 8.240035e+01 6.392647e+00
3.687284e-05 8.261204e+01 6.409069e+00
3.711128e-05 8.282263e+01 6.425407e+00
3.735127e-05 8.303213e+01 6.441660e+00
3.759281e-05 8.324054e+01 6.457829e+00
3.783592e-05 8.344787e+01 6.473914e+00
3.808059e-05 8.365412e+01 6.489914e+00
3.832685e-05 8.385929e+01 6.505832e+00
3.857470e-05 8.406339e+01 6.521666e+00
3.882415e-05 8.426642e+01 6.537417e+00
3.907521e-05 8.446839e+01 6.553086e+00
3.932790e-05 8.466929e+01 6.568672e+00
3.958223e-05 8.486914e+01 6.584176e+00
3.983819e-05 8.506793e+01 6.599599e+00
4.009582e-05 8.526568e+01 6.614940e+00
4.035511e-05 8.546237e+01 6.630199e+00
4.061607e-05 8.565802e+01 6.645378e+00
4.087873e-05 8.585264e+01 6.660476e+00
4.114308e-05 8.604622e+01 6.675494e+00
4.140914e-05 8.623876e+01 6.690432e+00
4.167692e-05 8.643028e+01 6.705290e+00
4.194643e-05 8.662078e+01 6.720069e+00
4.221769e-05 8.681026e+01 6.734769e+00
4.249070e-05 8.699872e+01 6.749389e+00
4.276548e-05 8.718616e+01 6.763932e+00
4.304203e-05 8.737260e+01 6.778396e+00
4.332037e-05 8.755804e+01 6.792782e+00
4.360051e-05 8.774247e+01 6.807090e+00
4.388247e-05 8.792591e+01 6.821322e+00
4.416624e-05 8.810836e+01 6.835476e+00
4.445185e-05 8.828981e+01 6.849553e+00
4.473931e-05 8.847029e+01 6.863554e+00
4.502863e-05 8.864978e+01 6.877479e+00
4.531982e-05 8.882829e+01 6.891328e+00
4.561289e-05 8.900583e+01 6.905102e+00
4.590786e-05 8.918240e+01 6.918800e+00
4.620473e-05 8.935801e+01 6.932424e+00
4.650352e-05 8.953265e+01 6.945973e+00
4.680425e-05 8.970634e+01 6.959448e+00
4.710692e-05 8.987907e+01 6.972848e+00
4.741155e-05 9.005086e+01 6.986175e+00
4.771815e-05 9.022169e+01 6.999429e+00
4.802673e-05 9.039159e+01 7.012610e+00
4.833730e-05 9.056055e+01 7.025718e+00
4.864989e-05 9.072858e+01 7.038753e+00
4.896449e-05 9.089567e+01 7.051716e+00
4.928113e-05 9.106184e+01 7.064608e+00
4.959982e-05 9.122709e+01 7.077428e+00
4.992057e-05 9.139142e+01 7.090177e+00
5.024339e-05 9.155484e+01 7.102855e+00
5.056830e-05 9.171734e+01 7.115462e+00
5.089532e-05 9.187894e+01 7.127999e+00
5.122444e-05 9.203964e+01 7.140466e+00
5.155570e-05 9.219944e+01 7.152863e+00
5.188910e-05 9.235835e+01 7.165191e+00
5.222465e-05 9.251636e+01 7.177450e+00
5.256237e-05 9.267349e+01 7.189640e+00
5.290228e-05 9.282974e+01 7.201762e+00
5.324438e-05 9.298511e+01 7.213816e+00
5.358870e-05 9.313960e+01 7.225801e+00
5.393524e-05 9.329323e+01 7.237720e+00
5.428403e-05 9.344598e+01 7.249571e+00
5.463507e-05 9.359788e+01 7.261354e+00
5.498838e-05 9.374891e+01 7.273072e+00
5.534398e-05 9.389909e+01 7.284723e+00
5.570187e-05 9.404842e+01 7.296308e+00
5.606208e-05 9.419690e+01 7.307827e+00
5.642462e-05 9.434454e+01 7.319281e+00
5.678950e-05 9.449134e+01 7.330670e+00
5.715674e-05 9.463731e+01 7.341994e+00
5.752636e-05 9.478244e+01 7.353253e+00
5.789837e-05 9.492674e+01 7.364448e+00
5.827278e-05 9.507022e+01 7.375580e+00
5.864962e-05 9.521288e+01 7.386647e+00
5.902889e-05 9.535473e+01 7.397651e+00
5.941061e-05 9.549576e+01 7.408593e+00
5.979481e-05 9.563598e+01 7.419471e+00
6.018148e-05 9.577540e+01 7.430287e+00
6.057066e-05 9.591402e+01 7.441041e+00
6.096236e-05 9.605184e+01 7.451734e+00
6.135658e-05 9.618887e+01 7.462364e+00
6.175336e-05 9.632510e+01 7.472934e+00
6.215270e-05 9.646055e+01 7.483442e+00
6.255463e-05 9.659522e+01 7.493890e+00
6.295915e-05 9.672912e+01 7.504277e+00
6.336629e-05 9.686223e+01 7.514604e+00
6.377606e-05 9.699458e+01 7.524872e+00
6.418849e-05 9.712616e+01 7.535080e+00
6.460358e-05 9.725697e+01 7.545228e+00
6.502135e-05 9.738703e+01 7.555318e+00
6.544183e-05 9.751633e+01 7.565349e+00
6.586502e-05 9.764488e+01 7.575322e+00
6.629095e-05 9.777268e+01 7.585237e+00
6.671964e-05 9.789973e+01 7.595094e+00
6.715110e-05 9.802605e+01 7.604893e+00
6.758535e-05 9.815162e+01 7.614636e+00
6.802240e-05 9.827647e+01 7.624321e+00
6.846229e-05 9.840058e+01 7.633950e+00
6.890501e-05 9.852397e+01 7.643522e+00
6.935060e-05 9.864663e+01 7.653038e+00
6.979908e-05 9.876857e+01 7.662499e+00
7.025045e-05 9.888980e+01 7.671904e+00
7.070474e-05 9.901032e+01 7.681253e+00
7.116197e-05 9.913012e+01 7.690548e+00
7.162215e-05 9.924922e+01 7.699788e+00
7.208532e-05 9.936763e+01 7.708973e+00
7.255147e-05 9.948533e+01 7.718105e+00
7.302064e-05 9.960234e+01 7.727182e+00
7.349285e-05 9.971865e+01 7.736206e+00
7.396811e-05 9.983428e+01 7.745177e+00
7.444644e-05 9.994923e+01 7.754094e+00
7.492786e-05 1.000635e+02 7.762959e+00
7.541240e-05 1.001771e+02 7.771771e+00
7.590008e-05 1.002900e+02 7.780531e+00
7.639090e-05 1.004022e+02 7.789239e+00
7.688490e-05 1.005138e+02 7.797896e+00
7.738210e-05 1.006247e+02 7.806500e+00
7.788250e-05 1.007350e+02 7.815054e+00
7.838615e-05 1.008446e+02 7.823557e+00
7.889305e-05 1.009535e+02 7.832009e+00
7.940323e-05 1.010618e+02 7.840410e+00
7.991671e-05 1.011695e+02 7.848762e+00
8.043351e-05 1.012765e+02 7.857064e+00
8.095366e-05 1.013829e+02 7.865316e+00
8.147716e-05 1.014886e+02 7.873518e+00
8.200405e-05 1.015937e+02 7.881672e+00
8.253435e-05 1.016982e+02 7.889777e+00
8.306808e-05 1.018020e+02 7.897833e+00
8.360526e-05 1.019052e+02 7.905840e+00
8.414591e-05 1.020078e+02 7.913800e+00
8.469006e-05 1.021098e+02 7.921712e+00
8.523773e-05 1.022112e+02 7.929576e+00
8.578894e-05 1.023119e+02 7.937393e+00
8.634371e-05 1.024121e+02 7.945163e+00
8.690208e-05 1.025116e+02 7.952886e+00
8.746405e-05 1.026106e+02 7.960562e+00
8.802965e-05 1.027089e+02 7.968192e+00
8.859892e-05 1.028067e+02 7.975776e+00
8.917186e-05 1.029038e+02 7.983314e+00
8.974852e-05 1.030004e+02 7.990807e+00
9.032890e-05 1.030964e+02 7.998254e+00
9.091303e-05 1.031918e+02 8.005656e+00
9.150094e-05 1.032867e+02 8.013013e+00
9.209265e-05 1.033809e+02 8.020325e+00
9.268819e-05 1.034746e+02 8.027593e+00
9.328758e-05 1.035677e+02 8.034817e+00
9.389085e-05 1.036603e+02 8.041997e+00
9.449801e-05 1.037522e+02 8.049133e+00
9.510911e-05 1.038437e+02 8.056226e+00
9.572415e-05 1.039345e+02 8.063275e+00
9.634318e-05 1.040248e+02 8.070282e+00
9.696620e-05 1.041146e+02 8.077245e+00
9.759326e-05 1.042038e+02 8.084167e+00
9.822437e-05 1.042925e+02 8.091045e+00
9.885956e-05 1.043806e+02 8.097882e+00
9.949886e-05 1.044682e+02 8.104677e+00
1.001423e-04 1.045552e+02 8.111430e+00
1.007899e-04 1.046418e+02 8.118142e+00
1.014417e-04 1.047277e+02 8.124813e+00
1.020977e-04 1.048132e+02 8.131442e+00
1.027579e-04 1.048981e+02 8.138031e+00
1.034224e-04 1.049825e+02 8.144580e+00
1.040912e-04 1.050664e+02 8.151088e+00
1.047643e-04 1.051498e+02 8.157556e+00
1.054418e-04 1.052327e+02 8.163984e+00
1.061237e-04 1.053150e+02 8.170373e+00
1.068100e-04 1.053968e+02 8.176722e+00
1.075007e-04 1.054782e+02 8.183031e+00
1.081959e-04 1.055590e+02 8.189302e+00
1.088955e-04 1.056393e+02 8.195534e+00
1.095997e-04 1.057192e+02 8.201728e+00
1.103085e-04 1.057985e+02 8.207883e+00
1.110218e-04 1.058774e+02 8.214000e+00
1.117398e-04 1.059557e+02 8.220079e+00
1.124624e-04 1.060336e+02 8.226120e+00
1.131896e-04 1.061110e+02 8.232124e+00
1.139216e-04 1.061879e+02 8.238090e+00
1.146583e-04 1.062643e+02 8.244019e+00
1.153998e-04 1.063403e+02 8.249912e+00
1.161460e-04 1.064157e+02 8.255767e+00
1.168971e-04 1.064907e+02 8.261586e+00
1.176530e-04 1.065653e+02 8.267369e+00
1.184139e-04 1.066393e+02 8.273116e+00
1.191796e-04 1.067130e+02 8.278827e+00
1.199503e-04 1.067861e+02 8.284502e+00
1.207260e-04 1.068588e+02 8.290141e+00
1.215067e-04 1.069310e+02 8.295745e+00
1.222925e-04 1.070028e+02 8.301314e+00
1.230833e-04 1.070742e+02 8.306848e+00
1.238792e-04 1.071450e+02 8.312348e+00
1.246803e-04 1.072155e+02 8.317812e+00
1.254866e-04 1.072855e+02 8.323243e+00
1.262981e-04 1.073550e+02 8.328639e+00
1.271148e-04 1.074242e+02 8.334001e+00
1.279369e-04 1.074928e+02 8.339330e+00
1.287642e-04 1.075611e+02 8.344625e+00
1.295969e-04 1.076289e+02 8.349886e+00
1.304349e-04 1.076963e+02 8.355114e+00
1.312784e-04 1.077633e+02 8.360310e+00
1.321274e-04 1.078298e+02 8.365472e+00
1.329818e-04 1.078959e+02 8.370601e+00
1.338418e-04 1.079616e+02 8.375698e+00
1.347073e-04 1.080269e+02 8.380763e+00
1.355784e-04 1.080918e+02 8.385796e+00
1.364552e-04 1.081562e+02 8.390796e+00
1.373376e-04 1.082203e+02 8.395765e+00
1.382257e-04 1.082839e+02 8.400703e+00
1.391196e-04 1.083472e+02 8.405608e+00
1.400192e-04 1.084100e+02 8.410483e+00
1.409247e-04 1.084724e+02 8.415326e+00
1.418360e-04 1.085345e+02 8.420139e+00
1.427532e-04 1.085961e+02 8.424921e+00
1.436764e-04 1.086573e+02 8.429672e+00
1.446055e-04 1.087182e+02 8.434393e+00
1.455406e-04 1.087787e+02 8.439083e+00
1.464818e-04 1.088387e+02 8.443744e+00
1.474290e-04 1.088984e+02 8.448374e+00
1.483824e-04 1.089577e+02 8.452975e+00
1.493420e-04 1.090166e+02 8.457546e+00
1.503077e-04 1.090752e+02 8.462088e+00
1.512797e-04 1.091334e+02 8.466601e+00
1.522580e-04 1.091911e+02 8.471085e+00
1.532426e-04 1.092486e+02 8.475539e+00
1.542336e-04 1.093056e+02 8.479965e+00
1.552310e-04 1.093623e+02 8.484363e+00
1.562348e-04 1.094186e+02 8.488731e+00
1.572452e-04 1.094746e+02 8.493072e+00
1.582620e-04 1.095301e+02 8.497385e+00
1.592855e-04 1.095854e+02 8.501669e+00
1.603155e-04 1.096402e+02 8.505926e+00
1.613522e-04 1.096948e+02 8.510155e+00
1.623957e-04 1.097489e+02 8.514357e+00
1.634458e-04 1.098027e+02 8.518531e+00
1.645028e-04 1.098562e+02 8.522678e+00
1.655666e-04 1.099093e+02 8.526798e+00
1.666373e-04 1.099620e+02 8.530891e+00
1.677149e-04 1.100145e+02 8.534957e+00
1.687994e-04 1.100665e+02 8.538997e+00
1.698910e-04 1.101183e+02 8.543011e+00
1.709897e-04 1.101697e+02 8.546998e+00
1.720954e-04 1.102207e+02 8.550959e+00
1.732083e-04 1.102714e+02 8.554894e+00
1.743284e-04 1.103218e+02 8.558803e+00
1.754557e-04 1.103719e+02 8.562686e+00
1.765903e-04 1.104216e+02 8.566544e+00
1.777323e-04 1.104710e+02 8.570376e+00
1.788817e-04 1.105201e+02 8.574183e+00
1.800384e-04 1.105688e+02 8.577965e+00
1.812027e-04 1.106173e+02 8.581722e+00
1.823745e-04 1.106654e+02 8.585454e+00
1.835539e-04 1.107131e+02 8.589161e+00
1.847409e-04 1.107606e+02 8.592844e+00
1.859355e-04 1.108078e+02 8.596502e+00
1.871379e-04 1.108546e+02 8.600136e+00
1.883481e-04 1.109011e+02 8.603746e+00
1.895661e-04 1.109474e+02 8.607332e+00
1.907920e-04 1.109933e+02 8.610893e+00
1.920258e-04 1.110389e+02 8.614431e+00
1.932675e-04 1.110842e+02 8.617946e+00
1.945174e-04 1.111292e+02 8.621437e+00
1.957752e-04 1.111739e+02 8.624904e+00
1.970413e-04 1.112183e+02 8.628348e+00
1.983155e-04 1.112624e+02 8.631769e+00
1.995979e-04 1.113062e+02 8.635167e+00
2.008887e-04 1.113497e+02 8.638542e+00
2.021878e-04 1.113929e+02 8.641895e+00
2.034953e-04 1.114358e+02 8.645225e+00
2.048112e-04 1.114784e+02 8.648532e+00
2.061357e-04 1.115208e+02 8.651817e+00
2.074687e-04 1.115628e+02 8.655079e+00
2.088104e-04 1.116046e+02 8.658320e+00
2.101607e-04 1.116461e+02 8.661538e+00
2.115197e-04 1.116873e+02 8.664735e+00
2.128876e-04 1.117282e+02 8.667909e+00
2.142643e-04 1.117688e+02 8.671063e+00
2.156498e-04 1.118092e+02 8.674194e+00
2.170444e-04 1.118493e+02 8.677304e+00
2.184480e-04 1.118891e+02 8.680393e+00
2.198606e-04 1.119287e+02 8.683461e+00
2.212824e-04 1.119679e+02 8.686507e+00
2.227134e-04 1.120069e+02 8.689533e+00
2.241536e-04 1.120457e+02 8.692538e+00
2.256031e-04 1.120841e+02 8.695522e+00
2.270621e-04 1.121223e+02 8.698485e+00
2.285304e-04 1.121603e+02 8.701428e+00
2.300083e-04 1.121979e+02 8.704351e+00
2.314957e-04 1.122353e+02 8.707253e+00
2.329927e-04 1.122725e+02 8.710135e+00
2.344994e-04 1.123094e+02 8.712997e+00
2.360158e-04 1.123460e+02 8.715840e+00
2.375421e-04 1.123824e+02 8.718662e+00
2.390782e-04 1.124185e+02 8.721464e+00
2.406243e-04 1.124544e+02 8.724247e+00
2.421803e-04 1.124900e+02 8.727011e+00
2.437464e-04 1.125254e+02 8.729755e+00
2.453227e-04 1.125605e+02 8.732479e+00
2.469091e-04 1.125954e+02 8.735185e+00
2.485058e-04 1.126300e+02 8.737871e+00
2.501128e-04 1.126644e+02 8.740538e+00
2.517302e-04 1.126985e+02 8.743187e+00
2.533581e-04 1.127324e+02 8.745816e+00
2.549965e-04 1.127661e+02 8.748427e+00
2.566455e-04 1.127995e+02 8.751019e+00
2.583052e-04 1.128327e+02 8.753593e+00
